username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
BloodPanda,76561197988927906,DUNGEONS - Steam Special Edition,After an hour playing this game I still have absolutely no idea of how you are supposed to play it. It looks fun enough but its extremely confusing for a first timer and I simply don't have the time to devote to reading how to guides on how to play a game. Seems far too over the top and convoluted to me but that is my personal opinion. I am only recommending it because it looks like a lot of fun but it's quite the learning curve.,"['Strategy', 'RPG', 'Fantasy', 'Simulation']",Mixed,Realmforge Studios,2,3,4,4,neutral
BW,76561197990562257,DUNGEONS - Steam Special Edition,"Tried so hard to get into this game. Just couldn't. Big fan of DK which this game is not. It has some nice features, but badly designed. The tutorial missions are completely unclear on how to use the features and accomplish the goals. The interface is difficult to use and the game is just not clear how to play it. It's more frustrating than anything else.","['Strategy', 'RPG', 'Fantasy', 'Simulation']",Mixed,Realmforge Studios,2,1,2,4,negativo
ilfar.drachadi,76561198016823617,DUNGEONS - Steam Special Edition,"Company abuses Steam systems to get their game greater visibility while on sale by calling it an 'update'.  Do you really want to buy a game from a company that thinks doing that counts as a good business practice? That out of the way, game is horrifyingly grindy to get anything done.  Decorating your dungeon loses all entertainment value when you HAVE to do it for advancement.  At times I can't help but feel they decided to make a Dungeon Keeper clone, and used the mobile app as their reference. It has fun bits, I can remember having fun, but the long, slow grind to level up at the start of each map has sucked out all memory of just what it was that was keeping me entertained.  Seriously, I play clicker games for fun, and even I found this game boring and repetitive.","['Strategy', 'RPG', 'Fantasy', 'Simulation']",Mixed,Realmforge Studios,2,1,2,3,negativo
AnthraX73',76561197964108437,DUNGEONS - Steam Special Edition,"A fun interestingly new take on the Dungeon keeper Franchise! Controles take alittle time to get used to, tutorial could be better. 6/10!","['Strategy', 'RPG', 'Fantasy', 'Simulation']",Mixed,Realmforge Studios,3,4,3,2,positivo
sgt.greywar,76561197985685404,DUNGEONS - Steam Special Edition,Gets very boring very quickly.,"['Strategy', 'RPG', 'Fantasy', 'Simulation']",Mixed,Realmforge Studios,1,2,2,2,negativo
Lives4trauma,76561198046962626,DUNGEONS - Steam Special Edition,This game kills time but was not for me.  The game takes a different approach to things as well as perspective.  I have been playing games for about 20 years +.  5/10 (no game is perfect).,"['Strategy', 'RPG', 'Fantasy', 'Simulation']",Mixed,Realmforge Studios,2,3,2,3,neutral
Mick,76561198003694300,DUNGEONS - Steam Special Edition,"I do recall bashing this game on a internet forum I have now been permo-banned from and for some time now (Unrelated to me being banned!) I have regretted sharing with that community how much I though of this game when I played it a few times. I think it the demo, that dissappointed me at first....and why I never purchase a retial version of this game and then I played the demo again here vai Steam and started to get into it once I got used to the control scheme/playing system for it. The problem was that I was looking for a worthy successor to Dungeon Keeper 1 & 2, because number never mad eit past the drawing boards and that was that! There are a fewl clones of this that original game from the early 90's, but the best ones are Delvers, and the unoffical Sequel War for the Overworld (Or some similar name!) and there is sequle for Dungeons as well. I like dungeons now, it ceraintly has found it's own niche and it really it's own game, but that sequle is something else. Hoping it's difference had nothing to do with me. Enjoy and check out games like it!","['Strategy', 'RPG', 'Fantasy', 'Simulation']",Mixed,Realmforge Studios,3,4,3,2,neutral
dwinblood,76561198035098247,DUNGEONS - Steam Special Edition,The potential was there...   then I played the game.   This failed to live up to the potential of being something Dungeon Keeper like.,"['Strategy', 'RPG', 'Fantasy', 'Simulation']",Mixed,Realmforge Studios,2,1,2,3,negativo
Edward Howton,76561197961098939,DUNGEONS - Steam Special Edition,"If you're looking for Dungeon Keeper, keep looking. This game is essentially a theme park for people trying to kill you. Sure, you run a dungeon. Sure, there's a dungeon heart. Sure, there's goblins, and libraries and armories and monsters... but the library and armory is just something to make heroes happier, and your gold is mostly used to pile on the floor to keep heroes interested, all so that you can kill them before they decide to leave your amusement park and leave with the real currency of the game: soul energy. Honestly, it sucks. It's a decent enough game in its own right; not nearly worth the price or anyone's attention, but it should be shot for pretending to cater to the Dungeon Keeper crowd. That said, I guess it's okay if you pretend DK doesn't exist and this wasn't made to copy that much better series. I still don't recommend it for purchase, unless it's going for a few pennies and you feel like wasting money.","['Strategy', 'RPG', 'Fantasy', 'Simulation']",Mixed,Realmforge Studios,2,2,2,3,negativo
Hooch,76561197972499865,DUNGEONS - Steam Special Edition,"Not bad,","['Strategy', 'RPG', 'Fantasy', 'Simulation']",Mixed,Realmforge Studios,2,3,3,2,neutral
Daivahataka,76561198041091179,DUNGEONS - Steam Special Edition,"Sadly it's just not Dungeon Keeper. Still a decent game but instead of attracting creatures to your dungeon and freely designing and building said dungeon you have to capture lairs, each of which permit a certain number of creatures to be added to your dungeon. Different lairs unlock different creatures.","['Strategy', 'RPG', 'Fantasy', 'Simulation']",Mixed,Realmforge Studios,3,3,3,2,neutral
