username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
MSgt. S. Ripley [1st MRB],76561197995935948,Brothers in Arms: Earned in Blood™,The second BIA game. If you liked the campaign from the first game you will enjoy this as it is even better. It was only released half a year after the first game in the series so don't expect many changes. Multiplayer is also long dead in this sequel. If you are a WW2 FPS fan you have to play this game.,"['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,4,4,4,3,positivo
Morphy,76561198006476640,Brothers in Arms: Earned in Blood™,"Its more of the same if you've played the first Brothers In Arms (Road to Hill 30). Its got some pretty good missions, some minor improvements, but very similar to the first. Overall I think a bit over-rated, not as good as the COD and MOH series. Still a pretty good game, if you're into WWII FPS with a more strategic flavour.","['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,3,4,4,3,neutral
JacoRay,76561198009430218,Brothers in Arms: Earned in Blood™,"Earned in Blood, just like the other two Brothers in Arms games, has an amazing story. The three games combined are simply the greatest WWII games out there. Call of Duty 2, of course, was amazing for the African campaign. But Gearbox hold the title for recreating very important battles in the Normandy region in France. I mean, if you've played the games, then maybe you've seen the extras where pictures show how much detail they put into recreating the villages in Northern France. It's very remarkable. The story, you play as Joe Hartstock, Red, in this one. Maybe you remembered him in Road to Hill 30. Well, this game takes place alongside Road to Hill 30 as Joe is recounting his actions to SLAMarshall, a war documentarian, recording the actions of combat troops for the military. Throughout the story, Joe sees his friends get injured, change their attitude during the war, and some of them unfortunately die. But that's war. The audio design is unreal. My dad walked by when I was playing and noted how realistic the sounds were for the rifles and panzers. The soundtrack, too, is amazing. Basically, I'm biased as hell as I already love WWII anything, but the strong character development, friendship, and tactical elements make the Brothers in Arms games some of my favorites. 9.0/10","['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,5,4,5,3,positivo
Barcheil,76561197989758447,Brothers in Arms: Earned in Blood™,"Just locked in game play and not much fun, simply look elsewhere.","['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,1,2,2,3,negativo
HowlinMad96,76561198152692495,Brothers in Arms: Earned in Blood™,"Earned in Blood is the second installment of the Brothers in Arms series. In this game you play as Joe Hartsock, one of the members of Sgt. Backer’s squad. In this game, you fight parallel to the story of Road to Hill 30 and get to see the story form another angle. Just like the first game, this one is still a slow paced, tactics based shooter with some of the draw backs from the previous game. No way to heal in battle, low weapons accuracy (although its more precise then it feels). Just like the other game, this title still contains a great story and top notch “horrors of war”. As I said in my review of Road to Hill 30, if you are looking for a run and gun shooter this game is not for you. It is, however, a well done tactics based war game with a story that pulls at the heart.","['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,5,3,4,3,positivo
Otakun the vegan :3,76561198090259142,Brothers in Arms: Earned in Blood™,To hard. I like how the army sends 8 men to kill entire german divisons.,"['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,2,3,4,4,negativo
Saint Aaron,76561198011965365,Brothers in Arms: Earned in Blood™,A great tactical FPS with a variety in content and quite challenging too. A great sequel from brothers in arms road to hill. Pros: Great game. Good story line. Tactical shooter (Control your men and flank if possible) Great details/Atmosphere Multiplayer/ ONLINE/LAN!! Gameplay great skirmish Cons: Graphical bugs.,"['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,4,4,4,3,positivo
TriTTon,76561198045452858,Brothers in Arms: Earned in Blood™,An old Classic more taktik style of shooter. It's good besides some FPS drops here and there but thats something you could live with. The game's lengh is allright aswell took me 5 hrs to complet. Grab it on sale or if you just wanna try an old classic shooter with an higher focus on taktics.,"['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,3,4,4,3,positivo
Krozair,76561198006029492,Brothers in Arms: Earned in Blood™,Great game.  If you haven't played the first one then pick that one up first.  This is a continuation of the story from the first one.  I had originally picked this one up on disk and played it a ton.  Even knowing all the fights it still took me over 6 hours to complete and I literally ran though it.   Thie first one took me over 9 hours running at the same pace.  This series really stands out from the rest for presentation and story.  It just makes me sad that they don't make games like this anymore.,"['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,5,4,5,3,positivo
bumph18,76561198040221705,Brothers in Arms: Earned in Blood™,The second game was as enjoyable as the first with an equally engaging story. Some of the same characters from the first get better development and the variation in the story was a nice addition!,"['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,4,4,4,3,positivo
MacAttack,76561198022296391,Brothers in Arms: Earned in Blood™,"Fun game even now.  Supprisingly good enemy AI, and your troops find cover when you send them up to their positions.  Good story...it follows the real story line of the troops, and the graphics though dated, are workable....so for a cheap price, you can't lose...","['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,4,4,3,3,positivo
sonic16,76561197965274807,Brothers in Arms: Earned in Blood™,fu.ck this garbage game and it's ret.arded IA.,"['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,1,1,1,2,negativo
[Snizza] EyesofWrath,76561197972258172,Brothers in Arms: Earned in Blood™,"Even though this and RTH30 were made around the same time, I feel that, whereas RTH30 has a lot of good ideas but a flawed execution, EiB tightens almost all the faults of its predecessor and hits the mark its aiming for a lot more frequently. The gameplay itself is more-or-less identical to RTH30, but narratively it does something bold and actively undermines the perspective and heroics of the main character of the first game. In RTH30 you played troubled and occasionally whiney Matt Baker, and in EiB, his friend and occasional squadmate Red Hartsock. We see that Red's perspective of events differs quite strongly from Matt's, and that the character you played before wasn't viewed as quite the hero as the game made you feel. He is seen to be losing his mind and as such Red begins to distrust and even resent him. The dialogue feels a lot less clunky this time round, and the story hits the emotional peaks in a much stronger way. The sound effects are still fantastic and really immerse you in the battlefield, and the voiceover work is of better quality this time round, although there are small but noticable moments of lacking audio that lower your immersion and occasionally undermine the emotion of the moment. I felt like the level design of this game is superior to the first, and as such, I rarely felt like I was being funnelled into a kill-corridor in which you were damned no matter which path you chose. Searching for flanking routes and thinking outside the box is almost always rewarded, and allows you to feel like you're genuinely outwitting the enemy. There is the odd AI brainfart, which is at best funny when you shoot an enemy and he stand there like nothing happened, and at worst rage inducing as your teammates move to the outside of cover rather than finding a proper place to hide, but generally speaking the enemy AI is quite strong, and they'll shift and change cover in order to confront a flanking threat. Tonally the game is as dark as the first, and in its efforts to mimic the real feel of battle, the game is a sombre one. I feel rather harrowed now that it's done, and it makes a small but powerful effort to compliment the player's decision making when you keep your teammates alive. I think this is one of the best and most realistic-feeling WW2 games ever made, whilst also managing that fine balance that allows things to remain fun to play. I highly recommend this game, but you WILL need to have played the first one, in order to understand the story.","['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,4,4,4,3,negativo
Brick Fight,76561197965107231,Brothers in Arms: Earned in Blood™,"Doesn't have the notable story moments of the first, but the gameplay is more focused and challenging than ever.","['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,3,4,4,4,positivo
BlastFromTheJollyPast,76561197987175590,Brothers in Arms: Earned in Blood™,"Well it's certainly more frustrating compared to the first game. The A.I of your fellow soldiers really did♥♥♥♥♥♥me off. The game tried to be emotional, but I was more frustrated than anything. If you really enjoyed the first game then I recommend you play this. If you haven't played the first game then make sure you play that game first, because it was much enjoyable, especially the missions involving the Springfield rifle.","['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,3,2,3,4,negativo
Axelrad,76561198005971335,Brothers in Arms: Earned in Blood™,"Another great tactical WW2 FPS. Earned in Blood plays it slightly safe by retreading the events of D-Day, but shows them from a different perpsective with a slightly different cast, and also extends the actions a bit further past the first game. Other than that, it's the same great tactical combat.","['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,4,5,4,3,positivo
Shadow Ops,76561198113014119,Brothers in Arms: Earned in Blood™,Brothers In Arms: Earned In Blood fast game with modern day graphics with easy controls that moves from location A to B to C and so on. good game. Personal Suggested Purchase Price: $0.99 Or Less During Sale,"['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,2,4,3,2,positivo
sammy19906,76561198121695324,Brothers in Arms: Earned in Blood™,Spoiler warning While the locaions the campain take place in aren't all that original the gameplay and the characters are great. the gameplay is made great by the fact tha the encounters are small compared to say cod. since there is a manageable amount of enemies on screan. these enemies can be overcome with good use of cover and commanding your squads well. you really get a band of brothers vibe from the characters that is lovely. you will feel its sucks when you make a mistake and someone dies (despite them comming back to life for the next mission.) this game has a good value single player campaign. that really makes you care about the soldiers. MAKE THE LAST PART IN THE SERIES UBISOFT. This is basicly the same review i gave the first one. the only small thing that could have been done better is there is a moment in game when you get injured doesn't effect gameplay. it would have been nice if you ware to injured in a way that wouldn't have allowed use of weapons or being unable to reload.,"['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,4,4,4,3,positivo
Murdoc [NL],76561198029661433,Brothers in Arms: Earned in Blood™,didnt have the patience to sit through the constant locking up character tutorials. game didnt like that i remapped controles,"['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,2,1,2,3,negativo
sog,76561198007789907,Brothers in Arms: Earned in Blood™,"Panzers are firing at me, German infantry is firing at me, snipers are firing at me. I can't run! I just want to run, and maybe jump over the odd low wall. If I was tasked with killng this guy and watched him WALK from wall, to bunker, to crater straight at me, under this amount of large and small weapon fire, I'd surrender! I just want to be able to run!!","['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",Very Positive,Gearbox Software,2,3,4,4,negativo
rikster,76561198004388443,Bulletstorm: Full Clip Edition,"Very glad to see BulletStorm brought to Steam in this package. I own and have played the original game, but I could not purchase the DLC (it was unavailable). So now with this Full Clip Edition, I can finally enjoy this game and the DLC - many, many thanks to the devs and the publisher!!","['Action', 'Gore', 'Violent', 'Adventure', 'FPS', 'Singleplayer', 'Sci-fi', 'Comedy', 'Shooter', 'First-Person', 'Atmospheric', 'Multiplayer', 'Funny', 'Co-op', 'Nudity', 'Great Soundtrack', 'Survival']",Very Positive,People Can Fly,4,5,4,3,positivo
あらた,76561197970525021,Bulletstorm: Full Clip Edition,"No gamepad support. No coop, despite being advertised as having it.","['Action', 'Gore', 'Violent', 'Adventure', 'FPS', 'Singleplayer', 'Sci-fi', 'Comedy', 'Shooter', 'First-Person', 'Atmospheric', 'Multiplayer', 'Funny', 'Co-op', 'Nudity', 'Great Soundtrack', 'Survival']",Very Positive,People Can Fly,2,1,3,2,negativo
EnricoMezza1981,76561198111949596,Bulletstorm: Full Clip Edition,It's ok,"['Action', 'Gore', 'Violent', 'Adventure', 'FPS', 'Singleplayer', 'Sci-fi', 'Comedy', 'Shooter', 'First-Person', 'Atmospheric', 'Multiplayer', 'Funny', 'Co-op', 'Nudity', 'Great Soundtrack', 'Survival']",Very Positive,People Can Fly,2,3,3,2,neutral
ParanoidAndroid,76561198042069229,Bulletstorm: Full Clip Edition,"As far as the actual gameplay goes, recommending Bulletstorm: Full Clip Edition is a no brainer. As far as recommending it as a remaster goes…well, we’ll get to that in a moment. Originally releasing in 2011, Bulletstorm was, and still remains, a wholly unique FPS experience. What made Bulletstorm stand out from the oversaturated FPS of the time was the unique mechanics that it possesses. The game features an energy whip or leash that allows the player to pull enemies towards you. When you do this, the enemy will stay in a suspended stasis of sorts, moving in slow motion while you and everything around you moves in real time. Coupled with this mechanic is the boot mechanic (thanks Dark Messiah!) that allows you to kick enemies. With these mechanics working in tandem, Bulletstorm creates a fast and frantic atmosphere that is just sheer joy to play. The guns work in perfect harmony with one another and each has its use in the game. Thankfully, you can switch your loadout pretty regularly, so it’s easy to tailor your weapons to the given situation. Thankfully the story doesn’t take itself too seriously because it’s definitely absurd and a bit over the top too. If you enjoy cheesy action films, then the dialogue of Bulletstorm is sure to put a smile on your face. This is also helped by the generally great voice acting. The revenge story of Bulletstorm is intriguing enough to pull you through to the finish, but it’s really all about the gameplay here. Along with Singularity, Bulletstorm remains one of the most criminally underrated games of the Xbox 360/PS# generation. Now, I tend to loathe using words like “underrated” but I think it really fits here. The developers People Can Fly created a real gem here, and it still holds up extremely well six years later. So I’ve gushed about the original Bulletstorm release enough, how is the remaster? Well, frankly, it’s not much of a remaster. I think that the original game still looks just fine and this Full Clip Edition makes it look slightly better, I guess. Some visuals are slightly crisper and it runs at a rock solid 60 FPS no matter what but it’s not a huge leap from the original. Also, make sure that you disable Cinematic Mode as I found that it severely washed out the colors. This leads me to my biggest gripe about the remaster: lack of graphics options. There’s barely anything there besides resolution and texture. It seems like there was not a lot of thought put into the graphical upgrade, which is a real shame because I think this game could have looked even better. As far as extra content goes, there’s a New Game Plus which lets you use all of the weapons from the start. This is a nice touch and will let you changeup a second playstyle. There are additional Echoes as well, which are basically score based challenges. Not my cup of tea, but they’re there if you want them. One of the most lauded additions was the Duke Nukem voice pack. Now, I’ve never particularly been a fan of the Duke, but I found the voice over to be frankly quite bad. It comes across as flat and just plain out of place. Based off pure gameplay, I think everyone should play Bulletstorm: Full Clip Edition. Based off the so-so remaster and lack of new content for a $60 game, I’d wait for at least a 50% sale. The game still holds up extremely well but I think that the asking price is a bit much for a six year old game at this point. Negatives of the remaster aside, I cannot emphasize enough how fun Bulletstorm is. I really do hope that the game does well enough that People Can Fly can make a long overdue sequel. Do yourself a favor and experience one of the best FPS from last gen (on sale of course).","['Action', 'Gore', 'Violent', 'Adventure', 'FPS', 'Singleplayer', 'Sci-fi', 'Comedy', 'Shooter', 'First-Person', 'Atmospheric', 'Multiplayer', 'Funny', 'Co-op', 'Nudity', 'Great Soundtrack', 'Survival']",Very Positive,People Can Fly,4,5,5,3,positivo
METAL,76561197974105367,Bulletstorm: Full Clip Edition,"loved it when it came out, but LIVE had to be a little problem that i lost my account and my entire progress. PROS no abomination titled LIVE required. CONS costs too much. get it when you have not played it. for those, as my self, who have played it back then, get it when it is on special.","['Action', 'Gore', 'Violent', 'Adventure', 'FPS', 'Singleplayer', 'Sci-fi', 'Comedy', 'Shooter', 'First-Person', 'Atmospheric', 'Multiplayer', 'Funny', 'Co-op', 'Nudity', 'Great Soundtrack', 'Survival']",Very Positive,People Can Fly,3,4,4,3,positivo
Grunt95,76561198157392394,Bulletstorm: Full Clip Edition,"Already finished on consoles. Bulletstorm is still a solid FPS, it's just a shame that this ""remaster"" is pretty medicore and over-priced for is essentially a 6 year old game. Would only recommend buying at a sale, just be warned this version on PC has a lot of problems. Also the Duke Nukem DLC is just poor.","['Action', 'Gore', 'Violent', 'Adventure', 'FPS', 'Singleplayer', 'Sci-fi', 'Comedy', 'Shooter', 'First-Person', 'Atmospheric', 'Multiplayer', 'Funny', 'Co-op', 'Nudity', 'Great Soundtrack', 'Survival']",Very Positive,People Can Fly,2,3,3,2,negativo
