username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Big Money 420,76561198069430662,Shift 2 Unleashed,Dale Earnhardt simulator. Untimely demise comes with the DLC. 💎👌💎,"['Racing', 'Simulation', 'Driving', 'Multiplayer', 'Realistic']",Mixed,Slightly Mad Studios,2,4,3,3,positivo
Pappagiorgio,76561198087077872,Shift 2 Unleashed,"Game stopped working for no apparent reason a few months ago, crashes every time you start any race in career, arcade or online mode. Many are reporting the same problem in the forum.","['Racing', 'Simulation', 'Driving', 'Multiplayer', 'Realistic']",Mixed,Slightly Mad Studios,1,1,2,3,negativo
Darkrachet,76561198049653894,Shift 2 Unleashed,"total bullsh*t game.  you get to first and stay there for 95% of the race, and then you go over a hill and the car just magically wreck from some act of God. F*ck this game F*ck the devolopers F*ck  anyone who likes this game. I hope you all get mauled by rabid gerbils.","['Racing', 'Simulation', 'Driving', 'Multiplayer', 'Realistic']",Mixed,Slightly Mad Studios,1,1,1,2,negativo
heppsan,76561198008557277,Shift 2 Unleashed,"The nicest looking, most fun and thrilling racing game I've ever played!","['Racing', 'Simulation', 'Driving', 'Multiplayer', 'Realistic']",Mixed,Slightly Mad Studios,2,5,5,3,positivo
Pandito,76561198011483539,Shift 2 Unleashed,if you want to play it well you will need peripherals... otherwise don't bother.,"['Racing', 'Simulation', 'Driving', 'Multiplayer', 'Realistic']",Mixed,Slightly Mad Studios,1,3,3,4,neutral
Renee,76561198058348813,Shift 2 Unleashed,BEST DRIVING GAME OF ALL TIME 10/10,"['Racing', 'Simulation', 'Driving', 'Multiplayer', 'Realistic']",Mixed,Slightly Mad Studios,2,5,5,3,positivo
palpen,76561197965043054,Shift 2 Unleashed,"Pros: Helmet Cam Cons: Unskippable Tutorials millions of them (no replay value) reinstall = Tutorials again Pain in the♥♥♥♥♥EA login whines everytime the game stars, even tutorials whines. Crashes Meaning time spent racing is minimal","['Racing', 'Simulation', 'Driving', 'Multiplayer', 'Realistic']",Mixed,Slightly Mad Studios,1,2,3,2,negativo
Maverati,76561198010366377,Shift 2 Unleashed,The correct pronounciation for this game is SHIFT with a silent F.,"['Racing', 'Simulation', 'Driving', 'Multiplayer', 'Realistic']",Mixed,Slightly Mad Studios,1,3,2,3,neutral
BadKarma048,76561198006982430,Shift 2 Unleashed,"I'm hard on racing games/sims but this is the best racing game I've played in a very long time.  If you enjoyed the first Shift, then you'll love Shift 2 Unleashed.  Shift 2 isn't a POS Need For Speed game.  It has great graphics, realistic racing physics, many cars to choose from, upgradeable and fully tunable cars and driving specifications, good for experts and beginners alike.  And get this..... You can use just about any game pad, controller or driving wheel you can think of and they're fully customizable.  This game doesn't suffer from the ""rubber band"" effect or cheating AI found in all Need For Speed games.  I've put about 35 hours into Shift 2 and I'm only about 60% complete with single player career mode and I've barely scratched the surface on multiplayer.  So, prepare to be challenged.  The only thing negative thing I can say about this game is that some of the endurance races are really long - almost an hour.  And that's not simulated time.  That's a real one hour race.  There's a bunch of them that make up a good chunk of the game just before the GT3 series starts and winning them is required to unlock the GT1 series.  So, you need to have some free time before you start one these races.","['Racing', 'Simulation', 'Driving', 'Multiplayer', 'Realistic']",Mixed,Slightly Mad Studios,3,5,4,4,positivo
Mildly Moist,76561198014659127,Shift 2 Unleashed,"I really like this game. It's viseral without being a sim. Handling will taker some getting used to, but once dialled in, it's very rewarding. Quite a lot of content. Lots of different disciplines. Graphics are nice. Sound is great. I particularly enjoy the drifting, but the racing is cool too. Recommended.","['Racing', 'Simulation', 'Driving', 'Multiplayer', 'Realistic']",Mixed,Slightly Mad Studios,3,4,4,3,positivo
