username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
MedicinalDank,76561198119597197,S.T.A.L.K.E.R.: Clear Sky,"Why is this game getting hate? This game is pretty good from what i have played. The graphics for todays standards are not up to par, but for like 2008 this game has pretty good graphics. The game is kinda unstable and is pretty buggy. The multiplayer is ok for what it is. This game is like fallout but more realistic and really is harder than fallout. Overall I give this game a 8/10. Cant wait to buy the others!!!","['Open World', 'Atmospheric', 'Post-apocalyptic', 'FPS', 'Survival', 'Action', 'RPG', 'First-Person', 'Shooter', 'Singleplayer', 'Survival Horror', 'Adventure', 'Moddable', 'Sci-fi', 'Horror', 'Classic', 'Multiplayer', 'Zombies', 'Inventory Management', 'Sandbox']",Very Positive,GSC Game World,3,3,4,4,positivo
Τσολιάς,76561198068531426,S.T.A.L.K.E.R.: Clear Sky,oh boy clear sky was dope. faction war and gear upgrades were great additions to the game! as for the story well it's a prequel to shadow of chernobyl sheds a little bit of light in that game's story!,"['Open World', 'Atmospheric', 'Post-apocalyptic', 'FPS', 'Survival', 'Action', 'RPG', 'First-Person', 'Shooter', 'Singleplayer', 'Survival Horror', 'Adventure', 'Moddable', 'Sci-fi', 'Horror', 'Classic', 'Multiplayer', 'Zombies', 'Inventory Management', 'Sandbox']",Very Positive,GSC Game World,4,5,5,3,positivo
Godnarok,76561198023495548,S.T.A.L.K.E.R.: Clear Sky,"Unplayable.  Can't even go into the options menu without it crashing and freezing up my computer.  Walked away from it hoping it would sort itself out while frozen, forgot about it, came back two days later, still frozen.  So while it looks like I've put over 50 hours into it, I haven't even played 5 minutes.","['Open World', 'Atmospheric', 'Post-apocalyptic', 'FPS', 'Survival', 'Action', 'RPG', 'First-Person', 'Shooter', 'Singleplayer', 'Survival Horror', 'Adventure', 'Moddable', 'Sci-fi', 'Horror', 'Classic', 'Multiplayer', 'Zombies', 'Inventory Management', 'Sandbox']",Very Positive,GSC Game World,1,0,2,1,negativo
ＦＡＴ ＮＩＧＧＡ🔰™,76561198035830497,S.T.A.L.K.E.R.: Clear Sky,Great game!,"['Open World', 'Atmospheric', 'Post-apocalyptic', 'FPS', 'Survival', 'Action', 'RPG', 'First-Person', 'Shooter', 'Singleplayer', 'Survival Horror', 'Adventure', 'Moddable', 'Sci-fi', 'Horror', 'Classic', 'Multiplayer', 'Zombies', 'Inventory Management', 'Sandbox']",Very Positive,GSC Game World,4,5,5,3,positivo
Colonel Shaeffer,76561198018845533,S.T.A.L.K.E.R.: Clear Sky,"An amazing game with tons of atmosphere and fun, when it works....  even now, years later, this game is still pretty buggy, and they even patched it yesterday (april 24, 2015).  often you will capture an objective and it will take a considerable amount of time before your backup shows up to progress the faction wars.  but when it does work, this game is absolutely amazing, and there are few games like it (although many have tried to mimic its strong points).  Stalker Call of Pripyat is very stable, and arguably a better game, but the maps are smaller, and there is less to do (still a lot though).  I love this game, I have logged over 100 hours in it, but if you are thinking about buying it and havent played call of pripyat, get that instead.","['Open World', 'Atmospheric', 'Post-apocalyptic', 'FPS', 'Survival', 'Action', 'RPG', 'First-Person', 'Shooter', 'Singleplayer', 'Survival Horror', 'Adventure', 'Moddable', 'Sci-fi', 'Horror', 'Classic', 'Multiplayer', 'Zombies', 'Inventory Management', 'Sandbox']",Very Positive,GSC Game World,4,3,5,3,positivo
Thundar,76561197989224389,S.T.A.L.K.E.R.: Clear Sky,"Awesome.  Throwing a metal bolt every few feet to detect anomalies seems silly at first, but once you start doing it you won't wanna stop.   Two thumbs up.  Play tthe series in order if you can.","['Open World', 'Atmospheric', 'Post-apocalyptic', 'FPS', 'Survival', 'Action', 'RPG', 'First-Person', 'Shooter', 'Singleplayer', 'Survival Horror', 'Adventure', 'Moddable', 'Sci-fi', 'Horror', 'Classic', 'Multiplayer', 'Zombies', 'Inventory Management', 'Sandbox']",Very Positive,GSC Game World,4,5,5,3,positivo
Ron,76561198055269636,S.T.A.L.K.E.R.: Clear Sky,"Second Stalker was improved compared with first under many aspects, everything seems to works very well here and much better, but you'll face again an high difficulty, altough a bit lower compared with the first chapter (and this is a positive note for me). Now, you CAN repair your gears, weapons and armors, this was much more than a simple change, this was awesome, believe me :) Altough in the first game thre was the chance to upgrade some gears, in this game this feature is taken to high levels, allowing you to improve a lot your armaments, making you almost invincible, money and schematics allowing, yes, because you'll have first find the proper schematic and take them to the right technician who will be able then to upgrade your stuff.... I said above you ned a lot of money to upgrade your gears, so farming money will be very important in this game and will recquire a lot of time and here comes a very negative aspect of this game, because there will be a point in the game, where you'll lose all your money, and no, there is nothing you can do to avoid it, it's part of main story, so my suggestion id to store all your found gears in a stash and sell to vendors only AFTER this disgraceful event will happens. I really hated this feature invented by devs cause there is nothing that advice you before, i spent hours farming and lost all, lucikly a previous savegame fixed in part the problem but made me losea lot of time and patience... And again, another very bad new feature in this game will be the EMISSIONS, a sort of radiation explosion that will happens suddenly while you'll play, no matter where you are and what are you doing (and how much heavy you'll be in that moment, so you'll not be able to run :(  ) so to avoid to be instant killed you'll have to take cover, but, you think that will be enough enter in ahoude or inside a solid tunnel ? Nope, you''ll have to run in specific marked in the map zones (yellow color) where you'll be immune, even if is a n open place, no matter, you'll survive, while you'll die in any other place.... So, this could have been a nice feature, if was implemented a little better, but when this random event will happens, you'll be often, ( specially the first time, when you'll die a dozen of times before you'll realize what is happening to you ^^) too damn much far away from the suggested cover point and could happens that you'll not do in time to reeach the safe spot, or because you carry too much stuff that will deny you to run or because in the cover point there are enemies that will kill you while you try to enter, so, with time, you'll learn few tricks that will save your life but, overall, this is very very annoying mini event :( A nice tip, since to make money you'll have to sell weapons dropped by dead soldiers, you'll most of the time be unable to carry more than a few of them cause of the weight limit, making the process difficult cause of the distance to the vendors, i've discovered this after i was already playing and i was very happy of that, dead bodies, of both soldiers and mutants, can be dragged keeping pushed together your USE button + Left SHIFT, this way you can use the corpses like a bag where you can put anyhing you want , altough dragging these corpses for miles could be tricky cause they will fall down from your hands often in the process, you'll have some benefit from this. A new feature of this game is the Factions War, you'll be free if to help some of them and exterminate another or remain neutral with all, you'll receive some serious benefits (in gears) if you'll decide to join some of them, specially The Duty and The Freedom. The search of manufacts, items that will improve some of your stas, incresed of importance here and became a little more funny and pleasant the system to find them. In conclusion, i could recommend this game even to non hardcore players, but the difficulty remain at high levels altough more reasonable compared with the first game. My Final Score is","['Open World', 'Atmospheric', 'Post-apocalyptic', 'FPS', 'Survival', 'Action', 'RPG', 'First-Person', 'Shooter', 'Singleplayer', 'Survival Horror', 'Adventure', 'Moddable', 'Sci-fi', 'Horror', 'Classic', 'Multiplayer', 'Zombies', 'Inventory Management', 'Sandbox']",Very Positive,GSC Game World,4,3,5,4,neutral
MattAtTheEnd,76561197972699390,S.T.A.L.K.E.R.: Clear Sky,great atmosphere. bleak and apocalyptic but with a eastern european flavor to it .,"['Open World', 'Atmospheric', 'Post-apocalyptic', 'FPS', 'Survival', 'Action', 'RPG', 'First-Person', 'Shooter', 'Singleplayer', 'Survival Horror', 'Adventure', 'Moddable', 'Sci-fi', 'Horror', 'Classic', 'Multiplayer', 'Zombies', 'Inventory Management', 'Sandbox']",Very Positive,GSC Game World,3,4,5,3,positivo
Corporal Voytek,76561197962135950,S.T.A.L.K.E.R.: Clear Sky,"By far the weakest of the STALKER. games, Clear Sky is still a solid FPS/RPG hybrid, with suprisingly intelligent AI (and surprisingly inconsistent too), which makes for some great firefights.  And I hope you like firefights, because with this game's focus on factions of human NPCs, rather than the mutants, radiation, psychology horror, and physics bending anomalies of Shadow of Chernobyl, you'll do a lot of man-shooting. Definitely a different take on the STALKER experience, and far from a failure, it still lacks the amazingly alien atmosphere of desolate loneliness and creeping fear of the first game. Luckily it was followed up by another entry, which combined the best elements of its predecessors...","['Open World', 'Atmospheric', 'Post-apocalyptic', 'FPS', 'Survival', 'Action', 'RPG', 'First-Person', 'Shooter', 'Singleplayer', 'Survival Horror', 'Adventure', 'Moddable', 'Sci-fi', 'Horror', 'Classic', 'Multiplayer', 'Zombies', 'Inventory Management', 'Sandbox']",Very Positive,GSC Game World,3,4,3,3,neutral
davidmvp010,76561198052368485,S.T.A.L.K.E.R.: Clear Sky,"Very similar to the first game, but buggy as all hell. I encountered a game breaking bug the first playthrough, but I liked the atmosphere so much I didn't fret starting again. But then I encountered ANOTHER game breaking bug later on. After that I just gave up and watched the ending on YouTube. Clear Sky would be just as good as the first if not for the endless bugs.","['Open World', 'Atmospheric', 'Post-apocalyptic', 'FPS', 'Survival', 'Action', 'RPG', 'First-Person', 'Shooter', 'Singleplayer', 'Survival Horror', 'Adventure', 'Moddable', 'Sci-fi', 'Horror', 'Classic', 'Multiplayer', 'Zombies', 'Inventory Management', 'Sandbox']",Very Positive,GSC Game World,3,2,5,3,negativo
