username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
DjBlaklite,76561198154605312,Quest of Dungeons,"its simple, and its fun. its also SUPER shallow in terms on stratagy (and non-existent story) but whatevs! its FUN. and meant only for that i believe.","['Rogue-like', 'RPG', 'Indie', 'Adventure', 'Turn-Based', 'Dungeon Crawler', 'Pixel Graphics', 'Perma Death', 'Singleplayer', 'Retro', '2D', 'Fantasy']",Mostly Positive,David Amador,1,4,3,2,positivo
Sigma,76561198113247644,Quest of Dungeons,"Good game but ... RNG. Sometimes you will find a boss on the second room. Sometimes you will never find a key. And sometimes you are just unlucky and thats it. Even tho Melee have higher HP, you will get beaten by multiple monsters, go mage or ranger.","['Rogue-like', 'RPG', 'Indie', 'Adventure', 'Turn-Based', 'Dungeon Crawler', 'Pixel Graphics', 'Perma Death', 'Singleplayer', 'Retro', '2D', 'Fantasy']",Mostly Positive,David Amador,2,3,4,4,neutral
Wungle,76561198073092169,Quest of Dungeons,"Choose a character, meet others later.  Pretty straight foward turn based combat.","['Rogue-like', 'RPG', 'Indie', 'Adventure', 'Turn-Based', 'Dungeon Crawler', 'Pixel Graphics', 'Perma Death', 'Singleplayer', 'Retro', '2D', 'Fantasy']",Mostly Positive,David Amador,2,4,3,3,positivo
kris.aalst,76561198042646749,Quest of Dungeons,"This game is essentially a remake of the 1991 Sega classic ""Fatal Labyrinth"", which is also available on Steam. Quest of Dungeons adds a few elements to the formula, some good and some bad, but doesn't really aspire to improve it so the few flaws that Fatal Labyrinth had are still here in Quest of Dungeons. This game adds more loot and a store to sell and buy items. But most of the loot is just junk to sell anyway, and there is nothing worth buying except healing potions. Quest of Dungeons also tries to add personality to the player character and the monsters, but fails completely. The character says random things like ""This game was made with C++"" and ""This game was made with OpenGL"". The monsters say equally weird things, according to another reviewer they are mostly references to movies that have nothing to do with the context of this game. Like in Fatal Labyrinth, the only way to heal between battles is to run around a bit. In this game the healing is a lot slower so the running around just to heal yourself gets even more tedious after a while. I quit playing soon after I got to the 4th floor of the dungeon. There you encounter monsters who steal stuff from your inventory. This is another ""feature"" that was present in Fatal Labyrinth as well. But again, Quest of Dungeons makes an annoying feature worse. In Fatal Labyrinth the monster sometimes stole an item from you, in this game they almost always succesfully steal from you, so you see the few good items you didn't sell before going to the 4th floor disappear from your inventory at an extremely frustrating rate. And you can't get stolen items back from the monster after killing it. Within a few minutes I lost the three keys I had in my inventory (the most important items in Quest of Dungeons and not easy to find) and the better part of my gold. This is such a cheap mechanism to make a game more difficult (and Quest of Dungeons has a few of those) that it made me decide to quit playing. Conclusion: the premise of the game is good but we saw that 25 years ago already in Fatal Labyrinth. And Fatal Labyrinth is still the better of the two games: it's longer, more balanced, less frustrating and annoying, it doesn't have the weird and even childish atmosphere and it has a ""continue"" system (if you play it via the emulator that comes with the Sega Megadrive Classics / Sega Genesis Classics collections, you can even save at any point). So I don't recommend this game but if you're looking to play a game just like it that doesn't have its flaws, I recommend Fatal Labyrinth instead.","['Rogue-like', 'RPG', 'Indie', 'Adventure', 'Turn-Based', 'Dungeon Crawler', 'Pixel Graphics', 'Perma Death', 'Singleplayer', 'Retro', '2D', 'Fantasy']",Mostly Positive,David Amador,1,2,1,4,negativo
The Lizard King,76561198058911966,Quest of Dungeons,"Not a *bad* game, per se, but bland. I couldn't help but comparing it to Dungeons of Dredmor and finding it lacking.","['Rogue-like', 'RPG', 'Indie', 'Adventure', 'Turn-Based', 'Dungeon Crawler', 'Pixel Graphics', 'Perma Death', 'Singleplayer', 'Retro', '2D', 'Fantasy']",Mostly Positive,David Amador,2,3,2,3,neutral
joan4003,76561198141404871,Quest of Dungeons,"Permadeath.  Get used it. Premise: Return the ""light"" stolen by a Dark Lord. Deceptively simple, easy, roguelike, single player, quest adventure.  Can be done in 30 minutes or less if you are good and lucky. Did I mention Permadeath? What makes this game a challenge beyond the randomly generated dungeons is Permadeath.  Each and every time you die the dungeon respawns and the player must begin again from the very beginning as a new character.  No in-game save points.  No tutorial.  Learn as one goes, and player arrogance and over confidence is the biggest enemy. 7 levels to traverse through with random encounters, traps, loot, side quests, and mini-bosses that will kick your butt. 4 difficulty settings: Easy, Normal, Hard and Hell.  For Hard and Hell all those OMG 'these are stupid tricks' come in handy when the monsters are OP and there is no shop keeper to buy health or mana from. Four character classes: warrior, wizard, shaman, and assassin each with their own unique play style and power ups (which one may or may not get during game play). Can you go the distance in this scoreboard game?  Simple things can be the hardest to achieve.","['Rogue-like', 'RPG', 'Indie', 'Adventure', 'Turn-Based', 'Dungeon Crawler', 'Pixel Graphics', 'Perma Death', 'Singleplayer', 'Retro', '2D', 'Fantasy']",Mostly Positive,David Amador,3,4,4,4,positivo
The Alexander,76561198072699293,Quest of Dungeons,Quest of Dungeons is a simple yet challenging and surprisingly fun roguelike. Before you know it you will have spent the night playing this thing! Do not be fooled by the simple graphics...,"['Rogue-like', 'RPG', 'Indie', 'Adventure', 'Turn-Based', 'Dungeon Crawler', 'Pixel Graphics', 'Perma Death', 'Singleplayer', 'Retro', '2D', 'Fantasy']",Mostly Positive,David Amador,3,4,3,4,positivo
ripper,76561198084000741,Quest of Dungeons,"It this was in early access (very early access), I'd say OK. But a full version? The graphics are very basic. The UI is horrible. There is no tutorial nor explanation of anything (I haven't understood how to use skills at all - I played for a knight and slashing always seemed like slashing, no change). The amount of content seems quite low. The pick up button doesn't work quite often, you have to mash it repeatedly, otherwise you leave things behind. There is no story, no characters background. Honestly, I think this game is an attempt to learn how to program. But an entertaining game requires more.","['Rogue-like', 'RPG', 'Indie', 'Adventure', 'Turn-Based', 'Dungeon Crawler', 'Pixel Graphics', 'Perma Death', 'Singleplayer', 'Retro', '2D', 'Fantasy']",Mostly Positive,David Amador,0,2,1,2,negativo
^7ja^1co,76561197967685936,Quest of Dungeons,Mediocre at what other games do muuuuch better.,"['Rogue-like', 'RPG', 'Indie', 'Adventure', 'Turn-Based', 'Dungeon Crawler', 'Pixel Graphics', 'Perma Death', 'Singleplayer', 'Retro', '2D', 'Fantasy']",Mostly Positive,David Amador,1,2,2,3,negativo
tit rose,76561198100414783,Quest of Dungeons,I CANT BREAK THESE CUFFS (this game is really bad),"['Rogue-like', 'RPG', 'Indie', 'Adventure', 'Turn-Based', 'Dungeon Crawler', 'Pixel Graphics', 'Perma Death', 'Singleplayer', 'Retro', '2D', 'Fantasy']",Mostly Positive,David Amador,1,1,1,2,negativo
