username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
A.G.B.,76561198019557045,Prince of Persia®: The Sands of Time,"Pros: highly addictive. Challenging but not frustrating. Acrobatics are incredibly fun. Puzzles are interesting without stopping you dead. Fighting is tight, responsive, and gives you a fine amount of attacks, dodges and the like. Good balance of how much time you spend on the different gameplay types herein: acrobatics, dodging traps, fighting, and solving puzzles. The score is cool, rock music with a Middle Eastern touch. Likeable characters. Engaging story. The graphics hold up rather well, albeit the pre-rendered cutscenes show the limitations. Cons: some find the fighting too restrictive. The camera does get in the way, albeit using Landscape Cam, letting it ""stick"" to the current area for a clear view, can help. Roll and Jump are on the same key, which does mean you'll sometimes do one intending to do the other. You'll also sometimes accidentally run up a wall when you meant to run along it, and vice versa. If you play for half an hour and you don't think it's varied enough: you *will* not find the game overall to be. No collectibles, only one difficulty setting and no way for you to affect the story means little replayability. (please ignore how little time it says I've played - I've completed it several times, just not via Steam) I recommend this to any fan of fast-paced action-adventure.","['Action', 'Adventure', 'Parkour', 'Platformer', 'Third Person', 'Classic', 'Singleplayer', 'Puzzle-Platformer', 'Story Rich', 'Time Manipulation', 'Great Soundtrack', 'Time Travel', 'Fantasy', 'Hack and Slash', 'Atmospheric']",Very Positive,Kudosoft,4,4,4,3,positivo
Captain Seasick,76561198005079603,Prince of Persia®: The Sands of Time,"An absolutely brilliant game! The music, the graphics, the story and the gameplay; every single part of this title exudes excellence and brilliance! 9.9/10","['Action', 'Adventure', 'Parkour', 'Platformer', 'Third Person', 'Classic', 'Singleplayer', 'Puzzle-Platformer', 'Story Rich', 'Time Manipulation', 'Great Soundtrack', 'Time Travel', 'Fantasy', 'Hack and Slash', 'Atmospheric']",Very Positive,Kudosoft,5,5,5,3,positivo
Carm3D,76561197993437321,Prince of Persia®: The Sands of Time,"This game is heavily influenced by Tomb Raider.  In my opinion, Tomb Raider:Anniversary does it much better.  The camera in this game is awkward at times and the controls in TR:A are a bit more organic.  When it came out I'm sure it was quite impressive, but for me it just made me want to play Tomb Raider again.","['Action', 'Adventure', 'Parkour', 'Platformer', 'Third Person', 'Classic', 'Singleplayer', 'Puzzle-Platformer', 'Story Rich', 'Time Manipulation', 'Great Soundtrack', 'Time Travel', 'Fantasy', 'Hack and Slash', 'Atmospheric']",Very Positive,Kudosoft,3,2,4,3,negativo
JacoRay,76561198009430218,Prince of Persia®: The Sands of Time,"Jordan Mechner managed to do what few franchises can do: reboot the series with a game better than the original. The Sands of TIme is a masterpiece in video game design, story telling, puzzling and a somewhat functioning combat system. If you get used to the combat of dodging, wall jumping and frog jumping over enemies to defeat them, then you shouldn't have a problem, yet the combat is the weakest part of the game. It can be frustrating and you may ask yourself, ""How many ♥♥♥♥ing sand soldiers are there?"" as they seemingly respawn for an infinite amount during the fight sequences. What is truly remarkable about the game is the character development of the Prince and his ability to grow affectionate for a sworn enemy. Now, if you do play this game on Steam, I highly recommend using a controller and binding the keys/actions in the games options, as the Keyboard and Mouse controls are clunky and extremely frustrating where I really wanted to quit playing the game, even though I was so close to beating it. Great game, terrible PC controls, use a controller. 9.6/10","['Action', 'Adventure', 'Parkour', 'Platformer', 'Third Person', 'Classic', 'Singleplayer', 'Puzzle-Platformer', 'Story Rich', 'Time Manipulation', 'Great Soundtrack', 'Time Travel', 'Fantasy', 'Hack and Slash', 'Atmospheric']",Very Positive,Kudosoft,5,3,5,3,positivo
Smackm0nk3y,76561198093363183,Prince of Persia®: The Sands of Time,"Great game from many years back.  The parkour is a lot of fun, but the combat is very lacking.  Scratch that, the combat pretty much just sucks.  Fortunately most of the game is parkour though.","['Action', 'Adventure', 'Parkour', 'Platformer', 'Third Person', 'Classic', 'Singleplayer', 'Puzzle-Platformer', 'Story Rich', 'Time Manipulation', 'Great Soundtrack', 'Time Travel', 'Fantasy', 'Hack and Slash', 'Atmospheric']",Very Positive,Kudosoft,3,4,4,2,positivo
Citizen Cook,76561198035900635,Prince of Persia®: The Sands of Time,"This is my favourite POP game. I love the story, characters and level design. I'm not a big fan of third person hack&slash combat so the fact that around 50% of this game IS combat is a bit of a drawback for me but nevertheless, I still love the game overall. The game does have controller support but not in the menus. I preferred to use Xpadder to map my controls. This not only allowed me to navigate the menus with a controller but also allowed me to put a rumble on sword attacks. If you have Pinnacle or the Xpadder programs and want to play the game on your sofa through Big Picture I suggest you do the same. I played this game on Windows 10 and I've found the experience extremely frustrating at times due to a plethora of bugs. There is a bug that stops the Prince from running, a bug that makes the screen foggy so that you can't see what is happening, numerous camera angle burps that prevent the player from seeing what is going on in combat, and last but not least, an issue with the physics. Sometimes the Prince will get stuck on scenery, other times the boxes you occasionally have to push around go flying across the screen and get lodged on steps. (This last bug took me over an hour to circumnavigate using crafty bug exploits of my own) It is my belief that if a game is on sale on Steam then it should run properly on modern computer equipment. If this game was bug-free I would give it a well deserved 9/10 As it stands at the time of writing this review and in relation to the bugs I'm forced to give it a 4/10 Most of the bugs can and have been worked around by the community, and I was able to complete the game with a lot of patience. A real shame Valve doesn't hold these publishers to account. How can it be right to release buggy games to consumers? If a game is going to be placed on the Steam store front then its publishers should put forth a little effort to make sure it runs correctly.","['Action', 'Adventure', 'Parkour', 'Platformer', 'Third Person', 'Classic', 'Singleplayer', 'Puzzle-Platformer', 'Story Rich', 'Time Manipulation', 'Great Soundtrack', 'Time Travel', 'Fantasy', 'Hack and Slash', 'Atmospheric']",Very Positive,Kudosoft,5,2,4,3,negativo
blackheart2,76561198031836806,Prince of Persia®: The Sands of Time,The only way I can run this game is by rebooting with one of my cores turned off.,"['Action', 'Adventure', 'Parkour', 'Platformer', 'Third Person', 'Classic', 'Singleplayer', 'Puzzle-Platformer', 'Story Rich', 'Time Manipulation', 'Great Soundtrack', 'Time Travel', 'Fantasy', 'Hack and Slash', 'Atmospheric']",Very Positive,Kudosoft,3,2,3,3,negativo
Exige,76561197972390763,Prince of Persia®: The Sands of Time,"Don't buy. The solid platforming doesn't make up for the terrible, repetitive combat and camera that has a mind of its own. I really wanted to like this game but it's just not fun.","['Action', 'Adventure', 'Parkour', 'Platformer', 'Third Person', 'Classic', 'Singleplayer', 'Puzzle-Platformer', 'Story Rich', 'Time Manipulation', 'Great Soundtrack', 'Time Travel', 'Fantasy', 'Hack and Slash', 'Atmospheric']",Very Positive,Kudosoft,2,2,3,3,negativo
Dire,76561197992229015,Prince of Persia®: The Sands of Time,"Even after 13 years this game still looks and plays quite well. Just be sure to turn off fog and configure your controller (double click with mouse in options menu). HOWEVER, some jumping is woefully inaccurate, the camera can be a pain in the♥♥♥♥♥sometimes, puzzles are 90% easy, but 10% of the time you wonder just where the hell you are supposed to even go. And now my biggest bug bear - combat: It would have been better to just remove it completely, because it is SO bad. You get to fight 10-20 enemies in each encounter. They respawn if you don't kill them quickly (a dagger finishing move you have to perform on every beaten enemy). They teleport after you, they swarm you and surround you, and when you're down on the floor you're as good as dead. That being said, most enemies are cannon fodder and dispatched easily enough, but some enemies (blue ones) can't be vaulted over, and they hit hard and fast, compared to the rest of the enemies. These are insanely frustrating since they make up most of the enemies encountered after the first quarter of the game. Combat is uninspired and irritating. As if that wasn't reason enough to hate it, you also have to keep an eye out on your companion, who inexplicably is NOT AT ALL able to move out of harm's way, meaning she will not move...at all, and frequently die, because she thinks she can take on a 3 meter sand monster with her bow and arrow in close combat...*sigh*. The game would be easier without her ""help"". Apart from that it's still an entertaining, albeit quite old, game.","['Action', 'Adventure', 'Parkour', 'Platformer', 'Third Person', 'Classic', 'Singleplayer', 'Puzzle-Platformer', 'Story Rich', 'Time Manipulation', 'Great Soundtrack', 'Time Travel', 'Fantasy', 'Hack and Slash', 'Atmospheric']",Very Positive,Kudosoft,4,2,4,3,neutral
ORAA,76561197993002732,Prince of Persia®: The Sands of Time,"Old Game, Old mechanics, and doesnt work DONT BUY","['Action', 'Adventure', 'Parkour', 'Platformer', 'Third Person', 'Classic', 'Singleplayer', 'Puzzle-Platformer', 'Story Rich', 'Time Manipulation', 'Great Soundtrack', 'Time Travel', 'Fantasy', 'Hack and Slash', 'Atmospheric']",Very Positive,Kudosoft,1,1,2,2,negativo
gscualo,76561197990539359,Prince of Persia®: The Sands of Time,What can I say?. Love at the first sight on this old beauty!. ;),"['Action', 'Adventure', 'Parkour', 'Platformer', 'Third Person', 'Classic', 'Singleplayer', 'Puzzle-Platformer', 'Story Rich', 'Time Manipulation', 'Great Soundtrack', 'Time Travel', 'Fantasy', 'Hack and Slash', 'Atmospheric']",Very Positive,Kudosoft,4,5,5,3,positivo
nishunia,76561198143746424,Prince of Persia®: The Sands of Time,"I wanted to enjoy this game with my Logitech controller, but it was a nightmare trying to get it to work. It's not a PlayStation port, so assuming that it will work like one is quite wrong. The controls felt quite sluggish and were unresponsive.","['Action', 'Adventure', 'Parkour', 'Platformer', 'Third Person', 'Classic', 'Singleplayer', 'Puzzle-Platformer', 'Story Rich', 'Time Manipulation', 'Great Soundtrack', 'Time Travel', 'Fantasy', 'Hack and Slash', 'Atmospheric']",Very Positive,Kudosoft,3,1,4,2,negativo
Setorrs The Lollygagger,76561198072094217,Prince of Persia®: The Sands of Time,"Good game , but with really bad combat. I hate that you hate to kill the enemies with the knife or use the daggers powers that you get from using the dagger on the grounded enemies. I hate the combat. Maybe it's just because i played warrior withing and two thrones before this one . Who knows ...","['Action', 'Adventure', 'Parkour', 'Platformer', 'Third Person', 'Classic', 'Singleplayer', 'Puzzle-Platformer', 'Story Rich', 'Time Manipulation', 'Great Soundtrack', 'Time Travel', 'Fantasy', 'Hack and Slash', 'Atmospheric']",Very Positive,Kudosoft,4,2,4,3,negativo
