username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
sizer99,76561197970320868,Night in the Woods,"EDIT: After 3 months, I've played it through again - totally worth it. You can't get all the silly little side stuff with your friends done in one playthrough, and it'd be a shame to miss any of it. ------------------------------- Man, this is just so damn charming, there's really nothing else to compare it to. Sure, it's like classic point and click adventure.  If you took 90's malls and dissolved them in acetate the heated them up with benzene and injected the crystallized Hot Topic and injected it right into your nipple, under the F in the 'Frankie Says Relax' t-shirt. Besides all the great dialogue, you'll get a fairly fleshed out roguelike, <metal font> DEMON TOWER </metal font> Some obvious nods to Kentucky Route Zer0.... if you don't like dialogue, do not bother getting this.  If you love running around and seeing what everyone has to say, and especially if you're a child of the 80s or 90s, this is your thing.","['Story Rich', 'Great Soundtrack', 'Atmospheric', 'Adventure', 'Indie', 'Female Protagonist', 'Singleplayer', 'Colorful', 'Cute', '2D', 'Exploration', 'Funny', 'Mystery', 'Platformer', 'Drama', 'Walking Simulator', 'Kickstarter', 'Side Scroller', 'Horror', 'Psychological Horror']",Overwhelmingly Positive,Infinite Fall,5,4,5,2,positivo
lods of emone,76561198042120701,Night in the Woods,"It's rather good. Got good dialogue, which is most of the game, and a nice plot with heart to it. So yeah it's good","['Story Rich', 'Great Soundtrack', 'Atmospheric', 'Adventure', 'Indie', 'Female Protagonist', 'Singleplayer', 'Colorful', 'Cute', '2D', 'Exploration', 'Funny', 'Mystery', 'Platformer', 'Drama', 'Walking Simulator', 'Kickstarter', 'Side Scroller', 'Horror', 'Psychological Horror']",Overwhelmingly Positive,Infinite Fall,4,4,4,2,positivo
Chodewick,76561198064580796,Night in the Woods,An ethereal gaming experience.   A work of art,"['Story Rich', 'Great Soundtrack', 'Atmospheric', 'Adventure', 'Indie', 'Female Protagonist', 'Singleplayer', 'Colorful', 'Cute', '2D', 'Exploration', 'Funny', 'Mystery', 'Platformer', 'Drama', 'Walking Simulator', 'Kickstarter', 'Side Scroller', 'Horror', 'Psychological Horror']",Overwhelmingly Positive,Infinite Fall,5,4,5,2,positivo
Rusty,76561198036641619,Night in the Woods,"The first game i can safely say that i cared about all the characters and story, truely amazing well done!","['Story Rich', 'Great Soundtrack', 'Atmospheric', 'Adventure', 'Indie', 'Female Protagonist', 'Singleplayer', 'Colorful', 'Cute', '2D', 'Exploration', 'Funny', 'Mystery', 'Platformer', 'Drama', 'Walking Simulator', 'Kickstarter', 'Side Scroller', 'Horror', 'Psychological Horror']",Overwhelmingly Positive,Infinite Fall,5,4,5,2,positivo
Chap Chappington,76561198013064054,Night in the Woods,"Night in the woods did it's job in dragging emotions out of me throughout it's playthrough, its a damn shame they were mostly negative ones. I'll quickly go over the positives in this game: - The soundtrack is superb, i think each track is used perfectly for each situation you find yourself in and does a great job in relating what the game wants you to feel. - Art direction keeps each setting interesting and fresh, with the scenery usually changing each day to keep it fresh. (I loved the dream sequences) - For an interactive story telling game it has quite the playtime of around 20 hours if you want to go through both the Gregg and Bea plots and the bonus content, i've gotten more hours out of cheaper games but not from games of the same genre. - If you go through events in different orders, dialogue will change accordingly, which is something I very much appreciate from the devs. - With a game that's as Tumblr as this, im surprised at the lack of cancer from the community (so far). As for the rest of the game, what the hell happened? I was hooked within the first hour, i was completely enthralled in what i was going to learn about these seemingly interesting characters in the black hole known as Possum Springs, but after 7 hours of playtime and no plot i started to get a tad annoyed. My biggest complaint is how dragged out the story is, if you want to re-visit and re-talk to everything you've discovered each day a playthrough will take you around 12 hours, this honestly feels like a cat got hit by a combine harvester and just because a doctor with parkinsons felt a pulse on what used to be a cat you've decided to keep the poor ♥♥♥♥♥♥♥ on life support on the hope of it recovering. I say this because interacting with MOST of the characters is completely pointless, and you'll probably ignore 90% of them on a second playthrough. The 10% who do hold any wait is usually due to an achievement. Even if you speedrun the game it still takes hours just for a hint of a plot (we'll get to that later). Another complaint of mine are the godawful characters. EVERYONE is a stereotype or cliche of some kind, you've got edgy gothcrocs, get off my lawn grandpas, sport supporting bar dudes, the gays, closeted gays, schizos, tumblrites, old racists, mysterious introverts, spectrums, one normal guy, eccentric bookclub, etc. I would of thought you'd get to learn anything about at least the main characters, but you get like one scene for each of them near the end-game. (Act one of a story is getting to know the characters, not the godamn epilogue) The main characters are just draining, it gets to the point where im mashing my controller just to fast forward the dialogue since most of it is just filler until they get to the point. Every single conversation is just utter pain to get through. Let me summarise most of the conversations in this game: Spasticated greeting MEME! Stuttering Question asked Awkward pause Another question asked First question ignored and second question answered Character has a stroke Even longer pause as the player tries to recover their mental stability Character you didnt even pay attention to adds to the conversation and is then ignored until developer remembers that they exist Player cringing as they realise how many animation assets are re-used just for filler Conversation abruptly ends with Mae staring into their soul or Star Wars OT edit The characters themselves are just terrible people, Gregg is practically a sociopath who is hostile to anyone except his friends/mutual friends and thinks shanking his friends and committing felonies are happy fun times, Bea turns immediately hostile to anyone who doesnt pity her and/or tries to help fix her life, Mae is a genuine piece of♥♥♥♥♥♥who is so selfish she gets impatient if you take too long to mourn dead family member (and no, she doesnt get a pass just because she hates herself), and im pretty sure Angus' dead face matches his dead heart (also i believe he's the last thing you see if you're tossed into the pit). Oh yeah, the pit, the antagonist of the game. After around 7 hours of doing nothing until you see a g-g-g-ghost (spoiler alert) you see a kidnapping, for some dumb reason Mae is fully certain she saw a ghostnapping because he could climb a fence well. So you spend the next 3 hours or so investigating sp00py shenanigans with your ""friends"" (the only one who seems to genuinely like you is Gregg). Then out of the left ♥♥♥♥ing field you stumble across a cult, at this point i thought i was hallucinating a plot for the game myself since it was so ridiculous it couldnt possibly be real, but it was. I♥♥♥♥♥♥you not there was a murdercult kidnapping people the entire time, which the devs could of foreshadowed throughout the game if they could be arsed (and no, just because cults were mentioned a few times without any context throughout the game dont make it count as foreshadowing). Anyway you apparently get shot at by the world's most quietest guns and fall unconscious for no reason, while your best buds ditch you because they'd rather play video games while you bleed out in some forest god-knows-where, then you get a confusing montage of scenes randomly stitched together with you teleporting around until you end up with the gang again and decide to take on the cult again. Cue 15 minutes of crippled Mae limping around, 5 minutes of yadda yadda dialogue about feeding some pit god, the cult telling you to leave and then trying to stop you to leave and then you purposely trapping them down there to starve to death becuase you're such good people. Anyway the epilogue then begins with you saying your farewells to every character you've met, even though dozens of people were murdered last night the town still seems fully populated (wouldn't it have been fun trying to figure out who was in the cult?)  and then you go to band practice which ends the game with some shallow cliffhanger that leaves far too many questions and too little answers. Conclusion: I'm pretty sure if this game had a plot and gave the characters actual growth then this would of been absolutely perfect, they nailed pretty much everything except the two things which are most important in an interactive story. Plot should of began at most an hour and a half in with that time spent getting to know the characters, then having the characters growing and bonding throughout the game instead of staying as two-dimensional archetypes who whenever show any legitimate emotion it's only for two minutes and is instantly forgotten about. I just honestly couldnt give a♥♥♥♥♥♥about any of them. TLDR: Act one lasts 7 hours, act two lasts 4 hours, act 3/conclusion lasts 45 mins with a 15 minute epilogue at the end. Characters are too reliant on archetype personalities and are exactly the same as when the game ends. It's hard to care about the characters when there's no plot driving them and it's hard to care about the ""plot"" when the characters it's affecting are crap.","['Story Rich', 'Great Soundtrack', 'Atmospheric', 'Adventure', 'Indie', 'Female Protagonist', 'Singleplayer', 'Colorful', 'Cute', '2D', 'Exploration', 'Funny', 'Mystery', 'Platformer', 'Drama', 'Walking Simulator', 'Kickstarter', 'Side Scroller', 'Horror', 'Psychological Horror']",Overwhelmingly Positive,Infinite Fall,1,2,4,2,negativo
rexus300,76561198008675660,Night in the Woods,"Wow, do not underestimate this game, there is a really good story that really hits home for anyone who's just out of school, or out of work, or out of balance in life in general. You'd be missing out pretty hard if you don't give this game a shot. My god, what a hidden jewel.","['Story Rich', 'Great Soundtrack', 'Atmospheric', 'Adventure', 'Indie', 'Female Protagonist', 'Singleplayer', 'Colorful', 'Cute', '2D', 'Exploration', 'Funny', 'Mystery', 'Platformer', 'Drama', 'Walking Simulator', 'Kickstarter', 'Side Scroller', 'Horror', 'Psychological Horror']",Overwhelmingly Positive,Infinite Fall,5,4,5,2,positivo
Captain Cuddles,76561198108031310,Night in the Woods,"What a great game! First off, I bought this game after hearing about from an aquaintance. I started playing it, and I was immediately intrigued! I found this whole world so captivating and engaging. The characters and dialogue is so authentic and very well written. And the story keeps you involved from beginning to end. It has creepy moments and sadf moments, also has some very well done ""feel"" moments as well. Mae's personal journey from lost and lazy child, to a spirited brave adult, is so entrancing. And you can't help but want to see her story out to the end. This is one of the most amazing experiences I've had, and its one I will not soon forget! PS: We love Gregg! Crimes? Crimes.","['Story Rich', 'Great Soundtrack', 'Atmospheric', 'Adventure', 'Indie', 'Female Protagonist', 'Singleplayer', 'Colorful', 'Cute', '2D', 'Exploration', 'Funny', 'Mystery', 'Platformer', 'Drama', 'Walking Simulator', 'Kickstarter', 'Side Scroller', 'Horror', 'Psychological Horror']",Overwhelmingly Positive,Infinite Fall,5,4,5,2,positivo
bbck12,76561198046365686,Night in the Woods,"Played together with my wife and we had great time. The game gives you a look into the feelings ans lives of people inhabiting a small, forgotten city in the US. I think I""ve learned some other life perspectives than from my social circle. The game is tinted with magic realism (which was great for me).","['Story Rich', 'Great Soundtrack', 'Atmospheric', 'Adventure', 'Indie', 'Female Protagonist', 'Singleplayer', 'Colorful', 'Cute', '2D', 'Exploration', 'Funny', 'Mystery', 'Platformer', 'Drama', 'Walking Simulator', 'Kickstarter', 'Side Scroller', 'Horror', 'Psychological Horror']",Overwhelmingly Positive,Infinite Fall,5,4,5,2,positivo
Respawn,76561198131783870,Night in the Woods,"Funny but serious, intellegent but silly, thought provoking but not overbearing. Games good. It's a game that understands people very well. From the way they talk to the way they think. Which is ironic considering the characters are animals. Highly recommend.","['Story Rich', 'Great Soundtrack', 'Atmospheric', 'Adventure', 'Indie', 'Female Protagonist', 'Singleplayer', 'Colorful', 'Cute', '2D', 'Exploration', 'Funny', 'Mystery', 'Platformer', 'Drama', 'Walking Simulator', 'Kickstarter', 'Side Scroller', 'Horror', 'Psychological Horror']",Overwhelmingly Positive,Infinite Fall,5,4,5,2,positivo
sizer99,76561197970320868,Night in the Woods,"EDIT: After 3 months, I've played it through again - totally worth it. You can't get all the silly little side stuff with your friends done in one playthrough, and it'd be a shame to miss any of it. ------------------------------- Man, this is just so damn charming, there's really nothing else to compare it to. Sure, it's like classic point and click adventure.  If you took 90's malls and dissolved them in acetate the heated them up with benzene and injected the crystallized Hot Topic and injected it right into your nipple, under the F in the 'Frankie Says Relax' t-shirt. Besides all the great dialogue, you'll get a fairly fleshed out roguelike, <metal font> DEMON TOWER </metal font> Some obvious nods to Kentucky Route Zer0.... if you don't like dialogue, do not bother getting this.  If you love running around and seeing what everyone has to say, and especially if you're a child of the 80s or 90s, this is your thing.","['Story Rich', 'Great Soundtrack', 'Atmospheric', 'Adventure', 'Indie', 'Female Protagonist', 'Singleplayer', 'Colorful', 'Cute', '2D', 'Exploration', 'Funny', 'Mystery', 'Platformer', 'Drama', 'Walking Simulator', 'Kickstarter', 'Side Scroller', 'Horror', 'Psychological Horror']",Overwhelmingly Positive,Infinite Fall,5,4,5,2,positivo
