username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Jower,76561197960406672,Ziggurat,Mostly just makes you wish you were playing binding of Isaac instead. So just play that.,"['FPS', 'Rogue-lite', 'Procedural Generation', 'Magic', 'Action', 'Perma Death', 'Rogue-like', 'Indie', 'Shooter', 'Difficult', 'Replay Value', 'RPG', 'Arena Shooter', 'Dungeon Crawler', 'Fast-Paced', 'Exploration', 'Loot', 'Cartoony', 'Funny', 'Multiple Endings']",Very Positive,Milkstone Studios,1,2,2,3,negativo
Kitten,76561198049904953,Ziggurat,"I've never played a first-person dungeon crawler before, so this game was a new experience for me. Full disclosure: I played this game using a controller. You can use either K&M or Controller, but I prefer using a controller when it's adequately supported. It was definitely a cool experience when I first started. It didn't occur to me until after a handful of attempts that this game feels so familiar because it's essentially playing Binding of Isaac or Legend of Zelda, in the view of Isaac or Zelda. While I don't believe this game has a comparable number of items compared to BoI or LoZ, it nevertheless has a good feel when playing. Much like BoI, it's rogue-like, so each level is randomly-generated, items and stats are reset before each new run, and deaths are permanent. A main difference I see between the playstyle of BoI and Ziggurat is that Ziggurat has a levelling system, where your character can gain experience, and more-or-less can guarantee an upgrade for direct ability. BoI, while guarantees an upgrade at the start of your run, does not guarantee any upgrades beyond the first. Don't forget that this is a rogue-like game, so your level resets after each run. Overall, if you like the Binding of Isaac games, you'll probably like this game.","['FPS', 'Rogue-lite', 'Procedural Generation', 'Magic', 'Action', 'Perma Death', 'Rogue-like', 'Indie', 'Shooter', 'Difficult', 'Replay Value', 'RPG', 'Arena Shooter', 'Dungeon Crawler', 'Fast-Paced', 'Exploration', 'Loot', 'Cartoony', 'Funny', 'Multiple Endings']",Very Positive,Milkstone Studios,3,4,4,4,positivo
Clem Fandango,76561198028475211,Ziggurat,Interesting little Roguelike. I can't say I've been killed by mutant carrots before.,"['FPS', 'Rogue-lite', 'Procedural Generation', 'Magic', 'Action', 'Perma Death', 'Rogue-like', 'Indie', 'Shooter', 'Difficult', 'Replay Value', 'RPG', 'Arena Shooter', 'Dungeon Crawler', 'Fast-Paced', 'Exploration', 'Loot', 'Cartoony', 'Funny', 'Multiple Endings']",Very Positive,Milkstone Studios,2,4,3,4,positivo
sketch_zeppelin_ag,76561198066971781,Ziggurat,"Pretty solid rouge lite fps Ziggurat has you playing an apprentice wizard trying to earn his place among his brothers by taking on a magic tower. you face several randomly generated floors each room offers either a trap, a potential treasure or a wave of enemies.  there are also statues you can pray to and offer health or magic for either a random reward or pentaly. as with most rouge lites the randomness will make or break your run.  your start the game with a wand that is fast and weak with recharging ammo pool and a random secondary weapon in the form of either a spell a staff or an artifact (think magic machine like a grenade or pistol)  you can find more weapons as you explore and at the start of each floor though you can only carry one of each type.  you can level up in the game and each time you get a choice of a number of perks and as you play the game more and more, you unlock more items and perks for future play throughs and can even unlock new characters with there own unique starting stats and ablitities the game is pretty fun.  each weapon slot has its own feel and the different varients of each slot give you alot of play styles to work with.  the  enemies, while not very complex, come in a large variety and each have there own dangers.  and each floor has its own giant size boss.  everything is bright and colorful and the graphics have a world of warcraft feel to them. The game can be beaten in a couple of hours but will likely take you longer due to the random nature of the game and the increassing difficulty plus with all the unlockable content there is pretty high level of difficulty Not a bad game for the price.  Cool concept, solid execution short but replayable.  If you want somthing a bit different give it a look","['FPS', 'Rogue-lite', 'Procedural Generation', 'Magic', 'Action', 'Perma Death', 'Rogue-like', 'Indie', 'Shooter', 'Difficult', 'Replay Value', 'RPG', 'Arena Shooter', 'Dungeon Crawler', 'Fast-Paced', 'Exploration', 'Loot', 'Cartoony', 'Funny', 'Multiple Endings']",Very Positive,Milkstone Studios,3,4,4,4,positivo
Static10101,76561197970529119,Ziggurat,"This game is incredible! It reminds me of Heretic or Hexen (the spell using and the level design), but it is random each play.  There are tons of unlockables, from perks to playable characters.  Random bonuses and weapons each playthrough, sort of like the Binding of Isaac.  The game runs great on my laptop with the graphic settings maxed, and it looks fantastic.  The controls are smooth (using a wired Xbox360 controller, but I imagine it controls even better with mouse and keyboard).  The pacing is pretty hectic, but once you clear a room you have time to resituate .  I could easily see this as a retail game.  Also, the game gets updated pretty regularly, with fixes and new content.  Some people might complain that it is short, but they have added an Endless option to difficulty, which I assume means what it says (I have not tried it yet).  This is the best thing I have played in a very long time, and it has plenty of replay value to satify those skeptics who think it might be too short.  As of 3/8/15 it is on sale, and I highly encourage anyone to pick it up.  Even once it isn't on sale, I still think it will be worth it.  I can't wait to see what these developers do next!","['FPS', 'Rogue-lite', 'Procedural Generation', 'Magic', 'Action', 'Perma Death', 'Rogue-like', 'Indie', 'Shooter', 'Difficult', 'Replay Value', 'RPG', 'Arena Shooter', 'Dungeon Crawler', 'Fast-Paced', 'Exploration', 'Loot', 'Cartoony', 'Funny', 'Multiple Endings']",Very Positive,Milkstone Studios,3,5,4,4,positivo
Samurai Jack,76561198063772079,Ziggurat,Very fast and fun game got it from humble bundle for olny 1 $ PogChamp,"['FPS', 'Rogue-lite', 'Procedural Generation', 'Magic', 'Action', 'Perma Death', 'Rogue-like', 'Indie', 'Shooter', 'Difficult', 'Replay Value', 'RPG', 'Arena Shooter', 'Dungeon Crawler', 'Fast-Paced', 'Exploration', 'Loot', 'Cartoony', 'Funny', 'Multiple Endings']",Very Positive,Milkstone Studios,1,5,4,3,positivo
Sgt. Barnes,76561197964502437,Ziggurat,This game is a good casual action fps with xp and leveling. It is a solid game and well worth the price. It is also addicting and has lots of really cool monsters.,"['FPS', 'Rogue-lite', 'Procedural Generation', 'Magic', 'Action', 'Perma Death', 'Rogue-like', 'Indie', 'Shooter', 'Difficult', 'Replay Value', 'RPG', 'Arena Shooter', 'Dungeon Crawler', 'Fast-Paced', 'Exploration', 'Loot', 'Cartoony', 'Funny', 'Multiple Endings']",Very Positive,Milkstone Studios,2,4,4,3,positivo
NiGHTS,76561197980804932,Ziggurat,16/20,"['FPS', 'Rogue-lite', 'Procedural Generation', 'Magic', 'Action', 'Perma Death', 'Rogue-like', 'Indie', 'Shooter', 'Difficult', 'Replay Value', 'RPG', 'Arena Shooter', 'Dungeon Crawler', 'Fast-Paced', 'Exploration', 'Loot', 'Cartoony', 'Funny', 'Multiple Endings']",Very Positive,Milkstone Studios,3,4,4,4,positivo
Sgt. Barnes,76561197964502437,Ziggurat,This game is a good casual action fps with xp and leveling. It is a solid game and well worth the price. It is also addicting and has lots of really cool monsters.,"['FPS', 'Rogue-lite', 'Procedural Generation', 'Magic', 'Action', 'Perma Death', 'Rogue-like', 'Indie', 'Shooter', 'Difficult', 'Replay Value', 'RPG', 'Arena Shooter', 'Dungeon Crawler', 'Fast-Paced', 'Exploration', 'Loot', 'Cartoony', 'Funny', 'Multiple Endings']",Very Positive,Milkstone Studios,2,4,4,3,positivo
Tsilliev,76561198086018347,Ziggurat,"I like the game, you can see what the game is about from the description, I am happy that the developers are making really quick updates, and also they listen to the average players, literary, you can suggest a perk, the developer will add it if it sounds good, I have suggested 10 perks, it will be really fun to see in game when I level and see my own perk there, and also if players dont like something, the develepor is always welcome to make changes. You may think that right now with only 5 floors to play its kinda small, but know that around tomorrow 11/17/14, endless mode will be added (already playing it in the beta) and practically you will have infinite floors to conquer, and not only that, but as already you know, the more times you die the more perks,weapons,amulets you unlock so they can help you along the way and as I already said developers are adding user content as we speak. 10/10 from me.","['FPS', 'Rogue-lite', 'Procedural Generation', 'Magic', 'Action', 'Perma Death', 'Rogue-like', 'Indie', 'Shooter', 'Difficult', 'Replay Value', 'RPG', 'Arena Shooter', 'Dungeon Crawler', 'Fast-Paced', 'Exploration', 'Loot', 'Cartoony', 'Funny', 'Multiple Endings']",Very Positive,Milkstone Studios,3,5,4,4,positivo
Mindblighter,76561197969035830,Ziggurat,A fun game in the roguelite mold that could have been even more interesting with beefier combat and more carefully planned use of random elements. +Fairly solid roguelite gameplay loop with tons of things to unlock for future runs +Almost all enemies and weapons are distinct from each other despite their large number +Good mix of different character classes even if they're all spellcasters +Fast (and sometimes even furious) combat +Daily challenges -While the weapons are varied they carry little to no impact in either sound or effect. Lack of melee weapons makes Hexen veterans sad -Difficulty between runs varies a bit too much and boss progression and balance feels slightly off -RNG can create situations like getting stuck in a small room absolutely filled with enemies that spam damage everywhere so quickly you can barely retaliate before you die -The game explains its finer points very poorly,"['FPS', 'Rogue-lite', 'Procedural Generation', 'Magic', 'Action', 'Perma Death', 'Rogue-like', 'Indie', 'Shooter', 'Difficult', 'Replay Value', 'RPG', 'Arena Shooter', 'Dungeon Crawler', 'Fast-Paced', 'Exploration', 'Loot', 'Cartoony', 'Funny', 'Multiple Endings']",Very Positive,Milkstone Studios,2,4,3,3,positivo
TheLastOttoman,76561197960302047,Ziggurat,"Thanks to the developer for putting me back to 1993-1995. Pro's: - Incredibly good grapical design, really like it. - Good music, really good. - Doesn't take itself to seriously - Good weapon variety. - Nice gameplay, responsive and such. Con's - The Final Boss looks weird, really weird. - Some characters make the game easy, others make it too hard. - Random rooms, weapons and enemies unbalance the game. But that's probably the idea. - Imp's.","['FPS', 'Rogue-lite', 'Procedural Generation', 'Magic', 'Action', 'Perma Death', 'Rogue-like', 'Indie', 'Shooter', 'Difficult', 'Replay Value', 'RPG', 'Arena Shooter', 'Dungeon Crawler', 'Fast-Paced', 'Exploration', 'Loot', 'Cartoony', 'Funny', 'Multiple Endings']",Very Positive,Milkstone Studios,2,4,4,3,positivo
