username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
chadandbrandyjohnson,76561198030693229,Worlds of Magic,"First off, the game is meant to be a spiritual successor to Master of Magic.  I haven't played that game since it came out so my memory is not great.  I do see some of the influences though.  I'll let someone else make more comparisons there. What do I like about the game? 1.  Setting:  I am a sucker for fantasy games and this is pure fantasy all the way through.  The various planes on which you can battle are well represented. 2.  Graphics:  Overall, I like the graphics.  The animations are sometimes a bit stilted but overall I like it.  I particularly like seeing each city on the city screen evolve as I add more buildings. 3.  Combat:  It's turn-based and d20 so you kind of feel like you're playing out an RPG battle at times.  I do feel cheated on occasion by the dice rolls but anyone who played D&D will understand that feeling. 4.  Spells:  There are a ton of these, as there should be.  They run the usual RPG gamut from buffs to DOT's to direct damage spells and are nicely presented. Overall, you get a nice variety of races that play differently, a ton of fantasy type enemies to battle against, and all the 4X you can soak up.  Are there bugs?  Sure.  Is it perfect?  No.  But I strongly believe in the development team based on their support so far.  If you're looking for turn based strategy, fantasy, or a 4X game, you should definitely give this a try.","['Strategy', 'RPG', 'Turn-Based', '4X', 'Fantasy', 'Turn-Based Strategy', 'Magic', 'Adventure', 'Indie']",Mixed,Wastelands Interactive,4,4,5,3,positivo
WHOOLEE,76561197985589039,Worlds of Magic,"Not very good im afraid. Was released in a unfinished format, updates will break your saves, missing sounds, poor animations, terrible combat etc, bad controls, should be in EA still. This was released  early leaving most of us stunned, just check the forums for how bad this game is. At the price it is just pure and simply unforgiveable, worth somthing like 4.99 in this condition. Strongly advise you stay away, the money could get you Endless Legend or AOW3 etc, most 4x are miles above this game, it is just a complete mess i dont think theyll ever be able to fix. They have told us for months sound will be added, its all lies same old story over and over.","['Strategy', 'RPG', 'Turn-Based', '4X', 'Fantasy', 'Turn-Based Strategy', 'Magic', 'Adventure', 'Indie']",Mixed,Wastelands Interactive,1,1,1,2,negativo
yenkin2001,76561198029300088,Worlds of Magic,"World of Magic, I want to like this game, I loved MOM (Masters of Magic), but alas this game falls far short of the original game.  The tutorials will get you going quickly if you are not familiar with the game.  But for those of us that are old hands at 4x games it does not really re-invent the wheel.  It is what you would expect if someone was to re-make MOM, though I wish the developers spent a little more effort giving it some innovation rather than going for a port/clone. Graphics are what you would expect from a 4x game, nothing special but adequate, getting into the game is easy enough, play the tutorial, pick your faction, modify the world as you can and away you go.  The issue is you don’t go fast, development is slower than molasses.  In fact most of the games I played I was wiped out by the Neutral war bands before I could get into the game.  Another issue was even at the lower levels the various structures had monsters so high I could not even think about attacking.  Of course that is when I could interact with them.  There seems to have been a bug in one game that was actually go well, only to find structures empty and could not interact with them. If you are looking to add 4x game to your library I would skip this one. I wish the team would pay a bit attention to the game, it feels like it needs a major balancing in all aspects of the game.  Here is a list of what I feel needs to be addressed. 1.	Structure bugs with buildings you can interact with.  You can’t always interact with them as typically this is a major source of goodies this needs to be fixed. 2.	Mobs should scale to the level of game you are playing, or at least giving the player a bonus in order to survive the early game. 3.	Neutral mobs should be just that Neutral, why are they attacking early in the game, when my settlements are barely off the ground. 4.	Tweak the economics especially at the adept and Mageling levels trying to build cities and expand is part of the game, but barely scraping by with gold should not be an issue.  While you are trying to balance your budget, the Neutral mobs seem to have unlimited funds to build the stronger units earlier than you can. This game needs more work, there is a gem in there, but only 5/10 is the rating I give it.","['Strategy', 'RPG', 'Turn-Based', '4X', 'Fantasy', 'Turn-Based Strategy', 'Magic', 'Adventure', 'Indie']",Mixed,Wastelands Interactive,2,3,2,4,negativo
realxavier,76561198052971128,Worlds of Magic,UI is just piece of♥♥♥♥♥♥ it really requires much effort to make it so! The only reason these games continue to pop here is because there's no refund for such kind of games!,"['Strategy', 'RPG', 'Turn-Based', '4X', 'Fantasy', 'Turn-Based Strategy', 'Magic', 'Adventure', 'Indie']",Mixed,Wastelands Interactive,1,1,1,2,negativo
russonc,76561198072027162,Worlds of Magic,"This is a review of the Early Access Game.   I personally have been enjoying the game and it does remind me a lot of MOM. I recommend the game with reservations:    Know that this game is not done, you may have issues/bugs, and saves may be corrupted with new updates.  I have been able to play for the last few hours without any crashes or issues (others have reported some issue, likely related to their specific systems.     If you know what you are getting into, it can be great fun. If you have played and enjoy MOM in the past, you should like this game as well (it plays very similarly).   If you haven't, it plays much like many of the 4x fantasy games such as AOW, HOMM but more in a ""you against all others"" kind of way.  There are no real scenarios;  just start up in a random world and explore, expand and conquer.    Diplomacy doesn't do much for me yet. I have been part of a dozen or so EA (early access) games and these developers have been one of the best at communication and updates, as well as responding well to user input.     They give me confidence that they will follow through and make this a great finished product.   I will keep this updated as time goes on.  Thumbs up for now (but please be aware, the product is not finished)","['Strategy', 'RPG', 'Turn-Based', '4X', 'Fantasy', 'Turn-Based Strategy', 'Magic', 'Adventure', 'Indie']",Mixed,Wastelands Interactive,2,4,3,3,positivo
athelasloraiel,76561197996025113,Worlds of Magic,"Good game, full of surprises (good ones). latest update (5th from release and thats like a week or less) and all is stable. Havebnt had a bug in 30 turns. Anyway, devs are really responsive and we are getting new content daily. As a friend wrote recently: ""This game is a diamond in the rough that is being rapidly polished, and I for one am delighted to have it available to me."" Couldn+t agree more.","['Strategy', 'RPG', 'Turn-Based', '4X', 'Fantasy', 'Turn-Based Strategy', 'Magic', 'Adventure', 'Indie']",Mixed,Wastelands Interactive,4,4,4,3,positivo
Brother Alpha,76561198041636869,Worlds of Magic,"Planar Conquest is the remake of Worlds of Magic, which is the spiritual sequel to Master of Magic. Worlds of Magic was kickstarted, but then picked up by a distributor, which forced the developers to release the game before it was finished. They worked hard to fix all of the problems, but in the end, working from the ground up was the faster route. The result if very good. It is the closest game to Master of Magic I've played in years. It doesn't have the same level of polish as a bigger studio would give it, but it has the heart or what made Master of Magic the ultimate ""just one more turn"" game.","['Strategy', 'RPG', 'Turn-Based', '4X', 'Fantasy', 'Turn-Based Strategy', 'Magic', 'Adventure', 'Indie']",Mixed,Wastelands Interactive,4,4,3,3,positivo
Blackadar,76561198007300752,Worlds of Magic,"The short version is that this game was released far, far too early and it's riddled with gamestopping bugs. It's also devoid of personality, has incredibly horrible balance, a UI that should have been trashed and a host of other issues. Read on for more information but avoid this turd at all costs. --- Wastelands, I like you guys. I was rooting for you guys. But I've given up and uninstalled. Perhaps I'll check it out in 6 months but at this juncture WoM is unplayable. I hate to use a term like that but I there's nothing else that adequately describes it. Note that I test all bugs twice before reporting them. That's key - I don't report bugs that I can't duplicate. So the errors below could be duplicated by loading the save file and doing the same actions again. On my first attempt to play post-release combat didn't work. So I put it down for a few days. My second attempt (this Monday) ended when I took a city and the game froze. Today I go to load up that save file to name it before sending it in and find that it's been corrupted post the 1.0.3 patch. I'm pretty disappointed since I could at least play the game prior to launch. Now it's just...unplayable. What else could you call it? I love MoM and wanted this to work enough to buy it while in EA. But at this stage there's no use even trying to play it because it simply doesn't work for me. How can I not be at least a little frustrated with you when many people, including me, were trying to politely caution you against releasing too early? From my standpoint - yours may be different - this looks like it was released far too early. Now the devs have done some patching in the last month but many, many core issues remain. Not only are there bugs but throw in a horrid UI, a real lack of any strategy beyond spam cities (kind of a killer in a ""strategy"" game), subpar animations, really uninteresting tactical combat...the whole package is a big pile of poo. Now they're working on this to bring it to mobile devices, so don't expect it to get any better.","['Strategy', 'RPG', 'Turn-Based', '4X', 'Fantasy', 'Turn-Based Strategy', 'Magic', 'Adventure', 'Indie']",Mixed,Wastelands Interactive,1,0,1,2,negativo
mbpopolano24,76561198043218182,Worlds of Magic,"Terrible game. Bugs galore. Horrific graphic. Terrible UI. No reediming qualities. There are so many better alternatives available, just move on. You will be glad you did.","['Strategy', 'RPG', 'Turn-Based', '4X', 'Fantasy', 'Turn-Based Strategy', 'Magic', 'Adventure', 'Indie']",Mixed,Wastelands Interactive,0,1,1,2,negativo
Stuff0815,76561197995827407,Worlds of Magic,"I own this game long time now. A lot of updates and patches later I did try it now again. And I dislike it. Why? Graphics are terrible, gameplay is terrible, music is terrible. ""Jokes"" are strange. Skeleton archers using their heads as ball... Maybe the worlds are too far from a master. But the old Master of Magic is still more fun, and the graphics more enjoyable. It is like you buy a new car, but get 20 year old engine and stuff. When I bought I thought the patches might get it to a nice game. But it was only my hope, and now I no more think any more patches can still make it the game I was hoping for..","['Strategy', 'RPG', 'Turn-Based', '4X', 'Fantasy', 'Turn-Based Strategy', 'Magic', 'Adventure', 'Indie']",Mixed,Wastelands Interactive,1,1,1,2,negativo
Naburimannu,76561198007240278,Worlds of Magic,"Curiously unpolished for something that went through Kickstart to release: the gameplay graphics are poor (concept art is nice, but unfortunately eye candy doesn't make the game playable) and the *flow* and tutorial are particularly unrewarding. Do they assume that all their modern players are people who spent hundreds of hours on MOM, decades ago?","['Strategy', 'RPG', 'Turn-Based', '4X', 'Fantasy', 'Turn-Based Strategy', 'Magic', 'Adventure', 'Indie']",Mixed,Wastelands Interactive,2,1,2,3,negativo
Wink,76561197984481085,Worlds of Magic,"Lots of bugs, lots of potential, mildly amusing and mildly playable at this stage.","['Strategy', 'RPG', 'Turn-Based', '4X', 'Fantasy', 'Turn-Based Strategy', 'Magic', 'Adventure', 'Indie']",Mixed,Wastelands Interactive,2,2,2,3,neutral
hobotone,76561198109500046,Worlds of Magic,"meh. 6/10 and I'm being generous, because if you like 4x, you may get your money's worth.....maybe. The UI is serviceable , if a bit wonky and counterintuitive. The artwork is nice, but not mindblowing. There are lots of bugs. It seems strange to encounter fiery demon horses and majestic unicorns guarding the same feature,  or to have some undead sorcerer lord readily accept an offer of peace and cooperation from my high elves; but hey, moral ambiguity is hip these days, so maybe it's your thing too. There are just too many 4x titles out there that are way better, and some of them are way cheaper.","['Strategy', 'RPG', 'Turn-Based', '4X', 'Fantasy', 'Turn-Based Strategy', 'Magic', 'Adventure', 'Indie']",Mixed,Wastelands Interactive,2,3,3,2,neutral
Crispin,76561197969138297,Worlds of Magic,After a rough start this gem is finally shining bright like it deserves.,"['Strategy', 'RPG', 'Turn-Based', '4X', 'Fantasy', 'Turn-Based Strategy', 'Magic', 'Adventure', 'Indie']",Mixed,Wastelands Interactive,3,4,4,3,positivo
