username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Curtis E. Bear,76561198055676674,The Witness,"I entered the world, and there were some terminals that you go to to solve a puzzle.  You walk up to the screens, and the puzzles appear on the monitor in the game. To solve these puzzles, you have a starting point and drag a line like ""Snake"" along a grid to the end point.  Every puzzle has this base.  The rules change, but the game does a good job of letting you know what the rules are without explicitly stating them. There was a good looking world around, but I didn't seem to interact much with it, only the puzzle screens.  The world is featured prominently in the screenshots on the store page.  The puzzles are the opposite of the beautiful world; they are literally just dots and lines.  And there isn't a single puzzle featured in the screenshots Some of the puzzles required thought and were well made.  However, you walk from screen to screen, and that seems to be it.  It isn't like Braid where you interact with the level. I solved something like 100 puzzles and got bored.  I opened up a walkthrough on Youtube and scanned through parts in the middle and end.  It looks like it is just more puzzle screens, so I gave up on the game.  If this was a flash game (which it could be), it would have held my attention for about 10 minutes.  I gave this game more of a chance because I figured there was more to it.  This would be a real letdown for the full price, but since I got it as part of the freedom bundle, I got this and other games with all of the money going to the ALCU and other orgs.  Props to the developer for that, but I cannot recommend this game.","['Puzzle', 'Exploration', 'First-Person', 'Singleplayer', 'Open World', 'Colorful', 'Indie', 'Adventure', 'Atmospheric', 'Walking Simulator', 'Difficult', 'Nonlinear', 'Casual', 'Mystery', 'Great Soundtrack', 'Surreal', 'Relaxing', 'Story Rich', 'Philisophical', 'Sandbox']",Very Positive,"Thekla, Inc.",2,2,4,3,negativo
Captanegan,76561198132812456,The Witness,"Some of the hardest, most headache inducing puzzles I've done. A lot of my playtime is me just staring at my monitor for minutes on end.","['Puzzle', 'Exploration', 'First-Person', 'Singleplayer', 'Open World', 'Colorful', 'Indie', 'Adventure', 'Atmospheric', 'Walking Simulator', 'Difficult', 'Nonlinear', 'Casual', 'Mystery', 'Great Soundtrack', 'Surreal', 'Relaxing', 'Story Rich', 'Philisophical', 'Sandbox']",Very Positive,"Thekla, Inc.",3,4,5,5,neutral
Papa Fragolini,76561197976029402,The Witness,"""Mazes are awesome."" -Jonathan Blow","['Puzzle', 'Exploration', 'First-Person', 'Singleplayer', 'Open World', 'Colorful', 'Indie', 'Adventure', 'Atmospheric', 'Walking Simulator', 'Difficult', 'Nonlinear', 'Casual', 'Mystery', 'Great Soundtrack', 'Surreal', 'Relaxing', 'Story Rich', 'Philisophical', 'Sandbox']",Very Positive,"Thekla, Inc.",3,5,5,4,positivo
Warlok,76561197969066488,The Witness,A big beautiful puzzle world to explorasolve.,"['Puzzle', 'Exploration', 'First-Person', 'Singleplayer', 'Open World', 'Colorful', 'Indie', 'Adventure', 'Atmospheric', 'Walking Simulator', 'Difficult', 'Nonlinear', 'Casual', 'Mystery', 'Great Soundtrack', 'Surreal', 'Relaxing', 'Story Rich', 'Philisophical', 'Sandbox']",Very Positive,"Thekla, Inc.",3,5,5,4,positivo
Steve_Taro,76561198171146322,The Witness,"This is the first time I'm writing review for this game, and I have been thinking several time what I should review in this section. This game is one of the wonderful games in my list that I have played. The game offers you stunning graphic and peaceful scenerio that take your mind from boring FPS game. I enjoy playing this game a lot even when I'm in a bad mood. Gameplay and puzzles are great, but puzzle sometimes is being hard at some points. The only bad thing in this game is they don't give you an instruction to show how the symbol of puzzle works. So almost of the time I have to figure out myself until it becomes anooying feeling. Anyway if you like puzzle game, this game is the one I strongly recommend you!! 7.5 out of 10!","['Puzzle', 'Exploration', 'First-Person', 'Singleplayer', 'Open World', 'Colorful', 'Indie', 'Adventure', 'Atmospheric', 'Walking Simulator', 'Difficult', 'Nonlinear', 'Casual', 'Mystery', 'Great Soundtrack', 'Surreal', 'Relaxing', 'Story Rich', 'Philisophical', 'Sandbox']",Very Positive,"Thekla, Inc.",4,4,5,3,positivo
[HN],76561198004413401,The Witness,"This game is art, simple as that. Every senary is designed with the care and composition of a painting, it's just beautiful to witness (get it?), and that's not just because the dev wanted to be fancy, it also serve a purpose in the game, you are encourage to pay attention at your surrounding. The gameplay is pretty basic, but hold itself reasonably well for the whole duration of the game, that said, by the end, I just wanted to be done with that game and the puzzle started to seriously get on my nerve, so much so that I had to use a solution a couple of time. That's the problem really witht that game, at time it throw just ANOTHER PUZZLE and ANOTHER PUZZLE to the face when you have already clearly mastered that type of puzzle and just want to move on. Another problem is that some time, you just have to use pen and paper to solve the puzzles, some are just impossible to do just by memory. The game is brilliant when it come to teach to the player how to play, but sometime can be a bit tricky by throwing a curve ball that can be extremly easy to miss, this make me think that the game would have gained from having a ""hint"" option somewhere to help you pass some puzzle you just failed to understand (and it can happen a lot). I didn't unlocked all the content tho, and didn't get the answer to ""WHAT'S GOING ON HERE?!"", but it doesn't really matter (and frankly I just don't want to play it again, not because it's bad, far from it, but because I'm done with it, and that kind of puzzle game isn't made with replayability in mind and I don't want to see a line puzzle for at least a couple of months), that said just out of curriousity I've restarted the game after finishing it, and was mindblowned when i realized there's a second level of lecture you can get, even on the starting zone, after finishing the game, you'll see some puzzle that you didn't even realize where here in the first place, so I may give it a second try, someday. So yeah, if you can tolerate simple puzzles, have a good sens of observationand can appreciate beautiful surrounding, go for it, it's worth it.","['Puzzle', 'Exploration', 'First-Person', 'Singleplayer', 'Open World', 'Colorful', 'Indie', 'Adventure', 'Atmospheric', 'Walking Simulator', 'Difficult', 'Nonlinear', 'Casual', 'Mystery', 'Great Soundtrack', 'Surreal', 'Relaxing', 'Story Rich', 'Philisophical', 'Sandbox']",Very Positive,"Thekla, Inc.",4,3,5,4,positivo
Oztington,76561197982581918,The Witness,♥♥♥♥in puzzles. Fun until you can't it anymore.,"['Puzzle', 'Exploration', 'First-Person', 'Singleplayer', 'Open World', 'Colorful', 'Indie', 'Adventure', 'Atmospheric', 'Walking Simulator', 'Difficult', 'Nonlinear', 'Casual', 'Mystery', 'Great Soundtrack', 'Surreal', 'Relaxing', 'Story Rich', 'Philisophical', 'Sandbox']",Very Positive,"Thekla, Inc.",2,4,4,4,neutral
GOObER,76561198000088094,The Witness,I said 'hell yes!' to the beautiful graphics - That's what got me to preorder this game. Then 'meh' to the puzzles - That's what nudged me to ask for a refund. And 'phew' when I got my money back. It's a great puzzle game! But just not for me. Maybe when it goes on sale I will re-purchase.,"['Puzzle', 'Exploration', 'First-Person', 'Singleplayer', 'Open World', 'Colorful', 'Indie', 'Adventure', 'Atmospheric', 'Walking Simulator', 'Difficult', 'Nonlinear', 'Casual', 'Mystery', 'Great Soundtrack', 'Surreal', 'Relaxing', 'Story Rich', 'Philisophical', 'Sandbox']",Very Positive,"Thekla, Inc.",3,2,5,3,neutral
Selden,76561197988353678,The Witness,"""You wake up, alone, on a strange island full of puzzles that will challenge and surprise you. You don't remember who you are, and you don't remember how you got here, but there's one thing you can do: explore the island in hope of discovering clues, regaining your memory, and somehow finding your way home."" They got the alone on a strange island part right.  The problem is, the puzzles are on these incongruous pads littered all over the landscape.  You draw a colored line from the round start pad to the exit.  Now draw it while separating these colored dots from those colored dots, or while covering dots on the path.  Or something else.  There's literally nothing to explain any of this to you - you figure it out by trial and error. Some of the pads are pretty self-explantory.  Others you sit there scratching your head and wondering what on earth you're intended to do.  Once you've figured one type of pad out, you'll easily plow through others of the same type... but that won't be any help at all with the weird unmarked hexagon pad that you were scratching your head about.  Now I enjoy a good puzzle as much as most people, but somehow I'm not getting my jollies when I'm drawing lines on pads to get power to more pads so I can draw lines on them - it's just dull. In the two hours I spent as of this review, I've wandered around a few different areas and completed one.  My reward for this completion was a laser pointing way off into the distance.  What does the laser do?  Why does this island have hundreds of panels devoted to drawing lines, simply to power it and presumably other lasers?  Maybe you'll get some sort of plot exposition at the end of the game, but you certainly won't for the rest of it.  You're alone on a strange island, deal with it.","['Puzzle', 'Exploration', 'First-Person', 'Singleplayer', 'Open World', 'Colorful', 'Indie', 'Adventure', 'Atmospheric', 'Walking Simulator', 'Difficult', 'Nonlinear', 'Casual', 'Mystery', 'Great Soundtrack', 'Surreal', 'Relaxing', 'Story Rich', 'Philisophical', 'Sandbox']",Very Positive,"Thekla, Inc.",2,2,3,4,negativo
Martial.Lore,76561197987123664,The Witness,"I got Witness during the winter sale, coming from games like Myst, Riven, Myst Exile, Portal, Talos Principle, and Swapper. I like puzzles and how they make you feel smarter when you finally understand a solution. Witness is great at that. It's as unique as all the others mentioned above, including its own stunning aesthetic. I just now jumped back in after a wee break and straight away figured out the solution to the puzzle that had stumped me during my last session, and then several more after it. Feels good. I definitely recommend Witness to puzzle game fans.","['Puzzle', 'Exploration', 'First-Person', 'Singleplayer', 'Open World', 'Colorful', 'Indie', 'Adventure', 'Atmospheric', 'Walking Simulator', 'Difficult', 'Nonlinear', 'Casual', 'Mystery', 'Great Soundtrack', 'Surreal', 'Relaxing', 'Story Rich', 'Philisophical', 'Sandbox']",Very Positive,"Thekla, Inc.",4,5,5,4,positivo
Timbler,76561198048161890,The Witness,I would only describe this as a thinkers game. At first this game leaves you wanting and wishing for more backstory. Who are you? Why are you here? What is this place? But as you progress and find more areas and audio recordings you discover this game is more about the experience and not the game itself. The puzzles start simple but quickly become frustrating as you try to figure out how they work. Sometimes you want more reward from completeing a particularly challenging puzzle but at the same time its good to know that you are smarter than the game. I think the devloper knows this and allows the player to piece together their own story for this bizarre world. Would recommend playing a second time for full effect.,"['Puzzle', 'Exploration', 'First-Person', 'Singleplayer', 'Open World', 'Colorful', 'Indie', 'Adventure', 'Atmospheric', 'Walking Simulator', 'Difficult', 'Nonlinear', 'Casual', 'Mystery', 'Great Soundtrack', 'Surreal', 'Relaxing', 'Story Rich', 'Philisophical', 'Sandbox']",Very Positive,"Thekla, Inc.",4,3,5,4,positivo
#OVERWATCH,76561198201727628,The Witness,absolutely breathtaking,"['Puzzle', 'Exploration', 'First-Person', 'Singleplayer', 'Open World', 'Colorful', 'Indie', 'Adventure', 'Atmospheric', 'Walking Simulator', 'Difficult', 'Nonlinear', 'Casual', 'Mystery', 'Great Soundtrack', 'Surreal', 'Relaxing', 'Story Rich', 'Philisophical', 'Sandbox']",Very Positive,"Thekla, Inc.",4,5,5,4,positivo
