username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Pid,76561198023003091,Fallout Tactics: Brotherhood of Steel,"Back in the old days this was a masterpiece. Sadly enough, it aged not that well. The turn-based single-player mode (the only one I'm interested in) is nearly unplayable. Modern titles (see XCOM) where the maximum distance and other quality of life hints are given, have spoiled my expections. It's very tedious and uncomfortable to go back to an old UI such as this. It's sad because I've always loved all classical Fallout titles but I have to be honest. I can't enjoy this anymore.","['Post-apocalyptic', 'Strategy', 'RPG', 'Turn-Based', 'Tactical', 'Isometric', 'Sci-fi', 'Classic', 'Singleplayer', 'Turn-Based Strategy', 'Open World', 'Real-Time with Pause', 'Action', 'Atmospheric', 'Tactical RPG', 'Multiplayer', 'Turn-Based Tactics', 'CRPG', 'Story Rich']",Very Positive,14° East,3,1,4,2,negativo
edmek55555,76561198116866397,Fallout Tactics: Brotherhood of Steel,"Got this with fallout 1 and 2 (which honestly were slightly disappointing) so following the slight disappointment i start this up to see how it goes. I start the game. I loved the real time tactical gameplay. I have my sniper in back and i charge to the bandits to give her a clear shot and she takes them out while my third squad member watches her back for flans. I come up to an enemy with a shotgun, try the same strategy. He shoots once, i explode and a voice says "" your last breath is a pathetic attempt to clear your blood filled lungs, if only you had a second chance. Im in love","['Post-apocalyptic', 'Strategy', 'RPG', 'Turn-Based', 'Tactical', 'Isometric', 'Sci-fi', 'Classic', 'Singleplayer', 'Turn-Based Strategy', 'Open World', 'Real-Time with Pause', 'Action', 'Atmospheric', 'Tactical RPG', 'Multiplayer', 'Turn-Based Tactics', 'CRPG', 'Story Rich']",Very Positive,14° East,4,5,5,3,positivo
GLORIOUS LENIN,76561198064706044,Fallout Tactics: Brotherhood of Steel,I like this fallout better than fallout 1 and 2 i think its better its hard at first but it gets easy once you get used to it it's pretty fun,"['Post-apocalyptic', 'Strategy', 'RPG', 'Turn-Based', 'Tactical', 'Isometric', 'Sci-fi', 'Classic', 'Singleplayer', 'Turn-Based Strategy', 'Open World', 'Real-Time with Pause', 'Action', 'Atmospheric', 'Tactical RPG', 'Multiplayer', 'Turn-Based Tactics', 'CRPG', 'Story Rich']",Very Positive,14° East,3,4,4,3,positivo
Tinky,76561197997829089,Fallout Tactics: Brotherhood of Steel,"Its a solid game! It plays like a good version of fallout 1 or 2 without the story. But there isnt much in the way of tactics since the only way to really succeed is to shoot everyone from a distance and hope that no one gets too close. Its a bit tedious, the pathfinding is not good and its easy to screw up if you forgot to turn off aggressive stance. The weapons are unbalanced with most weapons being inferior, i used the hunting rifle which you get at the beginning pretty much most of the game because is has good range, good damage, lots of ammo and only a hand full of weapons are better. If you use anything but single shot you will most likely kill your team because friendly fire is inevitable. So give everyone a hunting rifle and it becomes a cakewalk. The game is fun even though all you do is shoot stuff, unfortunately the shooting gets repetetive and the relpay value is very low because all the enemies are stationary and there is no random spawn system. Its a good thing the enemy variety is good. Its basically a dumb shooting spree but a good one!","['Post-apocalyptic', 'Strategy', 'RPG', 'Turn-Based', 'Tactical', 'Isometric', 'Sci-fi', 'Classic', 'Singleplayer', 'Turn-Based Strategy', 'Open World', 'Real-Time with Pause', 'Action', 'Atmospheric', 'Tactical RPG', 'Multiplayer', 'Turn-Based Tactics', 'CRPG', 'Story Rich']",Very Positive,14° East,2,3,4,2,positivo
CrazyC,76561198006529957,Fallout Tactics: Brotherhood of Steel,"This game. I have such mixed feelings about this game. I personally enjoyed it a lot but it is definetly not for everyone. On one hand its keyboard smashingly hard at times, the AI is lacking, good luck ever using multiplayer,and the campaign is as linear as the equator. On the other hand its an amazing idea to have a fallout themed turn based strategy with open ended character customization, a good sized aresenal of weapons, and a story that will take a long while to beat allowing you to really flesh out your character to fit your play style.  If you are a die hard fallout fan the yes insta buy this title. Otherwise just keep in mind that this is a hard and long game that can be as fun as you want it to be. It was designed to let you play through levels in a variety of styles. If you choose to be a grenade lobbing madman so be it, if you grind through the game inch by inch at a super slow pace with a squad of nohing but snipers and it didn't seem like any fun its because thats how you decided to play. It doesn't have much replayability but overall I think its a pretty good one and done.","['Post-apocalyptic', 'Strategy', 'RPG', 'Turn-Based', 'Tactical', 'Isometric', 'Sci-fi', 'Classic', 'Singleplayer', 'Turn-Based Strategy', 'Open World', 'Real-Time with Pause', 'Action', 'Atmospheric', 'Tactical RPG', 'Multiplayer', 'Turn-Based Tactics', 'CRPG', 'Story Rich']",Very Positive,14° East,4,3,4,4,positivo
Atomiczam,76561197968928855,Fallout Tactics: Brotherhood of Steel,Aged surprisingly well. If you're a fan of Fallout or tactics games it's worth playing.,"['Post-apocalyptic', 'Strategy', 'RPG', 'Turn-Based', 'Tactical', 'Isometric', 'Sci-fi', 'Classic', 'Singleplayer', 'Turn-Based Strategy', 'Open World', 'Real-Time with Pause', 'Action', 'Atmospheric', 'Tactical RPG', 'Multiplayer', 'Turn-Based Tactics', 'CRPG', 'Story Rich']",Very Positive,14° East,3,4,4,3,positivo
Pill Cosby,76561198026362340,Fallout Tactics: Brotherhood of Steel,Gr8 M8,"['Post-apocalyptic', 'Strategy', 'RPG', 'Turn-Based', 'Tactical', 'Isometric', 'Sci-fi', 'Classic', 'Singleplayer', 'Turn-Based Strategy', 'Open World', 'Real-Time with Pause', 'Action', 'Atmospheric', 'Tactical RPG', 'Multiplayer', 'Turn-Based Tactics', 'CRPG', 'Story Rich']",Very Positive,14° East,3,4,4,3,positivo
Nemesis Legion,76561197974101561,Fallout Tactics: Brotherhood of Steel,"Being the last ""old-school"" 2D Fallout game. This title was more about the ""dungeon crawl"" and combat over the story. This is also a great standalone title for anyone looking to play one of the older (more hardcore) Fallout games.","['Post-apocalyptic', 'Strategy', 'RPG', 'Turn-Based', 'Tactical', 'Isometric', 'Sci-fi', 'Classic', 'Singleplayer', 'Turn-Based Strategy', 'Open World', 'Real-Time with Pause', 'Action', 'Atmospheric', 'Tactical RPG', 'Multiplayer', 'Turn-Based Tactics', 'CRPG', 'Story Rich']",Very Positive,14° East,2,4,4,3,positivo
jwirecom109,76561198133934136,Fallout Tactics: Brotherhood of Steel,"If you wanted a history lesson on how the Brotherhood went east, this helps. good classic game.","['Post-apocalyptic', 'Strategy', 'RPG', 'Turn-Based', 'Tactical', 'Isometric', 'Sci-fi', 'Classic', 'Singleplayer', 'Turn-Based Strategy', 'Open World', 'Real-Time with Pause', 'Action', 'Atmospheric', 'Tactical RPG', 'Multiplayer', 'Turn-Based Tactics', 'CRPG', 'Story Rich']",Very Positive,14° East,4,4,4,3,positivo
HERESY,76561198105034993,Fallout Tactics: Brotherhood of Steel,"This is basically fallout 1/2, but with less of a focus on story, and more on Gameplay. Buy it if you want to play fallout 1/2, but don't like the gameplay, or  already play fallout 1/2.","['Post-apocalyptic', 'Strategy', 'RPG', 'Turn-Based', 'Tactical', 'Isometric', 'Sci-fi', 'Classic', 'Singleplayer', 'Turn-Based Strategy', 'Open World', 'Real-Time with Pause', 'Action', 'Atmospheric', 'Tactical RPG', 'Multiplayer', 'Turn-Based Tactics', 'CRPG', 'Story Rich']",Very Positive,14° East,3,4,4,3,positivo
