username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
emasterslake,76561198088380930,Hitman: Codename 47,"Hitman is a staple franchise of the IO Interactive company and was distributed by Eidos, the same company that distributed the first two waves of the Tomb Raider franchise. The game centers around a genetically engineered clone who goes by no name other than ""47"" escapes from an asylum after going through various tests in both combat and weapon skills. A year later 47 was recruited by the ICA(International Contract Agency) a government division that specializes in assassinations, espionage, & terrorism. Agent 47 goes on global missions to assassinated various crime lords, drug dealers, weapon smugglers, thugs, terrorists, etc. Upon his travels, 47 notices that there's a connection between the targets he's executed and is willing to piece the puzzle together to find out who they all work for. The first entry in the series has it's share of clunky controls, occasional glitches, and situations that defy logic. These isssues, I can look past as the game does offer a challenge and fun factor. After the release of this game, Agent 47 would soon be ranked as a favorite anti hero for games. His cross of Vin Diesel and Golgo 13 gives him an iconic look along with situations and moments that will remind you of Terminator, Nikita, Scarface, and Leon the Professional. This was the first game to use a fully composed orchestra, the first to use the rag doll function(whenever you drag a corpse is moves like a doll), and the earliest use of the cloth function on the character's clothing. Keep in mind that the later games do get better, as at times this game can be frustrating with no mid level saving,minimum health meter, and poor functionality of disguises. But again this is only the first game, so give it some mercy. Anyways if you like playing a third person shooter where you have various options to kill a target, choices of prefered weapons to use on the missions, and various disguises to put on will make this game worth your while.","['Stealth', 'Action', 'Classic', 'Assassin', 'Singleplayer', 'Third Person', 'Shooter', 'Third-Person Shooter', 'Difficult', 'Sandbox', 'Atmospheric']",Mostly Positive,Io-Interactive A/S,4,3,4,4,positivo
Sarkoth,76561197969749884,Hitman: Codename 47,"Hitman: Codename 47 started one of the best stealth franchises ever developed. For a 2000 game it had high complexity, but also a quite high difficulty curve. I remember hating the entire series because when I was younger, I didn't even manage to complete the first mission with a Silent Assassin rating after countless tries. Oh the memories. Looking back at the game now, it still is astonishing how many of the key elements of the Hitman franchise already existed in the first game and how many of those still successfully survived until this very day. Proof for good game design, if I ever saw any. I still had fun running through this game 17 years later, but one should never forget that it is 17 years old: Controls are unwieldy, enemy AI and detection makes zero sense whatsoever and the game feels quite 'clunky' at times. All the same, Hitman: Codename 47 is a milestone of gaming history.","['Stealth', 'Action', 'Classic', 'Assassin', 'Singleplayer', 'Third Person', 'Shooter', 'Third-Person Shooter', 'Difficult', 'Sandbox', 'Atmospheric']",Mostly Positive,Io-Interactive A/S,4,3,4,4,positivo
Doug S - NJ,76561198002639946,Hitman: Codename 47,Way to old school for me. Im going to play the next one in the series. After playing 1st person games for so long I guess you cant go back to the old graphics...,"['Stealth', 'Action', 'Classic', 'Assassin', 'Singleplayer', 'Third Person', 'Shooter', 'Third-Person Shooter', 'Difficult', 'Sandbox', 'Atmospheric']",Mostly Positive,Io-Interactive A/S,2,3,3,4,neutral
MMG Man,76561197990406921,Hitman: Codename 47,"Game ran fine and overall was a decent game but not a great game.  Since it was not a great game, i cant really say i recommend it.","['Stealth', 'Action', 'Classic', 'Assassin', 'Singleplayer', 'Third Person', 'Shooter', 'Third-Person Shooter', 'Difficult', 'Sandbox', 'Atmospheric']",Mostly Positive,Io-Interactive A/S,2,3,3,3,neutral
Tinky,76561197997829089,Hitman: Codename 47,"This game sucks without a save system! You need to know exactly what to do in every single mission to succeed like a hitman. Yes you can do like Rambo and kill everything but what fun is that in an HITMAN game? I absolutely hate games where you have to play the mission over and over in order to trial and error your way to the next one. Especially if the game doesnt have a savesystem! You go around on a mission for half an hour, try something and fail, restart, try something new, restart. Finally after 10 times you figure out what to do and do exactly what the game wants you to do in order for you to win. The freedom is non existence! Imagine this: You are building a house,you have no clue on how the house is suppose to look like but if you dont do it how we want it we will raze it to the ground and you have to start over! Thats how this game feels!","['Stealth', 'Action', 'Classic', 'Assassin', 'Singleplayer', 'Third Person', 'Shooter', 'Third-Person Shooter', 'Difficult', 'Sandbox', 'Atmospheric']",Mostly Positive,Io-Interactive A/S,1,1,2,4,negativo
SpaceMonkey907,76561197972406557,Hitman: Codename 47,"I have a soft spot for this game.  Despite its flaws, its a good game and started the Hitman franchise.","['Stealth', 'Action', 'Classic', 'Assassin', 'Singleplayer', 'Third Person', 'Shooter', 'Third-Person Shooter', 'Difficult', 'Sandbox', 'Atmospheric']",Mostly Positive,Io-Interactive A/S,3,4,4,4,positivo
CHAK'TAK,76561198100632025,Hitman: Codename 47,I got this game by a pack. I love this series but this particular game feels off. The resolution can't fit my screen and the text is too small to read. I am mainly tuned away from the camera constantly shaking to the point im dizzy and bad controls.,"['Stealth', 'Action', 'Classic', 'Assassin', 'Singleplayer', 'Third Person', 'Shooter', 'Third-Person Shooter', 'Difficult', 'Sandbox', 'Atmospheric']",Mostly Positive,Io-Interactive A/S,2,1,3,3,negativo
Big Yellow,76561198047298783,Hitman: Codename 47,"I don't care how old this game is or that it started a beloved franchise. I can't figure out what to do, I move like a ♥♥♥♥ing brick, and this game is just not fun at all. I did not have fun! Do not buy this game unless you want to see how hitman started out or nostolgia sake. Seriously this game is a turd.","['Stealth', 'Action', 'Classic', 'Assassin', 'Singleplayer', 'Third Person', 'Shooter', 'Third-Person Shooter', 'Difficult', 'Sandbox', 'Atmospheric']",Mostly Positive,Io-Interactive A/S,2,1,2,3,negativo
Mysterious Hobo,76561198078220701,Hitman: Codename 47,Needed a walkthrough... for the tutorial level... 10/10,"['Stealth', 'Action', 'Classic', 'Assassin', 'Singleplayer', 'Third Person', 'Shooter', 'Third-Person Shooter', 'Difficult', 'Sandbox', 'Atmospheric']",Mostly Positive,Io-Interactive A/S,3,4,5,4,positivo
Negeroid,76561198092527140,Hitman: Codename 47,d1s gam mad3 me hard becuz 1tz h3rd,"['Stealth', 'Action', 'Classic', 'Assassin', 'Singleplayer', 'Third Person', 'Shooter', 'Third-Person Shooter', 'Difficult', 'Sandbox', 'Atmospheric']",Mostly Positive,Io-Interactive A/S,2,3,4,5,neutral
