username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Bipots2,76561198098325894,Xeodrifter™,"Fun and adequately challenging game. It has a lot of elements from Metroid for NES, except more modern feeling, such as collecting powerups to progress further through four different areas, each with a Super Metroid-esque map. The power ups are cool and fun to use, some of them even similar to Samus' own abilities. Your character can also find gun upgrades which allow you to customize your character to your preference. Only problem with this game is it is very short.","['Indie', 'Action', 'Metroidvania', 'Platformer', 'Retro', 'Pixel Graphics', 'Exploration', '2D', 'Short']",Mostly Positive,Renegade Kid,3,4,4,3,positivo
burlapbee,76561198094896490,Xeodrifter™,"Xenodrifter is a 2D watered down metroid clone- you know the kind. Navigate mazes, get power-ups to access new areas, fight evil space monsters, and backtracking galore. Xenodrifter straddles the gorge with one foot on the side of neat ideas with the other firmly planted in unnecessary tedium. The major power-up and mechanical theme is lifted from an older title Renagade Kid worked on called Mutant Mudds, where the protagonist can warp from foreground to background to traverse the world. Another major feature is how you can customize the gun- the hero's main form of attack. Want the bullets to weave through the air? There's an upgrade for that. Faster Bullets? Got it. Spray and pray? Right here. You can allocate points to make your gun as “wavy” or “fast” as you like. As you progress through the game, the more of these upgrade points you find and the crazier your custom gun becomes. However, the gameplay is fairly dull. The stages have bleak layouts with no real threats besides the odd off-screen enemy ramming you. The game just has that “autopilot” feel. Jump up ledges, stand still to shoot the bouncing baddy, move on. No real hazards, interesting enemies, or challenging puzzles. The bosses are the same creature with different colors and more attack actions. This visually makes bosses anti-climatic and their patterns obvious.  Oddly, the game feature few checkpoints- only one at the start of the stage and when you face the planet boss. This can lead to some false difficulty and more tedium as you face the same enemies, the same layout, with the same stage all over again from the beginning if you get nixed. Snore. If you absolutely enjoy these types of 2D action-adventure games then you've played much better and far worse. Xendrifter is in the middle- it has good bullet points to pique your interest, but nothing engaging to make you stay. If your interested in playing one of these types of games, Xenodrfter is not a good first choice. A nice second just to see what an “everyday” metroid-clone feels like. A sale, coupon, or bundle item- don't get it full price.","['Indie', 'Action', 'Metroidvania', 'Platformer', 'Retro', 'Pixel Graphics', 'Exploration', '2D', 'Short']",Mostly Positive,Renegade Kid,2,2,2,3,negativo
CasualCheetah,76561198032632811,Xeodrifter™,"I wanted to really enjoy this game, being a huge fan of Metroid, but I found the controls to be unsatisfying and the start of the game to be punishing and check-pointless, repetitive.","['Indie', 'Action', 'Metroidvania', 'Platformer', 'Retro', 'Pixel Graphics', 'Exploration', '2D', 'Short']",Mostly Positive,Renegade Kid,2,2,3,4,negativo
TrueChicken,76561197980186686,Xeodrifter™,"I'm still playing this game but since the ratings are so low for such a nice game I thought I'd write a review already. I played mutant mudds on my ios and boy it was a delight. Very simple and fun. By what I am seeing, the game follows the same very principle. I think its built from the same engine, a lot of things savaged from mutant mudds. Although I think that 10 dolars is really too much to ask for the game. I'd say 5 dollars was enough, like I payed for mutant mudds on IOS. But I guess they charge 10 so they can get 5 when discount comes, right? Maybe it should compromise around 7 bucks. Anyway, congrats to renegade kid, I adore your games. Its a shame only a few people play it on steam.","['Indie', 'Action', 'Metroidvania', 'Platformer', 'Retro', 'Pixel Graphics', 'Exploration', '2D', 'Short']",Mostly Positive,Renegade Kid,3,4,4,2,positivo
Thrill,76561197971291045,Xeodrifter™,"I'm a fan of Bad Metroids, but man this one is pretty bad. Its most obvious sin is that it doesn't respect your time. After finishing a boss fight, you have to slog back through the level you just took a couple of tries to get through to reach the exit without save rooms or a (good) way to regain health. But that would be fine if the game were fundamentally fun, which this is not. I can't put it any better than describing the Eye Cube. The Eye Cube is an enemy that fires a big eye beam thing. This big eye beam cannot be dodged or avoided and takes up every available inch of the corridor. The only way to fight the Eye Cube is to stand past the extent of the beam and shoot from that point of safety, and the beam is so long that you can't actually see the Eye Cube. The Eye Cube dies after like 25 hits that you shoot blindly at an enemy off-screen. It is possibly the worst enemy I have ever seen in a video game. (For funzies, the hit box on the beam is substantially larger than the beam itself, like by the width of your character. But that is not the fundamental problem with the Eye Cube.) There's some bullet hell going on, but movement is floaty where it should be tight. There's a ""jump to the background"" mechanic, but the floor of the background doesn't quite line up with the floor of the foreground, and so you need to jump before you can pop back, but the difference between the minimum jump height and the maximum jump height is so slight that you jump into ceiling enemies in a way that's more or less out of your control. Every exploration item is misused. There's a jetpack, but you can't ever experience fun and freedom using the thing because the foreground camera is so close and there are milipedes everywhere. You get a dash mechanic, but the dash isn't long enough to avoid damage from the very irritating enemy that was introduced on the same map as the dash mechanic. There are stupid traps where you dash through a wall into a bullet from an off-screen enemy that activates only after you dash through the wall. It's short enough that you finish before you realize how much you hate this game, and I paid a dollar for it, so I'm not *really* complaining, but it's so bad. Oh and there's an ability you have to turn on and off several times per level. Instead of assigning a key to toggle it, you have to pause, navigate to it, turn it on, unpause, etc. Such a bad design choice.","['Indie', 'Action', 'Metroidvania', 'Platformer', 'Retro', 'Pixel Graphics', 'Exploration', '2D', 'Short']",Mostly Positive,Renegade Kid,1,1,2,3,negativo
courtepattes,76561198067227433,Xeodrifter™,"Beware ! This game is not for any regular player. I strongly advise you to watch a gameplay video before purchase. It does not look like games such as Cave Story or Super Panda Adventures. I myself was pretty confident I would enjoy it and waited some time before trying it, so I cannot get a refund, but I definitely would if I had the opportunity. Please understand: it is by no way a bad game. Controls are responsive, and it seems exciting enough. Yet, it is for hardcore gamers ONLY, as the game is really, really difficult, and this challenge dimension appears to be its main focus of interest. The game starts with a short level which quickly ends with a tough boss fight. Some items are hidden behind false walls (Come on ! Is there a worse idea than false walls ?). Those walls are not like those in Diablo II where if you were observant enough you could see something revealing them. No, in this game, you have to cross them by chance (it more or less amounts to try repeatedly punching a wall until you have the rarest luck to pass through thanks to tunnel effect in quantum physics...). Be warned ! This game is for a very restrictive audience, and you may not be part of it !","['Indie', 'Action', 'Metroidvania', 'Platformer', 'Retro', 'Pixel Graphics', 'Exploration', '2D', 'Short']",Mostly Positive,Renegade Kid,2,3,3,5,negativo
Scissorman,76561198027713442,Xeodrifter™,"A very challenging and engaging Metroidvania game with great level design and a nice callback to the golden age of gaming.  The only thing keeping Xeodrifter from perfection is how criminally short it is. You can beat it in under 2 hours on your first playthrough. Renegade Kid has my money if they make a Xeodrifter 2. Just please, PLEASE make it longer!","['Indie', 'Action', 'Metroidvania', 'Platformer', 'Retro', 'Pixel Graphics', 'Exploration', '2D', 'Short']",Mostly Positive,Renegade Kid,3,4,4,4,positivo
Neins,76561198001788291,Xeodrifter™,A good game with many thoughts. It would be better if there're more different bosses.,"['Indie', 'Action', 'Metroidvania', 'Platformer', 'Retro', 'Pixel Graphics', 'Exploration', '2D', 'Short']",Mostly Positive,Renegade Kid,3,4,4,3,positivo
AaToSMeD,76561198007817556,Xeodrifter™,I can also play this on my N3DSXL. Wonderful game! 'Nuff said!,"['Indie', 'Action', 'Metroidvania', 'Platformer', 'Retro', 'Pixel Graphics', 'Exploration', '2D', 'Short']",Mostly Positive,Renegade Kid,2,5,4,3,positivo
silverlunastar39,76561198179962105,Xeodrifter™,"I was immediately interested in this game when I saw it was released by the same people who made Mutant Mudds. After watching the trailer for Xeodrifter, I was hoping to play a well-crafted action adventure game that hearkened back to the days of Metroid and Blaster Master. I'm happy to say that is exactly what I got. The premise of Xeodrifter is incredibly simple: your ship needs a new warp core and unless you want to be left stranded out in the depths of space forever, your only option is to explore four nearby planets and seach for a new core. As you explore each planet, you'll slowly uncover a plethora of health and weapon upgrades, as well as new abilties to help you on your way (rocket jump, submarine, etc.) There is no text in the game and that's okay: it helps immerse the player in the atmosphere of the game. That being said, the gameplay pulls through and makes Xeodrifter a fun play. While the controls are slightly floaty, the game moves at a nice pace. You have a selection of upgrades to choose from in upgrading your energy shot which allows for a little customization. As you uncover more and more upgrades, the difficulty of the game slowly ramps along with your progression. This, and the integration of your new abilties, keeps Xeodrifter from becoming boring or repetitive; as the game is only a few short hours, it doesn't bog itself down or drag itself out. So. The graphics are colorful, the music is fantastic, and it plays great. It covers all the bases well. Buy it. If you're fan of classic Metroid action/exploration, you owe it to yourself to get this.","['Indie', 'Action', 'Metroidvania', 'Platformer', 'Retro', 'Pixel Graphics', 'Exploration', '2D', 'Short']",Mostly Positive,Renegade Kid,3,4,5,3,positivo
