username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Eureka Cheese,76561198135972369,Aura Kingdom,"fell in love with the game in like 3 seconds. Trust me guys, this one is worth the shot . 10/10","['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,4,5,5,2,positivo
sdfg,76561198062244424,Aura Kingdom,"terrible another anime, game","['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,1,1,1,2,negativo
Ekhidna,76561198060718434,Aura Kingdom,"It's a decent MMO with nice models and good people.The only problem is the cluncky story and the quests, but aside from that even the grinding isn't so bad. 8/10","['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,2,4,4,3,positivo
BadFeungShui,76561198046184992,Aura Kingdom,"Aura Kingdom is almost a caricature or a deconstruction of the whole concept of a Massive Online JRPG. The character designs immediately call to mind Magic Knight Rayearth; fashion is pretty and elaborate with lots of frills on display, hair is long and available in a variety of fanciful colors, and all swords are huge. Combat is pretty easy to learn, each weapon type has some kind of small gimmick that helps to keep squashing the various adorable monsters roaming the world from becoming stale quickly. A similarly easy to learn fishing mini-game is also worked in, with its own equipment and interface. Cosmetic gear is entirely seperated from statistic-granting combat gear, leading to the situation whereby your character can look like pretty much whatever you want without impacting the ability to fight effectively. This is the kind of game where there's no dungeon finder, but 14 seperate dance emotes. Where new abilities are learned automatically on level up or are chosen for free, straight from the character info window, and are re-chosen with fairly minimal penalty the same way. It's a very soothing kind of game, great for mellow, casual players or people just getting acquainted with online games. ...In summary, if you spend most of your time foaming at the mouth and screaming into a headset mic about why your last raid wipe or lost ranked match was everyone else's fault, give this one a pass. Try chewing on some wood instead.","['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,3,4,4,2,positivo
Squibby,76561198086496514,Aura Kingdom,"Nice little anime rpg that's like Sword Art Online. The game has alot of classes and you can even make a subclass for your character, you also get this companion called a Eidolon's and they all have different abilities from buffs to attacks. 10/10 I can make my own Sword Art Online character! ^-^","['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,4,5,4,2,positivo
Joey Jo-Jo Junior Shabadoo,76561198025472290,Aura Kingdom,"Do you enjoy jumbled text-heavy screens? How about reading bad dialogue during long and frequent cutscenes? Do you enjoy missing half of the events in a mission because your camera is facing the wrong way? How about ludicrously skimpy costumes on suppsedly fierce warriors? If not, don't bother with this. Even though it's free, it's still overpriced, and it's not worth the time it takes to download.","['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,1,1,1,2,negativo
Alexander Anderson,76561198139425561,Aura Kingdom,best executed anime mmo ever,"['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,4,5,5,2,positivo
Roxas4024,76561198206622553,Aura Kingdom,ok first off this game had so much potential i was so hype to play it the graphics were decent it has an ok story it has cool classes i was almost hooked but i hate the combat system its repetitive and hard thers no normal attack button like you click yur mose and you use your sword no you always use you skills by hitting number 1 and 2 and stuff like that i rate 5/10 if they improved the combat it would be 8/10 (also you have to hold right click to move your camera even if you change the setting) i recommend you to try it though :),"['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,3,2,3,3,neutral
Jinnai,76561197963819455,Aura Kingdom,"Updated review content: After finally getting to level 60 I have to change my review to do not recommend.  Leveling to 60 wasn't too bad, but as I saw in my original review below, nothing special.  The problem is at level 60 quests that were giving you 10-15% of a level each now give about 0.1%.  The solo dungeons available give less than 1% to run the entire thing.  Doing dailies with level 65 mobs that are quite painful to push through give about 3% for 30-60 minutes of work.  But unfun work.  I literally beat on the same enemy for 10 minutes straight to take him down and he was only PART of that quest requirement.  The only way to level is to run party dungeons, but parties don't take people below level 65.  The game does not get better.  All reports indicate level 70+ is even worse.  If it's just grind grind grind and solo grind at that until 65... forget it.  Not the point of an MMO. It's a free to play MMO with decent graphics that doesn't seem to (I'm only mid 30s in level so far) nickle and dime you for every little think like so many other Asian free to play MMOs do.  There's nothing I've found exceedingly unique or special with this game than so many others.  It has nice convenience features like clicking a quest objective to take you there, easy party finding in most (low level at least) cases, and an active user base.  Again, shocked it doesn't nickle and dime.  There were a number of times I ran into in game things that were free I just KNEW would cost money, like item upgrading and inserting/removing stones that provide bonuses to items.  It's a good diversion for the price.  Nothing spectacular.","['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,2,2,3,4,negativo
∂яιтιx ✞ ヴァンパイ,76561198010442430,Aura Kingdom,Grind to win fun,"['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,2,4,3,2,positivo
