username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Count Gumberton,76561198012275256,BIT.TRIP RUNNER,"I suck at this game, but it definitely has its merits. Solid mechanics and good music. If you're on the fence about whether to buy it, get the second one instead; it has vastly improved graphics and design.","['Indie', 'Rhythm', 'Platformer', 'Difficult', 'Music', 'Runner', 'Retro', 'Action', 'Great Soundtrack', 'Singleplayer', '2D', 'Pixel Graphics', 'Arcade', 'Minimalist', 'Side Scroller', 'Casual', 'Controller']",Very Positive,Gaijin Games,1,4,4,4,positivo
Taco Hell,76561198150737331,BIT.TRIP RUNNER,"I had this game on the Wii, go figure out yourself why my TV had a crack in it after I beat it. Loved this game when i got it because of the music and the awesomeness of it, and will continue to play until I win. also, this game has broken me. I have never cursed like this before. play it. play it. it will turn you into a cursing man. EDIT: Someone said only 3% of people who play this have ever beaten it, and I am on the last level, trying to figure out how to AVOID EvErYtHiNg TrYiNg To HiT mY fAcE","['Indie', 'Rhythm', 'Platformer', 'Difficult', 'Music', 'Runner', 'Retro', 'Action', 'Great Soundtrack', 'Singleplayer', '2D', 'Pixel Graphics', 'Arcade', 'Minimalist', 'Side Scroller', 'Casual', 'Controller']",Very Positive,Gaijin Games,2,5,4,5,negativo
Gaming Wizard,76561198201100451,BIT.TRIP RUNNER,no,"['Indie', 'Rhythm', 'Platformer', 'Difficult', 'Music', 'Runner', 'Retro', 'Action', 'Great Soundtrack', 'Singleplayer', '2D', 'Pixel Graphics', 'Arcade', 'Minimalist', 'Side Scroller', 'Casual', 'Controller']",Very Positive,Gaijin Games,0,3,3,4,neutral
Aldes,76561198023073181,BIT.TRIP RUNNER,Yes.,"['Indie', 'Rhythm', 'Platformer', 'Difficult', 'Music', 'Runner', 'Retro', 'Action', 'Great Soundtrack', 'Singleplayer', '2D', 'Pixel Graphics', 'Arcade', 'Minimalist', 'Side Scroller', 'Casual', 'Controller']",Very Positive,Gaijin Games,1,5,4,4,positivo
Teek0r,76561197995556498,BIT.TRIP RUNNER,"Dota 2 is better in every way. 'Run to jungle run home, run in the night run in the day, run to the river.. Dota2 runner' -Dota 2 Player","['Indie', 'Rhythm', 'Platformer', 'Difficult', 'Music', 'Runner', 'Retro', 'Action', 'Great Soundtrack', 'Singleplayer', '2D', 'Pixel Graphics', 'Arcade', 'Minimalist', 'Side Scroller', 'Casual', 'Controller']",Very Positive,Gaijin Games,1,2,2,3,negativo
Jean-Claude Magnum,76561198062990359,BIT.TRIP RUNNER,♥♥♥♥ this game.,"['Indie', 'Rhythm', 'Platformer', 'Difficult', 'Music', 'Runner', 'Retro', 'Action', 'Great Soundtrack', 'Singleplayer', '2D', 'Pixel Graphics', 'Arcade', 'Minimalist', 'Side Scroller', 'Casual', 'Controller']",Very Positive,Gaijin Games,0,5,4,4,positivo
whimsicalrogue,76561198047569822,BIT.TRIP RUNNER,"The Dark Souls of automatic runners... It starts out as a challenging, but doable, automatic runner with great style. Jump over stuff, collect stuff; perfect arcade fun. THEN you get to the last few levels. The difficulty spike is so great that I put the game down for a couple of years. I came back because I realized that I had a Steam code for it as well as my DRM-free version. Finally, I beat the game, but it took a heck of a lot of muscle memory training. It's not the difficulty that bothered me, it's the spike at the end of the game. Dying constantly at the middle of the level after a split-second mistake and doing the first half again gets boring. I recommend that you try to get ""Perfect"" on several levels to tide yourself over and come back to the harder levels. Or do what I did: put the whole game down and come back to it. There are three difficulty settings, but they just govern the bonus collectibles, and not the obstacles that kill you. Also, unlocking a level on harder difficulties does not unlock it on easier ones: you need to play the game over again if you want to switch difficulties. My game time doesn't include the time I spend on the DRM-free version: I'd guess it took me at least six hours of playing total before I beat it. Thanks for listening to me rant. I enjoyed this game greatly; just be ready for some frustration!","['Indie', 'Rhythm', 'Platformer', 'Difficult', 'Music', 'Runner', 'Retro', 'Action', 'Great Soundtrack', 'Singleplayer', '2D', 'Pixel Graphics', 'Arcade', 'Minimalist', 'Side Scroller', 'Casual', 'Controller']",Very Positive,Gaijin Games,2,4,4,4,positivo
Lucius Brimstone,76561197985881367,BIT.TRIP RUNNER,"Like Bit Trip Beat, I recommend this because it's an experience and the music is amazing, but like Bit Trip Beat, the gameplay really gets in the way of it. Gameplay just isn't fun, and it's super frustrating to mistime something by a nano second and then get sent to the beginning of a stage again.  The game demands an unnecessry amount of perfection and that annoys me. But yeah, like bit trip, I might just dislike it because I'm bad and the game doesn't endear me enough to get better at it.  Check it out.","['Indie', 'Rhythm', 'Platformer', 'Difficult', 'Music', 'Runner', 'Retro', 'Action', 'Great Soundtrack', 'Singleplayer', '2D', 'Pixel Graphics', 'Arcade', 'Minimalist', 'Side Scroller', 'Casual', 'Controller']",Very Positive,Gaijin Games,2,2,4,4,negativo
invaderzim48,76561198022415153,BIT.TRIP RUNNER,"I wouldn't wish this game on my worst enemy, which coincidentially is this game right now.","['Indie', 'Rhythm', 'Platformer', 'Difficult', 'Music', 'Runner', 'Retro', 'Action', 'Great Soundtrack', 'Singleplayer', '2D', 'Pixel Graphics', 'Arcade', 'Minimalist', 'Side Scroller', 'Casual', 'Controller']",Very Positive,Gaijin Games,0,1,1,4,negativo
Dragonofyre,76561198035915039,BIT.TRIP RUNNER,"It's pretty, it's fun, but it's not for me. Something just doesn't click for me with BIT.TRIP.","['Indie', 'Rhythm', 'Platformer', 'Difficult', 'Music', 'Runner', 'Retro', 'Action', 'Great Soundtrack', 'Singleplayer', '2D', 'Pixel Graphics', 'Arcade', 'Minimalist', 'Side Scroller', 'Casual', 'Controller']",Very Positive,Gaijin Games,2,3,4,3,neutral
