username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
bigh,76561198035285721,Hare In The Hat,Mini HOG and mini puzzles,"['Indie', 'Adventure', 'Puzzle', 'Casual', 'Mouse only', 'Hand-drawn', 'Singleplayer', 'Cartoony', 'Family Friendly', 'Relaxing', 'Cartoon', 'Point & Click']",Mixed,RunServer,2,3,4,2,neutral
[TLGS] Mario-x,76561197984322112,Hare In The Hat,Some puzzles are quite hard some are simple. Some makes no sense and no directions as to what to do. Intesting little game. Easy to get all the acievements in a few hours.,"['Indie', 'Adventure', 'Puzzle', 'Casual', 'Mouse only', 'Hand-drawn', 'Singleplayer', 'Cartoony', 'Family Friendly', 'Relaxing', 'Cartoon', 'Point & Click']",Mixed,RunServer,2,3,3,3,neutral
groz24,76561198058584412,Hare In The Hat,"I liked this game a lot, for reasons that I can't quite put my finger on.  It's not a difficult game, other than perhaps one or two of the puzzles might give you fits for a little bit.  But it looks nice, it plays well, and there was something unique about having a game only on the one screen like that.  It's not going to last you long, but there's enough here to warrant buying the game when it's on sale.  The DLC is worth it as well, since it's about as long as the initial game.  Personally, I would've liked to have seen more DLC with the rabbit being stuck in other places, too, but I'd imagine the game is what it is at this point.","['Indie', 'Adventure', 'Puzzle', 'Casual', 'Mouse only', 'Hand-drawn', 'Singleplayer', 'Cartoony', 'Family Friendly', 'Relaxing', 'Cartoon', 'Point & Click']",Mixed,RunServer,3,4,4,2,positivo
hjalsayegh,76561198239534934,Hare In The Hat,I actually like this game... BUT! and this is a big fluffy bunny BUT! the game is really short. like 20-30 minutes short. also you can get these kind of (escape the room) games as a free mobile app... and those come with quite a few levels. I'd recommend it if it had a few more levels but even with the dollar DLC it's just not worth it...,"['Indie', 'Adventure', 'Puzzle', 'Casual', 'Mouse only', 'Hand-drawn', 'Singleplayer', 'Cartoony', 'Family Friendly', 'Relaxing', 'Cartoon', 'Point & Click']",Mixed,RunServer,2,3,4,2,negativo
joan4003,76561198141404871,Hare In The Hat,"Hare in the Hat.  Objective release the hare from his cage freeing him from the magician. What a tough little puzzle game this is.  I truly enjoyed the challenge.  Everything occurs in a single room much like Please, Don't Touch Anything occurs on a single console.  A little point and click and a lot of puzzles: picture puzzles, sliders, and logic.  Excellent game. Warning: Skipping a puzzle results in permenantly locked achievements and I will not get into the debate over the developers' personal opinion about the fact they consider skipping a puzzle cheating.  As of April 29, 2016 with the purchase of DLC Hare in the Hat: The Abyss this permenantly locked condition is released.  Reset game and try again for the achievements. The slider picture puzzle is Hell.  But I figured it out eventually (after several hours).  I earned the SHUFFLE achievement.  HINT: Use the center top or center bottom of the puzzle, not the sides or the middle to complete.  I used the center top, and two 'diamonds'.  It was the only place I could find to reverse those last two tiles. On April 29 2016 the DLC Hare in the Hat: The Abyss was added.  Objective: Free the hare from the confines of his underwater containment. Not as hard as the first game and focuses solely on the mini-games and puzzles.  Still a challenge though.  Puzzles include sliders, matching, brain teasers and basic logic. Puzzle from HELL this time is called Hungarian Rings.  Basically put the colors in the correct place in two interlocking movable rings.  I skipped it after an hour and the beginnings of  migraine.  Did not lock the achievements for the other puzzles but no achievement for that puzzle since I skipped.  I can live with that. Recommend this add-on.  It is just as fun and challenging as the first game.","['Indie', 'Adventure', 'Puzzle', 'Casual', 'Mouse only', 'Hand-drawn', 'Singleplayer', 'Cartoony', 'Family Friendly', 'Relaxing', 'Cartoon', 'Point & Click']",Mixed,RunServer,3,4,4,4,positivo
Ketonal,76561198082881386,Hare In The Hat,"This game is a mix of hidden objects and easy puzzles. Except one puzzle that's annoing and time consuming :) BEWARE Achievement hunters: Game is easy to 100% but has one achievo that has to be done at the very end. ""Cheater"" achievement will dissable the rest of achievos permamently (or untill dlc release at least).","['Indie', 'Adventure', 'Puzzle', 'Casual', 'Mouse only', 'Hand-drawn', 'Singleplayer', 'Cartoony', 'Family Friendly', 'Relaxing', 'Cartoon', 'Point & Click']",Mixed,RunServer,2,3,4,2,neutral
Wuzzerator,76561198008914127,Hare In The Hat,"It's a toss up as to whether to recommend this. On the positive side: - It has a lot of varied puzzles - It has the potential to keep you amused for hours - It does have quite a high level of challenge to it as you have to work out for yourself what to do On the negative side: - In the original Hare in the Hat the disparity between the difficulty of the puzzles is frustrating. The DLC Abyss has less of a problem here, but it still has some of this - The clown puzzle is horrible - The music is incredibly annoying Personally, I found some of the puzzles so annoying that I HAD to skip them, thus don't have all the achievements yet, but as a bonus I do have my sanity. Just about. I'd only buy if you really like a challenge and want to spend hours on shuffle puzzles.","['Indie', 'Adventure', 'Puzzle', 'Casual', 'Mouse only', 'Hand-drawn', 'Singleplayer', 'Cartoony', 'Family Friendly', 'Relaxing', 'Cartoon', 'Point & Click']",Mixed,RunServer,2,3,3,4,neutral
FernandoIT@,76561198107669471,Hare In The Hat,simply frustrating,"['Indie', 'Adventure', 'Puzzle', 'Casual', 'Mouse only', 'Hand-drawn', 'Singleplayer', 'Cartoony', 'Family Friendly', 'Relaxing', 'Cartoon', 'Point & Click']",Mixed,RunServer,1,1,2,4,negativo
weeklongworld,76561198155171757,Hare In The Hat,i got this game because i like puzzle games if your like me and like puzzle games this is for you 11/10,"['Indie', 'Adventure', 'Puzzle', 'Casual', 'Mouse only', 'Hand-drawn', 'Singleplayer', 'Cartoony', 'Family Friendly', 'Relaxing', 'Cartoon', 'Point & Click']",Mixed,RunServer,3,5,4,2,positivo
Saturna,76561198012003855,Hare In The Hat,"Potentially fun with some good art and a cute concept. However, the puzzles are sometimes too easy and other times too ridiculously hard and time consuming. The instructions for some of the puzzles aren't clear enough, since they are just simple pictures with no written explanations. Very short, other than the length of time trying to solve the couple of very frustrating puzzles.","['Indie', 'Adventure', 'Puzzle', 'Casual', 'Mouse only', 'Hand-drawn', 'Singleplayer', 'Cartoony', 'Family Friendly', 'Relaxing', 'Cartoon', 'Point & Click']",Mixed,RunServer,3,2,4,2,neutral
SevenDeck,76561198148030287,Hare In The Hat,"A short point and click puzzling game that can be completed in an hour. I enjoyed it, didn't come accross anything that was really hard. Perfect for those who just need something to have some busy work.","['Indie', 'Adventure', 'Puzzle', 'Casual', 'Mouse only', 'Hand-drawn', 'Singleplayer', 'Cartoony', 'Family Friendly', 'Relaxing', 'Cartoon', 'Point & Click']",Mixed,RunServer,2,4,4,1,positivo
PEET,76561197999839135,Hare In The Hat,"Decent little point and click puzzle game.  A few clever designs, especially the radio and the chess set. Other than one of the shifting puzzles, they are all fairly simple and straight forward.  Puzzle gamers will beat it in under an hour. Worth picking up for a couple of bucks.","['Indie', 'Adventure', 'Puzzle', 'Casual', 'Mouse only', 'Hand-drawn', 'Singleplayer', 'Cartoony', 'Family Friendly', 'Relaxing', 'Cartoon', 'Point & Click']",Mixed,RunServer,2,4,3,2,positivo
