username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
servvsumbrarum,76561198005406191,Sins of a Solar Empire®: Rebellion,"Greetings as always!  Let us get to my next review, Sins of Solar Empire:  Rebellion.  If you have been following my reviews at all you know that I have a weakness for RTS, especially those with depth and expansions.  How does this game compare?  Well to start I have almost 120 hours played and 100% unlock achievement wise…so what do you think?  Anyway Review time! Lane Jumping:  This game is one of my top RTS to play (alongside the StarCraft Series and the Dawn of War Series), with that said it has some very well done differences.  To begin with the game is designed to be played at a more macro level:  everything from ship-management to research can be done while zoomed out; creating a massive suite of quality of life features, especially shift commands which I find essential in an RTS.  The base line of the game is a space faring real time strategy where you colonize planets that are separated by phase lanes, which are warp points that separate the planets gravity wells.  The idea being that only gravity wells inhibit phase jumps and are really the only things worth fighting over (for the sake of this asteroids, space stations, even stars are planets).  You do a light amount of management of the planets but they act more like a new resource point and less like a planet to govern.  Finally, you can build capital ships that level up and have special abilities.  All this done fully zoomed out or so close you can see your individual fighters flying around. Benny Hill Time:  The game does have some minor flaws however; one of the biggest is the AI’s overwhelming need to run away from any fight if they have less than a 99% chance of winning.  In most RTS the enemy will send probing attack at you from time to time and depending on the RTS in question they may eventually retreat.  But, they will always come in and at least try to attack.  The AI in Sins will run away immediately when it does some background calculation stating that it would lose the battle.  It doesn’t matter if it has reinforcements coming and only needs to hold you up or this is their capital planet.  Amusingly (and annoyingly) they sometimes get caught in a weird loop where they warp out then come right back and continue doing this until they have the forces to overwhelm you or you slowly kill their entire fleet by staying near the phase lane.  This by far is biggest annoyance of this entire game that and… Narratives in Space:  This game, like many well thought out RTS have an amazing narrative with an interesting back-story, unfortunately that is where it ends.  I love this game so much and would pay for an entirely new game for just a single player campaign.  But alas, nope… However, where the game fails in a story the narrative is really good.  The ships have voice over’s and even the research you can do allude to a bit of story between the factions.  In addition to that the games art style is amazing including realistic ship designs with a diverse amount of weapon types and sound effects.  The game does tend to do a bit of cookie-cutter in the ways of the roles of the ships where the placement of the ship in the build menus tends to serve the same role as the other factions but they still feel unique in their methods and even abilities.  Oh, and the fact that ships behave like they should (kind of hard to dodge in a big capital ship) is really great, seeing these big fleets line up to shoot while hundreds of little fighters and bombers flying about is amazing. As I’m sure you have seen I spent a fair bit more time telling you what I don’t like instead of what I do.  I want to be clear, if you love RTS this game should be in your library.  This is why I seem to have a bit of a negative look at it; tis another game so close to perfection it hurts.  So, do I recommend?  You bet I do!  Just do a Google search to change how to make AI stop being such cowards and / or play with human friends.  Up to you, enjoy!","['Strategy', 'Space', 'RTS', 'Sci-fi', '4X', 'Multiplayer', 'Moddable', 'War', 'Aliens', 'Singleplayer', 'Diplomacy', 'Exploration', 'Action', 'Real-Time', 'Great Soundtrack', 'Co-op', 'Simulation', 'Grand Strategy', 'Indie', 'Adventure']",Very Positive,"Ironclad Games,Stardock Entertainment",4,4,5,3,positivo
Friendly Filipino,76561198032342193,Sins of a Solar Empire®: Rebellion,Very unique style of interstellar war. This is a must-have for all strategy fans.,"['Strategy', 'Space', 'RTS', 'Sci-fi', '4X', 'Multiplayer', 'Moddable', 'War', 'Aliens', 'Singleplayer', 'Diplomacy', 'Exploration', 'Action', 'Real-Time', 'Great Soundtrack', 'Co-op', 'Simulation', 'Grand Strategy', 'Indie', 'Adventure']",Very Positive,"Ironclad Games,Stardock Entertainment",3,5,4,3,positivo
Sarkoth,76561197969749884,Sins of a Solar Empire®: Rebellion,"Sins of a Solar Empire is an extremely fun 4x space game, of of the best I have played. I won't downvote this for the publishers decision to sell different versions of the game (especially outdated ones) simultaneously, because the game itself is simply great. It still gets regularly patched after several years and it has well designed mechanics as well as a perfect pace.","['Strategy', 'Space', 'RTS', 'Sci-fi', '4X', 'Multiplayer', 'Moddable', 'War', 'Aliens', 'Singleplayer', 'Diplomacy', 'Exploration', 'Action', 'Real-Time', 'Great Soundtrack', 'Co-op', 'Simulation', 'Grand Strategy', 'Indie', 'Adventure']",Very Positive,"Ironclad Games,Stardock Entertainment",4,5,4,3,positivo
Knights-Templar,76561198051698320,Sins of a Solar Empire®: Rebellion,10/10 this game is just a master peace of a space empire builder one of the great parts of this game is that you can zoom out to see whats going on all over the universe or zoom in to see a turret on the smallest of ships the detail up close is good the game play on this is just amazing you have a choice of many many maps to go on and if you some how get board of that well just go make your own maps with the ingame map maker so many ships all with strengths and weaknesses well some with no weakness but what i realy like about this over the first of this game is the starbases and the giant ships you can build with so many build or upgrade options i have lots of time on this game and even thow i get more games and i have lots i come back to this game,"['Strategy', 'Space', 'RTS', 'Sci-fi', '4X', 'Multiplayer', 'Moddable', 'War', 'Aliens', 'Singleplayer', 'Diplomacy', 'Exploration', 'Action', 'Real-Time', 'Great Soundtrack', 'Co-op', 'Simulation', 'Grand Strategy', 'Indie', 'Adventure']",Very Positive,"Ironclad Games,Stardock Entertainment",4,5,5,3,positivo
EveWake,76561198072783559,Sins of a Solar Empire®: Rebellion,Its more graphics then strategy.  In the begining you will find it more of stratgic then it actually is.  As you get better and better you realize how everything works and that there are if at the most 2 proper ways to set up everything and at that point you stare at the graphics. In short it has good graphics and can be fun but not alot of hard strategy(Do you know what a planet is ironclad),"['Strategy', 'Space', 'RTS', 'Sci-fi', '4X', 'Multiplayer', 'Moddable', 'War', 'Aliens', 'Singleplayer', 'Diplomacy', 'Exploration', 'Action', 'Real-Time', 'Great Soundtrack', 'Co-op', 'Simulation', 'Grand Strategy', 'Indie', 'Adventure']",Very Positive,"Ironclad Games,Stardock Entertainment",2,3,4,2,neutral
Katamariguy,76561198018199406,Sins of a Solar Empire®: Rebellion,"It's not a Warhammer 40k game, but it still feels damn good slaughtering heretics and aliens with nukes and blind hatred. You can shoot planet-wrecking nukes across the solar system if you like.","['Strategy', 'Space', 'RTS', 'Sci-fi', '4X', 'Multiplayer', 'Moddable', 'War', 'Aliens', 'Singleplayer', 'Diplomacy', 'Exploration', 'Action', 'Real-Time', 'Great Soundtrack', 'Co-op', 'Simulation', 'Grand Strategy', 'Indie', 'Adventure']",Very Positive,"Ironclad Games,Stardock Entertainment",3,5,4,3,positivo
Aquinas,76561197993060918,Sins of a Solar Empire®: Rebellion,8/10,"['Strategy', 'Space', 'RTS', 'Sci-fi', '4X', 'Multiplayer', 'Moddable', 'War', 'Aliens', 'Singleplayer', 'Diplomacy', 'Exploration', 'Action', 'Real-Time', 'Great Soundtrack', 'Co-op', 'Simulation', 'Grand Strategy', 'Indie', 'Adventure']",Very Positive,"Ironclad Games,Stardock Entertainment",3,4,4,3,positivo
Ouiaboo,76561198045607508,Sins of a Solar Empire®: Rebellion,freind wont help your planets that are being invaded? pay off some pirates and enjoy the fun as theywatch their own planets get mugged by orbital somalians,"['Strategy', 'Space', 'RTS', 'Sci-fi', '4X', 'Multiplayer', 'Moddable', 'War', 'Aliens', 'Singleplayer', 'Diplomacy', 'Exploration', 'Action', 'Real-Time', 'Great Soundtrack', 'Co-op', 'Simulation', 'Grand Strategy', 'Indie', 'Adventure']",Very Positive,"Ironclad Games,Stardock Entertainment",2,4,3,3,positivo
Cullenjackrat,76561198039476246,Sins of a Solar Empire®: Rebellion,JUMP SEQUENCE INITIATING,"['Strategy', 'Space', 'RTS', 'Sci-fi', '4X', 'Multiplayer', 'Moddable', 'War', 'Aliens', 'Singleplayer', 'Diplomacy', 'Exploration', 'Action', 'Real-Time', 'Great Soundtrack', 'Co-op', 'Simulation', 'Grand Strategy', 'Indie', 'Adventure']",Very Positive,"Ironclad Games,Stardock Entertainment",2,4,4,3,positivo
Sgt. Rock,76561197979095986,Sins of a Solar Empire®: Rebellion,"Depressingly, it's the exact same game as the last one, except they added a large ship class and a couple factional differences. Glad I didnt pay for this one when it was new. Fans of the franchise will be disappointed if they are expecting a lot from this one.","['Strategy', 'Space', 'RTS', 'Sci-fi', '4X', 'Multiplayer', 'Moddable', 'War', 'Aliens', 'Singleplayer', 'Diplomacy', 'Exploration', 'Action', 'Real-Time', 'Great Soundtrack', 'Co-op', 'Simulation', 'Grand Strategy', 'Indie', 'Adventure']",Very Positive,"Ironclad Games,Stardock Entertainment",2,2,2,3,negativo
