username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
=(e)= Spat856,76561198044140048,ULTIMATE MARVEL VS. CAPCOM 3,"Pros: Great port, Fantastic controller support, and a decent fighting game. Cons: Busted/Unbalanced characters with easy to perform infinites.","['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",1,4,3,3,positivo
CodeKielx,76561198096013469,ULTIMATE MARVEL VS. CAPCOM 3,Great game for a great price!,"['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",1,5,4,3,positivo
Eva Greenette,76561198020144608,ULTIMATE MARVEL VS. CAPCOM 3,gg,"['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",1,4,4,3,positivo
Kohjoh_Vlogz,76561198145137111,ULTIMATE MARVEL VS. CAPCOM 3,"This game runs great and looks amazing, my only problem with it is the online match making. I never played the original so I'm doomed to lose any fight I join, plus everyone I fight talks massive♥♥♥♥♥♥and acts like a smug piece of♥♥♥♥♥♥when they win when I garuntee theyve been playing this game for years now. And you think it would match me with people who are low rank but no getting placed with guys that're 65-4 or 20-8. So what I'm getting at is the servers are♥♥♥♥♥♥and theres no fair ranking.","['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",2,3,4,4,negativo
SnowSlaaMM,76561197970956777,ULTIMATE MARVEL VS. CAPCOM 3,"no one online, friends only","['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",1,4,3,3,neutral
mature942,76561198071698217,ULTIMATE MARVEL VS. CAPCOM 3,one of my favorite games of all time is finally here on steam. i highly recommend this game for fighting fans and non fighting fans.,"['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",2,5,4,3,positivo
lagrie,76561198035391503,ULTIMATE MARVEL VS. CAPCOM 3,"MvC is fighting franchise that i love. Played MvC1 and 2. Seeing it return in all its glory + on pc is a dream. 3 v 3 intens fights. There is enough content for everyone, single player and online gameplay is pretty good. A must have for anny fighting/marvel or capcom fan. Also, i can't wait for MvC infinite to come out. Enjoy the game ! YES !","['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",3,5,4,3,positivo
mature942,76561198071698217,ULTIMATE MARVEL VS. CAPCOM 3,one of my favorite games of all time is finally here on steam. i highly recommend this game for fighting fans and non fighting fans.,"['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",2,5,4,3,positivo
Trixie,76561198013397733,ULTIMATE MARVEL VS. CAPCOM 3,I always wanted to play this darn game and finally I can! worth the wait!,"['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",2,5,4,3,positivo
🃏♠️ ♣️M♥️ ♦🃏,76561198092540221,ULTIMATE MARVEL VS. CAPCOM 3,boi this♥♥♥♥♥♥is some what better than injustice lol,"['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",1,4,4,3,positivo
Comander555666,76561198041130973,ULTIMATE MARVEL VS. CAPCOM 3,"Really good PC port, a fun game for now and then, but as a fighting game it doesnt even come close to Mortal Kombat XL in my opinion, if you dont have that by now just get MKXL","['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",2,3,3,3,neutral
ReinholdH,76561198028015450,ULTIMATE MARVEL VS. CAPCOM 3,"I waited around six years for the definite edition of Marvel vs. Capcom 3. I never pay for DLC Am going to buy SFVin 2022 or later when there is a version with all characters, stages, costumes and whatnot for around 30 bucks. YES!","['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",2,5,4,3,positivo
Combo # 5 No soda No fries,76561198061910271,ULTIMATE MARVEL VS. CAPCOM 3,Love this game,"['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",2,5,4,3,positivo
Mog,76561197982486331,ULTIMATE MARVEL VS. CAPCOM 3,Refund requested: it's just plain boring.  Too much going on for anyone who isn't dedicated to spending real time for real practice for no significant payoff.  Probably great if you're 13 with a ton of time on your hands and no real ambitions.,"['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",1,2,2,4,negativo
XxScoobySnackzxX,76561198090130754,ULTIMATE MARVEL VS. CAPCOM 3,"Glad to see this game on PC, I never got to play this version of MvC 3 before, and it's really fun, and hard to master.(Spam to win)","['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",1,4,4,4,positivo
Clof Dawg,76561198016751051,ULTIMATE MARVEL VS. CAPCOM 3,★★✰✰✰ (2/5),"['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",1,2,2,3,negativo
98Peanuts,76561198176061846,ULTIMATE MARVEL VS. CAPCOM 3,Its here on steam and its just as good as it was before.,"['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",2,5,4,3,positivo
kaworu,76561198007556125,ULTIMATE MARVEL VS. CAPCOM 3,"Great game! Training mode works without problems. Other modes..you dont need them, because you will not even complete trainings  =D","['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",1,5,4,3,positivo
Taffy,76561198002819606,ULTIMATE MARVEL VS. CAPCOM 3,"A damn good port. I'd even say it runs better on PC than it does on the systems it was originally designed for. No slowdowns yet, no weird graphical issues at all. I can't wait for mods.","['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",2,5,4,3,positivo
Slick Digby,76561198108479195,ULTIMATE MARVEL VS. CAPCOM 3,"If you're like me and have a vague interest in fighting games but can barely comprehend the tutorials of most fighting games, play this. LOADS of characters, some fun modes, crisp visuals, a pretty jumping modding community making new skins and gameplay that makes you look like you're pulling off really amazing moves by smashing your fingers on random buttons. My only qualm is that I find the missions (effectively the tutorials for each fighter) particularly unintuitive in teaching moves. I despise the fact that there's no option I could find to show the required moveset on the gameplay screen so that you don't have to keep pausing to the character's control list nor to show the button commands via their controller button (A,B,X,Y). You can get through the game and have a jolly without knowing every button combo, but if you don't want to suck I wouldn't say these tutorials help you in sucking less.","['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",Very Positive,"CAPCOM CO., LTD.",2,4,4,3,positivo
The Plague,76561198116794435,Ultimate Chicken Horse,"A chicken and a horse walk into a bar... and fall into a bed of spikes. Nice job, Sam.","['Multiplayer', 'Funny', 'Local Multiplayer', 'Level Editor', 'Platformer', '4 Player Local', 'Competitive', 'Action', '2D', 'Casual', 'Indie', 'Adventure', 'Difficult', 'Strategy', 'Parkour', 'Great Soundtrack', 'Puzzle', 'Controller', 'Cute', 'Singleplayer']",Very Positive,Clever Endeavour Games,2,4,3,3,positivo
Aerthos,76561198027185147,Ultimate Chicken Horse,"After 5 minutes: ""This game seems pretty silly."" After 15 minutes: ""How...? Okay, now how do we reach the goal?"" After 30 minutes: ""We NEED to play this at parties!"" It may take a little time, but believe me when I tell you that Ultimate Chicken Horse is a simple and fun game that is bound to have you and your friends laughing at each other and loving every minute of it.","['Multiplayer', 'Funny', 'Local Multiplayer', 'Level Editor', 'Platformer', '4 Player Local', 'Competitive', 'Action', '2D', 'Casual', 'Indie', 'Adventure', 'Difficult', 'Strategy', 'Parkour', 'Great Soundtrack', 'Puzzle', 'Controller', 'Cute', 'Singleplayer']",Very Positive,Clever Endeavour Games,2,5,4,3,positivo
mint,76561198130817528,Ultimate Chicken Horse,11/10 Would make people get salty again,"['Multiplayer', 'Funny', 'Local Multiplayer', 'Level Editor', 'Platformer', '4 Player Local', 'Competitive', 'Action', '2D', 'Casual', 'Indie', 'Adventure', 'Difficult', 'Strategy', 'Parkour', 'Great Soundtrack', 'Puzzle', 'Controller', 'Cute', 'Singleplayer']",Very Positive,Clever Endeavour Games,1,5,4,3,positivo
