username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Dendrazzik,76561197973091916,Squad,awesome,"['Early Access', 'FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Military', 'Team-Based', 'Shooter', 'War', 'Action', 'Strategy', 'Simulation', 'First-Person', 'Open World', 'Co-op', 'Massively Multiplayer', 'Atmospheric', 'Indie', 'Walking Simulator', 'RPG']",Very Positive,Offworld Industries,3,5,4,3,positivo
DvsMrZeRo,76561197984882220,Squad,Love it! Its a brutal brutal game. Dont buy if you dont have a mic. Be a Team Player or go buy COD.,"['Early Access', 'FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Military', 'Team-Based', 'Shooter', 'War', 'Action', 'Strategy', 'Simulation', 'First-Person', 'Open World', 'Co-op', 'Massively Multiplayer', 'Atmospheric', 'Indie', 'Walking Simulator', 'RPG']",Very Positive,Offworld Industries,2,5,5,4,positivo
MRO,76561197971465808,Squad,clunk 10 min run then you die 10 min run you die 20 min run you die zzzzzzzzz,"['Early Access', 'FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Military', 'Team-Based', 'Shooter', 'War', 'Action', 'Strategy', 'Simulation', 'First-Person', 'Open World', 'Co-op', 'Massively Multiplayer', 'Atmospheric', 'Indie', 'Walking Simulator', 'RPG']",Very Positive,Offworld Industries,1,2,2,4,negativo
Lord Peevis of Tweed,76561198043583409,Squad,"dont get this get arma 3 if you want tactical squad based multiplayer shooting. this is like someone took the worst bits of csgo and arma3 and combined them. shooting feels horrible, its just BLEGH oh so BLEGH. the teamwork and community is suprisingly quite amazing. thats the main redeeming quality of this shooter. Pros: -great voice chat setup -great community, good teamwork, and understanding of newbs. cons: ♥♥♥♥♥♥maps. (example: one map give US much more access to roofs with cover, which has a supprisingly massive impact on the match and is really brutal) ♥♥♥♥♥♥guns. no fun to shoot, being shot doesnt reduce accuracy or criple you or anything that makes taking 1/2 bullets something that will long term harm you. on top of being massivley unvaried but i think they might fix this. -costs more then a backstreet hooker -bad servers, will have every player with ping> 100 most of the time. -for a tactical game theres no penalty for dying. just one tag loss and a 15 second run to where you died. i find that by running and jumping over rooftops and atop 6 inch wide walls, you can get behind the enemy and kill a couple before being killed. its like csgo on an arma map. overall i think most of these issues will be worked out as the alpha progresses and it might then be worth money but oh god the shooting is just sooo bad. how it feels to shoot is the most important thing in a shooter (in my opinion) and this isnt a fun game to shoot in. most certianly not worth 40$. wait till its out of alpha then give it a go at best.","['Early Access', 'FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Military', 'Team-Based', 'Shooter', 'War', 'Action', 'Strategy', 'Simulation', 'First-Person', 'Open World', 'Co-op', 'Massively Multiplayer', 'Atmospheric', 'Indie', 'Walking Simulator', 'RPG']",Very Positive,Offworld Industries,1,1,3,2,negativo
Mr.Whîtë™,76561197991850157,Squad,buggy...spawn camping...jenky...10/10 would uninstall again,"['Early Access', 'FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Military', 'Team-Based', 'Shooter', 'War', 'Action', 'Strategy', 'Simulation', 'First-Person', 'Open World', 'Co-op', 'Massively Multiplayer', 'Atmospheric', 'Indie', 'Walking Simulator', 'RPG']",Very Positive,Offworld Industries,1,1,2,3,negativo
Peaceful-Refugee,76561198068482820,Squad,ABSOLUTLEY HALAL. Alluah's 7.62 blesses my ak as the western Devil only known as A10 BRRRRT screams overhead i put on my bomb vest and head for the FOB spraying dirty western 5.56 from the Absolultey HARAM AKM ♥♥♥♥ing Alluah Akbar,"['Early Access', 'FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Military', 'Team-Based', 'Shooter', 'War', 'Action', 'Strategy', 'Simulation', 'First-Person', 'Open World', 'Co-op', 'Massively Multiplayer', 'Atmospheric', 'Indie', 'Walking Simulator', 'RPG']",Very Positive,Offworld Industries,2,4,5,3,positivo
RandalMcdaniel,76561197968560421,Squad,An unreal engine 4 open world game that feels polished and runs smooth? I must be dreaming,"['Early Access', 'FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Military', 'Team-Based', 'Shooter', 'War', 'Action', 'Strategy', 'Simulation', 'First-Person', 'Open World', 'Co-op', 'Massively Multiplayer', 'Atmospheric', 'Indie', 'Walking Simulator', 'RPG']",Very Positive,Offworld Industries,2,5,4,3,positivo
Railgun™,76561198130130936,Squad,"Played this during the free weekend. It's a really fun game overall (though VERY much a work in progress). The problem is, it is definitely not worth the price at all. Even on sale, it's just not worth it. If the game would normally cost $30 with it going on sale for either 50% or 60% off ($15 or $10 for those too lazy to math) it would be worth buying.","['Early Access', 'FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Military', 'Team-Based', 'Shooter', 'War', 'Action', 'Strategy', 'Simulation', 'First-Person', 'Open World', 'Co-op', 'Massively Multiplayer', 'Atmospheric', 'Indie', 'Walking Simulator', 'RPG']",Very Positive,Offworld Industries,2,4,4,3,neutral
Drontti Edvard,76561197989000593,Squad,"*UPDATE* Have not had any massive issues in current patch 9.3. I get lower FPS on Al Basrah though. About 30FPS lower on average and the framerate drops quite often. Also sometimes the game loads long and gets stuck on a black screen when joining a server, but restarting fixes the issue. Enjoyable again and nice to see progress so I can recommend the game again. *UPDATE* Game keeps crashing at random points of diferent matches. Sometimes I can play for hours without problems sometimes it crashes after 15 minutes of gameplay. For this reason I cannot recommend anymore. I will update my review once the game starts working properly or there wll be a workaround. *ORIGINAL* Just had the best team play experience in a long time. Solid gun play, sounds pin point to the source, not nearly as cluncky as ARMA, vehicles not filled with TNT and seems to be less buggy. The best modern tactical shooter I have played so far. But if you want to spawn and immidiately start shooting enemies from all directions the game is not for you, try COD or BF 1.","['Early Access', 'FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Military', 'Team-Based', 'Shooter', 'War', 'Action', 'Strategy', 'Simulation', 'First-Person', 'Open World', 'Co-op', 'Massively Multiplayer', 'Atmospheric', 'Indie', 'Walking Simulator', 'RPG']",Very Positive,Offworld Industries,3,4,4,3,negativo
Madpack,76561198050162710,Squad,There's no real support for AMD,"['Early Access', 'FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Military', 'Team-Based', 'Shooter', 'War', 'Action', 'Strategy', 'Simulation', 'First-Person', 'Open World', 'Co-op', 'Massively Multiplayer', 'Atmospheric', 'Indie', 'Walking Simulator', 'RPG']",Very Positive,Offworld Industries,2,3,3,3,negativo
