username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
C0untzer0,76561198038963412,Goodbye Deponia,"9/10 The end of the trilogy. Jokes are darker, stakes are higher, and we see if Rufus can EVER change. If you liked the first two, you'll like this one, or you're the sort of whiney kid who shouldn't have played the others.","['Adventure', 'Point & Click', 'Comedy', 'Indie', 'Singleplayer', 'Hand-drawn', 'Funny', 'Puzzle', 'Dark Humor', 'Story Rich', 'Great Soundtrack']",Very Positive,Daedalic Entertainment,5,4,5,3,positivo
DoominaBottle,76561198005400484,Goodbye Deponia,Wanted to play is spite of the ending. Unfortunately there was a constant save game bug which resulted in any game loaded been unplayable as the mouse cursor vanishes and the keyboard no longer works not even the ESC key.,"['Adventure', 'Point & Click', 'Comedy', 'Indie', 'Singleplayer', 'Hand-drawn', 'Funny', 'Puzzle', 'Dark Humor', 'Story Rich', 'Great Soundtrack']",Very Positive,Daedalic Entertainment,3,1,3,2,negativo
Solanum nigrum,76561198036498823,Goodbye Deponia,"It is finally time to say goodbye in this final episode of the Deponia trilogy. This game was classy in the first episodes and it stays classy in this one. As everyone knows by now: Deponia is on it's way to get extinguished for higher reasons and lower thinking. Rufus needs to escape or, yeah, maybe he needs to rescue his planet. There are hard times for everyone in this episode and it kind of feels a little bit darker than the other games, but not that much that you couldn't enjoy it. You can't miss this game if you played the first two and if you didn't play the others, well I only got one question than: ARE YOU INSANE!?! Don't miss out on one of the best point&click-adventures out there on earth (which probably means in the whole universe as well) 10/10 Rufus, you get the girl. Rufus, you get the code. Rufus... oh... right, that's me.","['Adventure', 'Point & Click', 'Comedy', 'Indie', 'Singleplayer', 'Hand-drawn', 'Funny', 'Puzzle', 'Dark Humor', 'Story Rich', 'Great Soundtrack']",Very Positive,Daedalic Entertainment,5,5,4,3,positivo
Yendor,76561198024969911,Goodbye Deponia,"This one is a tricky one to recommend. It has the same quality of humor and zany puzzle-solving as the first two, but (1) there is an extremely racist joke/puzzle that some people will find shocking rather than humorous and (2) the ending is the most controversial since Mass Effect 3. On balance, I do suggest it. But play the other two first -- or get the Complete Journey to play all three.","['Adventure', 'Point & Click', 'Comedy', 'Indie', 'Singleplayer', 'Hand-drawn', 'Funny', 'Puzzle', 'Dark Humor', 'Story Rich', 'Great Soundtrack']",Very Positive,Daedalic Entertainment,4,4,4,3,neutral
LeoTehJester,76561197993797203,Goodbye Deponia,"This has been a brilliant series.  I got stumped and cheated outrageously throughout the trilogy, just so I could enjoy the story.  Of the three games, this is by far the best. Good puzzles, as ever, fantastic visuals and a great conclusion to the story. Well worth the money.","['Adventure', 'Point & Click', 'Comedy', 'Indie', 'Singleplayer', 'Hand-drawn', 'Funny', 'Puzzle', 'Dark Humor', 'Story Rich', 'Great Soundtrack']",Very Positive,Daedalic Entertainment,5,4,5,3,positivo
AleAngione,76561198042560253,Goodbye Deponia,"WOW,WOW, what just happened????? NOOooo, they ruined the tale of GOAL + RUFUS. Rockpapershotgun has the perfect review, but i simple cannot  say some stuff here. First : The game mechanics, art, sound, is perfect but cmon!!!! RACISM and SEXISM? You put only 1 afro person in the game, and she is the ♥♥♥♥♥♥ , naked dancer that you can SELL and call monkey?????? WOMAN (game vision) are ♥♥♥♥♥es, dumb and only fit for being sexy? no no, something happened, the game is full of jokes that...hardly can be understood as jokes. Rufus loses the ""good dumb guy"" profile, even if selfish to something else. Killing Children, calling ppl ""monkeys""....hard digest....Daedalic really really screwed up the game. and then, the special cherry. The worst ending ever. No, NOOOOOOOOOO, why you ruined deponia for me. i liked where everything was until 30% of this game...the last half of this...horrible thing ruined everything!!!! CMON, that is the conclusion of this tale? ....So sad as a gamer to see such....rushed ending and creppy characters evolution... Congratz, Daedaelic did what organnon always wanted and destroyed Deponia.","['Adventure', 'Point & Click', 'Comedy', 'Indie', 'Singleplayer', 'Hand-drawn', 'Funny', 'Puzzle', 'Dark Humor', 'Story Rich', 'Great Soundtrack']",Very Positive,Daedalic Entertainment,1,4,3,2,negativo
Commander Artanis,76561198026153231,Goodbye Deponia,"I don`t really know why everyone is complaining about this game. Deponia is among the best point and clicks of the last few years and can only be recommended. *Spoilers AHEAD* Yeah the game doesn`t exactly have the happy end everyone wished for, but how is it a bad ending just because it`s not what you wished for. The devs were trying to convey a message here and they did. From the beginning to the end they stayed on course. And I think that deserves some respect. *End of spoiler part* Long review short : You should get this. But if you`re new to the series play the first two before you play this.","['Adventure', 'Point & Click', 'Comedy', 'Indie', 'Singleplayer', 'Hand-drawn', 'Funny', 'Puzzle', 'Dark Humor', 'Story Rich', 'Great Soundtrack']",Very Positive,Daedalic Entertainment,4,5,4,3,positivo
VahidSlayerOfAll,76561198094803808,Goodbye Deponia,"yup, Still Hate RufASS","['Adventure', 'Point & Click', 'Comedy', 'Indie', 'Singleplayer', 'Hand-drawn', 'Funny', 'Puzzle', 'Dark Humor', 'Story Rich', 'Great Soundtrack']",Very Positive,Daedalic Entertainment,2,3,3,2,negativo
GolovA,76561198035946000,Goodbye Deponia,"7/10. Not hilarious but fun as the prequels.  Aлso, good length - about 20 hours of play (although i didn't do a time-run :) One comment for English Translation - i didn't play the original German, but the sound-balancing in english translation is unacceptable.  Equalizing, leveling, compression.  Come on.  Especially when it comes to Organons speaking.  The damage to my eardrums was irreversible first time Organon sang their hymn.","['Adventure', 'Point & Click', 'Comedy', 'Indie', 'Singleplayer', 'Hand-drawn', 'Funny', 'Puzzle', 'Dark Humor', 'Story Rich', 'Great Soundtrack']",Very Positive,Daedalic Entertainment,4,4,3,2,neutral
SpiderJerusalam,76561197971887513,Goodbye Deponia,My video review:,"['Adventure', 'Point & Click', 'Comedy', 'Indie', 'Singleplayer', 'Hand-drawn', 'Funny', 'Puzzle', 'Dark Humor', 'Story Rich', 'Great Soundtrack']",Very Positive,Daedalic Entertainment,4,4,5,3,positivo
