username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Jødelæggelsen,76561198017820191,Tom Clancy's Ghost Recon®,I remember playing this is on my mom's rusty pc back when I had none myself and I surprised on how well this game turned out to be. I loved the intensity and how you'll have to plan out every move you make. 8/10,"['Tactical', 'FPS', 'Action', 'Simulation', 'Classic', 'Shooter', 'Strategy', 'Singleplayer', 'Realistic', 'Military', 'Stealth', 'Multiplayer', 'Co-op', 'First-Person', 'Difficult']",Very Positive,Red Storm Entertainment,4,5,4,4,positivo
Past0ri,76561197962973671,Tom Clancy's Ghost Recon®,"aaaw yiss. Got this sweet piece of action in steam now, one of my favorite first person shooters going way back. In Ghost Recon you control a squad of 6 or less soldiers, whom can be divided in up to 3 teams. You can build your squad from demolition experts, snipers, support specialists, and if you have completed missions with great zeal, you have access to special soldiers. These units are usually equipped with special weapons and gear (oicw for the win!) and have better stats than your average g.i. Joe. The game contains 15 single players mission in a fictional campaign occurring in east europe, where Nato forces (the good guys) clash with Russian ultranationalists. Also there is some sort of multiplayer available, never tried it out. Great game, although a bit short(?).","['Tactical', 'FPS', 'Action', 'Simulation', 'Classic', 'Shooter', 'Strategy', 'Singleplayer', 'Realistic', 'Military', 'Stealth', 'Multiplayer', 'Co-op', 'First-Person', 'Difficult']",Very Positive,Red Storm Entertainment,4,4,4,3,positivo
Alexandros,76561198014906902,Tom Clancy's Ghost Recon®,"Sorry, Its so old and the graphics are so bad that I can't even play it. I know that in the past was good game and some people still like it because It's classic but now It's over.","['Tactical', 'FPS', 'Action', 'Simulation', 'Classic', 'Shooter', 'Strategy', 'Singleplayer', 'Realistic', 'Military', 'Stealth', 'Multiplayer', 'Co-op', 'First-Person', 'Difficult']",Very Positive,Red Storm Entertainment,2,1,1,3,negativo
|FOS|. Awperator,76561198056275036,Tom Clancy's Ghost Recon®,Easily the best siries of all time,"['Tactical', 'FPS', 'Action', 'Simulation', 'Classic', 'Shooter', 'Strategy', 'Singleplayer', 'Realistic', 'Military', 'Stealth', 'Multiplayer', 'Co-op', 'First-Person', 'Difficult']",Very Positive,Red Storm Entertainment,4,5,5,4,positivo
Shadow Ops,76561198113014119,Tom Clancy's Ghost Recon®,"Tom Clancy's Ghost Recon fast game with modern day graphics with easy controls that moves from location A to B to C and so on, good amount of action and special effects good game. Personal Suggested Purchase Price: $0.49 Or Less During Sale Tom Clancy's Ghost Recon Desert Siege fast game with modern day graphics with easy controls that moves from location A to B to C and so on, good amount of action and special effects good game. Personal Suggested Purchase Price: $0.49 Or Less During Sale Tom Clancy's Ghost Recon Island Thunder fast game with modern day graphics with easy controls that moves from location A to B to C and so on, good amount of action and special effects good game. Personal Suggested Purchase Price: $0.49 Or Less During Sale","['Tactical', 'FPS', 'Action', 'Simulation', 'Classic', 'Shooter', 'Strategy', 'Singleplayer', 'Realistic', 'Military', 'Stealth', 'Multiplayer', 'Co-op', 'First-Person', 'Difficult']",Very Positive,Red Storm Entertainment,2,4,3,2,positivo
WARLLAMA,76561198041174144,Tom Clancy's Ghost Recon®,"First this campaign is amazing, second I lost my favouite soldier I had from mission one all the way to mission 14 (Held funeral for the poor soldier ran straight into the front of a tank when moved him to my postion) No rengerating health and injuries to the soldiers make you think twice and keep you on your toes the maps are large and enermies are always a challange. The game is real tatical and remains the best you cant really fault it. In my opinion buy the game get the dlcs do the game and dlcs then get mods from the internet it seems everything on this game is brilliant. This game is truly brilliant","['Tactical', 'FPS', 'Action', 'Simulation', 'Classic', 'Shooter', 'Strategy', 'Singleplayer', 'Realistic', 'Military', 'Stealth', 'Multiplayer', 'Co-op', 'First-Person', 'Difficult']",Very Positive,Red Storm Entertainment,4,5,5,4,positivo
mp2,76561198062967988,Tom Clancy's Ghost Recon®,"great stealth game and cheap , i wished arma was like this because it has better graphix but bad ai.","['Tactical', 'FPS', 'Action', 'Simulation', 'Classic', 'Shooter', 'Strategy', 'Singleplayer', 'Realistic', 'Military', 'Stealth', 'Multiplayer', 'Co-op', 'First-Person', 'Difficult']",Very Positive,Red Storm Entertainment,2,4,4,3,positivo
B00tsy,76561197992206547,Tom Clancy's Ghost Recon®,"Surprisingly this ancient game works fine on a modern computer with Win10.  I used to love this game back in the day, it was like the ArmA of that time. Playing it now though it is a completely different experience. For some reason I didn't remember that the AI in the game is 100% aimbot, I guess that was acceptable gameplay back then :P I bought the game for nostalgia reasons and that is also the only valid reason to pick up this game. I won't recommend this game to the new generation of gamers, you will probably find the game horrible. For the old timers that can bare with the old primitive gameplay, go ahead. It will make you feel like a kid again for a few hours :)","['Tactical', 'FPS', 'Action', 'Simulation', 'Classic', 'Shooter', 'Strategy', 'Singleplayer', 'Realistic', 'Military', 'Stealth', 'Multiplayer', 'Co-op', 'First-Person', 'Difficult']",Very Positive,Red Storm Entertainment,2,3,3,4,positivo
Don Pazuzu,76561197967892640,Tom Clancy's Ghost Recon®,"old school game , but it still rocks , 10/ 10","['Tactical', 'FPS', 'Action', 'Simulation', 'Classic', 'Shooter', 'Strategy', 'Singleplayer', 'Realistic', 'Military', 'Stealth', 'Multiplayer', 'Co-op', 'First-Person', 'Difficult']",Very Positive,Red Storm Entertainment,3,5,4,4,positivo
Killdozer,76561198013924266,Tom Clancy's Ghost Recon®,"Immersion is a warm gun. Immersion is also crawling on your belly in a guillie suit, for 20 minutes, all the way across an entire map because one shot=one kill and it goes both ways in this game. I've probably played almost every military shooter out there, across all console and PC titles, all the way up to the most recent Tom Clancy's Wildlands. But this game.... Look, just buy it and both its expansions for dirt cheap, search out the Heroes Unleashed mod on ModDB. which is the 15 year long masterwork of one man, and then find the first and third person view mod on the forums which brings the game up to modern FPS speed. Then enjoy the feeling of tension, the feeling of actually being scared to get shot, or scared that one of your teammates will get gunned down, but also the feeling of victory when your tactical plan comes through and you eliminate all tangos. You will literally never need another shooter. Ever.","['Tactical', 'FPS', 'Action', 'Simulation', 'Classic', 'Shooter', 'Strategy', 'Singleplayer', 'Realistic', 'Military', 'Stealth', 'Multiplayer', 'Co-op', 'First-Person', 'Difficult']",Very Positive,Red Storm Entertainment,4,5,5,5,positivo
