username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
mystemo,76561197972279378,Enigmatis: The Ghosts of Maple Creek,"Great casual game with some very good puzzles to spice up the usual hidden object scenes. And in saying that, those are quite challenging as well. This game does suffer from a glitch with a pipe puzzle earlier on but after restarting the game again I didn't encounter the problem on the 2nd attempt. This is definately for those that have played a number of Hidden Object games as the difficulty is medium here. Artifex Mundi are the best in this genre :)","['Adventure', 'Hidden Object', 'Point & Click', 'Casual', 'Female Protagonist', 'Mystery', 'Horror', 'Puzzle', 'Story Rich', 'Singleplayer', 'Detective', '2D', 'Atmospheric', 'Great Soundtrack', 'Fantasy', 'Indie', 'Family Friendly']",Very Positive,Artifex Mundi,4,4,4,3,positivo
[PCREW]Lockd0wnn,76561198056005404,Enigmatis: The Ghosts of Maple Creek,"Very well made game, im not fan of Point & Click games but i like both Enigmatis games. Recommended","['Adventure', 'Hidden Object', 'Point & Click', 'Casual', 'Female Protagonist', 'Mystery', 'Horror', 'Puzzle', 'Story Rich', 'Singleplayer', 'Detective', '2D', 'Atmospheric', 'Great Soundtrack', 'Fantasy', 'Indie', 'Family Friendly']",Very Positive,Artifex Mundi,4,3,4,2,positivo
Saint Aaron,76561198011965365,Enigmatis: The Ghosts of Maple Creek,Ive actually just started to enjoy these point and click games. Im really starting to love the devs. Only thing that disappointed me was the bugs.  I had random crashes along with not able to pick up items. It was really odd but that did not stop me from trying to beat it. Pros Steam trading cards & achievements Nice atmosphere Art is amazing Some good jump scares Deduction System Map with enough location Cons Bugs obscure Hidden Object naming Now fast travel horrible voice acting Lots of backtracking in the later game Some location are used only for one riddle,"['Adventure', 'Hidden Object', 'Point & Click', 'Casual', 'Female Protagonist', 'Mystery', 'Horror', 'Puzzle', 'Story Rich', 'Singleplayer', 'Detective', '2D', 'Atmospheric', 'Great Soundtrack', 'Fantasy', 'Indie', 'Family Friendly']",Very Positive,Artifex Mundi,4,3,4,3,positivo
Ensatzuken,76561198165097562,Enigmatis: The Ghosts of Maple Creek,Classical hidden objects and puzzle game. Story overall good even if extremely linear. Pro: - Good puzzles but quite simple - Nice atmosphere - Deduction System (feels lot like a detective) - Map with enough location Cons: - LOTS of backtracking in the later game - Some location are used only for one riddle than only add backtracking,"['Adventure', 'Hidden Object', 'Point & Click', 'Casual', 'Female Protagonist', 'Mystery', 'Horror', 'Puzzle', 'Story Rich', 'Singleplayer', 'Detective', '2D', 'Atmospheric', 'Great Soundtrack', 'Fantasy', 'Indie', 'Family Friendly']",Very Positive,Artifex Mundi,3,3,4,2,positivo
DALCOhstangultion,76561198024972696,Enigmatis: The Ghosts of Maple Creek,"""Enigmatis: The Ghosts of Maple Creek"" is a nice, fun, point-and-click, adventure, Hidden Object Game (HOG).  I had no problems playing it on my Windows 10 computer.  The voice-acting is pretty much as expected for these games, and the HOG's, themselves, fun.  There are a few HOG objects that suffer from some translation issues.  Overall, this is a bit over nine hours of casual fun, so it's just about worth the current list price of $9.99.  If you can find it on sale, definitely buy it then.","['Adventure', 'Hidden Object', 'Point & Click', 'Casual', 'Female Protagonist', 'Mystery', 'Horror', 'Puzzle', 'Story Rich', 'Singleplayer', 'Detective', '2D', 'Atmospheric', 'Great Soundtrack', 'Fantasy', 'Indie', 'Family Friendly']",Very Positive,Artifex Mundi,4,4,4,2,positivo
greytrek19,76561198101115250,Enigmatis: The Ghosts of Maple Creek,"I'll recommend this one, but only hesitantly. The atmosphere tends to be great, the voice acting isn't bad, and the story, if thin and transparent, is at least interesting. The problem is that the actual puzzle/hidden object gameplay, while solid, is just so flawed. The puzzles tend to be of the frustrating ""keep starting over until you hit upon the exact sequence"" variety - expected of an Artifex Mundi title, but still inviting many Skip-button presses - and the hidden object portions are a mixed bag. Incredibly, if you replay them from the Extras menu, one of the HO areas doesn't even include one of the objects you're supposed to find (the ""horns"" in the Chapel), making it literally impossible to get one of the achievements unless you go through them all perfectly when you play the initial campaign. Still, this game lands at the upper end of the genre, so if you can get it on sale it's still worth it.","['Adventure', 'Hidden Object', 'Point & Click', 'Casual', 'Female Protagonist', 'Mystery', 'Horror', 'Puzzle', 'Story Rich', 'Singleplayer', 'Detective', '2D', 'Atmospheric', 'Great Soundtrack', 'Fantasy', 'Indie', 'Family Friendly']",Very Positive,Artifex Mundi,3,2,4,3,neutral
Lessieal,76561198119782159,Enigmatis: The Ghosts of Maple Creek,"Wonderful game, gave me the creeps a few times.  Can be annoying with some of the puzzles though, when it ask for a shoe and the background shoe of course isn't the one and you have to find another for example.  Other than that beautiful voice and sounds.  Wonderful art.  If you like hidden object games I would highly recommend it.","['Adventure', 'Hidden Object', 'Point & Click', 'Casual', 'Female Protagonist', 'Mystery', 'Horror', 'Puzzle', 'Story Rich', 'Singleplayer', 'Detective', '2D', 'Atmospheric', 'Great Soundtrack', 'Fantasy', 'Indie', 'Family Friendly']",Very Positive,Artifex Mundi,4,3,5,3,positivo
De Luca - InvestGames,76561198039084215,Enigmatis: The Ghosts of Maple Creek,InvestGames: - BLOG - YouTube,"['Adventure', 'Hidden Object', 'Point & Click', 'Casual', 'Female Protagonist', 'Mystery', 'Horror', 'Puzzle', 'Story Rich', 'Singleplayer', 'Detective', '2D', 'Atmospheric', 'Great Soundtrack', 'Fantasy', 'Indie', 'Family Friendly']",Very Positive,Artifex Mundi,4,4,5,3,positivo
kris.aalst,76561198042646749,Enigmatis: The Ghosts of Maple Creek,"is a 1st person point & click adventure game that contains 'hidden objects' puzzles. I used to avoid games with the 'hidden objects' tag because that sounded too much like pixel hunting to me. But after playing , I found myself wanting to try more of these 'hidden objects' games. From a bit of research into the genre I learned that most people argue that developer pretty much equals a good 'hidden objects' game. And was on sale (-70%) so the choice was made. Again, I was pleasantly surprised. The hidden objects puzzles are just one type of puzzle that appear in the game, though repetitively, and there's no pixel hunting involved. There are about an equal amount of other puzzles to be solved, and there's the classic exploration and collecting items to use on other items to further the story, like in other point & click adventure games. The puzzles in are clever, challenging and fun. Exploring the town is exciting because of the mysterious atmosphere and because advancing in the game (i.e. opening parts of the town you couldn't enter before) feels satisfying, like you actually accomplished something through thinking and you feel rewarded for that. I don't want to spoil the story so I'll only give you a brief synopsis: you're a female detective looking for a missing child when a car accident strands you in a small town called Maple Creek. You don't half remember what exactly happened to you, but you soon notice that something's just not right with the town of Maple Creek... It's up to you to discover the mystery of the town and to try and find the missing girl. The story is compelling enough to want to see it through, and the promise of a direct sequel that continues the story made be buy right away, so that's saying something. The way to advance in the game, be it through adventuring or through solving puzzles, is always logical so it's never frustratingly hard. Should you find yourself stumped, there's a hint button that you can press. It will point you to the next point where action is required, or allow you to skip a puzzle altogether. It takes about 7 hours to complete the game. has 6 Steam Trading Cards. You'll get 3 while running the game. There are 11 Steam Achievements. I appreciated the achievements because they motivate the player to not use the hint button, to not just click around like crazy until something happens, and so on. They are optional, of course, but they add a bit more challenge to the game for those who want the achievements, which is what I think Steam Achievements are supposed to be like.","['Adventure', 'Hidden Object', 'Point & Click', 'Casual', 'Female Protagonist', 'Mystery', 'Horror', 'Puzzle', 'Story Rich', 'Singleplayer', 'Detective', '2D', 'Atmospheric', 'Great Soundtrack', 'Fantasy', 'Indie', 'Family Friendly']",Very Positive,Artifex Mundi,4,4,5,3,positivo
[LR] Laffi,76561197968073802,Enigmatis: The Ghosts of Maple Creek,"Even though these kind of games are a bit predictable, I had tons of fun. Story was dark and mysterious, and that's just how I like it ;)! Some of the hidden objects puzzles were extremely annoying!","['Adventure', 'Hidden Object', 'Point & Click', 'Casual', 'Female Protagonist', 'Mystery', 'Horror', 'Puzzle', 'Story Rich', 'Singleplayer', 'Detective', '2D', 'Atmospheric', 'Great Soundtrack', 'Fantasy', 'Indie', 'Family Friendly']",Very Positive,Artifex Mundi,4,3,4,3,positivo
