username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Charok,76561197969458289,Sid Meier's Pirates!,"I decided to buy this old favorite, even with the recent reviews saying it doesn't work on Windows 10, because of the $2 sale, haha.  It works fine on my Windows 10 Pro.  The first time I set it to 1280 resolution it crashed the game.  The second time I did that it worked and haven't had a problem since.","['Pirates', 'Open World', 'RPG', 'Adventure', 'Naval', 'Singleplayer', 'Historical', 'Sailing', 'Sandbox', 'Economy', 'Strategy', 'Remake', 'Classic', 'Action', 'Exploration', 'Trading', 'Atmospheric', 'Fighting', 'Choose Your Own Adventure', 'Difficult']",Very Positive,Firaxis Games,3,4,4,3,positivo
Pandalovin,76561198077522610,Sid Meier's Pirates!,"Excited as I was to play this game, it's pretty hollow. Progression feels limited and there aren't many stats / items to carry over after you split up your plunder. My main problem is that I expected Civ with pirates, but what I got was a lame sword fighting minigame (90% of what you do is engage in a sowrd fighting mini game). Uncharted Waters 2 for the snes, did eveything this game does better, then piles on WAAAAAY more stuff. That was a real pirate sim game.","['Pirates', 'Open World', 'RPG', 'Adventure', 'Naval', 'Singleplayer', 'Historical', 'Sailing', 'Sandbox', 'Economy', 'Strategy', 'Remake', 'Classic', 'Action', 'Exploration', 'Trading', 'Atmospheric', 'Fighting', 'Choose Your Own Adventure', 'Difficult']",Very Positive,Firaxis Games,2,2,3,3,negativo
Phalange,76561198035130011,Sid Meier's Pirates!,"Sometime I buy games by nostalgy or maybe just because I hoped and wanted to play something different. I bought that one for those 3 reasons. The idea behind this game is wonderful but it is obvious that the gameproducers had modest ambitions at the start, probably because it was a long time ago and they did not have tools companies use nowadays to create game. The gameplay is easy to learn, very accessible game, any time, no matter how tired you are. Yes that's it, I just found waht it is, this is the small game that send you softly to your bed with it's soft colors and soft music so you can Peter Pan's like pirate dreams.","['Pirates', 'Open World', 'RPG', 'Adventure', 'Naval', 'Singleplayer', 'Historical', 'Sailing', 'Sandbox', 'Economy', 'Strategy', 'Remake', 'Classic', 'Action', 'Exploration', 'Trading', 'Atmospheric', 'Fighting', 'Choose Your Own Adventure', 'Difficult']",Very Positive,Firaxis Games,3,4,5,2,positivo
EhDubb,76561198043295880,Sid Meier's Pirates!,"Brilliant pirate game, especially on a laptop on a slow day. Nice and simple. Well, I say simple. There are a number of mini-games and mechanics that you simply have to figure out yourself, but it is quite a simple little game. Less than a gig. The cartoonish art style holds up well and doesn't look any worse when you're forced to turn off Shadows to get your frames back. I've had a few hard crashes, and alt+tabbing out causes a runtime error, but the autosave is brilliant so it's not much of a frustration. Though, the base controls require either a numpad or professional level mouse response on an on-screen interface. I found a way to rebind some controls after a couple hours hunting through forumns across the interwebs, but it's not brilliant. So it's not perfect. But I'm having a blast with it and if you're even bothering to read reviews then you will too. I'd advise waiting for a sale, it's pretty bare-bones for any more than $10.","['Pirates', 'Open World', 'RPG', 'Adventure', 'Naval', 'Singleplayer', 'Historical', 'Sailing', 'Sandbox', 'Economy', 'Strategy', 'Remake', 'Classic', 'Action', 'Exploration', 'Trading', 'Atmospheric', 'Fighting', 'Choose Your Own Adventure', 'Difficult']",Very Positive,Firaxis Games,2,4,4,3,positivo
MR_SERENITY,76561198023491401,Sid Meier's Pirates!,great classic very fun.,"['Pirates', 'Open World', 'RPG', 'Adventure', 'Naval', 'Singleplayer', 'Historical', 'Sailing', 'Sandbox', 'Economy', 'Strategy', 'Remake', 'Classic', 'Action', 'Exploration', 'Trading', 'Atmospheric', 'Fighting', 'Choose Your Own Adventure', 'Difficult']",Very Positive,Firaxis Games,3,5,4,3,positivo
Valkyrie,76561198081672553,Sid Meier's Pirates!,Aged decently well. Still a good buy if you've never played it,"['Pirates', 'Open World', 'RPG', 'Adventure', 'Naval', 'Singleplayer', 'Historical', 'Sailing', 'Sandbox', 'Economy', 'Strategy', 'Remake', 'Classic', 'Action', 'Exploration', 'Trading', 'Atmospheric', 'Fighting', 'Choose Your Own Adventure', 'Difficult']",Very Positive,Firaxis Games,3,4,4,3,positivo
floboug,76561198089989828,Sid Meier's Pirates!,"It cannot challenge recent pirate games, so i felt quickly bored","['Pirates', 'Open World', 'RPG', 'Adventure', 'Naval', 'Singleplayer', 'Historical', 'Sailing', 'Sandbox', 'Economy', 'Strategy', 'Remake', 'Classic', 'Action', 'Exploration', 'Trading', 'Atmospheric', 'Fighting', 'Choose Your Own Adventure', 'Difficult']",Very Positive,Firaxis Games,2,2,3,2,negativo
Gojusan,76561198115716026,Sid Meier's Pirates!,Just as fun as I remember the original being. Even more so.,"['Pirates', 'Open World', 'RPG', 'Adventure', 'Naval', 'Singleplayer', 'Historical', 'Sailing', 'Sandbox', 'Economy', 'Strategy', 'Remake', 'Classic', 'Action', 'Exploration', 'Trading', 'Atmospheric', 'Fighting', 'Choose Your Own Adventure', 'Difficult']",Very Positive,Firaxis Games,4,5,5,3,positivo
Wendersnaven,76561198026667042,Sid Meier's Pirates!,Wow~ I haven't written a review for the faithful remake of one of my favorite childhood games! This game is pure gold ... errrrm ... doubloons- yar.,"['Pirates', 'Open World', 'RPG', 'Adventure', 'Naval', 'Singleplayer', 'Historical', 'Sailing', 'Sandbox', 'Economy', 'Strategy', 'Remake', 'Classic', 'Action', 'Exploration', 'Trading', 'Atmospheric', 'Fighting', 'Choose Your Own Adventure', 'Difficult']",Very Positive,Firaxis Games,4,5,5,3,positivo
Varien,76561198071276039,Sid Meier's Pirates!,"Sadly....  Still one of the best pirate games out there...  If ONLY sid meier made a R rated pirate game, I might never have to buy another pirate game and be disappointed ever again.","['Pirates', 'Open World', 'RPG', 'Adventure', 'Naval', 'Singleplayer', 'Historical', 'Sailing', 'Sandbox', 'Economy', 'Strategy', 'Remake', 'Classic', 'Action', 'Exploration', 'Trading', 'Atmospheric', 'Fighting', 'Choose Your Own Adventure', 'Difficult']",Very Positive,Firaxis Games,3,4,4,3,neutral
