username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
rafal.mo11,76561198296436394,Jigoku Kisetsukan: Sense of the Seasons,"While this game is supposed to be difficult and teasing, it is still fun to play. So, if you're up for a challenge then i would fully recommend this game. Also, its free!","['Bullet Hell', 'Free to Play', 'Anime', 'Indie', ""Shoot 'Em Up"", 'Difficult', 'Great Soundtrack', 'Singleplayer', 'Shooter', 'Female Protagonist', '2D', 'Action']",Very Positive,Emad,2,4,3,4,positivo
Roxor McOwnage,76561198002921817,Jigoku Kisetsukan: Sense of the Seasons,"Selected easy. It wasn't easy. It was free, but syphilis is also free, and I don't want that either.","['Bullet Hell', 'Free to Play', 'Anime', 'Indie', ""Shoot 'Em Up"", 'Difficult', 'Great Soundtrack', 'Singleplayer', 'Shooter', 'Female Protagonist', '2D', 'Action']",Very Positive,Emad,1,2,2,4,negativo
<DWRuru>0130 P.H.A.N,76561198104406078,Jigoku Kisetsukan: Sense of the Seasons,It's not a raging game for me and also i enjoy playing it ^_^ I love the music the gameplay some characters have different projectiles :) 10/10 for me it's the second hardest game i've ever played :) Also the Easy Difficulty is like an Expert Difficulty and the Hell difficulty is like The world's hardest difficulty you could ever imagine,"['Bullet Hell', 'Free to Play', 'Anime', 'Indie', ""Shoot 'Em Up"", 'Difficult', 'Great Soundtrack', 'Singleplayer', 'Shooter', 'Female Protagonist', '2D', 'Action']",Very Positive,Emad,3,5,4,5,positivo
The Sheriff,76561198051888621,Jigoku Kisetsukan: Sense of the Seasons,Pretty decent Touhou clone and its free. Has a chiptune soundtrack that varies from generic to pretty damn good. You unlock each level's boss as a character after you beat their level so there's lots of variety in playstyles. The first two are literally Reimu and Marisa.,"['Bullet Hell', 'Free to Play', 'Anime', 'Indie', ""Shoot 'Em Up"", 'Difficult', 'Great Soundtrack', 'Singleplayer', 'Shooter', 'Female Protagonist', '2D', 'Action']",Very Positive,Emad,2,4,3,4,positivo
lokethecheetah,76561198134678166,Jigoku Kisetsukan: Sense of the Seasons,I am glad that I have played this game and I am very glad that it was free. Now I know that I hate bullet hell games.,"['Bullet Hell', 'Free to Play', 'Anime', 'Indie', ""Shoot 'Em Up"", 'Difficult', 'Great Soundtrack', 'Singleplayer', 'Shooter', 'Female Protagonist', '2D', 'Action']",Very Positive,Emad,1,3,3,4,neutral
Felicia,76561198123576565,Jigoku Kisetsukan: Sense of the Seasons,"Best download for those who are curious about bullet hell shooters but don't want to spend money for a possible dissapointment. It's an aquired taste and this game is a free test to see if you have it. I found out I don't like bullet hell shooters, but that's not a negative reflection on the game at all.","['Bullet Hell', 'Free to Play', 'Anime', 'Indie', ""Shoot 'Em Up"", 'Difficult', 'Great Soundtrack', 'Singleplayer', 'Shooter', 'Female Protagonist', '2D', 'Action']",Very Positive,Emad,2,3,3,4,positivo
crazycupmuffin,76561198061815441,Jigoku Kisetsukan: Sense of the Seasons,"WHY IS THIS FREE! This game is incredible! It has everything a good bullet hell game needs. I would have happily paid 7 or 8 quid for this no problem. Background colours do not conflict with the bullets and the difficulty is perfect. The music alone in this is worth coming back for every chance you can get, so addictive. Every boss you defeat you then can play as that boss with new weapons and abilities. This is the best free 2 play game i've ever played. Very happy. :) SOME GAMEPLAY FROM MY INDIE GAMING CHANNEL!","['Bullet Hell', 'Free to Play', 'Anime', 'Indie', ""Shoot 'Em Up"", 'Difficult', 'Great Soundtrack', 'Singleplayer', 'Shooter', 'Female Protagonist', '2D', 'Action']",Very Positive,Emad,4,5,5,4,positivo
Lowenly,76561198018326356,Jigoku Kisetsukan: Sense of the Seasons,"A ""danmaku"" style bullet-hell shmup, taking heavy inspiration from the Touhou games with its slower pattern-oriented bullets, and the collection of power-up ""pieces"".  Bullet hell vets might find this game too easy (shorter bosses, shorter stages, simpler patterns), but it's a good introduction for a newcomer to the genre.  The graphics are 16-bit pixels and the music is very chiptuney.  Plot and characters are shallow, as expected.  Not a very memorable game overall, but it does nothing wrong, and hard to beat the price.","['Bullet Hell', 'Free to Play', 'Anime', 'Indie', ""Shoot 'Em Up"", 'Difficult', 'Great Soundtrack', 'Singleplayer', 'Shooter', 'Female Protagonist', '2D', 'Action']",Very Positive,Emad,2,3,3,2,positivo
Acubens,76561198038170722,Jigoku Kisetsukan: Sense of the Seasons,"One of the better Touhou clones. As I was playing, I thought ""hmmmm. This is no Zun, but it is pretty good... dakka dakka dakkkkka super catchy chip songs, actually!!!"" The name of the dev is Emmanuelle... Thought it was a girl. If it was a girl, I would be already marrying her ='D (ITSATRAAAAPPPP) I'll pay for next EMAD games o/","['Bullet Hell', 'Free to Play', 'Anime', 'Indie', ""Shoot 'Em Up"", 'Difficult', 'Great Soundtrack', 'Singleplayer', 'Shooter', 'Female Protagonist', '2D', 'Action']",Very Positive,Emad,3,4,4,4,positivo
Muffinman,76561198124122728,Jigoku Kisetsukan: Sense of the Seasons,It's free... But you know what else is free? Dodging... And dodging will be the only thing important in these types of games,"['Bullet Hell', 'Free to Play', 'Anime', 'Indie', ""Shoot 'Em Up"", 'Difficult', 'Great Soundtrack', 'Singleplayer', 'Shooter', 'Female Protagonist', '2D', 'Action']",Very Positive,Emad,1,3,2,4,neutral
