username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
BadKarma048,76561198006982430,Iron Brigade,"7/10.  Fun little game.  Shooter, Mechs and Tower defense all combined in one.  Achievements have been broken since launch and still have not been fixed.","['Tower Defense', 'Action', 'Mechs', 'Strategy', 'Co-op', 'Third-Person Shooter', 'Funny', 'Comedy', 'Online Co-Op']",Very Positive,Double Fine Productions,2,4,3,3,positivo
Proxy,76561198036732153,Iron Brigade,Weird but fun game needs more people online NOW!,"['Tower Defense', 'Action', 'Mechs', 'Strategy', 'Co-op', 'Third-Person Shooter', 'Funny', 'Comedy', 'Online Co-Op']",Very Positive,Double Fine Productions,2,4,3,3,positivo
Squiggles,76561198004711546,Iron Brigade,"Pretty decent game, I'd wait for it to go on sale though. This game is decent if you get it at a low price. The combat is fun enough, gearing your trench and testing out different play styles with the guns is entertaining enough. The story is pretty sparse, you never really find out what ""The Broadcast"" is, or why it made one guy want to rule the world with tv monsters. The difficulty curve is also a bit random. It could be just because there were only two of us but most levels were simple enough but about 3 of them utterly destroyed us repeatedly till we got some lucky gun drops. Interestingly none of the levels that were hard were the boss levels which are pretty simple. Alone this game would may be a bit boring since later maps have you guarding objectives that can be pretty spread out. Also the turrets may not help much since there are enemies that target turrets, this was a bit of a bummer for me because it made it so I wouldn't upgrade any turrets since it felt more useful to just buy as many as I could so it'd be harder to destroy them all. It's short but worth a shot.","['Tower Defense', 'Action', 'Mechs', 'Strategy', 'Co-op', 'Third-Person Shooter', 'Funny', 'Comedy', 'Online Co-Op']",Very Positive,Double Fine Productions,2,4,3,3,positivo
Dorque,76561197970683990,Iron Brigade,"Beat the game on 360.  Beat the game again co-op.  Bought it here and I'm playing it through again.  It is one of the most fun games I've ever played.  A tower defense game that you are in like Sanctum or Orcs must die, but with the explosions and bolt pickups of Ratchet and Clank.  And a WoW treasure system that makes replaying always worth it.  Just buy it and blue some crap up.","['Tower Defense', 'Action', 'Mechs', 'Strategy', 'Co-op', 'Third-Person Shooter', 'Funny', 'Comedy', 'Online Co-Op']",Very Positive,Double Fine Productions,3,5,4,3,positivo
^7ja^1co,76561197967685936,Iron Brigade,"Nice try to make something new in the tower defense genre but this doesnt strike my interest. Bit bland environment, combat that doesn't have the umph to it.","['Tower Defense', 'Action', 'Mechs', 'Strategy', 'Co-op', 'Third-Person Shooter', 'Funny', 'Comedy', 'Online Co-Op']",Very Positive,Double Fine Productions,2,2,2,3,negativo
sKorpion,76561197963648068,Iron Brigade,FUN FUN FUN! great game at a modest price! highly recommened!,"['Tower Defense', 'Action', 'Mechs', 'Strategy', 'Co-op', 'Third-Person Shooter', 'Funny', 'Comedy', 'Online Co-Op']",Very Positive,Double Fine Productions,2,5,4,3,positivo
Gamer_X,76561197969478620,Iron Brigade,Fun game until you have to grind for hours to get new guns to make the DLC playable.,"['Tower Defense', 'Action', 'Mechs', 'Strategy', 'Co-op', 'Third-Person Shooter', 'Funny', 'Comedy', 'Online Co-Op']",Very Positive,Double Fine Productions,2,3,4,3,negativo
SHA33,76561198009337503,Iron Brigade,A different type of base defence game,"['Tower Defense', 'Action', 'Mechs', 'Strategy', 'Co-op', 'Third-Person Shooter', 'Funny', 'Comedy', 'Online Co-Op']",Very Positive,Double Fine Productions,3,4,4,3,positivo
Toebie,76561198010085585,Iron Brigade,A breath of fresh air.,"['Tower Defense', 'Action', 'Mechs', 'Strategy', 'Co-op', 'Third-Person Shooter', 'Funny', 'Comedy', 'Online Co-Op']",Very Positive,Double Fine Productions,3,4,4,3,positivo
eliteblade46,76561198049490615,Iron Brigade,"Tower defence dieselpunk game taking place right after WWI, fight hoards of Monovisions across europe, africa, the pacific, and even MARS. PROS: Unique theme of a third person dieselpunk tower defence game. Good controls. Outstanding weapon loadout customization. A bear. Amazing looking environments for levels. Tid bit of humor, especially in item discriptions. Overalls. Pleasent drum-happy soundtrack. Aaand a bear...pretty sure i mentioned that. CONS: The one and seemingly ONLY dieselpunk tower defence game EVER. Price dosent really match the ammount of content, buy on sale. Borderline dead multiplayer community. A few annoying yet fixable bugs and quirks. (god help you if you tab out) Woodruff nagging you to spend scrap endlessly. 9/10: needs a sequal BADLY.","['Tower Defense', 'Action', 'Mechs', 'Strategy', 'Co-op', 'Third-Person Shooter', 'Funny', 'Comedy', 'Online Co-Op']",Very Positive,Double Fine Productions,3,4,4,2,positivo
