username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
AheanArth,76561198259777568,Slime Rancher,"I wrote a blog post a while ago about why I fkin hate videogames, because this is what it does, it appeals like to male fantasy","['Cute', 'Exploration', 'Colorful', 'First-Person', 'Adventure', 'Singleplayer', 'Open World', 'Funny', 'Fantasy', 'Simulation', 'Sandbox', 'Management', 'Casual', 'Indie', 'Great Soundtrack', 'Action', 'Female Protagonist', 'Family Friendly', 'FPS', 'Anime']",Overwhelmingly Positive,Monomi Park,1,2,2,1,negativo
The Honeybadger,76561197998528153,Slime Rancher,"I had sadly wrote this game off as ""Too Cute"" and not my style when I first saw it awhile back. But, threw it on my wishlist after seeing some folks enjoy it. I got it as an early Xmas gift, and lord, I'm glad I did. Even if this isn't your usual style of game, it has tons of charm, is very easy to pickup and play, and is worth getting. It's a game that empathizes enough fun, pure fun, to not frustate you as you run a ranch. And there are upgrades for each type of thing you setup for your ranch, and yourself. I've read some reviews where they say the came overheats cpu's, ect. I have noticed it runs slightly warmer than some games, but not enough to be alarming or worry. The colorful world is excellent, and there are little places to jump, walk, look, and explore everywhere. My advice is to keep reading up on your slime guide, don't take anything for granted, and enjoy your time in the game. It's a vacation from FPS games, and horridly down stories. This one is more of a fun adventure game, with alot of emphasis on the Fun part. I definately reccomend it.","['Cute', 'Exploration', 'Colorful', 'First-Person', 'Adventure', 'Singleplayer', 'Open World', 'Funny', 'Fantasy', 'Simulation', 'Sandbox', 'Management', 'Casual', 'Indie', 'Great Soundtrack', 'Action', 'Female Protagonist', 'Family Friendly', 'FPS', 'Anime']",Overwhelmingly Positive,Monomi Park,3,5,5,2,positivo
DreadShot1337,76561198029260973,Slime Rancher,I don't normally wright reivews like I use to. But this game is unblievebly relaxing. It's a great game to pass time with.,"['Cute', 'Exploration', 'Colorful', 'First-Person', 'Adventure', 'Singleplayer', 'Open World', 'Funny', 'Fantasy', 'Simulation', 'Sandbox', 'Management', 'Casual', 'Indie', 'Great Soundtrack', 'Action', 'Female Protagonist', 'Family Friendly', 'FPS', 'Anime']",Overwhelmingly Positive,Monomi Park,2,4,5,1,positivo
Poopy Butts,76561198126837282,Slime Rancher,"It's a brilliant overall game, but the part I like the most about is the adventure. Going out on the range and finding new slimes as well as new areas is what sells the game for me. That sense of mystery that you get when finding a new area is exhilarating! What new slimes will you find? What will they be able to do? How will they look like? I can't wait for this game to leave early access, I'll have the greatest time playing it! My only criticism is that I can get stressed over feeding my slimes  every morning, and it takes me away from adventure. The auto feeder is supposed to deal with this, but it's so unclear how it works that you end up with a carpet of rotting food in each corral.","['Cute', 'Exploration', 'Colorful', 'First-Person', 'Adventure', 'Singleplayer', 'Open World', 'Funny', 'Fantasy', 'Simulation', 'Sandbox', 'Management', 'Casual', 'Indie', 'Great Soundtrack', 'Action', 'Female Protagonist', 'Family Friendly', 'FPS', 'Anime']",Overwhelmingly Positive,Monomi Park,4,4,5,2,positivo
Boxes,76561198028275351,Slime Rancher,"Slime Rancher is a very cute farming/exploration game. You feed Slime's food. Different slimes eat different foods and will produce different types of items called ""plorts"" which can be exchanged for newbucks. As you progress through the game you unlock different areas, you'll find secrets, you'll find secret paths. There isn't much in the game story wise and there is a lack of a socialization system or other humans which may leave you feeling a litttle bit lonely but don't let that deter you. The game has very lovely music and always leaves me feeling relaxed.","['Cute', 'Exploration', 'Colorful', 'First-Person', 'Adventure', 'Singleplayer', 'Open World', 'Funny', 'Fantasy', 'Simulation', 'Sandbox', 'Management', 'Casual', 'Indie', 'Great Soundtrack', 'Action', 'Female Protagonist', 'Family Friendly', 'FPS', 'Anime']",Overwhelmingly Positive,Monomi Park,2,4,5,2,positivo
Kerian Halcyon,76561198045785308,Slime Rancher,"God, where to start? I am sure there are tons of other people out there who have glorified this game better than I can, so rather than go crazy about how much I like this game I will just focus on a few highlights. 1 - It isn't that often that you can find a game on Steam that is 100% family friendly.  Sure, there are some games like Subnautica that don't necessarily have swear words or graphic material, but I've had my siblings give it a go and most of them freak out whenever they go outside of the starting zone because of the vast, alien ocean the game takes place in.  This is a game that I could give to my baby niece when she grows old enough to play games and feel confident that I won't be everyone's least favorite uncle.  Would love to see more games like that. 2 - It's music is amazing.  There's nothing to hate about this game's soundtrack.  Every track fits its zone perfectly, be it the rustic farmer track on the Ranch to the upbeat tunes of the Moss Blanket to the mysterious awe of the Glass Desert.  It functions really well with the game's aesthetic which I will get to in a moment. 3 - The game's visuals are like eye candy.  You can never go wrong with making your game focus on toon graphics.  It's pleasing to the eye and brings about less strain on your computer, so you can focus more on adding cool content instead of balancing between something that looks realistic and something that can function on a computer without dropping performance. 4 - It sucks you in.  Literally the first night I played it I spent around 10 hours playing, which would make me feel guilty if not for the fact that I was having a lot of fun.  There are some aspects that do feel grindy, granted - once you establish a working system that sets up the maximum amount of plorts per largo gathering your plorts to get loot can become a chore.  Implementing other means to use said plorts rather than just use it to get currency to spend on cosmetics on your ranch, such as the Slime Scientist Lab, helps break the monotony and gives you an excuse to visit old areas to get new resources.  Even though I finished the base game already I am definitely coming back for more. 5 - It is nice and short.  I beat this game up to 63% achievements in 20 hours, and over half of that was kerfuffing around dealing with stuff in my slime ranch.  Realistically you can beat this game's story in about half that time if you wanted, though I don't recommend you do.  Where this game works well is how everything is balanced together.  There's just the right amount of everything in the experience that you can't just speedrun it.  Take your time and enjoy it, and when you have you'll be able to enjoy one of the sweetest heartfelt endings a simple indie game like this can give.  (Although if you REALLY feel like giving a speedrun a go, there is an optional mode that essentially acts as a 5 hour challenge to get as many newbucks as possible in the allotted timeframe, definitely trying that next). This is a game I'm definitely going to be replaying for a while until I've completed everything, and then I'll definitely give it a replay in the future.  9/10. Before I close this off, if the devs are paying attention, there are a few things I would like to include at the end of this review. - Keep adding content to this game.  It is great, but now I want even more.  I'd love to encounter a volcanic-themed island or perhaps a snow-themed island in the Far Range with equivalent slimes and other resources.  Don't add too much - too much of a good thing won't help anybody - but I would love to see more challenge and more fun like what we got with the Glass Desert.","['Cute', 'Exploration', 'Colorful', 'First-Person', 'Adventure', 'Singleplayer', 'Open World', 'Funny', 'Fantasy', 'Simulation', 'Sandbox', 'Management', 'Casual', 'Indie', 'Great Soundtrack', 'Action', 'Female Protagonist', 'Family Friendly', 'FPS', 'Anime']",Overwhelmingly Positive,Monomi Park,4,4,5,2,positivo
NUK3D,76561198011205372,Slime Rancher,Chickens. Cat slimes. Smiley faces. What more could you want? 7/10,"['Cute', 'Exploration', 'Colorful', 'First-Person', 'Adventure', 'Singleplayer', 'Open World', 'Funny', 'Fantasy', 'Simulation', 'Sandbox', 'Management', 'Casual', 'Indie', 'Great Soundtrack', 'Action', 'Female Protagonist', 'Family Friendly', 'FPS', 'Anime']",Overwhelmingly Positive,Monomi Park,2,4,5,2,positivo
Trex,76561198093509021,Slime Rancher,"It's realy cute and a lot of fun, but once you reach the end there isn't much to do. They do update it, I haven't played the updates yet but I'm sure it's better.","['Cute', 'Exploration', 'Colorful', 'First-Person', 'Adventure', 'Singleplayer', 'Open World', 'Funny', 'Fantasy', 'Simulation', 'Sandbox', 'Management', 'Casual', 'Indie', 'Great Soundtrack', 'Action', 'Female Protagonist', 'Family Friendly', 'FPS', 'Anime']",Overwhelmingly Positive,Monomi Park,2,4,5,2,positivo
Noetherian,76561198000942568,Slime Rancher,"So the premise is bizarre, but the game is a lot of fun and it works. The vacgun is a great innovation ... suck up cute little slimes, send them flying. Breed slimes, feed slimes, make tons of money selling plorts! Shockingly fun! The game is early access, but the content that is present is polished and high-quality.","['Cute', 'Exploration', 'Colorful', 'First-Person', 'Adventure', 'Singleplayer', 'Open World', 'Funny', 'Fantasy', 'Simulation', 'Sandbox', 'Management', 'Casual', 'Indie', 'Great Soundtrack', 'Action', 'Female Protagonist', 'Family Friendly', 'FPS', 'Anime']",Overwhelmingly Positive,Monomi Park,3,5,4,2,positivo
caidicus,76561198042913113,Slime Rancher,"It is a truly delightful game. 96% positive rating as of this review, and it's easy to see why, after playing it myself. The big thing with this game is that the progression is really rewarding. You go out, grab some slimes, put them in a pen, and feed them to make them poop. Setting aside the beautiful graphics, cuteness overload of the slimes, and the beautiful land to explore, there's just a really good sense of progression. After making some money, by selling the slime poop, you can unlock more plots. You can turn them into additional pens, gardens, chicken coops, storage, etc. Each of these options also has a bunch of useful upgrade available to purchase. After spending a few hours, I really felt like I was making great progress, and I enjoyed every minute of it. There's also a sort of breeding mechanic to the game, where you feed poop from one kind of slime to another kind of slime, and you'll get a hybrid slime. That new slime will eat whatever kind of food the first two liked, and poop two poops each time, Additionally, those poops will be the types you'd get from the original two slimes. It all seems rather like I'm writing notes about the game, but it's really hard to encompass how enjoyable the entire experience is, running around and taking care of things. My advice is, you'd be hard pressed to find a game that's quite like this.","['Cute', 'Exploration', 'Colorful', 'First-Person', 'Adventure', 'Singleplayer', 'Open World', 'Funny', 'Fantasy', 'Simulation', 'Sandbox', 'Management', 'Casual', 'Indie', 'Great Soundtrack', 'Action', 'Female Protagonist', 'Family Friendly', 'FPS', 'Anime']",Overwhelmingly Positive,Monomi Park,4,5,5,2,positivo
