username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
DankSkeletor,76561198028078454,Arma II: DayZ Mod,WAAAAAAAAAAAAAAAY better than the standalone.,"['Zombies', 'Survival', 'Action', 'Multiplayer', 'Open World', 'Simulation', 'Free to Play', 'Shooter', 'Strategy', 'Adventure', 'Mod', 'FPS', 'Walking Simulator', 'Massively Multiplayer', 'Co-op', 'Third-Person Shooter', 'Sandbox', 'Horror', 'RPG', 'Moddable']",Very Positive,Bohemia Interactive,3,5,4,3,positivo
AciidRaiin,76561198068154874,Arma II: DayZ Mod,bad,"['Zombies', 'Survival', 'Action', 'Multiplayer', 'Open World', 'Simulation', 'Free to Play', 'Shooter', 'Strategy', 'Adventure', 'Mod', 'FPS', 'Walking Simulator', 'Massively Multiplayer', 'Co-op', 'Third-Person Shooter', 'Sandbox', 'Horror', 'RPG', 'Moddable']",Very Positive,Bohemia Interactive,1,1,2,3,negativo
Saint Aaron,76561198011965365,Arma II: DayZ Mod,"In this excellent free mod, Arma II becomes the underpinning for zombie apocalypse. Staying alive when surrounded by the undead has never been so painfully realistic. Pros Gripping gameplay Non-linear world Unique experience Cons Stability issues Constant server hacking Installation difficulties","['Zombies', 'Survival', 'Action', 'Multiplayer', 'Open World', 'Simulation', 'Free to Play', 'Shooter', 'Strategy', 'Adventure', 'Mod', 'FPS', 'Walking Simulator', 'Massively Multiplayer', 'Co-op', 'Third-Person Shooter', 'Sandbox', 'Horror', 'RPG', 'Moddable']",Very Positive,Bohemia Interactive,4,5,5,4,positivo
Lothric Knight Stone,76561198092026462,Arma II: DayZ Mod,DayZ Mod ░░░░░░░░░░░█▀▀░░█░░░░░░ ░░░░░░▄▀▀▀▀░░░░░█▄▄░░░░ ░░░░░░█░█░░░░░░░░░░▐░░░ ░░░░░░▐▐░░░░░░░░░▄░▐░░░ ░░░░░░█░░░░░░░░▄▀▀░▐░░░ ░░░░▄▀░░░░░░░░▐░▄▄▀░░░░ ░░▄▀░░░▐░░░░░█▄▀░▐░░░░░ ░░█░░░▐░░░░░░░░▄░█░░░░░ ░░░█▄░░▀▄░░░░▄▀▐░█░░░░░ ░░░█▐▀▀▀░▀▀▀▀░░▐░█░░░░░ ░░▐█▐▄░░▀░░░░░░▐░█▄▄░░░ ░░░▀▀░▄Standalone▐▄▄▄▀░░░ ░░░░░░░░░░░░░░░░░░░░░░░,"['Zombies', 'Survival', 'Action', 'Multiplayer', 'Open World', 'Simulation', 'Free to Play', 'Shooter', 'Strategy', 'Adventure', 'Mod', 'FPS', 'Walking Simulator', 'Massively Multiplayer', 'Co-op', 'Third-Person Shooter', 'Sandbox', 'Horror', 'RPG', 'Moddable']",Very Positive,Bohemia Interactive,2,4,5,3,positivo
Chimpanzee,76561198107559906,Arma II: DayZ Mod,"tis is a good game, i like it","['Zombies', 'Survival', 'Action', 'Multiplayer', 'Open World', 'Simulation', 'Free to Play', 'Shooter', 'Strategy', 'Adventure', 'Mod', 'FPS', 'Walking Simulator', 'Massively Multiplayer', 'Co-op', 'Third-Person Shooter', 'Sandbox', 'Horror', 'RPG', 'Moddable']",Very Positive,Bohemia Interactive,2,4,4,3,positivo
Ael,76561198010131631,Arma II: DayZ Mod,A very good mod with lot's of qualitites for making it's own game. For people that like multiplayer obs....,"['Zombies', 'Survival', 'Action', 'Multiplayer', 'Open World', 'Simulation', 'Free to Play', 'Shooter', 'Strategy', 'Adventure', 'Mod', 'FPS', 'Walking Simulator', 'Massively Multiplayer', 'Co-op', 'Third-Person Shooter', 'Sandbox', 'Horror', 'RPG', 'Moddable']",Very Positive,Bohemia Interactive,3,4,4,3,positivo
Rico Dandeles,76561198123347412,Arma II: DayZ Mod,should be made more user friendy,"['Zombies', 'Survival', 'Action', 'Multiplayer', 'Open World', 'Simulation', 'Free to Play', 'Shooter', 'Strategy', 'Adventure', 'Mod', 'FPS', 'Walking Simulator', 'Massively Multiplayer', 'Co-op', 'Third-Person Shooter', 'Sandbox', 'Horror', 'RPG', 'Moddable']",Very Positive,Bohemia Interactive,2,3,4,3,neutral
↻ Furious Righteous ↺,76561198091468017,Arma II: DayZ Mod,DayZ Epoch is the best DayZ mod i've ever played!,"['Zombies', 'Survival', 'Action', 'Multiplayer', 'Open World', 'Simulation', 'Free to Play', 'Shooter', 'Strategy', 'Adventure', 'Mod', 'FPS', 'Walking Simulator', 'Massively Multiplayer', 'Co-op', 'Third-Person Shooter', 'Sandbox', 'Horror', 'RPG', 'Moddable']",Very Positive,Bohemia Interactive,4,5,5,3,positivo
7L-CryptZar,76561198050520926,Arma II: DayZ Mod,"Arma 2: DayZ Mod is a addon (DLC) for the main-game Arma 2. This addon is about killing zombies and other players, getting loot and building bases. 22:29 02/08/2017 TSK CryptZar","['Zombies', 'Survival', 'Action', 'Multiplayer', 'Open World', 'Simulation', 'Free to Play', 'Shooter', 'Strategy', 'Adventure', 'Mod', 'FPS', 'Walking Simulator', 'Massively Multiplayer', 'Co-op', 'Third-Person Shooter', 'Sandbox', 'Horror', 'RPG', 'Moddable']",Very Positive,Bohemia Interactive,3,4,4,3,positivo
Pulowski,76561198084823201,Arma II: DayZ Mod,complete utter♥♥♥♥♥♥controls like arma 2 itself is enough to stay away,"['Zombies', 'Survival', 'Action', 'Multiplayer', 'Open World', 'Simulation', 'Free to Play', 'Shooter', 'Strategy', 'Adventure', 'Mod', 'FPS', 'Walking Simulator', 'Massively Multiplayer', 'Co-op', 'Third-Person Shooter', 'Sandbox', 'Horror', 'RPG', 'Moddable']",Very Positive,Bohemia Interactive,1,1,2,3,negativo
ＦＡＴ ＮＩＧＧＡ🔰™,76561198035830497,Arma II: DayZ Mod,Like Skyrim but with hackers,"['Zombies', 'Survival', 'Action', 'Multiplayer', 'Open World', 'Simulation', 'Free to Play', 'Shooter', 'Strategy', 'Adventure', 'Mod', 'FPS', 'Walking Simulator', 'Massively Multiplayer', 'Co-op', 'Third-Person Shooter', 'Sandbox', 'Horror', 'RPG', 'Moddable']",Very Positive,Bohemia Interactive,2,3,4,3,neutral
autismo,76561197987031616,Arma II: DayZ Mod,♥♥♥♥♥game,"['Zombies', 'Survival', 'Action', 'Multiplayer', 'Open World', 'Simulation', 'Free to Play', 'Shooter', 'Strategy', 'Adventure', 'Mod', 'FPS', 'Walking Simulator', 'Massively Multiplayer', 'Co-op', 'Third-Person Shooter', 'Sandbox', 'Horror', 'RPG', 'Moddable']",Very Positive,Bohemia Interactive,3,5,4,3,positivo
chris.s.clevenger,76561198108171704,Arma II: DayZ Mod,"The Zombies in most of the servers are more of a pain in the butt. I like the the feel of the game, but not so much on these zombies. Get it coz it's free and who knows maybe you'll enjoy it more then I do.","['Zombies', 'Survival', 'Action', 'Multiplayer', 'Open World', 'Simulation', 'Free to Play', 'Shooter', 'Strategy', 'Adventure', 'Mod', 'FPS', 'Walking Simulator', 'Massively Multiplayer', 'Co-op', 'Third-Person Shooter', 'Sandbox', 'Horror', 'RPG', 'Moddable']",Very Positive,Bohemia Interactive,2,3,4,3,neutral
Holo,76561198084428181,Arma II: DayZ Mod,i got killed as soon as i joined the game,"['Zombies', 'Survival', 'Action', 'Multiplayer', 'Open World', 'Simulation', 'Free to Play', 'Shooter', 'Strategy', 'Adventure', 'Mod', 'FPS', 'Walking Simulator', 'Massively Multiplayer', 'Co-op', 'Third-Person Shooter', 'Sandbox', 'Horror', 'RPG', 'Moddable']",Very Positive,Bohemia Interactive,1,2,3,4,negativo
CriticalGore,76561198055496591,Arma II: DayZ Mod,I don't trust human beings after playing this game.,"['Zombies', 'Survival', 'Action', 'Multiplayer', 'Open World', 'Simulation', 'Free to Play', 'Shooter', 'Strategy', 'Adventure', 'Mod', 'FPS', 'Walking Simulator', 'Massively Multiplayer', 'Co-op', 'Third-Person Shooter', 'Sandbox', 'Horror', 'RPG', 'Moddable']",Very Positive,Bohemia Interactive,2,4,5,3,negativo
