username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
The Infamous El Guapo,76561198112486038,Alchemy Mysteries: Prague Legends,"This is another hidden object type of game that has been flooding our Steam store recently.  But this one, I had to say, was the hardest one I played as of yet.  As usual, the game compels you to look for clues, solve puzzles and search for objects in the hidden object game (HOG). What made it stand out was its interesting story.  Your character here is being sacrificed by a group of alchemist in order to complete an ancient ritual.  Why? They are basically trying to conquer the world.  You are of course trying to prevent that from ever happening whilst searching for the reason why your foster parents and relatives are attempting to kill you. The game only presents you with four (4) different settings and locations with only a few rooms to explore. The gameplay is like this, you stand in the middle of the room and rotate yourself from left to right by clicking the edge of your screen. Here is the exciting part, while turning and trying to look for objects to interact with, you are going to be shocked by ghostly images suddenly appearing in front of your computer screen.  I had several of this WTF moments in the game and I was really looking for these moments in every turn. My only frustrations is when you have to backtrack for items you missed and have to revisit the same area again in order to progress.  Sometimes, you get stuck and run out of ideas on what to do next.  It really FRIED my brain on few occassions.  But that is the beauty of the game, It challenges you to move on. I was glad they added a Steam Achievement feature on this game that rewards your effort.  And by the way, there is a helpful Hint button to give you clues. Overall, here is what I have to say, the graphics are only average, the story is good, the soundtrack is adequate, the puzzles and HOG are challenging (Magnifying Glass is Optional).  I definitely reccommend this game and it receives a THUMBS UP.","['Casual', 'Hidden Object', 'Adventure', 'Indie', 'Point & Click', 'Puzzle', 'Singleplayer', 'Horror', 'Female Protagonist']",Mostly Positive,Jetdogs Studios,4,3,4,4,positivo
masti_tom,76561198188927953,Alchemy Mysteries: Prague Legends,"This game has a turn feature like you can move right or left which is good, and also a good story about a man wanting to create a monster and rule the world using blood from a girl. It has some nice puzzles and some can be easy or hard and using the skip feature solves it and it can take around 3 to 4 hours to do as in my time record it shows and I got it for $2.39 which is cheap and this game is a little different as you have sequences occur and can be spooked as well. The graphics are good and some puzzles or objects don't make sense at times and I thought one part was funny when the golem takes a dummy version of you as it thinks it is you in the bed and I was wandering how it mvoes around as it is huge. The romance part in the end is kind of not that strong otherwise a good game and would recommend this to you and nice to see a female character in the game and does well as a person who can solve things and alchemy potions.","['Casual', 'Hidden Object', 'Adventure', 'Indie', 'Point & Click', 'Puzzle', 'Singleplayer', 'Horror', 'Female Protagonist']",Mostly Positive,Jetdogs Studios,4,4,3,3,positivo
andrewplay599,76561197991394048,Alchemy Mysteries: Prague Legends,I enjoyed this hidden object game. I thought the puzzles were good. Finding all the hidden object was a challange. The story was also good. Plus this game has achievements. If you pick this up on sale its well worth the purchase.,"['Casual', 'Hidden Object', 'Adventure', 'Indie', 'Point & Click', 'Puzzle', 'Singleplayer', 'Horror', 'Female Protagonist']",Mostly Positive,Jetdogs Studios,4,4,4,3,positivo
stephekank,76561198137201199,Alchemy Mysteries: Prague Legends,"The story was really weird, but you might like it if you enjoyed the full-metal alchemast series. Honestly I thought it was kind of creepy, and didn't fully make sense.","['Casual', 'Hidden Object', 'Adventure', 'Indie', 'Point & Click', 'Puzzle', 'Singleplayer', 'Horror', 'Female Protagonist']",Mostly Positive,Jetdogs Studios,2,3,3,2,neutral
Tinfoil Cat,76561198065396619,Alchemy Mysteries: Prague Legends,"How can one house have so many secret compartments? And is it really necessary to hide a secret compartment inside another secret compartment?! And why doesn't anything just open? Why do I have to follow a ghost around in the attic for an hour before I can open the bathroom door? And the puzzles! Oh good lord the puzzles! I can't imagine life in that house, it would be so inconvenient to have to solve a puzzle everytime I wanted to get my phone charger out of a drawer. Whoever built that mansion clearly had some problems. :)","['Casual', 'Hidden Object', 'Adventure', 'Indie', 'Point & Click', 'Puzzle', 'Singleplayer', 'Horror', 'Female Protagonist']",Mostly Positive,Jetdogs Studios,3,2,4,4,negativo
Niflheim,76561198092667430,Alchemy Mysteries: Prague Legends,Give me the card!,"['Casual', 'Hidden Object', 'Adventure', 'Indie', 'Point & Click', 'Puzzle', 'Singleplayer', 'Horror', 'Female Protagonist']",Mostly Positive,Jetdogs Studios,2,3,4,2,positivo
Danny,76561198081123564,Alchemy Mysteries: Prague Legends,Not a good usual HOG but the only thing kept me going till completing the whole game is the story. Developer should make this game more refined especially on graphics.,"['Casual', 'Hidden Object', 'Adventure', 'Indie', 'Point & Click', 'Puzzle', 'Singleplayer', 'Horror', 'Female Protagonist']",Mostly Positive,Jetdogs Studios,4,2,3,2,neutral
raven_guest13,76561198324925228,Alchemy Mysteries: Prague Legends,"I haven't played this for long but am already seriously irritated by it. There is no reason for putting items together and most of the time I'm having to rely on the hint button. Hard to enjoy it when it feels like a chore. UPDATE; Just finished it and whilst there is a lot to like (the map system, the setting etc) there are a lot fo irritating parts. There is no rhyme or reason for knowing what you're suppoed to do, and the ending was beyond ridiculous.","['Casual', 'Hidden Object', 'Adventure', 'Indie', 'Point & Click', 'Puzzle', 'Singleplayer', 'Horror', 'Female Protagonist']",Mostly Positive,Jetdogs Studios,2,2,4,3,negativo
TreyNutz,76561197971042250,Alchemy Mysteries: Prague Legends,"I'm not done with the game as of this writing; I'm almost 2.5 hrs in.  Unfortunately I don't recommend this game.  Mostly because there's a pretty bad bug where upon advancing (or turning) to another location, or using an item in an hidden object area, will cause the screen to go black.  The UI is present and the dust motes overlaying the entire game are there too, but everything else is black.  You can bring up and close the journal or map and the picture will return, but only temporarily.  And that method isn't working in an hidden object scene where I have to fix a magnifying glass; every time I pick up the lens the picture goes black.  I've read that quitting and restarting will temporarily fix this, but it shouldn't be happening in the first place.  I'd refund the game, but for $2 I guess I will manage. The HO scenes can be very tricky on the advanced setting.  Some objects are hidden behind the UI buttons on the top, others are 90% hidden by other objects in the scene.  This leads me to clicking on every sliver of anything I cannot identify in case something I need pops out from behind something else.  The game also employs a non-traditional mechanic where you must use items in your inventory on other items in the HO scenes.  That always trips me up; I'm not sure whether this is a good thing or not. The story is interesting enough that I don't notice how small the game world really is which I think is great.  The graphics are fairly well done although the HO scenes tend to look like Photoshop collages.  The game has a map which shows you areas you've completed, areas which have tasks to do, and has fast travel.  Unfortunately the map legend is rather complicated. The puzzle adventures vary quite a bit in difficulty.  Some are straight forward.  Others task you with fixing game-unique objects without telling you what you'll need, so you have no idea what to do since they are not real-life objects.  Puzzles can be quite arbitrary too - at one point you have to hit a gong but neither the hammer in your inventory nor the bell clapper you find in the area will do it. Unless you get this game at a good sale or are so lacking in other HOGs that you desperately need something to play, I'd avoid this one. edit:  finally finished the game.  Took me about 5 hrs.  I had to restart the game several times due the black screen bug.  One puzzle (the prism puzzle discussed on the forums) was super finicky.  Getting the light to the crystal wasn't too hard but it took some unnecessary adjustments to get the solution to trigger.  The ending was a bit abrupt and out of the blue mentioned some tower (???).  While I liked parts of this game, I can't recommend it mainly due to technical issues.  Oh, the computer I'm playing on isn't great, but it is above the minimum specs on the store page.","['Casual', 'Hidden Object', 'Adventure', 'Indie', 'Point & Click', 'Puzzle', 'Singleplayer', 'Horror', 'Female Protagonist']",Mostly Positive,Jetdogs Studios,3,2,3,3,negativo
Sayanne,76561198063193728,Alchemy Mysteries: Prague Legends,"Fun game with a little alchemy history class. You play an orphan girl who get a letter from a past away relative and she is eager to learn more of her family history and takes the plane to Prague. She soon find her self in a haunted environment and has to find out what happened. You end up discovering a alchemy plot and need to save yourself from evils' grasp. Very fun story, nice graphics, good puzzles, some harder then others.","['Casual', 'Hidden Object', 'Adventure', 'Indie', 'Point & Click', 'Puzzle', 'Singleplayer', 'Horror', 'Female Protagonist']",Mostly Positive,Jetdogs Studios,4,4,4,3,positivo
