username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Streeky Flinders,76561197998851273,Edna &amp; Harvey: Harvey's New Eyes,"This game was fun but I have to give it a rating of 90/100 mainly for the ending. It felt like a cliffhanger regardless of whichever action you choose for the doctor which gives more questions like *SPOILERS* ""if Edna was all just your imagination then where is the real Edna then?"" and ""will there be another Edna and Harvey game to explain more"" etc. The game of coarse did have its pluses like the humor in the game for both fourth wall breaking humor and its dark humor, the graphics were good to me and the puzzles made me have to think (A LOT.) Overall I think the game was fun and if their would be another Edna and Harvey game for a little filler in the cliffhanger (and more Harvey moments) then that would be great.","['Point & Click', 'Adventure', 'Dark Humor', 'Indie', 'Comedy', 'Female Protagonist', 'Singleplayer', 'Dark', 'Psychological', 'Puzzle', 'Funny', '2D', 'Horror']",Very Positive,Daedalic Entertainment,4,4,4,4,positivo
EyeTry,76561197990897264,Edna &amp; Harvey: Harvey's New Eyes,Art :       7/10 Puzzles : 2/10 Story :    5/10 The puzzles are really annoying and very hard...,"['Point & Click', 'Adventure', 'Dark Humor', 'Indie', 'Comedy', 'Female Protagonist', 'Singleplayer', 'Dark', 'Psychological', 'Puzzle', 'Funny', '2D', 'Horror']",Very Positive,Daedalic Entertainment,3,2,4,4,negativo
Get Burned!,76561197976028334,Edna &amp; Harvey: Harvey's New Eyes,Good game. It was often funny. The cutesy graphics are juxtoposition for the deeply grim undercurrent of the story. Some really messed up things happen. This game deals with trauma-based mind control and child murder among other things.  It took around 8 hours to beat. It's definitely on the easy side of point-and-click adventures. I only got stuck once; didn't have to use a walkthrough at all. I definitely recommend to genre fans.,"['Point & Click', 'Adventure', 'Dark Humor', 'Indie', 'Comedy', 'Female Protagonist', 'Singleplayer', 'Dark', 'Psychological', 'Puzzle', 'Funny', '2D', 'Horror']",Very Positive,Daedalic Entertainment,4,4,5,2,negativo
AmoOory,76561198073324508,Edna &amp; Harvey: Harvey's New Eyes,Hmm... it's good game امم.... لعبى كويسة,"['Point & Click', 'Adventure', 'Dark Humor', 'Indie', 'Comedy', 'Female Protagonist', 'Singleplayer', 'Dark', 'Psychological', 'Puzzle', 'Funny', '2D', 'Horror']",Very Positive,Daedalic Entertainment,3,4,4,2,positivo
[LR] Laffi,76561197968073802,Edna &amp; Harvey: Harvey's New Eyes,"You play as Lilly, a small girl that doesn't seem so bright in the head. She meets different kind of people, and it only gets funnier as the story goes on! Funniest moment: ""Kids shouldn't be having items like that....take this instead!"" O_O You just end up sitting there gaping in shock, then burst out in laughter. A short very hilarious game, with challenges and tons of fun! Spent exactly 15 hours to complete the game twice including all achievements. First round probably took the whole 10-12 hours, a few hours for some single achievements and then maybe less than 1.5 hours to complete the game over again to get 100% achievements. Recommend it!","['Point & Click', 'Adventure', 'Dark Humor', 'Indie', 'Comedy', 'Female Protagonist', 'Singleplayer', 'Dark', 'Psychological', 'Puzzle', 'Funny', '2D', 'Horror']",Very Positive,Daedalic Entertainment,4,5,4,3,positivo
Solanum nigrum,76561198036498823,Edna &amp; Harvey: Harvey's New Eyes,"After the Game about poor little Edna and her hospital runaway with best friend Harvey, here comes the second game even so it is now staring a girl named Lilli. Lili is an high potential actress and student at the catholic school of the damned where she happens to play an ""normal"" girl. Her role includes playing hide and seek, searching for clues, practicing self-hypnosis and blowing up stuff. Harvey plays in this game too. He happens to be the sad and almost forgotten sidekick in this one and has only one thing to do in this game: Showing his bright red eyes, and tell you NO! The psychotic puerile person-possessed psychologist Doctor Marcel has his comeback in this episode to stop Lili from growing into an beautiful flower. He is trying to suppress her childish nature with hypnosis and wants her to obey all his evil rules. We all know that rules are there to be broken and so... Lili is breaking bad. Help her by pointing out where rules are wrong and kick Doc's behind. 10/10 If only Lili would stop talking for a second","['Point & Click', 'Adventure', 'Dark Humor', 'Indie', 'Comedy', 'Female Protagonist', 'Singleplayer', 'Dark', 'Psychological', 'Puzzle', 'Funny', '2D', 'Horror']",Very Positive,Daedalic Entertainment,5,4,5,3,positivo
Maliceff,76561198015052897,Edna &amp; Harvey: Harvey's New Eyes,"If you like point and click games, you will love this. 10/10","['Point & Click', 'Adventure', 'Dark Humor', 'Indie', 'Comedy', 'Female Protagonist', 'Singleplayer', 'Dark', 'Psychological', 'Puzzle', 'Funny', '2D', 'Horror']",Very Positive,Daedalic Entertainment,5,5,5,2,positivo
Aargh,76561198007688772,Edna &amp; Harvey: Harvey's New Eyes,"The game tries so hard to be funny but it fails miserably. I not against black humor but this just just didn't work for me. Either the jokes were poorly written, or the voice actor didn't deliver the line properly, or there was some detail that ruined it - like why were the dead bodies painted pink by some gnomes? Why not show the blood, the game is not for kids anyway? The story overall is pretty boring, the characters are annoying and game actions often don't make sense at all. I always liked the old school adventure games but trust me, I didn't miss those ""try everything on everything"" parts. And there is no story journal so you have often no idea what you are supposed to do next, especially if your playthrough is split into multiple days.","['Point & Click', 'Adventure', 'Dark Humor', 'Indie', 'Comedy', 'Female Protagonist', 'Singleplayer', 'Dark', 'Psychological', 'Puzzle', 'Funny', '2D', 'Horror']",Very Positive,Daedalic Entertainment,1,2,2,3,negativo
DALCOhstangultion,76561198024972696,Edna &amp; Harvey: Harvey's New Eyes,"An interesting and very well done point-and-click game.  Apparently, it's a sequel to ""Edna & Harvey: The Breakout.""  But, it's independent enough to be played stand-alone.  Because of the age of the main character and some implications from the narrator right at the start, you might be tempted to consider this to be a child's game.  It's not.  It's an adult's game hiding slightly behind a childlike irony.  I bought it on sale for about $4 and that's a no-brainer of a purchase.  Absolutely worth that. I'd say it would still be well worth it at around $10.  It's current list price of about $20 might be a bit high, though. I do have some issue with the game, too.  First, it's slow to play.  But, that's endemic to these point-and-clicks since you've got to watch the character walk around, interact with the world, and converse.  Mitigating that is the saving grace that a lot of that kind of thing can be ESCaped out of or clicked through.  Second, some of the puzzles are not exactly obvious in what they want you to do.  This is especially true with the mini-games embedded in it.  Heck, the ""solutions"" from two of those mini-games were still obtuse enough to be of no use to me in the game proper.  And, finally, a lot of the achievements are royal pains.  They're not achievements that enhance gameplay.  Instead, they're of the form of ""do some pointless activity enough times for me to say ""you win.""  But, all-in-all, it's a very good game.","['Point & Click', 'Adventure', 'Dark Humor', 'Indie', 'Comedy', 'Female Protagonist', 'Singleplayer', 'Dark', 'Psychological', 'Puzzle', 'Funny', '2D', 'Horror']",Very Positive,Daedalic Entertainment,4,3,4,3,positivo
L0stLP,76561198045080783,Edna &amp; Harvey: Harvey's New Eyes,"The first chapter was AMAZING. The rest was average, posibly because the start raises your expectations way to high. Great story, ok puzzles.","['Point & Click', 'Adventure', 'Dark Humor', 'Indie', 'Comedy', 'Female Protagonist', 'Singleplayer', 'Dark', 'Psychological', 'Puzzle', 'Funny', '2D', 'Horror']",Very Positive,Daedalic Entertainment,4,3,4,3,positivo
baddog993,76561197983225082,Edna &amp; Harvey: Harvey's New Eyes,A very funny and kind of ghoulish game. It deals with a girl and she needs to solve problems that come her way. I find the game to be very refreshing and unique. Not to many games go in this direction and get the funny results that happen in this game. I did enjoy the story and the graphics are very colorful and have a very nice style to them. The music is also another plus for this game as its very unique and it sounds good. The game also has a narrator who gives you tips on what is going on. This is a breath of fresh air from a genre that I had thought had gotten very stale and dull. Bravo to this company for making a great game. I have not yet finished the game. The game is solid. Loads of fun so far. So I have finished the game.. When your getting close to the end.  Around the 4 hour mark or so. Save your game. The game has 3 different endings. The endings were ok. However I feel like the game lets itself down a little towards the end. The game has chapters in it. Chapter 3 was kind of weak compared to the first chapter that had me laughing and shaking my head. Riot Girl for the win... Haha.. Its a line one of the 2 popular girls says in the school. I still think its a good game let down by the writing towards the end. I am still glad I played it. I just with the other chapters in the story were are as strong as the first chapter. Just a heads up the achievments for this game are broken. I didnt know it had them till I looked them up. SO busted achivements.  I have finished the game. Their is a way to get the achievments to work. Via this steam link.,"['Point & Click', 'Adventure', 'Dark Humor', 'Indie', 'Comedy', 'Female Protagonist', 'Singleplayer', 'Dark', 'Psychological', 'Puzzle', 'Funny', '2D', 'Horror']",Very Positive,Daedalic Entertainment,4,4,4,2,positivo
hedfuc,76561198314066753,Edna &amp; Harvey: Harvey's New Eyes,dark humour. There are plenty other point and click games and there's nothing much that really stands out,"['Point & Click', 'Adventure', 'Dark Humor', 'Indie', 'Comedy', 'Female Protagonist', 'Singleplayer', 'Dark', 'Psychological', 'Puzzle', 'Funny', '2D', 'Horror']",Very Positive,Daedalic Entertainment,3,3,4,2,neutral
Toxic Larva,76561198042590261,Edna &amp; Harvey: Harvey's New Eyes,I don't recommend this game,"['Point & Click', 'Adventure', 'Dark Humor', 'Indie', 'Comedy', 'Female Protagonist', 'Singleplayer', 'Dark', 'Psychological', 'Puzzle', 'Funny', '2D', 'Horror']",Very Positive,Daedalic Entertainment,2,2,3,3,negativo
Kefala,76561198032601770,Edna &amp; Harvey: Harvey's New Eyes,"Edna and Harvey: Harvey's New Eyes is an investigation in the consequences of protecting children from violence through the censorship of violence. Graphic scenes in the game are literally covered up by paint, and the primary protagonist is unable to see them. She is hypnotically prevented from accomplishing goals through strict rules (""I must not play with fire""). Through this, Daedelic offers a critique of overprotective modes of parenting by having you actually play as this child. It does this successfully, through the use of satire and extremely clever game mechanics. There's a lot more. An assessment over how some of the rules and regulations in place for children and people who require mental help aren't there to actually help those individuals but to insulate society from them. Edna and the playable character are ""deliquents"", and as such cannot be allowed any agency. There's also some really clever juxtaposition of what the ""player sees"" and what the ""character sees"". You're never quite sure what's through the eyes of the protagonist, and what's reality in the gameplay space due to the cartoonish art style. I just really enjoyed this game. I think it's smart, funny and fun. However, as with any Daedelic game, it's best to try out the first half hour and see if the satire is your speed. If you're not a fan of this sort of satire, you likely won't find the game fun. Also, if you don't want to see even cartoonish depictions or implications of violence towards children, then you're better off skipping this game. I will note that there is nothing graphic or gratuitous,because the results of the violence are ""painted over"". If this is your speed, enjoy. This game was a pleasure for me to play.","['Point & Click', 'Adventure', 'Dark Humor', 'Indie', 'Comedy', 'Female Protagonist', 'Singleplayer', 'Dark', 'Psychological', 'Puzzle', 'Funny', '2D', 'Horror']",Very Positive,Daedalic Entertainment,5,4,4,3,positivo
