username,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
ivy,76561198080299828,Town of Salem,whats better when it 1st came out in my opinion they have tried to put to much diversity which makes half the games out of balance for one side or another added a new tyoe of currency to purchase items is also annoying but still a fun game 7/10,"['Strategy', 'Multiplayer', 'Mystery', 'Indie', 'RPG', 'Casual', 'Great Soundtrack', 'Funny', 'Werewolves', 'Co-op', 'Survival', 'Tactical', 'Massively Multiplayer', 'Board Game', 'Memes', 'Horror', 'Action', 'Comedy', '2D', 'Family Friendly']",Very Positive,BlankMediaGames,3,4,3,3,positivo
Cartoon Head,76561198024975130,Town of Salem,"Game is ok but the community is the worst I have ever seen in any game ever.  Makes League of Legends look like playschool in comparison. There are reporting tools but do not use them, cause if you report any of the many trolls you get banned yourself. So called mods are as abusive as anyone else.  Funny I get ban for reporting someone names ManchesterBomber spamming chat saying he loves nail bombs and dead kids corpses. The game is pure cancer.  You can play it for free on their website anyway. Buying from steal only gives you a few cosmetic items that add nothing to the gameplay. Oh I try to play again, but since I make this review I have not played, not I am myseteriously banned, I guess for giving game negative review. Mods are really that petty.","['Strategy', 'Multiplayer', 'Mystery', 'Indie', 'RPG', 'Casual', 'Great Soundtrack', 'Funny', 'Werewolves', 'Co-op', 'Survival', 'Tactical', 'Massively Multiplayer', 'Board Game', 'Memes', 'Horror', 'Action', 'Comedy', '2D', 'Family Friendly']",Very Positive,BlankMediaGames,1,2,1,2,negativo
Becky Welborn Head Of School,76561198076019570,Town of Salem,it made me literaly crap my pants of boringness would crap my pants again IGN 10/10,"['Strategy', 'Multiplayer', 'Mystery', 'Indie', 'RPG', 'Casual', 'Great Soundtrack', 'Funny', 'Werewolves', 'Co-op', 'Survival', 'Tactical', 'Massively Multiplayer', 'Board Game', 'Memes', 'Horror', 'Action', 'Comedy', '2D', 'Family Friendly']",Very Positive,BlankMediaGames,1,1,1,2,negativo
tnerb0,76561198153370155,Town of Salem,Town of Bordem,"['Strategy', 'Multiplayer', 'Mystery', 'Indie', 'RPG', 'Casual', 'Great Soundtrack', 'Funny', 'Werewolves', 'Co-op', 'Survival', 'Tactical', 'Massively Multiplayer', 'Board Game', 'Memes', 'Horror', 'Action', 'Comedy', '2D', 'Family Friendly']",Very Positive,BlankMediaGames,1,2,1,2,negativo
Angery,76561198278212533,Town of Salem,This game is really fun and addicting 11/10,"['Strategy', 'Multiplayer', 'Mystery', 'Indie', 'RPG', 'Casual', 'Great Soundtrack', 'Funny', 'Werewolves', 'Co-op', 'Survival', 'Tactical', 'Massively Multiplayer', 'Board Game', 'Memes', 'Horror', 'Action', 'Comedy', '2D', 'Family Friendly']",Very Positive,BlankMediaGames,4,5,4,3,positivo
Homunculus,76561198048712516,Town of Salem,if you love paying for stuff that should be free this is the game for you,"['Strategy', 'Multiplayer', 'Mystery', 'Indie', 'RPG', 'Casual', 'Great Soundtrack', 'Funny', 'Werewolves', 'Co-op', 'Survival', 'Tactical', 'Massively Multiplayer', 'Board Game', 'Memes', 'Horror', 'Action', 'Comedy', '2D', 'Family Friendly']",Very Positive,BlankMediaGames,1,2,2,2,negativo
Banditos Way,76561198113268585,Town of Salem,"to start i wasn't gonna buy this game, to me it didn't look like anything i wanted...but then my buddy gifted it to me and wow this game is fun. It takes a few rounds to get the hang of but now im hooked.","['Strategy', 'Multiplayer', 'Mystery', 'Indie', 'RPG', 'Casual', 'Great Soundtrack', 'Funny', 'Werewolves', 'Co-op', 'Survival', 'Tactical', 'Massively Multiplayer', 'Board Game', 'Memes', 'Horror', 'Action', 'Comedy', '2D', 'Family Friendly']",Very Positive,BlankMediaGames,3,5,4,3,positivo
Elegit,76561197960863289,Town of Salem,"The idea of this game is brilliant, and honestly I still have a lot of fun with this, but this game has a haunting issue, its community is absolutely terrible, and the developers sure like throwing microtransactions around 24/7. Its a fun game, but be prepared for levels of toxicity unknown to the common man.","['Strategy', 'Multiplayer', 'Mystery', 'Indie', 'RPG', 'Casual', 'Great Soundtrack', 'Funny', 'Werewolves', 'Co-op', 'Survival', 'Tactical', 'Massively Multiplayer', 'Board Game', 'Memes', 'Horror', 'Action', 'Comedy', '2D', 'Family Friendly']",Very Positive,BlankMediaGames,4,4,3,2,negativo
Goldin,76561198103446629,Town of Salem,I'm saying Vote For Trump too many times...,"['Strategy', 'Multiplayer', 'Mystery', 'Indie', 'RPG', 'Casual', 'Great Soundtrack', 'Funny', 'Werewolves', 'Co-op', 'Survival', 'Tactical', 'Massively Multiplayer', 'Board Game', 'Memes', 'Horror', 'Action', 'Comedy', '2D', 'Family Friendly']",Very Positive,BlankMediaGames,2,4,3,2,positivo
Kaeby,76561198089788463,Town of Salem,I love lynching good people 10/10,"['Strategy', 'Multiplayer', 'Mystery', 'Indie', 'RPG', 'Casual', 'Great Soundtrack', 'Funny', 'Werewolves', 'Co-op', 'Survival', 'Tactical', 'Massively Multiplayer', 'Board Game', 'Memes', 'Horror', 'Action', 'Comedy', '2D', 'Family Friendly']",Very Positive,BlankMediaGames,3,5,4,2,positivo
