username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Dozer,22.0,76561198027288903,tomb raider: legend,Great game entertaining and all great to kill some time.,"['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Puzzle', 'Lara Croft', 'Platformer', 'Singleplayer', 'Shooter', 'Action-Adventure', 'Third-Person Shooter', 'Controller']",Very Positive,Crystal Dynamics,3,4,4,2,positivo
Get Burned!,12.8,76561197976028334,tomb raider: legend,"Unpolished, but fun. I did enjoy playing most of TR:L. The parkour elements were easily the best. It's a fun way of getting around the levels. There's a lot of variety to the locales and the graphics still look reasonably good. The camera does like to focus on Lara's♥♥♥♥♥a lot during the game and even during the cut scenes. The combat and corresponding AI are a joke. The motorcycle parts are mildly amusing at best and feel like a chore at worst. Pushing moveable objects around is very clunky. It's unbelieveable the designers made it function so poorly. The final boss was so awfully executed. It relies so heavily on the lock-on feature and it's an utter failure. It seems like it would only lock on to the boss after Lara was getting up after being knocked down and couldn't attack anyway. It just comes down to an overall lack of polish on whats otherwise a fun game.","['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Puzzle', 'Lara Croft', 'Platformer', 'Singleplayer', 'Shooter', 'Action-Adventure', 'Third-Person Shooter', 'Controller']",Very Positive,Crystal Dynamics,3,2,4,2,neutral
Mimi T,11.9,76561198157141939,tomb raider: legend,"the only tomb raider game i finished in less than a week. quite addictive, really entertaining. A little too easy compared to the classic TR games, but still just as fun.","['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Puzzle', 'Lara Croft', 'Platformer', 'Singleplayer', 'Shooter', 'Action-Adventure', 'Third-Person Shooter', 'Controller']",Very Positive,Crystal Dynamics,4,5,4,2,positivo
BabiiGem786,14.6,76561198088282264,tomb raider: legend,"Graphics are epic, takes the game to a whole new level compared to the previous Tomb Raider games. The 'Next Generation Content' option makes the game even more atmospheric for those who want an even more immersive gaming experience. 9/10 would recommend purchasing.","['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Puzzle', 'Lara Croft', 'Platformer', 'Singleplayer', 'Shooter', 'Action-Adventure', 'Third-Person Shooter', 'Controller']",Very Positive,Crystal Dynamics,4,5,5,3,positivo
bobbobinson557,14.9,76561198173829486,tomb raider: legend,"This game is very fun. It has great puzzles and action. It's short but sweet, simple but elegant. I'm about to complain a lot, but don't let that deter you. Let the demo speak for itself if you're unsure. Treat the plot like a Saturday morning cartoon, otherwise it's very stupid. Also, there's a small patch you can find on its PCGamingWiki page that you'll probably need. It worked for me for a while, then suddenly stopped working, and the patch fixed it. Just replace the old trl application file with the patched one. Now for the complaining. The major problem is the bosses, the Kazakhstan boss in particular. In fact, this boss is the only major problem with this game. I could nit-pick, but ♥♥♥♥♥ that boss in particular. I have no idea how to defeat the thing. I've completed this game once before, this boss included, but I cannot figure out what to do. That time must have been like a cat sleeping on a keyboard and writing Shakespeare. I have looked through several text and video walkthroughs, none of them helped at all. I'm doing exactly what they say to do, but nothing is happening. Pull the four levers, get in the mounted gravity gun thing, push the four things into place, grab and push the monster into the Tesla coils on the wall. No matter how many times I electrocute the monster, no matter what order I do it, no matter what phase of the moon it is it doesn't make a difference. I'm going to find the collectibles, luckily you don't have to fully complete the level to go back and find them. Afterwards I might play some of the other Tomb Raider games. I actually didn't think I would like Tomb Raider before I emulated the Gamecube version of this game.","['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Puzzle', 'Lara Croft', 'Platformer', 'Singleplayer', 'Shooter', 'Action-Adventure', 'Third-Person Shooter', 'Controller']",Very Positive,Crystal Dynamics,2,4,4,3,neutral
One-Oh-Seven,9.5,76561198256485964,tomb raider: legend,"Lara Croft 2.0. Very short and straight forward for a Tomb Raider game. Maybe a bit too action heavy, and those two guys over the radio will annoy you to no end. Not the reboot Lara deserved but still an enjoyable game.","['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Puzzle', 'Lara Croft', 'Platformer', 'Singleplayer', 'Shooter', 'Action-Adventure', 'Third-Person Shooter', 'Controller']",Very Positive,Crystal Dynamics,3,4,3,2,positivo
Freelance Stalker,28.9,76561198047228862,tomb raider: legend,"Beautiful, playfull, funny and thrilling are the adjectives describing this trip. Lara Croft is at her pure best showing that Legend is a legend!","['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Puzzle', 'Lara Croft', 'Platformer', 'Singleplayer', 'Shooter', 'Action-Adventure', 'Third-Person Shooter', 'Controller']",Very Positive,Crystal Dynamics,4,5,5,3,positivo
DaBorneLaser,20.5,76561198129694266,tomb raider: legend,still holds up today as a great action adventure. 8.5/10,"['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Puzzle', 'Lara Croft', 'Platformer', 'Singleplayer', 'Shooter', 'Action-Adventure', 'Third-Person Shooter', 'Controller']",Very Positive,Crystal Dynamics,4,4,4,3,positivo
Dr. Sedula,13.0,76561198008692494,tomb raider: legend,"This is the quintessential Tomb Raider game, in my opinion. Indiana Jones meets James Bond; a note-perfect mixture of exploration and action. The voice acting is solid, and the soundtrack is a cut above. The visual design remains inventive and impressive, even as the graphics themselves age incrementally in the years since 2006. Recommended.","['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Puzzle', 'Lara Croft', 'Platformer', 'Singleplayer', 'Shooter', 'Action-Adventure', 'Third-Person Shooter', 'Controller']",Very Positive,Crystal Dynamics,4,5,4,3,positivo
Hioco,5.7,76561198112581891,tomb raider: legend,"After playing Tomb Raider: Anniversary, this part of the Tomb Raider Saga fails to succeed it's sequel, although it is clearly a large improvement over the infamous Tomb Raider: Angel of Darkness. Even though the game features different locations all over the world it also lacks the actual feeling of being an actual 'tomb raider'; the levels are very often urban oder industrial structures, for example a devastated soviet laboratory in the ice desert of Kazahkstan or a yakuza penthouse in Tokio. Furthermore the leveldesign is not as challenging as it is in other titles of the series. The puzzles are too easy and the focus on combat is too big. The playtime for a walkthroug with about 5 hours for a skilled player is devinately pretty low. It's not a bad game, you can really see how the developers tried to bring a new refreshed version of a Tomb Raider game and in this point they did a good job, it's still a fun game. But for me, there is plenty of possibilitys to improve. I would still recommend it because if you can overlook the fact, that this game does not try to bring you the original Tomb Raider feeling but instead it tries to bring you a new expierience, you will have a good time. Even though it's not great.","['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Puzzle', 'Lara Croft', 'Platformer', 'Singleplayer', 'Shooter', 'Action-Adventure', 'Third-Person Shooter', 'Controller']",Very Positive,Crystal Dynamics,3,3,3,2,neutral
