username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Jynx,7.9,76561197988743842,the swapper,"Inspired by the riddler itself, scenario is really immerssive, so is the soundtrack & the mood of the game itself.","['Puzzle', 'Sci-fi', 'Atmospheric', 'Indie', 'Space', 'Platformer', 'Puzzle-Platformer', 'Adventure', 'Singleplayer', 'Great Soundtrack', 'Psychological Horror', '2D', 'Metroidvania', 'Action', 'Exploration', 'Story Rich', 'Mystery', 'Difficult', 'Side Scroller', 'Horror']",Overwhelmingly Positive,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano",4,4,5,3,positivo
dquest,10.2,76561198000277874,the swapper,Nice graphics and interesting story with well made puzzles. Most of them can be solved fast or with some patience. The story and environment makes you play until the end...,"['Puzzle', 'Sci-fi', 'Atmospheric', 'Indie', 'Space', 'Platformer', 'Puzzle-Platformer', 'Adventure', 'Singleplayer', 'Great Soundtrack', 'Psychological Horror', '2D', 'Metroidvania', 'Action', 'Exploration', 'Story Rich', 'Mystery', 'Difficult', 'Side Scroller', 'Horror']",Overwhelmingly Positive,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano",4,4,5,3,positivo
NoToRiouS,0.8,76561198407854291,the swapper,Cool game.Liking it so far.Such a unique gameplay.Get this game for its good gameplay,"['Puzzle', 'Sci-fi', 'Atmospheric', 'Indie', 'Space', 'Platformer', 'Puzzle-Platformer', 'Adventure', 'Singleplayer', 'Great Soundtrack', 'Psychological Horror', '2D', 'Metroidvania', 'Action', 'Exploration', 'Story Rich', 'Mystery', 'Difficult', 'Side Scroller', 'Horror']",Overwhelmingly Positive,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano",3,5,4,3,positivo
hearknowswhen,25.7,76561197970010945,the swapper,"Brilliant visuals and soundtrack, hard puzzles, good story, one of the best puzzle games I've played since Limbo.","['Puzzle', 'Sci-fi', 'Atmospheric', 'Indie', 'Space', 'Platformer', 'Puzzle-Platformer', 'Adventure', 'Singleplayer', 'Great Soundtrack', 'Psychological Horror', '2D', 'Metroidvania', 'Action', 'Exploration', 'Story Rich', 'Mystery', 'Difficult', 'Side Scroller', 'Horror']",Overwhelmingly Positive,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano",4,5,5,4,positivo
Luft,5.2,76561197995192247,the swapper,A short atmospheric puzzle game. Very interesting narrative.,"['Puzzle', 'Sci-fi', 'Atmospheric', 'Indie', 'Space', 'Platformer', 'Puzzle-Platformer', 'Adventure', 'Singleplayer', 'Great Soundtrack', 'Psychological Horror', '2D', 'Metroidvania', 'Action', 'Exploration', 'Story Rich', 'Mystery', 'Difficult', 'Side Scroller', 'Horror']",Overwhelmingly Positive,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano",4,4,5,3,positivo
woodCAT71,9.3,76561198018929292,the swapper,Good puzzle platformer Great graphics and atmosphere Fantastic music Good mouse+keyboard support,"['Puzzle', 'Sci-fi', 'Atmospheric', 'Indie', 'Space', 'Platformer', 'Puzzle-Platformer', 'Adventure', 'Singleplayer', 'Great Soundtrack', 'Psychological Horror', '2D', 'Metroidvania', 'Action', 'Exploration', 'Story Rich', 'Mystery', 'Difficult', 'Side Scroller', 'Horror']",Overwhelmingly Positive,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano",4,5,5,3,positivo
NotOnlyMagicMan,1.6,76561198400486602,the swapper,"I spent too long on the internet and horribly mistook this for something else, still a good game though.","['Puzzle', 'Sci-fi', 'Atmospheric', 'Indie', 'Space', 'Platformer', 'Puzzle-Platformer', 'Adventure', 'Singleplayer', 'Great Soundtrack', 'Psychological Horror', '2D', 'Metroidvania', 'Action', 'Exploration', 'Story Rich', 'Mystery', 'Difficult', 'Side Scroller', 'Horror']",Overwhelmingly Positive,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano",3,4,5,3,positivo
turiello24,26.1,76561198035450618,the swapper,"KILLER puzzle game.  I was addicted until I finished.  Played some boards with a Scotch buzz and then some stone cold sober to have any chance of figuring them out.  Definitely taxes your brain as you walk away thinking about how to beat that puzzle next time you play.  Great for late night game playing when you can concentrate. Highly recommended.  I also recommend Inside and Limbo, two other great puzzle games if your into this.  Just got tired of years of FPS's..................","['Puzzle', 'Sci-fi', 'Atmospheric', 'Indie', 'Space', 'Platformer', 'Puzzle-Platformer', 'Adventure', 'Singleplayer', 'Great Soundtrack', 'Psychological Horror', '2D', 'Metroidvania', 'Action', 'Exploration', 'Story Rich', 'Mystery', 'Difficult', 'Side Scroller', 'Horror']",Overwhelmingly Positive,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano",4,5,5,4,positivo
Wordsmith,4.0,76561198019869195,the swapper,"Aside from the ending, there's nothing I would change about this game.  Fantastic all around.  Reminds me a bit of The Company of Myself.","['Puzzle', 'Sci-fi', 'Atmospheric', 'Indie', 'Space', 'Platformer', 'Puzzle-Platformer', 'Adventure', 'Singleplayer', 'Great Soundtrack', 'Psychological Horror', '2D', 'Metroidvania', 'Action', 'Exploration', 'Story Rich', 'Mystery', 'Difficult', 'Side Scroller', 'Horror']",Overwhelmingly Positive,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano",4,5,5,3,positivo
SirSamuelVimes,7.9,76561197970489324,the swapper,"Great puzzle game, with bucket loads of atmosphere","['Puzzle', 'Sci-fi', 'Atmospheric', 'Indie', 'Space', 'Platformer', 'Puzzle-Platformer', 'Adventure', 'Singleplayer', 'Great Soundtrack', 'Psychological Horror', '2D', 'Metroidvania', 'Action', 'Exploration', 'Story Rich', 'Mystery', 'Difficult', 'Side Scroller', 'Horror']",Overwhelmingly Positive,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano",4,5,5,3,positivo
