username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Fallen_Scholar,284.0,76561197996302853,rift,"Tolle Grafik, durchdachte Instanzen, packendes PvP, sinnvolles Handwerk, spannende quests, viele Entfaltungsmöglichkeiten","['Free to Play', 'MMORPG', 'Massively Multiplayer', 'RPG', 'Fantasy', 'Multiplayer', 'Open World', 'Adventure', 'Action', 'Co-op', 'Character Customization', 'Online Co-Op', 'PvP', 'Magic', 'Survival', 'Singleplayer', 'Crafting', 'Strategy', 'First-Person', 'FPS']",Mostly Positive,Trion Worlds,4,5,5,3,positivo
carraya60,110.1,76561198062569966,rift,Best f2p out there,"['Free to Play', 'MMORPG', 'Massively Multiplayer', 'RPG', 'Fantasy', 'Multiplayer', 'Open World', 'Adventure', 'Action', 'Co-op', 'Character Customization', 'Online Co-Op', 'PvP', 'Magic', 'Survival', 'Singleplayer', 'Crafting', 'Strategy', 'First-Person', 'FPS']",Mostly Positive,Trion Worlds,3,5,4,2,positivo
MilnerkinZ94 :),332.6,76561198113758709,rift,"I Literally can't recommend this game enough, It is absolutley superb. Everything from the Environment design, soundtrack, questing system, the awesome soul tree and everything in between. Best of all its FREE!! Yeah sure you can put money into it for the DLC or gems in the rift store if your a hardcore rift player, which i often do! But the point is you dont have to. You can have just as much fun with this game without paying a penny... 11/10 I freaking love this game...","['Free to Play', 'MMORPG', 'Massively Multiplayer', 'RPG', 'Fantasy', 'Multiplayer', 'Open World', 'Adventure', 'Action', 'Co-op', 'Character Customization', 'Online Co-Op', 'PvP', 'Magic', 'Survival', 'Singleplayer', 'Crafting', 'Strategy', 'First-Person', 'FPS']",Mostly Positive,Trion Worlds,4,5,5,3,positivo
AntohA,0.6,76561198084839976,rift,"Bland tasteless copy of WoW, would recomend if ur into that sort of thing, if not, stay away.","['Free to Play', 'MMORPG', 'Massively Multiplayer', 'RPG', 'Fantasy', 'Multiplayer', 'Open World', 'Adventure', 'Action', 'Co-op', 'Character Customization', 'Online Co-Op', 'PvP', 'Magic', 'Survival', 'Singleplayer', 'Crafting', 'Strategy', 'First-Person', 'FPS']",Mostly Positive,Trion Worlds,1,2,1,2,negativo
Caspie,131.7,76561198059957504,rift,"looking for something to replace WoW, of all the free to play mmo's iv tried Rift is by far the best and most entertaining of them all for me.","['Free to Play', 'MMORPG', 'Massively Multiplayer', 'RPG', 'Fantasy', 'Multiplayer', 'Open World', 'Adventure', 'Action', 'Co-op', 'Character Customization', 'Online Co-Op', 'PvP', 'Magic', 'Survival', 'Singleplayer', 'Crafting', 'Strategy', 'First-Person', 'FPS']",Mostly Positive,Trion Worlds,3,5,4,3,positivo
shaks,117.0,76561198108619248,rift,best games,"['Free to Play', 'MMORPG', 'Massively Multiplayer', 'RPG', 'Fantasy', 'Multiplayer', 'Open World', 'Adventure', 'Action', 'Co-op', 'Character Customization', 'Online Co-Op', 'PvP', 'Magic', 'Survival', 'Singleplayer', 'Crafting', 'Strategy', 'First-Person', 'FPS']",Mostly Positive,Trion Worlds,3,5,4,3,positivo
Gobrwy the Guardian of Light,50.0,76561198059730277,rift,It's ok but kind of boring at start.,"['Free to Play', 'MMORPG', 'Massively Multiplayer', 'RPG', 'Fantasy', 'Multiplayer', 'Open World', 'Adventure', 'Action', 'Co-op', 'Character Customization', 'Online Co-Op', 'PvP', 'Magic', 'Survival', 'Singleplayer', 'Crafting', 'Strategy', 'First-Person', 'FPS']",Mostly Positive,Trion Worlds,2,3,2,2,neutral
Dark Alder,83.9,76561198021007756,rift,"Rift is a pretty good MMO. I've enjoyed playing it. It plays much like a standard MMO does with action bars and the like. However Rift feels more ""polished"" than other MMO's i've played. The world feels like it's been filled with worthwhile distractions and adventures. I recommend this game to anyone who has some free time and is looking for a new MMO to try out. And it is free to try out, so...go try it and see if you like too. -Dark","['Free to Play', 'MMORPG', 'Massively Multiplayer', 'RPG', 'Fantasy', 'Multiplayer', 'Open World', 'Adventure', 'Action', 'Co-op', 'Character Customization', 'Online Co-Op', 'PvP', 'Magic', 'Survival', 'Singleplayer', 'Crafting', 'Strategy', 'First-Person', 'FPS']",Mostly Positive,Trion Worlds,4,4,5,3,positivo
friedogre,273.5,76561198060267094,rift,"I'm a returning player.  Bought the game in 2011 and quickly leveled a rogue soul to 50 back then, maxed crafting to 300.  At some point, got bored and quit and went on to other games as happens in this industry.  And then it surfaced as a ""free to play"" MMO in my Steam queue.  I'm so glad that it did.  I decided to check it out and I'm hooked all over again. Just a few bullet points for the returning players / original box set purchases on what you'll find: - All my characters were on the trial server.  Easily transferred to a ""real"" server. - If you purchased a box set back in the day, you've already unlocked some of stuff new players have to pay for.  Namely, a few extra character slots, auction house access, extra bag slots.  That was nice to find out. -  Graphics have been much improved.  I logged in once before this and thought, no way, graphics are too dated.  Well, at some point along the line, they did a major overhaul.  It looks nice.  Could still use some optimization, won't lie.  I had to bring my settings down some and my machine is not a slouch.  But neverthless, still looks good. Here's what they have added off the top of my head since I played: -  Instant Adventures:  Think instant raids that level you quickly and give you quick coin.  If you don't relish the thought of leveling all over again, this is the way to level up quickly.  It's also a way to get a ""dungeon group"" of sorts since noone really does the dungeons actually in the game anymore.  Scales to your level starting from level 10. -  Minions.  New collectibles that go out and run adventures for you and bring back loot.  Sort of a card game as well. -  Costumes.  Unlock costume items as you find them and now make your character look how you want no matter what he/she is actually wearing (I love this, won't lie). -  Diminsions - Housing essentially.  You get a personal house and your guild can purchase one.  You can purchase diminsion items to decorate and your minion can go on missions to find items as well. -  Chronicles / Planar attunement - Honestly, no idea yet since this is all stuff you do with your character post level 50 and I actually started a new character to refresh my memory on how to play this game again. :P  I have looked it up and it seems as if it's a way of customizing your character even further however. At any rate, yes, the standard ""pay"" features are in this game as any: - Pay for extra soul walks or wait for a cool down. - Pay for extra bags - Pay for additional souls And so forth.  But they are not as obtrusive as other games.  And frankly, I've already purchased the $24.00 add on pack and might consider others in the future.  I like the game that much again.","['Free to Play', 'MMORPG', 'Massively Multiplayer', 'RPG', 'Fantasy', 'Multiplayer', 'Open World', 'Adventure', 'Action', 'Co-op', 'Character Customization', 'Online Co-Op', 'PvP', 'Magic', 'Survival', 'Singleplayer', 'Crafting', 'Strategy', 'First-Person', 'FPS']",Mostly Positive,Trion Worlds,4,5,4,3,positivo
DARK DEVIL,137.5,76561198025227769,rift,love to game play it snice it was out still love it,"['Free to Play', 'MMORPG', 'Massively Multiplayer', 'RPG', 'Fantasy', 'Multiplayer', 'Open World', 'Adventure', 'Action', 'Co-op', 'Character Customization', 'Online Co-Op', 'PvP', 'Magic', 'Survival', 'Singleplayer', 'Crafting', 'Strategy', 'First-Person', 'FPS']",Mostly Positive,Trion Worlds,3,5,4,2,positivo
