username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
The Pope,7.0,76561198070718206,organ trail: director's cut,green♥♥♥♥♥♥♥♥♥♥s man get of my♥♥♥♥♥♥♥♥♥♥♥,"['Zombies', 'Indie', 'Retro', 'Strategy', 'Post-apocalyptic', 'Singleplayer', 'Pixel Graphics', 'Adventure', 'Perma Death', 'Simulation', '2D', 'Survival', 'RPG', 'Parody', 'Action', 'Great Soundtrack', 'Rogue-like', 'Comedy', 'Horror', 'Kickstarter']",Very Positive,The Men Who Wear Many Hats,2,4,3,3,neutral
DERPPYNINJA3838,10.5,76561198112325288,organ trail: director's cut,It was like masturbating in a time machine,"['Zombies', 'Indie', 'Retro', 'Strategy', 'Post-apocalyptic', 'Singleplayer', 'Pixel Graphics', 'Adventure', 'Perma Death', 'Simulation', '2D', 'Survival', 'RPG', 'Parody', 'Action', 'Great Soundtrack', 'Rogue-like', 'Comedy', 'Horror', 'Kickstarter']",Very Positive,The Men Who Wear Many Hats,3,4,4,3,positivo
avery.a.shaw,10.1,76561198099670651,organ trail: director's cut,Organ Trail is a game that is only for die-hard fans that like the first game when it was released years ago.  I've played through it twice and I feel like that I've had enough of the game for rest of my life.,"['Zombies', 'Indie', 'Retro', 'Strategy', 'Post-apocalyptic', 'Singleplayer', 'Pixel Graphics', 'Adventure', 'Perma Death', 'Simulation', '2D', 'Survival', 'RPG', 'Parody', 'Action', 'Great Soundtrack', 'Rogue-like', 'Comedy', 'Horror', 'Kickstarter']",Very Positive,The Men Who Wear Many Hats,2,3,4,3,neutral
LightningPuppet,3.2,76561198043881277,organ trail: director's cut,Great fun and really addicting.,"['Zombies', 'Indie', 'Retro', 'Strategy', 'Post-apocalyptic', 'Singleplayer', 'Pixel Graphics', 'Adventure', 'Perma Death', 'Simulation', '2D', 'Survival', 'RPG', 'Parody', 'Action', 'Great Soundtrack', 'Rogue-like', 'Comedy', 'Horror', 'Kickstarter']",Very Positive,The Men Who Wear Many Hats,3,5,4,3,positivo
Rickhoney,15.0,76561198088013259,organ trail: director's cut,"Very good and straight-forward game a lot like the original Oregon Trail game but zombified, very nostalgic when I play this game and remember moments in the real game. Very good game 9.7/10","['Zombies', 'Indie', 'Retro', 'Strategy', 'Post-apocalyptic', 'Singleplayer', 'Pixel Graphics', 'Adventure', 'Perma Death', 'Simulation', '2D', 'Survival', 'RPG', 'Parody', 'Action', 'Great Soundtrack', 'Rogue-like', 'Comedy', 'Horror', 'Kickstarter']",Very Positive,The Men Who Wear Many Hats,4,5,4,3,positivo
Darriken,5.8,76561198048630742,organ trail: director's cut,It's the Oregon Trail... with Zombies. Because why not?  A must for children of the 80's.,"['Zombies', 'Indie', 'Retro', 'Strategy', 'Post-apocalyptic', 'Singleplayer', 'Pixel Graphics', 'Adventure', 'Perma Death', 'Simulation', '2D', 'Survival', 'RPG', 'Parody', 'Action', 'Great Soundtrack', 'Rogue-like', 'Comedy', 'Horror', 'Kickstarter']",Very Positive,The Men Who Wear Many Hats,3,4,4,3,positivo
Spuds MacKenzie,9.5,76561198245912708,organ trail: director's cut,"I love all these 8-Bit games, espesially this one. It is closley related to The Oregon Trail  (steam should add), which instead of a Safe Haven it is Oregon. It has all the funniest situations at some points and has some pretty meaningful diolouge with strangers. The only annoying thing is the first and easyiest achievement is ""This Car's A Lemon"" which is when your car breaks down 4 times in one run. Otherwise, 11/10. Highley recommended.( there is a Co-Op only if you get the Final Cut expansion, which only does it for shoot- outs and stuff like that.)","['Zombies', 'Indie', 'Retro', 'Strategy', 'Post-apocalyptic', 'Singleplayer', 'Pixel Graphics', 'Adventure', 'Perma Death', 'Simulation', '2D', 'Survival', 'RPG', 'Parody', 'Action', 'Great Soundtrack', 'Rogue-like', 'Comedy', 'Horror', 'Kickstarter']",Very Positive,The Men Who Wear Many Hats,4,5,4,2,positivo
Blank Banshee,9.4,76561198020231053,organ trail: director's cut,"I've played this game over and over and I can say, yeah, I would recommend it. Organ Trail has little polish, yet has personality and charm to it. It's highly replayable, so you can try out all the diffculties, which make the game easier for novices. You move from camp to camp, collecting supplies and shooting zombies along the way. Even though the shooting mechanic is difficult to master, and the game's tendency to get boring, I would recommend Organ Trail.","['Zombies', 'Indie', 'Retro', 'Strategy', 'Post-apocalyptic', 'Singleplayer', 'Pixel Graphics', 'Adventure', 'Perma Death', 'Simulation', '2D', 'Survival', 'RPG', 'Parody', 'Action', 'Great Soundtrack', 'Rogue-like', 'Comedy', 'Horror', 'Kickstarter']",Very Positive,The Men Who Wear Many Hats,3,4,4,3,positivo
Aviate,46.7,76561198126615946,organ trail: director's cut,You dont know what happiness is until you see your zombie infected best friend with dysentery get stabbed after they were caught hiding food.,"['Zombies', 'Indie', 'Retro', 'Strategy', 'Post-apocalyptic', 'Singleplayer', 'Pixel Graphics', 'Adventure', 'Perma Death', 'Simulation', '2D', 'Survival', 'RPG', 'Parody', 'Action', 'Great Soundtrack', 'Rogue-like', 'Comedy', 'Horror', 'Kickstarter']",Very Positive,The Men Who Wear Many Hats,4,5,4,3,positivo
Big Bad Daddy J,28.3,76561198038079024,organ trail: director's cut,"Do you remember playing Oregon Trail?  On the old Apple II systems?  Did you enjoy it or have fond memories of it? Do you like killing zombies? If you answered yes to these questions, then you should buy this game.","['Zombies', 'Indie', 'Retro', 'Strategy', 'Post-apocalyptic', 'Singleplayer', 'Pixel Graphics', 'Adventure', 'Perma Death', 'Simulation', '2D', 'Survival', 'RPG', 'Parody', 'Action', 'Great Soundtrack', 'Rogue-like', 'Comedy', 'Horror', 'Kickstarter']",Very Positive,The Men Who Wear Many Hats,3,5,4,3,positivo
DangerDanger,2.5,76561198135050145,organ trail: director's cut,"Whenever I play this game, Jesus always dies first and he never comes back. Totes unrealistic, but I'm lovin' me the 8 bit ridiculousness. This game is super hard. It's exactly like it sounds like... Oregon Trail meets Zombie Apocalypse. Got it on sale for 1.99 - I don't know that I would pay more than that for it, but it is totally worth it for the price I got.","['Zombies', 'Indie', 'Retro', 'Strategy', 'Post-apocalyptic', 'Singleplayer', 'Pixel Graphics', 'Adventure', 'Perma Death', 'Simulation', '2D', 'Survival', 'RPG', 'Parody', 'Action', 'Great Soundtrack', 'Rogue-like', 'Comedy', 'Horror', 'Kickstarter']",Very Positive,The Men Who Wear Many Hats,3,4,4,5,positivo
CoolGuy295,12.1,76561198039357990,organ trail: director's cut,"It was meant to be a parody of Oregon Trail, then it was better than it. Thanks a lot for much fun and laughter, Hatty Men! 10/10 will keep scavenging.","['Zombies', 'Indie', 'Retro', 'Strategy', 'Post-apocalyptic', 'Singleplayer', 'Pixel Graphics', 'Adventure', 'Perma Death', 'Simulation', '2D', 'Survival', 'RPG', 'Parody', 'Action', 'Great Soundtrack', 'Rogue-like', 'Comedy', 'Horror', 'Kickstarter']",Very Positive,The Men Who Wear Many Hats,4,5,4,3,positivo
