username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Slayer,4.2,76561198031418934,shank,"Shank's DA man.short and sweet game ,cool story (revenge type stuff),slick moves and a demo you can download to check it out first. After playing the demo i bought it........well worth it!!!!","['Action', 'Indie', ""Beat 'em up"", 'Local Co-Op', 'Side Scroller', '2D', 'Platformer', 'Gore', 'Singleplayer', 'Short', 'Adventure', 'Co-op', 'Controller', 'Multiplayer']",Very Positive,Klei Entertainment,4,5,4,2,positivo
Horrible Andy,7.3,76561198083598316,shank,"EA edited some violence out of it recently for some reason but all you need to do to play the original uncut version is: right click the title in your library and go to propertues then click the beta tab and choose classic from the dropdown menu. The game will redownload and that's it, you have the uncut original Shank. But don't mix the saves from the classic game with the new version it will cause it to crash. Anyway, great game. 9/10 Enjoy.","['Action', 'Indie', ""Beat 'em up"", 'Local Co-Op', 'Side Scroller', '2D', 'Platformer', 'Gore', 'Singleplayer', 'Short', 'Adventure', 'Co-op', 'Controller', 'Multiplayer']",Very Positive,Klei Entertainment,4,5,4,3,positivo
Tearofsoul,3.5,76561198027544626,shank,"Finished under 4 hours, not bad as a casual action game. You would want to find tactic for each boss.","['Action', 'Indie', ""Beat 'em up"", 'Local Co-Op', 'Side Scroller', '2D', 'Platformer', 'Gore', 'Singleplayer', 'Short', 'Adventure', 'Co-op', 'Controller', 'Multiplayer']",Very Positive,Klei Entertainment,2,4,3,3,positivo
Roland_of_Gilead,7.5,76561198030162005,shank,great,"['Action', 'Indie', ""Beat 'em up"", 'Local Co-Op', 'Side Scroller', '2D', 'Platformer', 'Gore', 'Singleplayer', 'Short', 'Adventure', 'Co-op', 'Controller', 'Multiplayer']",Very Positive,Klei Entertainment,3,5,4,3,positivo
White Obama,2.5,76561198075889056,shank,worst side scrolling control ever....,"['Action', 'Indie', ""Beat 'em up"", 'Local Co-Op', 'Side Scroller', '2D', 'Platformer', 'Gore', 'Singleplayer', 'Short', 'Adventure', 'Co-op', 'Controller', 'Multiplayer']",Very Positive,Klei Entertainment,2,1,3,2,negativo
Grog,3.7,76561197996481202,shank,"Received this as a part of the Indie Humble Bundle (Google it) and did not know what to expect.  When I did finally start playing it, I couldn't put it down.  It's a bit campy, goofy, and another God of War rip-off, to be sure, but there's also an earnestness to it, as well.  I legitimately enjoyed the labrynthos of platforming in between large spurts of unregulated murder.","['Action', 'Indie', ""Beat 'em up"", 'Local Co-Op', 'Side Scroller', '2D', 'Platformer', 'Gore', 'Singleplayer', 'Short', 'Adventure', 'Co-op', 'Controller', 'Multiplayer']",Very Positive,Klei Entertainment,3,5,4,3,positivo
Trantornator,10.8,76561198029931204,shank,"Probably one of the most fun run-and-gun/slash games I've played in a long time.  Some might think it's too simplistic (it's not a Metroidvania, but more in line with a fast paced Castlevania or even Contra/Metal Slug game) but the very fun art style, over the top gore (a Machete movie license wouldn't be unimagineable here) make this a super fun game to play.","['Action', 'Indie', ""Beat 'em up"", 'Local Co-Op', 'Side Scroller', '2D', 'Platformer', 'Gore', 'Singleplayer', 'Short', 'Adventure', 'Co-op', 'Controller', 'Multiplayer']",Very Positive,Klei Entertainment,3,5,4,3,positivo
Knight,59.4,76561198072006050,shank,This game made to my top fav cuz of its awesome co op mode and tahts the reason i dont really like shank 2 cuz the co op mode kinda suck compare it to the first one,"['Action', 'Indie', ""Beat 'em up"", 'Local Co-Op', 'Side Scroller', '2D', 'Platformer', 'Gore', 'Singleplayer', 'Short', 'Adventure', 'Co-op', 'Controller', 'Multiplayer']",Very Positive,Klei Entertainment,2,4,4,3,positivo
Morphy,18.1,76561198006476640,shank,A cool little 2D side-scrolling platform game. Similar to Klei's Mark of the Ninja in its art style and the way it plays. Also somewhat similar to the likes of Deadlight. Its not so long but its got a clever story and its fun to play all the way through. Combat is somewhat like the Devil May Cry games where you can combo enemies with melee and guns. Recommended.,"['Action', 'Indie', ""Beat 'em up"", 'Local Co-Op', 'Side Scroller', '2D', 'Platformer', 'Gore', 'Singleplayer', 'Short', 'Adventure', 'Co-op', 'Controller', 'Multiplayer']",Very Positive,Klei Entertainment,4,4,4,3,positivo
kylito186,2.6,76561198041944840,shank,"Shank may be a repetitive side scrolling beat'em up but it achieves its goal of being entertaining and very stylish. But with so much style and flare tacked on top of a very basic game, Shank feels like a missed opportunity. The game feels like it was rushed to production and it was obviously intended to be a download for consoles and not to be ported to the PC. Another complaint pertains to a particular boss fight in the game which I found somewhat disturbing. While the entire game revolves around mature themes, including this boss fight felt unecessary and awkward and didn't really fit with the rest of the game. Mature content is understandable if it is important to the story or the overall tone of the game but this felt like an attempt to make full use of the Mature rating by exceeding what was necessary.","['Action', 'Indie', ""Beat 'em up"", 'Local Co-Op', 'Side Scroller', '2D', 'Platformer', 'Gore', 'Singleplayer', 'Short', 'Adventure', 'Co-op', 'Controller', 'Multiplayer']",Very Positive,Klei Entertainment,2,3,4,2,negativo
