username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
ATM (Psionic ver.),0.1,76561198040915279,8bitmmo,I played this for 0.01 hours and wanted to die.,"['Free to Play', 'Massively Multiplayer', 'Sandbox', 'Pixel Graphics', 'RPG', 'Indie', 'Adventure', 'Building', 'Action', 'Multiplayer', '2D', 'Open World', 'Retro', 'MMORPG', 'PvP', 'Survival', 'Online Co-Op', 'Funny', 'Co-op', 'Zombies']",Mixed,Archive Entertainment,1,1,1,2,negativo
XTC,0.5,76561198042615145,8bitmmo,"An extremely popular game that just didn't seem to capture my interest. I probably just didn't get into it enough, but hey it's f2p so I guess my epectations weren't too high.","['Free to Play', 'Massively Multiplayer', 'Sandbox', 'Pixel Graphics', 'RPG', 'Indie', 'Adventure', 'Building', 'Action', 'Multiplayer', '2D', 'Open World', 'Retro', 'MMORPG', 'PvP', 'Survival', 'Online Co-Op', 'Funny', 'Co-op', 'Zombies']",Mixed,Archive Entertainment,2,3,2,2,neutral
Cookies,0.8,76561198038117554,8bitmmo,IT WAS SO BAD OMG NEVER PLAY EVER EVER EVER EVER EVER REVER,"['Free to Play', 'Massively Multiplayer', 'Sandbox', 'Pixel Graphics', 'RPG', 'Indie', 'Adventure', 'Building', 'Action', 'Multiplayer', '2D', 'Open World', 'Retro', 'MMORPG', 'PvP', 'Survival', 'Online Co-Op', 'Funny', 'Co-op', 'Zombies']",Mixed,Archive Entertainment,0,1,1,2,negativo
miniborgYT,12.7,76561198122577685,8bitmmo,if you play it on a other pc it will not work on all the other ones,"['Free to Play', 'Massively Multiplayer', 'Sandbox', 'Pixel Graphics', 'RPG', 'Indie', 'Adventure', 'Building', 'Action', 'Multiplayer', '2D', 'Open World', 'Retro', 'MMORPG', 'PvP', 'Survival', 'Online Co-Op', 'Funny', 'Co-op', 'Zombies']",Mixed,Archive Entertainment,1,2,2,2,negativo
shawdow hope,0.4,76561198169489584,8bitmmo,I have made games befor and it is vary hard to do.So when i see games like this i know how much efert going in to it. It mite not be the best mmo or 8 bit game i ever played but this game is a game that at least has personality to it so i give this game a 7/10 for a good game if you have a game thats not (out) or done but would someone to play it send it to me i love game that are the beginnings of amazing game designers so this game right now is amazing and the creator mite not be done with it yet but when it is i will be playing it.,"['Free to Play', 'Massively Multiplayer', 'Sandbox', 'Pixel Graphics', 'RPG', 'Indie', 'Adventure', 'Building', 'Action', 'Multiplayer', '2D', 'Open World', 'Retro', 'MMORPG', 'PvP', 'Survival', 'Online Co-Op', 'Funny', 'Co-op', 'Zombies']",Mixed,Archive Entertainment,3,4,3,2,positivo
blarthul,0.3,76561198125335053,8bitmmo,Vary sporadic changes in veiw when in a dungeon...i did not like it,"['Free to Play', 'Massively Multiplayer', 'Sandbox', 'Pixel Graphics', 'RPG', 'Indie', 'Adventure', 'Building', 'Action', 'Multiplayer', '2D', 'Open World', 'Retro', 'MMORPG', 'PvP', 'Survival', 'Online Co-Op', 'Funny', 'Co-op', 'Zombies']",Mixed,Archive Entertainment,1,2,2,2,negativo
that_boss_guy,2.1,76561198123427466,8bitmmo,it hard to biuld things becuase of the camera view. its fun and took like three seconds to download it a game worth checking out,"['Free to Play', 'Massively Multiplayer', 'Sandbox', 'Pixel Graphics', 'RPG', 'Indie', 'Adventure', 'Building', 'Action', 'Multiplayer', '2D', 'Open World', 'Retro', 'MMORPG', 'PvP', 'Survival', 'Online Co-Op', 'Funny', 'Co-op', 'Zombies']",Mixed,Archive Entertainment,2,3,3,2,positivo
:thinking:,61.8,76561198122997298,8bitmmo,My Experiances in this game are amazing you can do so many things you can become a mayor get rich be as stylish as michael jackson have an amazing house eat LOTS of chicken and socialize with friends and strangers it makes the game feel more alive so far as you can see iv'e played quite alot of hours on this game and you maybe thinking well its just a 2D crappy game who some loser created in his shed but its so much more then that! also you maybe thinking well evreything thats good costs plat and i dont want to make micro-transactions but its ok ive have never made one and you dont really need to all you gotta do is get lots of gold and ask players if anybody selling platinum items for gold i have never got bored of this game and i probably never will because it has an active developer on the start page are recent posts about the game like patches and update evrey week or so and i know that ive been talking fo quite a while but i'm looking at you yes you that dude whos wondering to get this game and your thinking just a waste of disk space NO ITS NOT LIKE THAT this is a brilliant game probably the best in my opininon on steam free play download it play if youre lucky you'll prabaly meet me on the server i'm J_Gator11 i'll help you if you say you read my review its brilliant the game really is download it its good trust me 10/10 <----- AMAZING- J_Gator11 of the Gators,"['Free to Play', 'Massively Multiplayer', 'Sandbox', 'Pixel Graphics', 'RPG', 'Indie', 'Adventure', 'Building', 'Action', 'Multiplayer', '2D', 'Open World', 'Retro', 'MMORPG', 'PvP', 'Survival', 'Online Co-Op', 'Funny', 'Co-op', 'Zombies']",Mixed,Archive Entertainment,4,5,5,2,positivo
JackPlayz,1.0,76561198156925435,8bitmmo,Fun at first. After 10 minutes i had finished all quests. You cant get half the stuff without buying with real money. It is never updated. So basicly a bit of a laugh but dont spend any money on it.,"['Free to Play', 'Massively Multiplayer', 'Sandbox', 'Pixel Graphics', 'RPG', 'Indie', 'Adventure', 'Building', 'Action', 'Multiplayer', '2D', 'Open World', 'Retro', 'MMORPG', 'PvP', 'Survival', 'Online Co-Op', 'Funny', 'Co-op', 'Zombies']",Mixed,Archive Entertainment,1,2,2,1,negativo
Legacy,0.4,76561198073600298,8bitmmo,"After spending only 20 minutes trying to deal with the slow tutorial, lousy controls, I have an 8bit headache. I hopped into the game with really nothing on my mind and nothing to expect. This was an 8bit MMO that features building stuff and I honestly didn't know what to think. After playing the slow and annoying tutorial and dealing with the no so good controls, I decided to talk to the people in chat and got invited to visit some guys mansion/castle/whatever that 8bit thing was and I was kinda surprised that someone could finish something that big on that game. My brain hurt after 20 minutes, this guy must of spent atleast several hours completing his 8bit fortress of headaches. The dialogue is also bland and features no depth to what your doing, it felt like I was jumping into a poorly built 90's game. I recommend not touching this and just skip over to another free MMO on steam, like Neverwinter or CoS. Unless you have the patience of a saint and really love confusing gameplay, then take a stab at it. Awful controls, really annoying tutorial and a general feeling of overwhelming boredom shot this down long before it took flight. Personal Rating: 1/5","['Free to Play', 'Massively Multiplayer', 'Sandbox', 'Pixel Graphics', 'RPG', 'Indie', 'Adventure', 'Building', 'Action', 'Multiplayer', '2D', 'Open World', 'Retro', 'MMORPG', 'PvP', 'Survival', 'Online Co-Op', 'Funny', 'Co-op', 'Zombies']",Mixed,Archive Entertainment,1,1,1,2,negativo
Notorious Maro,0.5,76561198108261698,8bitmmo,"It keeps on crashing for me, but it is good aside from that. The crashing could possibly be that the servers aren't working properly for now, but so far, it is a good game!","['Free to Play', 'Massively Multiplayer', 'Sandbox', 'Pixel Graphics', 'RPG', 'Indie', 'Adventure', 'Building', 'Action', 'Multiplayer', '2D', 'Open World', 'Retro', 'MMORPG', 'PvP', 'Survival', 'Online Co-Op', 'Funny', 'Co-op', 'Zombies']",Mixed,Archive Entertainment,3,4,3,2,positivo
