username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
[Red λ]Cutest Witch Aether Wake,0.7,76561198108649451,anarchy arcade,i have a ♥♥♥♥ing fail mather ♥♥♥♥er,"['Early Access', 'Free to Play', 'Sandbox', 'Multiplayer', 'Indie', 'Simulation', 'Casual', 'Arcade', 'Funny', 'VR', 'Adventure', 'Singleplayer', 'Co-op', 'Action', 'Open World', '3D Vision', 'First-Person', 'Building', 'Comedy', 'Survival']",Mixed,Elijah Newman-Gomez,1,1,1,2,negativo
SnorlaxMegaFanBoy,5.3,76561198299812468,anarchy arcade,Best game for steam! A couple glitches but that is natural,"['Early Access', 'Free to Play', 'Sandbox', 'Multiplayer', 'Indie', 'Simulation', 'Casual', 'Arcade', 'Funny', 'VR', 'Adventure', 'Singleplayer', 'Co-op', 'Action', 'Open World', '3D Vision', 'First-Person', 'Building', 'Comedy', 'Survival']",Mixed,Elijah Newman-Gomez,2,4,3,2,positivo
East Germany,0.1,76561198097813147,anarchy arcade,this game is not as fun as it is let out to be. if you place music it just opens up your media player and plays from there same with videos. but gifs work fine,"['Early Access', 'Free to Play', 'Sandbox', 'Multiplayer', 'Indie', 'Simulation', 'Casual', 'Arcade', 'Funny', 'VR', 'Adventure', 'Singleplayer', 'Co-op', 'Action', 'Open World', '3D Vision', 'First-Person', 'Building', 'Comedy', 'Survival']",Mixed,Elijah Newman-Gomez,1,2,2,2,negativo
Darkside83TV,5.8,76561197966675880,anarchy arcade,Im loveing this allready...i just hope in the future they make all sides of the cabinets editable...then u could fully customize your arcade machines...,"['Early Access', 'Free to Play', 'Sandbox', 'Multiplayer', 'Indie', 'Simulation', 'Casual', 'Arcade', 'Funny', 'VR', 'Adventure', 'Singleplayer', 'Co-op', 'Action', 'Open World', '3D Vision', 'First-Person', 'Building', 'Comedy', 'Survival']",Mixed,Elijah Newman-Gomez,2,4,4,2,positivo
Sir.Six,0.2,76561198106176965,anarchy arcade,What did i just play.,"['Early Access', 'Free to Play', 'Sandbox', 'Multiplayer', 'Indie', 'Simulation', 'Casual', 'Arcade', 'Funny', 'VR', 'Adventure', 'Singleplayer', 'Co-op', 'Action', 'Open World', '3D Vision', 'First-Person', 'Building', 'Comedy', 'Survival']",Mixed,Elijah Newman-Gomez,1,2,2,1,neutral
deathrow_nzl,3.8,76561197965262160,anarchy arcade,"I had a look at this, It kind of looks interesting if you have a lot of time on your hands But I dont really fully understand the point to it. Also the online community for it seems to be almost dead..  I could not find a server\game to jion where I cpuld browse someone elses house and I left my house game open for over an hour and no one jioned it.. I can't really recommend this because it does'nt seem to have active community nor does it seem to have a lot of point to it.. Its basically an alterative custom GUI for steam.","['Early Access', 'Free to Play', 'Sandbox', 'Multiplayer', 'Indie', 'Simulation', 'Casual', 'Arcade', 'Funny', 'VR', 'Adventure', 'Singleplayer', 'Co-op', 'Action', 'Open World', '3D Vision', 'First-Person', 'Building', 'Comedy', 'Survival']",Mixed,Elijah Newman-Gomez,1,2,2,1,negativo
Mr.Sweety,1.3,76561198166988923,anarchy arcade,I played a game in the game. Noice.,"['Early Access', 'Free to Play', 'Sandbox', 'Multiplayer', 'Indie', 'Simulation', 'Casual', 'Arcade', 'Funny', 'VR', 'Adventure', 'Singleplayer', 'Co-op', 'Action', 'Open World', '3D Vision', 'First-Person', 'Building', 'Comedy', 'Survival']",Mixed,Elijah Newman-Gomez,1,3,2,2,positivo
Reckless,0.2,76561197966660339,anarchy arcade,"I couldnt even get past the tutorial, it bugged and wouldn't open a door.","['Early Access', 'Free to Play', 'Sandbox', 'Multiplayer', 'Indie', 'Simulation', 'Casual', 'Arcade', 'Funny', 'VR', 'Adventure', 'Singleplayer', 'Co-op', 'Action', 'Open World', '3D Vision', 'First-Person', 'Building', 'Comedy', 'Survival']",Mixed,Elijah Newman-Gomez,1,0,1,2,negativo
Xelevor,77.6,76561198012917908,anarchy arcade,"This is pretty sweet, even if it isn't really needed. It's a fun approach to your desktop and I look foward to getting the VR glasses to get the whole feel. Totally worth checking out, especially for free.","['Early Access', 'Free to Play', 'Sandbox', 'Multiplayer', 'Indie', 'Simulation', 'Casual', 'Arcade', 'Funny', 'VR', 'Adventure', 'Singleplayer', 'Co-op', 'Action', 'Open World', '3D Vision', 'First-Person', 'Building', 'Comedy', 'Survival']",Mixed,Elijah Newman-Gomez,2,4,4,2,positivo
BenjaminBsuper,0.1,76561198208117364,anarchy arcade,"the game is not working! i hear dumb annoying music and see a black screen, this game is booooohring! so boring that it is spelled wrong, this game is in 1 word TERRIBLE!!! -31/10","['Early Access', 'Free to Play', 'Sandbox', 'Multiplayer', 'Indie', 'Simulation', 'Casual', 'Arcade', 'Funny', 'VR', 'Adventure', 'Singleplayer', 'Co-op', 'Action', 'Open World', '3D Vision', 'First-Person', 'Building', 'Comedy', 'Survival']",Mixed,Elijah Newman-Gomez,0,0,1,1,negativo
