username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Bazookatooth,4.7,76561197972823757,mark of the ninja,Enjoyable all the way around.,"['Stealth', 'Platformer', 'Ninja', 'Indie', '2D', 'Action', 'Singleplayer', 'Side Scroller', 'Adventure', 'Atmospheric', 'Assassin', 'Controller', 'Replay Value', 'Cartoon', 'Puzzle', 'Dark', 'Short', 'Strategy', 'Story Rich', 'Casual']",Overwhelmingly Positive,Klei Entertainment,3,5,4,3,positivo
CrazyF1r3f0x,21.7,76561198012512028,mark of the ninja,One of the best stealth games I've played,"['Stealth', 'Platformer', 'Ninja', 'Indie', '2D', 'Action', 'Singleplayer', 'Side Scroller', 'Adventure', 'Atmospheric', 'Assassin', 'Controller', 'Replay Value', 'Cartoon', 'Puzzle', 'Dark', 'Short', 'Strategy', 'Story Rich', 'Casual']",Overwhelmingly Positive,Klei Entertainment,4,5,5,3,positivo
MegaDiggerSpark37,15.1,76561198107034621,mark of the ninja,"Fantastic stealth game! Love the many possibilities you can have when it comes to scaring guards, passing them or have but to silence them. Recommend playing","['Stealth', 'Platformer', 'Ninja', 'Indie', '2D', 'Action', 'Singleplayer', 'Side Scroller', 'Adventure', 'Atmospheric', 'Assassin', 'Controller', 'Replay Value', 'Cartoon', 'Puzzle', 'Dark', 'Short', 'Strategy', 'Story Rich', 'Casual']",Overwhelmingly Positive,Klei Entertainment,4,5,5,3,positivo
♛ LE_KING ♛,17.3,76561198186011065,mark of the ninja,Very well done ... easily one of the best game around if love love stealth games,"['Stealth', 'Platformer', 'Ninja', 'Indie', '2D', 'Action', 'Singleplayer', 'Side Scroller', 'Adventure', 'Atmospheric', 'Assassin', 'Controller', 'Replay Value', 'Cartoon', 'Puzzle', 'Dark', 'Short', 'Strategy', 'Story Rich', 'Casual']",Overwhelmingly Positive,Klei Entertainment,4,5,5,3,positivo
demonskater,6.7,76561198095254153,mark of the ninja,it's gud,"['Stealth', 'Platformer', 'Ninja', 'Indie', '2D', 'Action', 'Singleplayer', 'Side Scroller', 'Adventure', 'Atmospheric', 'Assassin', 'Controller', 'Replay Value', 'Cartoon', 'Puzzle', 'Dark', 'Short', 'Strategy', 'Story Rich', 'Casual']",Overwhelmingly Positive,Klei Entertainment,2,4,4,3,positivo
TrungNguyen,11.0,76561198344056289,mark of the ninja,Best ninja game ever!,"['Stealth', 'Platformer', 'Ninja', 'Indie', '2D', 'Action', 'Singleplayer', 'Side Scroller', 'Adventure', 'Atmospheric', 'Assassin', 'Controller', 'Replay Value', 'Cartoon', 'Puzzle', 'Dark', 'Short', 'Strategy', 'Story Rich', 'Casual']",Overwhelmingly Positive,Klei Entertainment,4,5,5,3,positivo
Century Duster,10.9,76561197966643524,mark of the ninja,Great game enjoyed it a lot,"['Stealth', 'Platformer', 'Ninja', 'Indie', '2D', 'Action', 'Singleplayer', 'Side Scroller', 'Adventure', 'Atmospheric', 'Assassin', 'Controller', 'Replay Value', 'Cartoon', 'Puzzle', 'Dark', 'Short', 'Strategy', 'Story Rich', 'Casual']",Overwhelmingly Positive,Klei Entertainment,3,5,4,3,positivo
RectalRevenge,9.5,76561197977082040,mark of the ninja,A great 2D stealth game with a ninja theme and a surprisingly good story. Don't let the graphics fool you. This game is awesome and quite immersive. Totally worth the full price tag.,"['Stealth', 'Platformer', 'Ninja', 'Indie', '2D', 'Action', 'Singleplayer', 'Side Scroller', 'Adventure', 'Atmospheric', 'Assassin', 'Controller', 'Replay Value', 'Cartoon', 'Puzzle', 'Dark', 'Short', 'Strategy', 'Story Rich', 'Casual']",Overwhelmingly Positive,Klei Entertainment,4,5,5,3,positivo
Sindri,14.1,76561198213014472,mark of the ninja,"This game hits it right everywhere! Achievements, Customization, Stealth controls. Now the controls may be a little tricky at first but its easy to get used to them after you play enough, I did not even use a mouse for this. The representation of ninjas in the video game world has never been so accurate and it never was anyway. Just get it, this is one of my favourite games right now. Totally worth the price and if there is a sale don't hesitate.","['Stealth', 'Platformer', 'Ninja', 'Indie', '2D', 'Action', 'Singleplayer', 'Side Scroller', 'Adventure', 'Atmospheric', 'Assassin', 'Controller', 'Replay Value', 'Cartoon', 'Puzzle', 'Dark', 'Short', 'Strategy', 'Story Rich', 'Casual']",Overwhelmingly Positive,Klei Entertainment,4,4,5,3,positivo
TinyTim,1.9,76561197998391741,mark of the ninja,Shadowy,"['Stealth', 'Platformer', 'Ninja', 'Indie', '2D', 'Action', 'Singleplayer', 'Side Scroller', 'Adventure', 'Atmospheric', 'Assassin', 'Controller', 'Replay Value', 'Cartoon', 'Puzzle', 'Dark', 'Short', 'Strategy', 'Story Rich', 'Casual']",Overwhelmingly Positive,Klei Entertainment,4,5,5,3,positivo
|JWC|Scott,11.6,76561197961919413,mark of the ninja,Really good game that forces you to play stealthy without keeping you waitings for minutes at a time.,"['Stealth', 'Platformer', 'Ninja', 'Indie', '2D', 'Action', 'Singleplayer', 'Side Scroller', 'Adventure', 'Atmospheric', 'Assassin', 'Controller', 'Replay Value', 'Cartoon', 'Puzzle', 'Dark', 'Short', 'Strategy', 'Story Rich', 'Casual']",Overwhelmingly Positive,Klei Entertainment,3,5,4,3,positivo
Matsukaze,4.7,76561198064142762,mark of the ninja,One of the best stealth games i ever played. Its really short so buy the DLC also it only a dollar,"['Stealth', 'Platformer', 'Ninja', 'Indie', '2D', 'Action', 'Singleplayer', 'Side Scroller', 'Adventure', 'Atmospheric', 'Assassin', 'Controller', 'Replay Value', 'Cartoon', 'Puzzle', 'Dark', 'Short', 'Strategy', 'Story Rich', 'Casual']",Overwhelmingly Positive,Klei Entertainment,3,5,4,2,positivo
