username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
violentstreak,30.4,76561198024930612,dungeon siege iii,"If you are a fan of the series, this will not dissapoint.","['RPG', 'Action', 'Fantasy', 'Action RPG', 'Co-op', 'Local Co-Op', 'Singleplayer', 'Female Protagonist', 'Dungeon Crawler']",Mixed,Obsidian Entertainment,3,4,4,3,positivo
kakarroto007,1.1,76561198034736834,dungeon siege iii,Just no.,"['RPG', 'Action', 'Fantasy', 'Action RPG', 'Co-op', 'Local Co-Op', 'Singleplayer', 'Female Protagonist', 'Dungeon Crawler']",Mixed,Obsidian Entertainment,1,1,1,2,negativo
73pam(),9.0,76561198085849679,dungeon siege iii,i like it,"['RPG', 'Action', 'Fantasy', 'Action RPG', 'Co-op', 'Local Co-Op', 'Singleplayer', 'Female Protagonist', 'Dungeon Crawler']",Mixed,Obsidian Entertainment,2,3,3,2,positivo
ensignedwards,76.9,76561198045291203,dungeon siege iii,"Horribly underrated game. The controls are a bit strange, but once you get past the initial learning curve, it's incredibly fun. Beautiful graphics even on a lower end system, visceral combat, interesting characters/classes. The story's also a lot better than you'd expect, though it may not seem that way at first. Gameplay's a bit of a departure from the previous installments in the series (to say the least), but most changes are for the better, and the story connects back to the first game's much better than DS2's did. My only major complaints are that the audio can be buggy at times, and some of the voice acting is what I will politely call less than stellar. But even with those issues, it's one of the best RPGs I've played in a long time.","['RPG', 'Action', 'Fantasy', 'Action RPG', 'Co-op', 'Local Co-Op', 'Singleplayer', 'Female Protagonist', 'Dungeon Crawler']",Mixed,Obsidian Entertainment,4,4,4,3,positivo
Cstof,3.2,76561198031330490,dungeon siege iii,The worst Coop game I've ever played. Obsidian what have you done??? 2/5 ★★☆☆☆,"['RPG', 'Action', 'Fantasy', 'Action RPG', 'Co-op', 'Local Co-Op', 'Singleplayer', 'Female Protagonist', 'Dungeon Crawler']",Mixed,Obsidian Entertainment,2,1,2,2,negativo
positivebummer,16.7,76561198124878236,dungeon siege iii,"6/10   The first half is fun as you unlock new characters and abilities and can purchase equipment that makes a difference.  By the last 1/2 to 1/3  money no longer matters,  increased abilites don't matter,  relationships don' matter. This  is also a very linear game with only one DLC to a different world. Get it on sale for a decent 15 hours of gameplay. Worth--$1.49","['RPG', 'Action', 'Fantasy', 'Action RPG', 'Co-op', 'Local Co-Op', 'Singleplayer', 'Female Protagonist', 'Dungeon Crawler']",Mixed,Obsidian Entertainment,2,3,3,2,neutral
Hawk318,132.0,76561197970470181,dungeon siege iii,"Good story line and great graphics, but never finished the final battle as it got too boring. 6.5 out of 10 rating.","['RPG', 'Action', 'Fantasy', 'Action RPG', 'Co-op', 'Local Co-Op', 'Singleplayer', 'Female Protagonist', 'Dungeon Crawler']",Mixed,Obsidian Entertainment,4,3,4,2,neutral
Beliartxu,33.9,76561198016602311,dungeon siege iii,"Una campaña con una trama sumamente interesante y profunda, rejugable, visualmente poderoso y muy divertido.","['RPG', 'Action', 'Fantasy', 'Action RPG', 'Co-op', 'Local Co-Op', 'Singleplayer', 'Female Protagonist', 'Dungeon Crawler']",Mixed,Obsidian Entertainment,4,4,4,3,positivo
dr.f00,9.6,76561198023673948,dungeon siege iii,"This is not Dungeon Siege at all. It was obviously being developed as some other, no-name property and they slapped ""Dungeon Siege"" on it assuming they'd sell a few more copies.","['RPG', 'Action', 'Fantasy', 'Action RPG', 'Co-op', 'Local Co-Op', 'Singleplayer', 'Female Protagonist', 'Dungeon Crawler']",Mixed,Obsidian Entertainment,1,2,1,2,negativo
TeflonRhino,40.9,76561197994465477,dungeon siege iii,"Great game, a bit short bit has room for addon from DLC. Multiplayer is cool... have yet to have four people max play.","['RPG', 'Action', 'Fantasy', 'Action RPG', 'Co-op', 'Local Co-Op', 'Singleplayer', 'Female Protagonist', 'Dungeon Crawler']",Mixed,Obsidian Entertainment,3,4,4,2,positivo
