username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
OORRZZ08,43.4,76561198036493055,chivalry: medieval warfare,Superb medieval first person action,"['Medieval', 'Multiplayer', 'Action', 'Gore', 'First-Person', 'Violent', 'Swordplay', 'PvP', 'Indie', 'Third Person', 'Competitive', 'Team-Based', 'Hack and Slash', 'FPS', 'Class-Based', 'Historical', 'Co-op', 'Atmospheric', 'Simulation', 'Difficult']",Very Positive,Torn Banner Studios,2,5,4,3,positivo
Thyskullman,40.7,76561198084650734,chivalry: medieval warfare,worth.,"['Medieval', 'Multiplayer', 'Action', 'Gore', 'First-Person', 'Violent', 'Swordplay', 'PvP', 'Indie', 'Third Person', 'Competitive', 'Team-Based', 'Hack and Slash', 'FPS', 'Class-Based', 'Historical', 'Co-op', 'Atmospheric', 'Simulation', 'Difficult']",Very Positive,Torn Banner Studios,1,4,4,3,positivo
ChowVortex,12.7,76561198288645338,chivalry: medieval warfare,SO FUN!!!!!!!!!!,"['Medieval', 'Multiplayer', 'Action', 'Gore', 'First-Person', 'Violent', 'Swordplay', 'PvP', 'Indie', 'Third Person', 'Competitive', 'Team-Based', 'Hack and Slash', 'FPS', 'Class-Based', 'Historical', 'Co-op', 'Atmospheric', 'Simulation', 'Difficult']",Very Positive,Torn Banner Studios,1,5,4,3,positivo
Goddan Artistu AKA LIL GOK,3.6,76561198094419701,chivalry: medieval warfare,This game is awesome,"['Medieval', 'Multiplayer', 'Action', 'Gore', 'First-Person', 'Violent', 'Swordplay', 'PvP', 'Indie', 'Third Person', 'Competitive', 'Team-Based', 'Hack and Slash', 'FPS', 'Class-Based', 'Historical', 'Co-op', 'Atmospheric', 'Simulation', 'Difficult']",Very Positive,Torn Banner Studios,2,5,4,3,positivo
Tato,13.6,76561197964671552,chivalry: medieval warfare,Fun,"['Medieval', 'Multiplayer', 'Action', 'Gore', 'First-Person', 'Violent', 'Swordplay', 'PvP', 'Indie', 'Third Person', 'Competitive', 'Team-Based', 'Hack and Slash', 'FPS', 'Class-Based', 'Historical', 'Co-op', 'Atmospheric', 'Simulation', 'Difficult']",Very Positive,Torn Banner Studios,2,4,4,3,positivo
✠The MacGuffin✠,38.7,76561198072025417,chivalry: medieval warfare,"This game is broken as all hell. The combat system is pathetic, with the least coherent bindings of any melee-based game I've played thusfar. Forget about changing the bindings because the settings are an absolute mess, being pretty much impossible to navigate. The customization is laughable, at best. They have almost all the items locked, which is fairly standard. Where it falls down is when it doesn't tell you how you bloody well unlock them, aside from the bloody microtransactions they've edged into a game that you've already paid for. It's simply disgraceful and underhanded to slip microtransactions into a game that customers have already coughed up $27.99 for. The gameplay is just awful. There's not much to say there. It's just bloody awful.","['Medieval', 'Multiplayer', 'Action', 'Gore', 'First-Person', 'Violent', 'Swordplay', 'PvP', 'Indie', 'Third Person', 'Competitive', 'Team-Based', 'Hack and Slash', 'FPS', 'Class-Based', 'Historical', 'Co-op', 'Atmospheric', 'Simulation', 'Difficult']",Very Positive,Torn Banner Studios,1,0,1,2,negativo
Dataxe4476(Wazz),60.5,76561198062300888,chivalry: medieval warfare,Overall this game is a really good time.  Only thing I would really change would be to find a fix for the people abusing mouse sensitivity to swing around inhumanly.,"['Medieval', 'Multiplayer', 'Action', 'Gore', 'First-Person', 'Violent', 'Swordplay', 'PvP', 'Indie', 'Third Person', 'Competitive', 'Team-Based', 'Hack and Slash', 'FPS', 'Class-Based', 'Historical', 'Co-op', 'Atmospheric', 'Simulation', 'Difficult']",Very Positive,Torn Banner Studios,2,4,4,3,positivo
Frosty118,35.8,76561198083978922,chivalry: medieval warfare,Some guy joins and claims that if you vote kick you get banned from the game. 10/10 would find that guy again.,"['Medieval', 'Multiplayer', 'Action', 'Gore', 'First-Person', 'Violent', 'Swordplay', 'PvP', 'Indie', 'Third Person', 'Competitive', 'Team-Based', 'Hack and Slash', 'FPS', 'Class-Based', 'Historical', 'Co-op', 'Atmospheric', 'Simulation', 'Difficult']",Very Positive,Torn Banner Studios,2,4,4,3,positivo
Rajcze,156.3,76561197987173297,chivalry: medieval warfare,Great game! I would call it Counter strike from medieval times :-) Its simple but it is also surprisingly hard to handle the control. I love the chaos during the Free-for-all games. The anger when you fight someone for longer time and when you almost have him - someone else runs in and kill him :-) (or kill you both with single swing)..and great feeling when you do exactly the same thing to others :-) ...Classes are well balanced. Buckets of blood and violence. Great idea! Definitely recommend. 86%,"['Medieval', 'Multiplayer', 'Action', 'Gore', 'First-Person', 'Violent', 'Swordplay', 'PvP', 'Indie', 'Third Person', 'Competitive', 'Team-Based', 'Hack and Slash', 'FPS', 'Class-Based', 'Historical', 'Co-op', 'Atmospheric', 'Simulation', 'Difficult']",Very Positive,Torn Banner Studios,3,4,4,4,positivo
Greg-o-tron,4.2,76561198029246311,chivalry: medieval warfare,"Some guy asked me to follow them in battle, we ran and screamed together!  He chopped the ennemy's head and my arm in the same swing... I didn't need that arm anyway... no worries bro","['Medieval', 'Multiplayer', 'Action', 'Gore', 'First-Person', 'Violent', 'Swordplay', 'PvP', 'Indie', 'Third Person', 'Competitive', 'Team-Based', 'Hack and Slash', 'FPS', 'Class-Based', 'Historical', 'Co-op', 'Atmospheric', 'Simulation', 'Difficult']",Very Positive,Torn Banner Studios,3,4,4,3,positivo
