username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Ettin,108.0,76561198063122043,vvvvvv,Excellant game. 10/10,"['Platformer', 'Indie', 'Great Soundtrack', 'Difficult', 'Retro', '2D', 'Singleplayer', 'Pixel Graphics', 'Exploration', 'Action', 'Sci-fi', 'Adventure', 'Short', 'Metroidvania', 'Puzzle', 'Minimalist', 'Open World', 'Space', 'Classic', 'Casual']",Overwhelmingly Positive,Terry Cavanagh,4,5,5,4,positivo
Llama,4.1,76561197963836563,vvvvvv,A very simple and pixelated game that surprises by being very entertaining. The soundtrack is cool and helps create a weird atmosphere in a game that looks like something from the Commodore 64 age but is extremely fun and challenging nonetheless.,"['Platformer', 'Indie', 'Great Soundtrack', 'Difficult', 'Retro', '2D', 'Singleplayer', 'Pixel Graphics', 'Exploration', 'Action', 'Sci-fi', 'Adventure', 'Short', 'Metroidvania', 'Puzzle', 'Minimalist', 'Open World', 'Space', 'Classic', 'Casual']",Overwhelmingly Positive,Terry Cavanagh,2,4,4,4,positivo
TipsFedora,4.1,76561198055857825,vvvvvv,"10/10 Awesome Game! Very challanging and may make you rage from the hard levels! Controls feel very nice and the art style's got that 8-bt Retro look of the Commodore 64. I would reccomend this game to any type of player, casual or competetive.","['Platformer', 'Indie', 'Great Soundtrack', 'Difficult', 'Retro', '2D', 'Singleplayer', 'Pixel Graphics', 'Exploration', 'Action', 'Sci-fi', 'Adventure', 'Short', 'Metroidvania', 'Puzzle', 'Minimalist', 'Open World', 'Space', 'Classic', 'Casual']",Overwhelmingly Positive,Terry Cavanagh,2,5,4,5,positivo
Astropop,10.3,76561197969037383,vvvvvv,buy it.,"['Platformer', 'Indie', 'Great Soundtrack', 'Difficult', 'Retro', '2D', 'Singleplayer', 'Pixel Graphics', 'Exploration', 'Action', 'Sci-fi', 'Adventure', 'Short', 'Metroidvania', 'Puzzle', 'Minimalist', 'Open World', 'Space', 'Classic', 'Casual']",Overwhelmingly Positive,Terry Cavanagh,2,5,4,4,positivo
HyperCube,7.4,76561198216566844,vvvvvv,VVVVVV is a great game for all ages. It requires no crazy graphics card and no expensive cpu. It's just low-res graphics and helluva lotta fun.,"['Platformer', 'Indie', 'Great Soundtrack', 'Difficult', 'Retro', '2D', 'Singleplayer', 'Pixel Graphics', 'Exploration', 'Action', 'Sci-fi', 'Adventure', 'Short', 'Metroidvania', 'Puzzle', 'Minimalist', 'Open World', 'Space', 'Classic', 'Casual']",Overwhelmingly Positive,Terry Cavanagh,2,5,4,4,positivo
tS | Micky Bluescreens,1.1,76561198036348065,vvvvvv,"11/10 would have epileptic seizures again In all honesty though I found this game fantastic for what it was, really basic idea but very fun to play, decided to play it as a warm up to shadowrun for five, ten minutes tops but I just lost track of time, maybe it's the soundtrack. Anyway I would advise picking it up I found it very fun and the mechanics were simple yet interesting to see made use of.","['Platformer', 'Indie', 'Great Soundtrack', 'Difficult', 'Retro', '2D', 'Singleplayer', 'Pixel Graphics', 'Exploration', 'Action', 'Sci-fi', 'Adventure', 'Short', 'Metroidvania', 'Puzzle', 'Minimalist', 'Open World', 'Space', 'Classic', 'Casual']",Overwhelmingly Positive,Terry Cavanagh,2,5,4,3,positivo
Georgelolwut?,0.6,76561198061155499,vvvvvv,Vuck Vhis Vame Vs Very Vard,"['Platformer', 'Indie', 'Great Soundtrack', 'Difficult', 'Retro', '2D', 'Singleplayer', 'Pixel Graphics', 'Exploration', 'Action', 'Sci-fi', 'Adventure', 'Short', 'Metroidvania', 'Puzzle', 'Minimalist', 'Open World', 'Space', 'Classic', 'Casual']",Overwhelmingly Positive,Terry Cavanagh,2,4,4,5,positivo
aarontheweather,9.3,76561198065220713,vvvvvv,"This just might be my favorite game on Steam. Maybe of all time.  Isn't really anything to fault here.  Perfectly/cleverly designed, infuriating but fair, even a touch of humor and heart.  A must have if you like platformers of any kind.","['Platformer', 'Indie', 'Great Soundtrack', 'Difficult', 'Retro', '2D', 'Singleplayer', 'Pixel Graphics', 'Exploration', 'Action', 'Sci-fi', 'Adventure', 'Short', 'Metroidvania', 'Puzzle', 'Minimalist', 'Open World', 'Space', 'Classic', 'Casual']",Overwhelmingly Positive,Terry Cavanagh,4,5,5,4,positivo
Slime,0.2,76561198032327920,vvvvvv,no,"['Platformer', 'Indie', 'Great Soundtrack', 'Difficult', 'Retro', '2D', 'Singleplayer', 'Pixel Graphics', 'Exploration', 'Action', 'Sci-fi', 'Adventure', 'Short', 'Metroidvania', 'Puzzle', 'Minimalist', 'Open World', 'Space', 'Classic', 'Casual']",Overwhelmingly Positive,Terry Cavanagh,2,4,4,5,neutral
Bufferin Jankins,3.1,76561198079776829,vvvvvv,Perfect example of how fancy graphics are not required to make a creative and challenging game. Good times abound in VVVVVV!,"['Platformer', 'Indie', 'Great Soundtrack', 'Difficult', 'Retro', '2D', 'Singleplayer', 'Pixel Graphics', 'Exploration', 'Action', 'Sci-fi', 'Adventure', 'Short', 'Metroidvania', 'Puzzle', 'Minimalist', 'Open World', 'Space', 'Classic', 'Casual']",Overwhelmingly Positive,Terry Cavanagh,2,5,4,4,positivo
