username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
g6qwerty,1338.2,76561198035281276,mabinogi,"If you love doing insane amounts of quests and stories, you should enjoy it. Other wise IDC about the quests any more. It has a fun combat system, which even lower level you can still survive higher level mosnsters, if you skilled enough. Other than that its fun to play with freinds, and most players are freindly.","['Anime', 'Free to Play', 'Massively Multiplayer', 'RPG', 'MMORPG', 'Action', 'Casual', 'Simulation', 'Adventure', 'Open World', 'Fantasy', 'Multiplayer', 'Sandbox', 'Action RPG', 'Nudity', 'Great Soundtrack']",Mostly Positive,NEXON Korea Corp.,3,4,4,3,positivo
Vatti42,2.6,76561198051083394,mabinogi,It's probably the best MMORPG ever made. It has a fairly unique art style and plenty to do. It has an expansive map with a generally nice community. If you like MMORPGs you should definetely check this one out.,"['Anime', 'Free to Play', 'Massively Multiplayer', 'RPG', 'MMORPG', 'Action', 'Casual', 'Simulation', 'Adventure', 'Open World', 'Fantasy', 'Multiplayer', 'Sandbox', 'Action RPG', 'Nudity', 'Great Soundtrack']",Mostly Positive,NEXON Korea Corp.,4,5,4,3,positivo
Nutella,14.3,76561198170341543,mabinogi,"Started game, bought a lute, Challenged level 180 player to a music battle. He played the SAO theme song, I messed up on Mary Had a Little Lamb. Guess what?! I won.","['Anime', 'Free to Play', 'Massively Multiplayer', 'RPG', 'MMORPG', 'Action', 'Casual', 'Simulation', 'Adventure', 'Open World', 'Fantasy', 'Multiplayer', 'Sandbox', 'Action RPG', 'Nudity', 'Great Soundtrack']",Mostly Positive,NEXON Korea Corp.,2,4,4,3,positivo
BallMages,0.5,76561198067170248,mabinogi,420/69 would play never again,"['Anime', 'Free to Play', 'Massively Multiplayer', 'RPG', 'MMORPG', 'Action', 'Casual', 'Simulation', 'Adventure', 'Open World', 'Fantasy', 'Multiplayer', 'Sandbox', 'Action RPG', 'Nudity', 'Great Soundtrack']",Mostly Positive,NEXON Korea Corp.,1,1,2,2,negativo
Arcene,2095.0,76561198115205071,mabinogi,Once you get sucked in you'll keep coming back. While there are classes any one character can learn and max any class and almost every skill(a few are race specific).,"['Anime', 'Free to Play', 'Massively Multiplayer', 'RPG', 'MMORPG', 'Action', 'Casual', 'Simulation', 'Adventure', 'Open World', 'Fantasy', 'Multiplayer', 'Sandbox', 'Action RPG', 'Nudity', 'Great Soundtrack']",Mostly Positive,NEXON Korea Corp.,3,4,4,2,positivo
Arkotixxx,14.1,76561198089556539,mabinogi,"This game is great, but its not for people that want to just jump right into a game.  This will take a lot of learning and it will be very time consuming.","['Anime', 'Free to Play', 'Massively Multiplayer', 'RPG', 'MMORPG', 'Action', 'Casual', 'Simulation', 'Adventure', 'Open World', 'Fantasy', 'Multiplayer', 'Sandbox', 'Action RPG', 'Nudity', 'Great Soundtrack']",Mostly Positive,NEXON Korea Corp.,3,4,4,4,positivo
Shyuin,5.5,76561198053712307,mabinogi,Been playing this for years. Its one of the best RPG mmo's out there and you should totally try it at least once.,"['Anime', 'Free to Play', 'Massively Multiplayer', 'RPG', 'MMORPG', 'Action', 'Casual', 'Simulation', 'Adventure', 'Open World', 'Fantasy', 'Multiplayer', 'Sandbox', 'Action RPG', 'Nudity', 'Great Soundtrack']",Mostly Positive,NEXON Korea Corp.,4,5,4,3,positivo
megger,33.8,76561198042137515,mabinogi,"I use to play this game back in early 2008, total level of 2.3k I loved it, i would wake up every day to play it never bothered downloading it on steam, I grinded a lot but the game became stale as how they revamped the leveling system and the in game player based economy giving rare items like nothing due to events, in game glitches ruined the entirety of the game because people were able to complete highly difficult runs by using server lag on mobs there were also strange glitches with ingame drops that would max your stats to 999 it was things like these that ruined the game more and more I tried coming back in 2014 it wasn't that bad they had good events but all the grinding players over 3k stopped playing saying that this game was on a slow decline to failure I think this game would have been better if they kept it the classic way and didn't try to compete with warframe goodbye 2k+ worth of money spent on ingame currency it was definitely a waste. I would however play if a guild played this and other games lol!! All guilds I joined died out! Usually for total level 2k+ I DO RECOMMEND this game to new comers as far as his game to new people you will enjoy it! I promise!!","['Anime', 'Free to Play', 'Massively Multiplayer', 'RPG', 'MMORPG', 'Action', 'Casual', 'Simulation', 'Adventure', 'Open World', 'Fantasy', 'Multiplayer', 'Sandbox', 'Action RPG', 'Nudity', 'Great Soundtrack']",Mostly Positive,NEXON Korea Corp.,3,2,3,4,neutral
Red Ringo,55.2,76561198044108375,mabinogi,"You know, I still have to question after all these years... Why the ♥♥♥♥ can't you crucify ♥♥♥♥ing Ferghus?","['Anime', 'Free to Play', 'Massively Multiplayer', 'RPG', 'MMORPG', 'Action', 'Casual', 'Simulation', 'Adventure', 'Open World', 'Fantasy', 'Multiplayer', 'Sandbox', 'Action RPG', 'Nudity', 'Great Soundtrack']",Mostly Positive,NEXON Korea Corp.,2,3,3,2,negativo
CanineOmega,3321.8,76561198054704305,mabinogi,"Unlike nothing I ever played before, This game is simply unique, lots of skills, item crafting, monsters, storyline. Try it at least once","['Anime', 'Free to Play', 'Massively Multiplayer', 'RPG', 'MMORPG', 'Action', 'Casual', 'Simulation', 'Adventure', 'Open World', 'Fantasy', 'Multiplayer', 'Sandbox', 'Action RPG', 'Nudity', 'Great Soundtrack']",Mostly Positive,NEXON Korea Corp.,4,5,4,3,positivo
