username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
digdugpacman,16.2,76561198156835632,half-life: opposing force,"its cool wait,.... its epik","['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,3,4,4,3,positivo
can i get a good team pls thx,7.2,76561198123831142,half-life: opposing force,WHAT IS YOUR MAJOR MALFUNCTION STILL READING THE REVIEWS DIRTBAG!? YOU WILL GET THIS GAME NOW OR I WILL BREAK YOU DOWN LIKE AN M16!,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,4,5,5,3,positivo
wneq,16.7,76561197979822108,half-life: opposing force,"classic, one of my top10 best games ever","['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,4,5,5,3,positivo
m3lih,10.1,76561198261564566,half-life: opposing force,HALF LİFE <3,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,4,5,5,3,positivo
MaximusBadymus,3.0,76561198286412539,half-life: opposing force,Yo Volvo! Make a HD version of this and Blue Shift!,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,3,4,5,3,positivo
Rice nibbler,11.7,76561198100765763,half-life: opposing force,um it gets hard at some times and you wana pull your hair out but you really get pulled into it and you keep on fighting till you finish and i loved that gman was in there i recomend this to the gamers who love a good story,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,4,4,5,3,positivo
Start_Running,8.5,76561198043285599,half-life: opposing force,"We all know Half-Life is the classic. If you enjoyed Half-Life... you may find Opposing Force a little disappointing. In brief; Opposing Force puts you in the shoes of Adrian Shepard... one of the Soldiers sent in to 'clean up' Black Mesa.  Of course things go horribly wrong and you wind up fighting for your survuival and the fate of the world. The Good: * Most of the good things about Half-Life carry over. * New and interesting Enemies * New and interesting Weapons to kill New and Interesting Enemies with. * Explore New Areas of Black Mesa All in all a solid expansion and the idea of having a squad of specialize d soldiers to help you with is always great and leads to some interesting challenges. The Alien X Race also makes for tough antagonists. THe new black ops are also a joy. The Bad * Mundane Area Design. * Bad Lighting * Disjointed STory * Gimmicky Yeah, the biggest problem here is the lighting. I know Gearbox thought their Light Amp thingie was cool and it admittedly better than the flash light but... it's not practically to have the areas so dark you have to leave it on half the txchuffin time. You will be seeing alot of green in this game. Also the level design ... is dodgey. As in you don't quite feel the interconnection between the areas. In short they feel more like levels and less like actual parts pof a facility in some cases. A minor quibble. Also there are a timed few trial and error sections that will annoy you. Lastly it does feel Gimmickjy. SInce you spend most of your time fighting the allien X creatures... it's actually easy to forget that you're in the same Black Mesa as Gordon freeman and Barney Calhoun. It Might as well have been a different facility all together. Out of the two expansions this feels like the most tangental of them, and the least polished. There's also not much of the story being woven into the background, and it simply lacks the pacing of either Half-Life or Blue Shift. Not that it is a bad game.. it's still quite good but it is a step down rather than hup. Thankffully Half Life raised the bar enough that even a step down is still a high mark.","['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,2,4,3,3,neutral
haroldkcarlson,15.5,76561198203365228,half-life: opposing force,"One cannot fully imagine the intertwining complexities and stories.  However it lacks, core, will, and strength.  This is because it is a video game, and those don't have physical attributes. My connection to this game is deep and old, older than my dog himself.  The three months my dog has spent on this earth have been very pleasent, thank you for asking.  My life was forever changed by this purchase, I don't even know how to start. Before this I was just a poor wallstreet tycoon selling millions in stocks and bonds.  I wanted a purpose, my life felt empty so, because I didn't want to actully join the military i bought this game. Soon I spent so much time playing this game I sunk into poverty, but it was ok because I now had a purpose, virtually I was defending the US interests.  This game gave me that.  This game is my love this game is my life.","['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,4,5,5,3,positivo
elliptical,14.1,76561197965854720,half-life: opposing force,Great Linux classic.  Big thumbs up.,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,3,4,5,3,positivo
Gengszter,21.0,76561198185069399,half-life: opposing force,"Old, but good.","['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,3,4,4,3,positivo
hellrazorz666,42.3,76561197980008812,half-life: opposing force,This is a great spin off game.  If you like Half Life you will like this game.,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,4,5,4,3,positivo
DarkArchonNG,0.3,76561197971042978,half-life: opposing force,"I played this game for a long time many years ago. Refreshed and ready to play again I fired it up! I used to love playing Opposing force CTF. I loved using the Barnalce and flying all over the map and capping flags and dropping dudes left and right. This is still possible, UNFORTUNATELY - Nobody plays. This is such an amazing game though.","['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,4,4,5,3,positivo
chasegib1,50.4,76561198158190091,half-life: opposing force,loved it,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,4,5,5,3,positivo
Toxic_Blister,12.4,76561198166004046,half-life: opposing force,"Half life opposing force is a great game in the first place, But it makes it even better when you can see gordon freeman in the lambda teleporter and you can go to the dam and see what it is like after gordon leaves. Anyway its a great game!","['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,4,5,5,3,positivo
JerichoRaccoon941,9.6,76561198028434707,half-life: opposing force,"After finishing ""Half-Life,"" I decided to go and see what was done to improve upon the original game. I first started with this game, ""Half-Life: Opposing Force."" And when I played it, this game was a testament to how Expansion Packs were in their day, before the age of DLC. It expands upon the original game, with a good story and plenty of new stuff to make it feel like it's own game. This is what I remember fondly about expansion packs from back in the 1990s-2000s. Maintaining what made the original ""Half-Life"" work in the first place, ""Half-Life: Opposing Force"" is a concurrent story that takes place at the same time as the main game itself. This time, you play as Marine Corporal Adrian Shephard, who is part of the Marine Hazardous Environment Combat Unit (HECU) as they move to ""cleanse"" the Black Mesa facility during the events of the original ""Half-Life."" This game does a great job bridging together moments between this game and the original, making it feel like it's taking place during the main story. Again, Shephard is not a speaking protagonist, making him more immersive to the player. And again, you never lose control of Shephard throughout the game, therefore making it be told completely through his perspective.  What worked very well in the first game works very well in this Expansion. Also, the game continues to keep the game's areas interconnected, allowing you to feel like you're travelling through the Black Mesa facility. It again, worked in the first game, and works well in this one. I also liked the new weapons in this game, a Desert Eagle, a Sniper Rifle, a SAW, some new alien weapons, and even one of those Barnacles. There's plenty of new content and new areas to explore in this game that keep it fresh. I honestly found myself enjoying this game more than I did the original ""Half-Life"", and it felt like it corrected several of the flaws the original had. For one, the game doesn't give you as hard a time trying to maintain the power levels of the PCV. Also, the game avoids death-trap level design as much as the original did. There's still plenty of platforming with bad jump controls, but overall, I didn't have as many problems with this game as I did the original. I still like the original, but I feel this game felt more perfected. I also liked how this game gave you more useful allies (security guards and scientists aren't much help except for opening doors), but the other Marines in this game are a little more useful (especially the Engineer and Medic), but I found myself preferring to work alone, as the AI for the other Marines makes them not at all that useful in combat. Also, the enemy variety is improved quite a bit in this game, especially the Race X aliens, which also add on to the variety. This is another thing that makes this game a true testament to the expansion pack. It's a shame that most DLC doesn't have the quality that most old-time Expansion Packs did, but this game is a testament to the expansion pack of the 1990s-2000s. It has plenty of new content, enough of a story, plenty of new enemies, and improves on the original game's flaws. This is a great expansion that I enjoyed greatly. I look forward to another playthrough.","['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,5,4,5,3,positivo
Y2J Boy,2.4,76561198119727050,half-life: opposing force,"Retains the challenging puzzles, the adrenaline pumping action, and the rich story of Half-Life while being fresh and being its own game. 9/10","['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,5,5,5,4,positivo
HACKED BY POODLE CORP,0.2,76561198284139163,half-life: opposing force,"I wish i could play it, but the ♥♥♥♥ing widescreen is being a dickhole.","['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,2,1,3,2,negativo
Manic,7.1,76561197972322432,half-life: opposing force,This game was so much better than expected despite being a half life fan in the first place it still exceeded my expectations.,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,4,5,5,3,positivo
JakeTheScrake,7.1,76561198062982369,half-life: opposing force,Awesome would recommend if you liked Half life 1,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,4,5,5,3,positivo
кулИксслабитель,22.7,76561198139296605,half-life: opposing force,it is a really good game 100/10 :),"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Shooter', 'First-Person', 'Aliens', 'Adventure', ""1990's"", 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Silent Protagonist', 'Great Soundtrack', 'Puzzle']",Very Positive,Gearbox Software,4,5,5,3,positivo
vladjones,7.4,76561198071839908,halo: spartan assault,For under 5 € it is tolerated to buy.,"['Action', 'Top-Down Shooter', 'Sci-fi', 'Singleplayer', 'Top-Down', 'Shooter', 'Twin Stick Shooter', 'Strategy', 'Touch-Friendly', 'Great Soundtrack', 'Adventure', 'Arcade', 'Futuristic', 'Multiplayer', 'Third Person', 'Aliens', 'Space', 'Third-Person Shooter', 'Isometric', 'RTS']",Very Positive,"Vanguard Games,343 Industries",2,3,3,2,positivo
Furyst,2.1,76561198077842691,halo: spartan assault,Best Halo on Steam. Also only one. GG EZ,"['Action', 'Top-Down Shooter', 'Sci-fi', 'Singleplayer', 'Top-Down', 'Shooter', 'Twin Stick Shooter', 'Strategy', 'Touch-Friendly', 'Great Soundtrack', 'Adventure', 'Arcade', 'Futuristic', 'Multiplayer', 'Third Person', 'Aliens', 'Space', 'Third-Person Shooter', 'Isometric', 'RTS']",Very Positive,"Vanguard Games,343 Industries",2,4,4,2,positivo
blaze,3.7,76561198267239489,halo: spartan assault,"Great game! Always wanted to play Halo but never got the chance as there were only 2 halo games for PC. Now i can play it again,YAY!","['Action', 'Top-Down Shooter', 'Sci-fi', 'Singleplayer', 'Top-Down', 'Shooter', 'Twin Stick Shooter', 'Strategy', 'Touch-Friendly', 'Great Soundtrack', 'Adventure', 'Arcade', 'Futuristic', 'Multiplayer', 'Third Person', 'Aliens', 'Space', 'Third-Person Shooter', 'Isometric', 'RTS']",Very Positive,"Vanguard Games,343 Industries",3,5,4,2,positivo
