username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
sunsetplaid,0.8,76561197990421528,hitman 2: silent assassin,This is the one that amped up the HImtan series to where it is at now and beyond!!,"['Stealth', 'Action', 'Third Person', 'Singleplayer', 'Assassin', 'Classic', 'Shooter', 'Sandbox', 'Great Soundtrack', 'Difficult', 'FPS', 'Adventure', 'First-Person', 'Gore', 'Crime']",Very Positive,Io-Interactive A/S,4,5,5,4,positivo
Beets By Schrute,15.7,76561198044026292,hitman 2: silent assassin,best stelth gyame in teh wurl,"['Stealth', 'Action', 'Third Person', 'Singleplayer', 'Assassin', 'Classic', 'Shooter', 'Sandbox', 'Great Soundtrack', 'Difficult', 'FPS', 'Adventure', 'First-Person', 'Gore', 'Crime']",Very Positive,Io-Interactive A/S,3,5,4,4,positivo
joelexicon,15.0,76561198084322926,hitman 2: silent assassin,"This game is one of the best games I've ever played. The story, the gameplay, the soundtrack, the atmosphere and environment, is all executed extremely well.  For a 2002 game, it was ahead of its time. The player gets to have control of a man who goes by the name ""47."" He had worked as a hitman for quite some time after escaping an asylum in which he was born as an artificially made human clone, born and raised to be a killer for the wrong reasons.  He becomes accustomed to killing for the right reasons considering his targets wind up behind horrible people who do bad things.  However, his motivation seemed to be money and fulfilling his habit of professional stealth and murder.  But, he did eventually clear things up and manage to put an end to what was bad in the previous game. At the start of the game, our once notorious protagonist is an ex-hitman seeking forgiveness working at a church somewhere in Sicily.  He befriends ""Father Emilio Vittorio"", who is eventually kidnapped.  The individuals who captured him leave a note demanding money from 47 in return for his priest friend.  47 is to then rejoin his employers at the ""International Contract Agency (ICA)"" and work with his handler Diana Burnwood.  Throughout the game, she gives the player a contract or hit to perform in exchange for the agency's attempts at finding Father Vittorio.  Within these levels, the player is to take control of 47 and take in really huge levels with plenty going on.  Not only is there a target (or targets) within the level, but there are probably guards, civilians, security cameras, et cetera. After realizing all this, the player must painstakingly calculate how he or she is going to get the job done and escape with as much precision and stealth as possible.  It is allowed to go in guns-blazing, however it can be pretty darn difficult, and it's not necessarily the ideal way to play the game.  If one were to play the game like it's normally supposed to be played by the means of stealth, there are rewards.  Such rewards happen to be new weapons that could be used to improve stealth abilities, or non-stealth abilities.  Every once in a while, 47 will wind up back at that church so that he could wait on another job by his work computer, or take a good look at all the weapons the player has unlocked throughout the game so far within the garden shed.  It is also important to know that 47 can take disguises on individuals that he either kills or knocks out, which is a feature in every Hitman game that is always fantastic.  It allows access to parts of the level that would be restricted otherwise.  But, if you're up for a silent assassin suit only challenge, be my guest. By no means do each level feel the same or repetitive, for 47's job requires him to work on a global scale.  The excellent level design also helps make each level feel like something new and difficult.  And by difficult, I mean really difficult. Even though it is tough, there are many opportunities within each level for the player to improvise and figure out within every level, and it is well worth the time.  Such opportunities allow the player to pick and choose equipment before starting a level, as well as using things in the environment that can be found to assist in performing the hit.  That is awesome. --- The game isn't without its faults, though.  One thing that bothers me particularly are the possibilities of getting compromised and realized by enemies even when in a disguise.  It happens by the most dumb means possible... If you were to run within a disguise (which is something players do in almost every game, because why would you want to be really slow...) you could be shot at.  And so, to avoid suspicion, you *must* walk when close to other non-played characters that happen to be guards or wearing the same clothes as you.  If you're in your original suit, you can run all you want.  But otherwise, nope.  And it does makes sense to get suspicion for it, but it doesn't make sense to be immediately shot for it. Thankfully, every other Hitman game does not have this problem, and the idea of there being suspicion is done a lot better.  But it is something to think about and prepare for before playing this game.  You could preform a glitch where you can quickly switch between running and walking and not get shot at for it, but it really looks stupid and it kills the illusion that the game is not just a game, but something seemingly realistic.  This poorly designed mechanic is really annoying.  But, if you have the patience, it can be overlooked and the game could still be a lot of fun. There is a notorious bad level in this game known as ""Hidden Valley.""  In this level, there is no target.  Which could have been okay if it were still fun and managable.  But it's not.  There is one disguise option.  If you get it, it still doesn't stop the difficulty of getting through.  It's not the fun difficult you'll get at every other time in the game.  No.  It's the stupid difficulty that only exists due to bad mechanics.  Every time a guard gets you in their sights, they run to you to check your ""ID"" or whatever, even though your face is completely covered up in a mask and you look just like one of them.  But for some reason, even though they could have literally run up the anybody else who looks the same and check their ID, they check yours.  I recommend getting through this misery as much as possible before you die of pain from trying to get a perfect ""Silent Assassin"" rating from completing it.  Ironically, there is no assassination in this level, making the idea of getting the Silent Assassin rating seem pointless.  Just get through it, and never play it again, unless you really want to, for some reason.  You might unlock a weapon from doing it, but you could probably find it and exit the level with it instead.  This is the worst level in the entire Hitman franchise, in my personal opinion.  Get it done.  Then move on. It is really, really, bad. Another thing that rubs me the wrong way is the fact that you awkwardly have to load a level you last saved in, then exit it to get back to the menu, then be able to pick a level in order to play whatever level you want.  After you beat the game, it does save, so it's not that you would have to beat the last level over and over again, and that's great.  But still, this is something that is a little annoying.  Thankfully, Hitman 2: Silent Assassin, and the third game, Hitman: Contracts, are the only games in the franchise to do this. -- The atmosphere and vibe from each level (except Hidden Valley) feel ecstatic.  Even though the graphics are dated, they're still nice to look at and are far from ugly.  Even if you don't have a super computer that allows amazing detailed graphics and insane frame rate, the game still looks cool in gameplay and in cutscenes. The levels are also beautifully designed, making almost every level a joy to complete. Not only did I feel like a professional assassin when I executed levels with intense precision and stealth, but I felt like one whenever the ICA moved me into these locations.  These locations range from being civil parties with wealthy scumbags to top secret locations where you need a disguise to not get shot on sight.  I always felt like I was on an important job, causing me to feel like a real professional.  If I wasn't a professional in the first place, I wouldn't be able to have the ICA send me on these jobs.  Trail and error is the key to success in becoming the professional this game will want you to be.  So have at it. -- The soundtrack is some of the best I've heard in a video game, let alone a form of entertainment.  It was composed by Jesper Kyd, and it is perfect. -- Overall, the game is really great.  The game offers a compelling story revolving around a character who manages to be a cold-blooded killer and a human being seeking justice.  Buy it.","['Stealth', 'Action', 'Third Person', 'Singleplayer', 'Assassin', 'Classic', 'Shooter', 'Sandbox', 'Great Soundtrack', 'Difficult', 'FPS', 'Adventure', 'First-Person', 'Gore', 'Crime']",Very Positive,Io-Interactive A/S,5,4,4,4,positivo
[Cloud9] Japanese_Spaghetti,3.8,76561198081019897,hitman 2: silent assassin,very fun,"['Stealth', 'Action', 'Third Person', 'Singleplayer', 'Assassin', 'Classic', 'Shooter', 'Sandbox', 'Great Soundtrack', 'Difficult', 'FPS', 'Adventure', 'First-Person', 'Gore', 'Crime']",Very Positive,Io-Interactive A/S,3,5,4,3,positivo
Karl Childers,9.8,76561197992004215,hitman 2: silent assassin,"You don't need a review for this one, it's still good in 2015. A little dated? maybeh? *sniff*... maybeh.. but with cheats on? fuggedaboudit !! something nice to pick up on sale","['Stealth', 'Action', 'Third Person', 'Singleplayer', 'Assassin', 'Classic', 'Shooter', 'Sandbox', 'Great Soundtrack', 'Difficult', 'FPS', 'Adventure', 'First-Person', 'Gore', 'Crime']",Very Positive,Io-Interactive A/S,3,4,4,3,positivo
iicarus,1.7,76561198159999147,hitman 2: silent assassin,Pretty good game for when it was released pick it up on a sale!,"['Stealth', 'Action', 'Third Person', 'Singleplayer', 'Assassin', 'Classic', 'Shooter', 'Sandbox', 'Great Soundtrack', 'Difficult', 'FPS', 'Adventure', 'First-Person', 'Gore', 'Crime']",Very Positive,Io-Interactive A/S,3,4,4,3,positivo
SoldierGrantman,42.0,76561198028364734,hitman 2: silent assassin,Enjoyed this game after googling how to iron out the install bugs.  Not especially difficult.  Would have liked a harder difficulty.,"['Stealth', 'Action', 'Third Person', 'Singleplayer', 'Assassin', 'Classic', 'Shooter', 'Sandbox', 'Great Soundtrack', 'Difficult', 'FPS', 'Adventure', 'First-Person', 'Gore', 'Crime']",Very Positive,Io-Interactive A/S,3,4,4,2,positivo
hamster,0.1,76561198042593583,hitman 2: silent assassin,Was not able to get the game running on Windows 10. I could watch the intro movie but it crashed when I tried to start the game. Pity!,"['Stealth', 'Action', 'Third Person', 'Singleplayer', 'Assassin', 'Classic', 'Shooter', 'Sandbox', 'Great Soundtrack', 'Difficult', 'FPS', 'Adventure', 'First-Person', 'Gore', 'Crime']",Very Positive,Io-Interactive A/S,2,1,2,3,negativo
UncleDanno,0.2,76561198027757459,hitman 2: silent assassin,"Unplayable on modern computers. Even if you change all the resolution settings using fixes from the forums, it still has terrible lag. Shame as I used to play this as a kid and was looking forward to playing it properly, instead of shooting everyone and everything.","['Stealth', 'Action', 'Third Person', 'Singleplayer', 'Assassin', 'Classic', 'Shooter', 'Sandbox', 'Great Soundtrack', 'Difficult', 'FPS', 'Adventure', 'First-Person', 'Gore', 'Crime']",Very Positive,Io-Interactive A/S,2,1,3,3,negativo
!Camper!!0v3rL0rd!,16.9,76561198028227423,hitman 2: silent assassin,Played this game so much that i know it better than my five bloody fingers.,"['Stealth', 'Action', 'Third Person', 'Singleplayer', 'Assassin', 'Classic', 'Shooter', 'Sandbox', 'Great Soundtrack', 'Difficult', 'FPS', 'Adventure', 'First-Person', 'Gore', 'Crime']",Very Positive,Io-Interactive A/S,4,5,5,4,positivo
