username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
💛💛💛,11.0,76561198066513358,pixel piracy,top kek,"['Pirates', 'Indie', 'Pixel Graphics', 'RPG', 'Sandbox', '2D', 'Open World', 'Rogue-like', 'Simulation', 'Adventure', 'Singleplayer', 'Action', 'Side Scroller', 'Building', 'Strategy', 'Rogue-lite', 'Survival', 'Crafting', 'Multiplayer', 'Gore']",Mixed,Vitali Kirpu,2,3,3,3,positivo
Jish,22.7,76561198031001051,pixel piracy,"So, there is a lot of good to this game, but in the end it is still very buggy, and just... boring. I'd have liked to be able to conqure islands and build on them.. maybe make a fortress or something that would give me some resources over time, like crab meat, tobacco, sugar, etc.. Actually building stuff wouldn't really matter all that much except for ""Defenses"" like cannons and defenders.. or whatever.. maybe have like.. an area of influence.. once you control an area it has an area of influence out to islands around it.. and as you build further out maybe you can assign a main island, basically your personal fortress that all your stuff goes to.. maybe a trader or two there.. Etc etc.. Basically though, in the end this game isn't well executed, fantastic idea.. horrible set up. It's messy, buggy, and limited. I still play it though, due to it's one of the few games you get to build a ship from scratch, and sail the seas.. but I'm sure there are better games. Pirate customization could have been better.. I mean, ok the truth is? I have a good dozen or so negative things to say about the game.. just what it is. I'll try for positives. Uhm.... people can fish..? people can swab yer poop deck..? . . You can poo :/ It just.. it has GREAT IDEAS! . . .but.. just.. guys work on it more, cmon.. pathing is SO BAD.. it's SOO BAD... ruins the game. Waste of 10 dollars. Only get this game if it's 5 dollars or less.","['Pirates', 'Indie', 'Pixel Graphics', 'RPG', 'Sandbox', '2D', 'Open World', 'Rogue-like', 'Simulation', 'Adventure', 'Singleplayer', 'Action', 'Side Scroller', 'Building', 'Strategy', 'Rogue-lite', 'Survival', 'Crafting', 'Multiplayer', 'Gore']",Mixed,Vitali Kirpu,2,2,3,2,negativo
SerchForVideos,21.5,76561198073408648,pixel piracy,"When I bought this game was within the first day since they launched it. Now it looks like it was left aside and no one will ever touch it again. Unless you are a game collectionist, don´t buy it. Maybe it will never have any more updates in the future. (Fred The Sled has an astonishing review.)","['Pirates', 'Indie', 'Pixel Graphics', 'RPG', 'Sandbox', '2D', 'Open World', 'Rogue-like', 'Simulation', 'Adventure', 'Singleplayer', 'Action', 'Side Scroller', 'Building', 'Strategy', 'Rogue-lite', 'Survival', 'Crafting', 'Multiplayer', 'Gore']",Mixed,Vitali Kirpu,1,2,2,3,negativo
a real snow mexican,8.1,76561198168196711,pixel piracy,at first it didint work but i fixed it it is a very fun game,"['Pirates', 'Indie', 'Pixel Graphics', 'RPG', 'Sandbox', '2D', 'Open World', 'Rogue-like', 'Simulation', 'Adventure', 'Singleplayer', 'Action', 'Side Scroller', 'Building', 'Strategy', 'Rogue-lite', 'Survival', 'Crafting', 'Multiplayer', 'Gore']",Mixed,Vitali Kirpu,2,4,3,3,positivo
✠ Moikahl ✠,11.9,76561198001341979,pixel piracy,Its a nice game. You can create your own ships and fight against hard enemies. Very fun and addicting.,"['Pirates', 'Indie', 'Pixel Graphics', 'RPG', 'Sandbox', '2D', 'Open World', 'Rogue-like', 'Simulation', 'Adventure', 'Singleplayer', 'Action', 'Side Scroller', 'Building', 'Strategy', 'Rogue-lite', 'Survival', 'Crafting', 'Multiplayer', 'Gore']",Mixed,Vitali Kirpu,3,4,4,3,positivo
Kitten,24.3,76561198049904953,pixel piracy,"This is one of the few adventure/sandbox games that I found frustrating to play. With lack of proper tutorial or instruction, this game is pretty hard to play by jumping right into it. I did end up exiting, and didn't go back. I will probably find my way back to this game in the future, kicking and screaming. I'm not going to recommend this game, for several reasons: 1. This game is tough to understand. That's a subjective statement, but I will stand by it; it plays like a game trying to be more than it actually is. Why complicate the game with things that it really doesn't need? And why push it all on a new player at once? The menus are atrocious and simply not conducive to someone trying to play the game for the first time. 2. This game will likely never be fixed or revamped. The latest developer news included this passage: ""Piracy is buggy and the internal code is messy, it'd take a whole new code base to FIX it, and. While we can never remake it, look out for Q1 2016, but that's a different piece of news for a different moment [...]"". I'm not a developer, and don't claim to know what they're doing, but it sounds like they're dumping Pixel Piracy for a new game they're developing: Pixel Privateers. I bought this game while it was in Early Access, hoping it would amount to something. It didn't, and I believe it's just another excuse to point and scream at the Early Access system, ignoring the fact that this game doesn't feel planned at all, and just a collection of random ideas thrown into a game by three people. Is this game worth it, to the objective buyer? I would say no. You're better off saving your money, and scoping out their new game. Now that they've had what I will deem a flop, they have no excuses, barring acts of god, to drop the ball again. And with their new game being in the same style, with the same concept (Pirates/Sea Adventure), the expectations are even higher.","['Pirates', 'Indie', 'Pixel Graphics', 'RPG', 'Sandbox', '2D', 'Open World', 'Rogue-like', 'Simulation', 'Adventure', 'Singleplayer', 'Action', 'Side Scroller', 'Building', 'Strategy', 'Rogue-lite', 'Survival', 'Crafting', 'Multiplayer', 'Gore']",Mixed,Vitali Kirpu,2,1,2,4,negativo
superkowalski1,9.3,76561198141386273,pixel piracy,what they charge for this is piracy,"['Pirates', 'Indie', 'Pixel Graphics', 'RPG', 'Sandbox', '2D', 'Open World', 'Rogue-like', 'Simulation', 'Adventure', 'Singleplayer', 'Action', 'Side Scroller', 'Building', 'Strategy', 'Rogue-lite', 'Survival', 'Crafting', 'Multiplayer', 'Gore']",Mixed,Vitali Kirpu,1,2,2,3,negativo
Grat Dalton,0.3,76561198023387850,pixel piracy,"Game breaking bugs within 19 minutes. Rr me timbers, I just want to play the game.","['Pirates', 'Indie', 'Pixel Graphics', 'RPG', 'Sandbox', '2D', 'Open World', 'Rogue-like', 'Simulation', 'Adventure', 'Singleplayer', 'Action', 'Side Scroller', 'Building', 'Strategy', 'Rogue-lite', 'Survival', 'Crafting', 'Multiplayer', 'Gore']",Mixed,Vitali Kirpu,1,1,2,2,negativo
Wastingaway_8217,7.1,76561198087063449,pixel piracy,"In this game's current state I don't recommend it... It has lot of potential but it's screwed up by bugs, AI issues and horrible controls that just all add up to make this game unplayable. If all of these issues get fixed then I recommend it. If not, stay far away from it. Other than that the game has a good premise and gameplay is good as well. It shouldn't have been taken off early access so soon it needed more time.","['Pirates', 'Indie', 'Pixel Graphics', 'RPG', 'Sandbox', '2D', 'Open World', 'Rogue-like', 'Simulation', 'Adventure', 'Singleplayer', 'Action', 'Side Scroller', 'Building', 'Strategy', 'Rogue-lite', 'Survival', 'Crafting', 'Multiplayer', 'Gore']",Mixed,Vitali Kirpu,3,2,3,2,negativo
Sunflower,12.7,76561198077778561,pixel piracy,I bought this game and played it a bunch a couple of yeard ago or whatever but ditched it promising myself I'll just start playing again whenever it's been cleared up of bugs and expanded a bit. According to all these steam reviews the developers never did that and just grabbed a bunch of money. ♥♥♥♥ you developers.,"['Pirates', 'Indie', 'Pixel Graphics', 'RPG', 'Sandbox', '2D', 'Open World', 'Rogue-like', 'Simulation', 'Adventure', 'Singleplayer', 'Action', 'Side Scroller', 'Building', 'Strategy', 'Rogue-lite', 'Survival', 'Crafting', 'Multiplayer', 'Gore']",Mixed,Vitali Kirpu,1,2,2,3,negativo
