username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Bloodargon,13.6,76561197997161204,prison architect,"Its all you could hope for in a prison simulator and more. Visually pleasing graphics, and very fun simulation. 10/10 would cause riots again.","['Simulation', 'Building', 'Strategy', 'Management', 'Sandbox', 'Singleplayer', 'Indie', '2D', 'Resource Management', 'Economy', 'Base Building', 'Moddable', 'Top-Down', 'City Builder', 'Replay Value', 'Casual', 'Action', 'Comedy', 'Funny', 'RTS']",Very Positive,Introversion Software,3,5,4,3,positivo
CometoPapa,68.3,76561198022227699,prison architect,"This game is so addicting ! I' m in college and for the first time I skipped class just so I can play this game non stop. I know you guys skip class all the time but anyway, you get my point.","['Simulation', 'Building', 'Strategy', 'Management', 'Sandbox', 'Singleplayer', 'Indie', '2D', 'Resource Management', 'Economy', 'Base Building', 'Moddable', 'Top-Down', 'City Builder', 'Replay Value', 'Casual', 'Action', 'Comedy', 'Funny', 'RTS']",Very Positive,Introversion Software,2,5,4,3,positivo
Simpowitch,209.2,76561197999514110,prison architect,"During the heavy-rain another prison nearby collapsed, leaving me to take on these 32 new prisoners. I know nothing about them except they will arrive shortly. My prison before they came. Guards 40 Armed 5 Prisoners 170 Only medium and minimum (except for 3 max) 2 bunk beds for spare. I hire 15 new workers and tell them to build the new cell-block, in the middle of the night with heavy rain. The 32 prisoners arrive, all maximum and all in the same gang. Takes them 5 minutes before they loose their temper and my 20 guards on duty to recieve them have to deal with that. I have paused and am scared to press play. I think I've lost control of my prison... 10/10 would recomend","['Simulation', 'Building', 'Strategy', 'Management', 'Sandbox', 'Singleplayer', 'Indie', '2D', 'Resource Management', 'Economy', 'Base Building', 'Moddable', 'Top-Down', 'City Builder', 'Replay Value', 'Casual', 'Action', 'Comedy', 'Funny', 'RTS']",Very Positive,Introversion Software,4,5,4,3,positivo
ElvenTank,112.5,76561198111816768,prison architect,Amazing game. Can't ask for more. Especially the secret 3D mode ;),"['Simulation', 'Building', 'Strategy', 'Management', 'Sandbox', 'Singleplayer', 'Indie', '2D', 'Resource Management', 'Economy', 'Base Building', 'Moddable', 'Top-Down', 'City Builder', 'Replay Value', 'Casual', 'Action', 'Comedy', 'Funny', 'RTS']",Very Positive,Introversion Software,2,5,4,3,positivo
Clutchfrog,129.7,76561198077673817,prison architect,Great game all around but I would love to see some sort of DLC from these guys soon.  Other than some updates there really hasnt been much purpose to constantly replay the game.,"['Simulation', 'Building', 'Strategy', 'Management', 'Sandbox', 'Singleplayer', 'Indie', '2D', 'Resource Management', 'Economy', 'Base Building', 'Moddable', 'Top-Down', 'City Builder', 'Replay Value', 'Casual', 'Action', 'Comedy', 'Funny', 'RTS']",Very Positive,Introversion Software,2,4,4,3,positivo
Catalyst,41.5,76561198119547359,prison architect,awesome.,"['Simulation', 'Building', 'Strategy', 'Management', 'Sandbox', 'Singleplayer', 'Indie', '2D', 'Resource Management', 'Economy', 'Base Building', 'Moddable', 'Top-Down', 'City Builder', 'Replay Value', 'Casual', 'Action', 'Comedy', 'Funny', 'RTS']",Very Positive,Introversion Software,2,5,4,3,positivo
High m8 | ezfrags.co.uk,43.2,76561198131721052,prison architect,Good idea but very poor execution. The Quick-Build for example sucks balls. If your workers can't do a certain task there is no option to stop them from trying and you will end up with this nasty green area on your map.,"['Simulation', 'Building', 'Strategy', 'Management', 'Sandbox', 'Singleplayer', 'Indie', '2D', 'Resource Management', 'Economy', 'Base Building', 'Moddable', 'Top-Down', 'City Builder', 'Replay Value', 'Casual', 'Action', 'Comedy', 'Funny', 'RTS']",Very Positive,Introversion Software,2,2,3,3,negativo
Mr.Matt,54.9,76561198074089760,prison architect,I completely recommend this game. In the game you can buikd a prison and watch it grow or watch it all go to hell and that is why i love it,"['Simulation', 'Building', 'Strategy', 'Management', 'Sandbox', 'Singleplayer', 'Indie', '2D', 'Resource Management', 'Economy', 'Base Building', 'Moddable', 'Top-Down', 'City Builder', 'Replay Value', 'Casual', 'Action', 'Comedy', 'Funny', 'RTS']",Very Positive,Introversion Software,3,5,4,2,positivo
OMGSPY!,160.4,76561197985063992,prison architect,"158 hours on record. Do I really need to say anything else? This game goes above and beyond the simple Prison Tycoon genre. It is a well planned, expertly polished, deceptively simple and endlessly entertaining romp through capitalistic incarceration. Enjoy.","['Simulation', 'Building', 'Strategy', 'Management', 'Sandbox', 'Singleplayer', 'Indie', '2D', 'Resource Management', 'Economy', 'Base Building', 'Moddable', 'Top-Down', 'City Builder', 'Replay Value', 'Casual', 'Action', 'Comedy', 'Funny', 'RTS']",Very Positive,Introversion Software,4,5,4,3,positivo
TwentyEyes,125.7,76561197973320147,prison architect,"Design, logistics, public policy, psychology, ethics... human rights?  A deceptively deep & quirky sim that's totally not a comment on mass incarceration.   I'm just a cog in the machine, as much a prisoner as they.  10/10, would contemplate my place in society again.","['Simulation', 'Building', 'Strategy', 'Management', 'Sandbox', 'Singleplayer', 'Indie', '2D', 'Resource Management', 'Economy', 'Base Building', 'Moddable', 'Top-Down', 'City Builder', 'Replay Value', 'Casual', 'Action', 'Comedy', 'Funny', 'RTS']",Very Positive,Introversion Software,4,5,4,3,positivo
