username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
심연 라이더,32.4,76561198065679119,fractured space,Dead game. Matchmaking takes ages.,"['Space', 'Multiplayer', 'Free to Play', 'PvP', 'MOBA', 'Action', 'Strategy', 'Sci-fi', 'Shooter', 'Tactical', 'Space Sim', 'Indie', 'Team-Based', 'Competitive', 'Co-op', 'Massively Multiplayer', 'Open World', 'Simulation', 'Survival', 'Sandbox']",Mostly Positive,Edge Case Games Ltd.,1,2,2,2,negativo
Obi-Ron Jeromey,117.6,76561198018952606,fractured space,"This game is well worthy of your support.  Not only are the developers offering a fantastic deal and price cut on four packs to entice a healthy game population for testing, but the game is actually playable enough to be a really good hour block of enjoyment at a time.  This game is perfect for those times when you need to kill an hour and don't wanna get into anything.  Go buy this game.  It's cheap.  It's fun.","['Space', 'Multiplayer', 'Free to Play', 'PvP', 'MOBA', 'Action', 'Strategy', 'Sci-fi', 'Shooter', 'Tactical', 'Space Sim', 'Indie', 'Team-Based', 'Competitive', 'Co-op', 'Massively Multiplayer', 'Open World', 'Simulation', 'Survival', 'Sandbox']",Mostly Positive,Edge Case Games Ltd.,2,4,3,2,positivo
jeppenalle,13.0,76561197976080666,fractured space,pile of brown,"['Space', 'Multiplayer', 'Free to Play', 'PvP', 'MOBA', 'Action', 'Strategy', 'Sci-fi', 'Shooter', 'Tactical', 'Space Sim', 'Indie', 'Team-Based', 'Competitive', 'Co-op', 'Massively Multiplayer', 'Open World', 'Simulation', 'Survival', 'Sandbox']",Mostly Positive,Edge Case Games Ltd.,1,2,1,2,negativo
davidalangay,4.7,76561198237577814,fractured space,Performance on older machines (especially laptops) is inferior compared to EVE Online's client. Graphics are so-so and the handling of steering lags when using a mouse. Tutorial needs a bit more spit and polish and the UI is too busy. Targeting is blocked by the third person view of the vessel.,"['Space', 'Multiplayer', 'Free to Play', 'PvP', 'MOBA', 'Action', 'Strategy', 'Sci-fi', 'Shooter', 'Tactical', 'Space Sim', 'Indie', 'Team-Based', 'Competitive', 'Co-op', 'Massively Multiplayer', 'Open World', 'Simulation', 'Survival', 'Sandbox']",Mostly Positive,Edge Case Games Ltd.,2,3,2,3,negativo
Dropkick_jxy,29.7,76561198065348056,fractured space,World of tanks but in space!! Can get a tad hectic at times but to jump in and help a team mate turn the tide of a fight is a good feeling. My only dislike atn is that there is no form of match making you you have to manualy find a game but meh.. Worth every penny tbh.,"['Space', 'Multiplayer', 'Free to Play', 'PvP', 'MOBA', 'Action', 'Strategy', 'Sci-fi', 'Shooter', 'Tactical', 'Space Sim', 'Indie', 'Team-Based', 'Competitive', 'Co-op', 'Massively Multiplayer', 'Open World', 'Simulation', 'Survival', 'Sandbox']",Mostly Positive,Edge Case Games Ltd.,2,4,4,3,positivo
Freder,825.8,76561197976222775,fractured space,"I have been playing this game since the early days closed alpha we had less then a dozen ships. This game is a team play if you like big heavy ships this game is GREAT if you want to solo try one of the many single player capital ship games (I recomend Battle Fleet: Gothic) but if team play with real people is more your thing this is the game. I have played Dreadnought in addition to this game and a few others and This game makes the ships feel BIG when you play the larger ones even the smaller ships feel like huge ship. In dreadnought I feel like I'm playing large fighters or ships with maybe a few dozen crew. The small cloak ships feel like ""space subs"" running silent ""cloaked"" even has depth or spacial charges that ships shoot to uncloak you. I love this game it has ""issues"" bugs but all the games I've played even released have as many if not more bugs and issues this game was worth it even when it was pay to play free to play makes it more than worth haveing and playing.","['Space', 'Multiplayer', 'Free to Play', 'PvP', 'MOBA', 'Action', 'Strategy', 'Sci-fi', 'Shooter', 'Tactical', 'Space Sim', 'Indie', 'Team-Based', 'Competitive', 'Co-op', 'Massively Multiplayer', 'Open World', 'Simulation', 'Survival', 'Sandbox']",Mostly Positive,Edge Case Games Ltd.,3,4,4,3,positivo
Major Title,21.6,76561198020950743,fractured space,"Fractured space is like a mix between an very excellent MoBa and War thunder. I'll list a few pro's and con's here.. PRO's -Everyship is very excellent in quality, it looks simply amazing and the weapons are unique in its way. Everyship has their own specialities and unique skills. You can compare it to DoTa where someone can be support, carry or tank for example. Everyship has a very defined role. -There is not a Pay-to-win Mentality in this game, YET. I really do hope they don't add it because it will be really horrible. -The community is really cool, the forums is a place where you can really share your mind and what you want to be changed to the game. CON's -Its not yet balanced, But because its early acces this con can be dismissed. -There isnt yet a ''group'' or Friends list, so its hard to play with friends. Keep in mind that it's early acces, this game promisses alot by its looks and looks amazing. I'd give it a 8/10.","['Space', 'Multiplayer', 'Free to Play', 'PvP', 'MOBA', 'Action', 'Strategy', 'Sci-fi', 'Shooter', 'Tactical', 'Space Sim', 'Indie', 'Team-Based', 'Competitive', 'Co-op', 'Massively Multiplayer', 'Open World', 'Simulation', 'Survival', 'Sandbox']",Mostly Positive,Edge Case Games Ltd.,3,4,5,3,positivo
Tutehn,1086.7,76561198025114450,fractured space,"Not sure why I waited so long to review this game, but as I'm nearing 1000 hours I knew it was time. I barley hit 50 hours on most games so that in itself should tell you how much I like this game. Top notch visuals and fun action sit on top of great mechanics and deep strategy.  Bit of a learning curve getting into it but its so rewarding and loads of fun if you stick with it for awhile. A few matchmaker issues due to low-ish playerbase are probably it's only negative. Its true F2P, everything is earnable with in-game credits and you have plenty of opportunity to earn them (or you can buy outright if you're impatient/want to support game). With all the ship unlocks and RNG drop pod rewards the game appears to be a F2P P2W but it really isn't - the ships are all really well balanced and fit different roles so no ship is ""better"" than another. I think the most appealing aspect is probably the potential you can see in this game - it's so fun and well polished that I can see lots of fun down the line if the devs experiment with more game modes and ships. Give it a chance","['Space', 'Multiplayer', 'Free to Play', 'PvP', 'MOBA', 'Action', 'Strategy', 'Sci-fi', 'Shooter', 'Tactical', 'Space Sim', 'Indie', 'Team-Based', 'Competitive', 'Co-op', 'Massively Multiplayer', 'Open World', 'Simulation', 'Survival', 'Sandbox']",Mostly Positive,Edge Case Games Ltd.,3,5,5,3,positivo
VahidSlayerOfAll,1.7,76561198094803808,fractured space,gonna wait until its out of beta to try agian,"['Space', 'Multiplayer', 'Free to Play', 'PvP', 'MOBA', 'Action', 'Strategy', 'Sci-fi', 'Shooter', 'Tactical', 'Space Sim', 'Indie', 'Team-Based', 'Competitive', 'Co-op', 'Massively Multiplayer', 'Open World', 'Simulation', 'Survival', 'Sandbox']",Mostly Positive,Edge Case Games Ltd.,1,2,2,2,neutral
Hlaine Larkin mk2,29.3,76561198059873289,fractured space,"This is an early access review so it may change Pros > Very well designed with each tech tree very visually different > A Good range of relatively well balanced ships,  premium ships aren't god tier compared to regular ships > Fun gameplay > Even with just one map so far it's big enough with enough terrain to mak eit interesting and add more than just charge heallong towards the enemy Alpha version Cons > Only one map at the moment > Only one game mode curretnly working > only about 1/3 of the ships currently available Non-Alpha related Cons > Max of two players in a party verall it's fun, the grind ain't too bad and is kinder on the wrist than Lol or Dota","['Space', 'Multiplayer', 'Free to Play', 'PvP', 'MOBA', 'Action', 'Strategy', 'Sci-fi', 'Shooter', 'Tactical', 'Space Sim', 'Indie', 'Team-Based', 'Competitive', 'Co-op', 'Massively Multiplayer', 'Open World', 'Simulation', 'Survival', 'Sandbox']",Mostly Positive,Edge Case Games Ltd.,2,4,3,2,positivo
