username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
DingleFluff,0.5,76561198069307404,alien breed: impact,"Ran around a ship, wondering what I was supposed to do and holding down spacebar a lot. Killed a few aliens that looked like giant cockroaches from starship troopers. Got bored, quit the game and played solitaire. Nice graphics. Bad missions. Gameplay repetitive.","['Action', 'Shooter', 'Sci-fi', 'Aliens', 'Top-Down', 'Co-op', 'Isometric', 'Third Person', 'Space', 'Arcade', 'Singleplayer', 'Twin Stick Shooter']",Mostly Positive,Team17 Software Ltd.,1,2,3,2,negativo
lindner700,24.5,76561198076177097,alien breed: impact,"These games are much better than what is implied by their collective metascore. If you like the atmosphere and premise of the Dead Space series or DOOM 3, then theres a really good chance youll take to Alien Breed. If you go into it realizing its more of a mini-game than an all out AAA title, you wont be let down. While it may not be a true AAA title, the visuals and sound are of excellent production value. I can say that this game has better sound than half the games I play at 6 times the price. Its very atmospheric and well paced. One important caveat... PLAY THE GAME ON HARD (OR AS TEAM 17 CALLS IT, ELITE) If you play the game on hard, it becomes much more of a survival horror/shooter, where you have to economize your ammo and supplies, and you have to be careful of your next move around every corner. This is how the game is meant to be played. Again, if you like atmospheric, scifi, survival horror shooters with pretty damn great visuals for a small game and excellent sound, then you should absolutely check this out.","['Action', 'Shooter', 'Sci-fi', 'Aliens', 'Top-Down', 'Co-op', 'Isometric', 'Third Person', 'Space', 'Arcade', 'Singleplayer', 'Twin Stick Shooter']",Mostly Positive,Team17 Software Ltd.,3,4,5,4,positivo
FakeSkinS,0.5,76561198108899326,alien breed: impact,"Amazing top-down shooter from the creators of Worms, Team17. Great graphics, with nice alien design and special effects. Controls are tight and responsive and the levels are highly detailed and worth exploring. The co-op experience thou is the one that makes the game shine.","['Action', 'Shooter', 'Sci-fi', 'Aliens', 'Top-Down', 'Co-op', 'Isometric', 'Third Person', 'Space', 'Arcade', 'Singleplayer', 'Twin Stick Shooter']",Mostly Positive,Team17 Software Ltd.,3,5,4,3,positivo
Psygnal,1.6,76561197998701258,alien breed: impact,"In short: I got this game for $1.75, and it's definitely worth that. It's a 3D-Isometric shooter - not quite top-view - which has you roaming corridors, following waypoints, deactivating systems, reactivating systems, repairing things, and... shooting a lot of insect-like alien creatures. At its heart, it's a fine game. A very nice upgrade to an old, old classic. Graphically it's great. The ship in the opening act, for example, feels real. You can catch glimpses of its exterior and what's outside as you play, which adds to the atmosphere.  The place is a wreck. It's burning, air is venting, lights are flickering, and creatures keep trying to eat you. Where it fails is in that the creatures just... appear. You go into an area, and they crawl from holes in the ground based on whatever segment you happen to have triggered. This feels a bit ""Deus Ex Machina"" to me. I would have preferred the scripted stuff to have been kept a bit less obvious, with aliens just roaming the corridors, with you shooting or avoiding as per your preference. Just *knowing* that there's a few nasty aliens around the next corner, which you'll need to deal with, could have added a lot more suspense to the game. Having them magically burst up through the floor the moment you reach the middle of the room is... well, cheap. The action is nice. There really is a sense of being over-run in some parts, as you lay down a suppressing fire and fall back into more defensible corridors.  The dead aliens can mount up rather horribly. You can upgrade your gear too, by finding credits as you play, and visiting particular computer consoles. This doesn't seem to make much sense, but it works, so no complaints. The only other thing that annoyed me was the amount of back-tracking you have to do. You have a running gun-battle from one end of the ship to the other, only to get to your goal and be told that you're missing a key-card... which you now have to find... back where you were originally.  Then there's a problem with some power conduits, and you need to head across the other side of the ship... only to be told to come back to de-couple something. This happens a lot. None of this (apart from maybe finding a key-card) is something you can do on the way. You have to be hammering on the damn door before the computer bothers to tell you that you need to turn on the internal security system, which is about five minutes back in the other direction. The idea is to make best use of each map, I guess... but it did annoy me. I would have preferred to have been given a list of things I needed to do from the outset, and accomplish them as I went, before arriving at my goal. That way I'd feel like I had a bit more control. Overall, a fine game, with flaws. Well worth the discounted price, and probably one I can see myself coming back to now and again to move just that little bit further forward.  Not one I can see myself sitting down and finishing all in one go.","['Action', 'Shooter', 'Sci-fi', 'Aliens', 'Top-Down', 'Co-op', 'Isometric', 'Third Person', 'Space', 'Arcade', 'Singleplayer', 'Twin Stick Shooter']",Mostly Positive,Team17 Software Ltd.,3,4,4,3,positivo
klein877,3.3,76561198018651083,alien breed: impact,"The game started OK, I would like to finish it, but in the second chapter some moron decided it would be a good idea to switch the camera view 180 deg so you can watch the monster that is chasing you. The result is you have to use the S key along with the L-shift to run away form something that you can not shoot/damage. Once you think you are safe and through that part. you step out a door and here it comes again! Flip the camera right in the middle of using W to move forward so now you have to use S. I am unwilling to put up with that kind of frustration.","['Action', 'Shooter', 'Sci-fi', 'Aliens', 'Top-Down', 'Co-op', 'Isometric', 'Third Person', 'Space', 'Arcade', 'Singleplayer', 'Twin Stick Shooter']",Mostly Positive,Team17 Software Ltd.,2,1,3,4,negativo
HazyFogGlock,1.6,76561198086726380,alien breed: impact,"tl;dr: mediocre repetitive gameplay, meh storyline, pretty graphics albeit uninspired. You get 5 long missions that take you between 50-90 minutes each to complete.","['Action', 'Shooter', 'Sci-fi', 'Aliens', 'Top-Down', 'Co-op', 'Isometric', 'Third Person', 'Space', 'Arcade', 'Singleplayer', 'Twin Stick Shooter']",Mostly Positive,Team17 Software Ltd.,2,2,3,3,negativo
eastone1212,4.2,76561198027375867,alien breed: impact,"클래식한 3인칭 액션게임! 킬링타임용으로 매우 적당하다. 무기와 아이템, 그리고 레벨디자인에 조금만 더 신경을 썻더라면 굉장한 게임이 탄생할 수도 있었을텐데 조금 아쉽다! Classic Style Third Person View Action Game!!! It's very good for Killing Time Stuff! A little more attention to weapons and Items, and Level Designs then it will be great game.","['Action', 'Shooter', 'Sci-fi', 'Aliens', 'Top-Down', 'Co-op', 'Isometric', 'Third Person', 'Space', 'Arcade', 'Singleplayer', 'Twin Stick Shooter']",Mostly Positive,Team17 Software Ltd.,3,4,4,3,positivo
Texelion,2.0,76561198017076013,alien breed: impact,"Take a pinch of Resident Evilesque top down shooter and dark ambiance with ""find the right key to open the door"" progression, replace the slow zombies by a bunch of fast Starship Trooperesque insectoid aliens, and make the whole thing produced by Michael BaySPLOSION ! and Tada ! you obtain Alien Breed. It's quite fun if you don't expect the best game of all times. It's cheap and there is a demo, so you have nothing to loose.","['Action', 'Shooter', 'Sci-fi', 'Aliens', 'Top-Down', 'Co-op', 'Isometric', 'Third Person', 'Space', 'Arcade', 'Singleplayer', 'Twin Stick Shooter']",Mostly Positive,Team17 Software Ltd.,3,4,4,3,positivo
Jasst,4.2,76561198016776528,alien breed: impact,Great reworking of an old Amiga classic.,"['Action', 'Shooter', 'Sci-fi', 'Aliens', 'Top-Down', 'Co-op', 'Isometric', 'Third Person', 'Space', 'Arcade', 'Singleplayer', 'Twin Stick Shooter']",Mostly Positive,Team17 Software Ltd.,3,4,4,3,positivo
GreatWhyte,32.8,76561198057466338,alien breed: impact,"Alien Breed is a rather simple but fun isometric view shooter. The game is set aboard a spaceship and the single player campaign lasts around 8-9 hours. Although the game mainly involves walking through dark corridors and shooting at giant alien bugs, it manages to maintain a good sense of atmosphere. The player gets to use 5 different weapons, several items, and faces a healthy variety of enemies, which does well at minimizing what could potentially have been a repetitive game. The situations vary greatly at times you might face one or two bugs at a time, and then at other times a whole wave would just burst out from the walls and floor around you and force you to battle for your own survival. The fact that enemies could come from anywhere doorways, vents, floor creates a sense of tension and keeps the player on edge. The plot is in a comic-book-style cutscenes, most of the things you do don’t seem to have much relevance. For most of the time when outside battles you just go around the huge ship searching dead people and lockers for spare ammo and credits (in-game money) and activate various computer systems in order to gain access to the next area. It could feel repetitive at times, but the main focus of the game is escaping from the aliens, so I suppose it’s not much of an issue really. There is also a chance to upgrade your weapons to give yourself a bit of an edge in combat. Each weapon has 3 different upgrade options: rate of fire, reload time, and damage per shot. Thought you can only ever have 1 upgrade active at a time for each gun, so the player will have to do some decision making and choose an upgrade that they feel is most suitable. This also opens a slight possibility for replay value. Without giving spoilers, I also want to mention that I was a bit disappointed with the final boss of the game. Its attacks kept repeating themselves over and over in a very repetitive pattern. However, this is only a mere 10-15 minutes of an otherwise very engaging and well-polished game. It’s quite simple at its core, but the quality of the presentation that it delivers is very respectable. Now after having completed the game, there are two more parts that await me and it seems the plot is still building towards something. This is not really a stand alone game, but more like a chapter of a book or an episode of a TV show. So I am quite eager to try out the second and third instalments in the series and see where this goes. Lastly to mention, the game also offers a co-op mode, which is a laught at time, thought it doesnt have the story-mode to it.","['Action', 'Shooter', 'Sci-fi', 'Aliens', 'Top-Down', 'Co-op', 'Isometric', 'Third Person', 'Space', 'Arcade', 'Singleplayer', 'Twin Stick Shooter']",Mostly Positive,Team17 Software Ltd.,3,4,4,3,positivo
