username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
NerfBat,18.8,76561198110941136,sniper elite 3,"Shhhh, be vewy, vewy quiet - I'm hunting wabbits. Eheheheheh","['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']",Mostly Positive,Rebellion,2,4,4,3,positivo
Cheeseburger Eddie,8.6,76561198142937545,sniper elite 3,What?! No sausages?!,"['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']",Mostly Positive,Rebellion,1,3,2,2,neutral
jaersavo,0.9,76561198040588061,sniper elite 3,"I only played the first missions against the ai and although the graphics, setting and ballistics are great, the ai is just too stupid and unrealistic. The maps are designed for you the sniper, trenches just for you passing by mg nests undiscovered and patrols going somewhere just for offering a nice chance to be killed. No changes in behaviour. Enemies only stare in front of them. Shoot and they search you. Go 50m away and they do like nothing happened. You can even go back to your old position. Manipulate a diesel generator that it slams and the guard 5m away won't shudder. I can imagine that this game is fun in mp but for sp I just missed the feeling of beeing a sniper behind enemy lines since the ai was just too damn stupid.","['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']",Mostly Positive,Rebellion,2,3,4,2,negativo
JᐃCK WIZAЯD,27.6,76561198115964910,sniper elite 3,"Welrod is a bit op and i do agree that on first playthrouth it dose feel like you spend alot of the game not actully snipeing due to having limited and set areas to mask gun shots .When you know the parts of the game that are more snipe based you can just replay them for the pure enjoyment of the snipeing gameplay SE3 has to offer.On first playthrough i didnt understand why the snipeing felt so limited due to reason mentioned earlier.Also wasnt a big fan of the way the relocation feature worked as your litrally forced to move 50 m away from your known location which just dosnt work if your in a odd spot of a level. The gameplay is sick and and wouldnt of minded  2 - 3 more levels as i finished it in 15 hours with honestly struggles and sertant parts and was suprised when i hit the end credits thinking i was at the middle of the game due to complited percent being at 50% not realiseing it also ment collectables found KAPPA. X Ray mode never gets old,picked up the game for £5 in steam sale never looking back boys","['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']",Mostly Positive,Rebellion,3,4,4,3,positivo
Mitch Conner,6.6,76561198322038762,sniper elite 3,"The gameplay is fine, but it's just so buggy that it is impossible to enjoy this game. Crashes left and right, and tons of glitches that make this cool shooter a piece of♥♥♥♥♥♥ Save your money.","['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']",Mostly Positive,Rebellion,2,1,3,2,negativo
mikedwix,46.9,76561198017477295,sniper elite 3,"HI COULDN;T BELEAVE IT, WOT A fantastic game. looking forward to sniper elite 4.","['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']",Mostly Positive,Rebellion,3,5,4,3,positivo
bditomasso,20.0,76561198099855604,sniper elite 3,"Great game.  8.5/10 It's a fairly short game.  I was able to beat it during a free 72hour Steam trial.  The single player campaign is 8 missions that generally take 1-2 hours each depending on how you play.  You can be very stealthy and slowly make your way through a map or go relatively guns a blazing and make it quick.  The level design is great.  I beat the campaign in about 16 hours. Watch a lets play video of one level and you'll quickly see if you'd like this game or not.  The other 7 missions are all unique but the game play will be the same. Is it worth $50?  Meh,  But it's absolutely worth getting if on sale for <$20.","['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']",Mostly Positive,Rebellion,3,4,4,3,positivo
Jonas,37.2,76561197978102189,sniper elite 3,"I got this game at release, and despite my main interest being the co-op mode, I started by playing through it alone. I loved it. Its relocation mechanic makes for a very different kind of stealth, which really comes into its own with the wide open levels that are full of alternative paths, places to hide, and elevated sniper positions. The controls are responsive and the weapons are satisfying. Unfortunately the net code is atrocious. I have been unable to finish most of the levels in co-op because it randomly kicks me or my partner. Not even necessarily when something interesting happens, we'll be in the middle of doing something and the game kicks us both back to the main menu. In very long missions this can be a tremendous waste of time, as we can sometimes play for half an hour before we get kicked, and it won't let us wait for our partner to rejoin or even just load a savegame. ""Maybe it's your connection"", I hear you say. Nope, we were on Skype the whole time and the call never dropped. There are other issues in multiplayer. Sometimes when I start a game in co-op, I have no scope reticle (making sniping somewhat difficult). On one occasion, I was playing the Survival mode and we'd made it to the last round - my friend went down, and when I revived him, he got stuck in spectator mode. His character was just lying there uselessly looking around. If you want to play this game in singleplayer, buy it. It's a fairly long game - 9 missions including the tutorial, but each is easily an hour long, probably more. Worth the asking price for sure. If you're buying it for co-op, give it a miss. You probably won't be able to.","['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']",Mostly Positive,Rebellion,3,4,4,3,neutral
"Oac, Oac",12.5,76561198263880587,sniper elite 3,to cool,"['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']",Mostly Positive,Rebellion,2,4,4,3,positivo
Sgt.Erikurado,0.7,76561198089214131,sniper elite 3,Gooood shieeeeet!,"['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']",Mostly Positive,Rebellion,2,4,4,3,positivo
Jacob,20.9,76561198026673427,sniper elite 3,i wish you could buy it when you had the freeplay,"['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']",Mostly Positive,Rebellion,2,3,4,3,neutral
Duke Paddlewick,3.1,76561198094025710,sniper elite 3,noscoping nazi's 8/10,"['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']",Mostly Positive,Rebellion,2,4,4,3,positivo
SergeantHarlock,10.1,76561198005511682,sniper elite 3,"This game disappointed me, it has all the elements that could make a good sniper game like setting up ambushes, scoring headshots and even the cool kill-cam, but it's hampered by the other limitations this game has starting with the AI. The AI goes beyond the typical moronic stealth soldiers if that were even possible. A common tactic you would employ is to kill an entire squad run away from where they last see you and they completely forget you even exist. The AI wouldn't have been a problem if they took splinter cells' alarm system. As for the actual stealth it's what you would expect you sneak around and shoot people with a silenced pistol. You can also kick generators to cover up the sound of your sniper rifle, how this muffles the sound of a mosin-nagant I have no idea. All in all it was a dull and boring game to play through, it did run great though I guess that's a plus.","['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']",Mostly Positive,Rebellion,2,2,3,2,negativo
★ LactoseTheIntolerant™★,15.3,76561198056558991,sniper elite 3,"beside some minor bugs, this game is great, defo recommand it for all snoipah lovers, tons of fun, very nice graphics, its worth the price undoubtedly, looking forward to see SE4!!","['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']",Mostly Positive,Rebellion,3,5,4,3,positivo
Lucky Dr.K,65.7,76561198139339366,sniper elite 3,"Graphics are realy breathtaking, killcam is a pure joy...can't get enough of it! I used to take the sniper/marksman role in other shooters but this game is something different and refreshing, and i truely recommend it.","['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']",Mostly Positive,Rebellion,3,5,5,3,positivo
KEEPwalking,0.8,76561197971443627,sniper elite 3,"After you played MGS5 TPP this game is waste of time, both in africa but metal gear is way much better, trust me or search from youtube , bye","['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']",Mostly Positive,Rebellion,1,1,2,2,negativo
Graystaff,16.2,76561198144748352,sniper elite 3,Amazing game,"['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']",Mostly Positive,Rebellion,3,5,4,3,positivo
DOGMAN <<AD>>,20.5,76561197996747847,sniper elite 3,Pretty cool game,"['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']",Mostly Positive,Rebellion,2,4,4,3,positivo
davidwuhh,13.8,76561198114749895,sniper elite 3,Is a good game. However for me it is more fun to run around stabbing people. Still a very good sniper game.,"['Sniper', 'Action', 'Stealth', 'Multiplayer', 'World War II', 'Shooter', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Tactical', 'Third Person', 'War', 'Singleplayer', 'Online Co-Op', 'Open World', 'Gore', 'Strategy', 'FPS', 'Atmospheric', 'Simulation']",Mostly Positive,Rebellion,3,4,4,3,positivo
