username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Artisio,46.7,76561198037961289,crypt of the necrodancer,"hardest rythm game ive ever played. extremely addicting, great music, really fun to play!","['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,2,5,4,5,positivo
psyduck,27.9,76561198054448563,crypt of the necrodancer,"If you really enjoy rhythm games, then yeah you would probably love this. I'm not sure if it's my computer or sensitivity issues going on, but sometimes the beats don't catch you pounding you finger on the keyboard. The music is really one of this games strong points.","['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,2,4,4,3,positivo
teamcanuck,1.2,76561198020361892,crypt of the necrodancer,The disclaimer says it causes seizures. Challenge accepted.,"['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,1,5,4,4,positivo
I snort Ovaltine,3.8,76561198025180390,crypt of the necrodancer,"Only game that requires the Space Jam theme song to be played as both a requisit to win, and a core game mechanic. 10/10 would slam again.","['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,2,5,4,3,positivo
Yellowjacket,218.9,76561198007271893,crypt of the necrodancer,"I know, you're looking at the pictures and thinking, ""graphics lame, sprites clunky... yawwwn!"" Well can that trash right now, cuz this game will hook you immediately and drag you to your death, and you will love every damn minute of it.  You only need 4 buttons and a beat.  ""This, time, I'm gonna make it,""  You tell yourself.  Then you do something stupid and die.  Irriation flashes across your face, cuz you made the same mistake you made a thousand times before.  Maybe next time you'll learn - but probably not.  But the annoyance doesn't last long, because a fresh start is only a single button click away, and your foolish death is rapidly forgotten as you chase RNG loots that might give you a better chance in the next hopeless run. Seriously, I keep coming back to play it a bit months after purchase.  Best $15.00 you will ever spend.","['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,2,5,4,4,positivo
BOB LOBLAW,91.4,76561198045125973,crypt of the necrodancer,"I rarely play rogue-likes for very long after buying them, with the exception of Rogue Legacy and now Crypt of the Necrodancer.  In my books, this is one of the best Indie game ideas of all time.  I knew from the moment I saw the trailer, that this game was something special.  We need more game devs who think outside the box like Brace Yourself Games has done.  I'll be keeping my eyes on you guys! :) 1 hour of gameplay, absolutely no disappointment so far. 9.5/10","['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,4,5,5,4,positivo
bladedemonofhell10,3.9,76561198089919902,crypt of the necrodancer,I've only played for two hours so far but the game is amazing.   The music and the beats are contagious the amount of stuff you can get its just fun,"['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,3,5,5,4,positivo
Holy Hell,240.1,76561198082899451,crypt of the necrodancer,"great game.new idea for dungeon crawling.10 playable characters,hidden bosses.can't wait for an expansion.deceptively simple.bring on the new content!!!!","['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,3,5,4,4,positivo
HamburgerHelper,24.2,76561198047313854,crypt of the necrodancer,You like EDM? You like spooky skeletons? This is the game for you.,"['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,2,5,4,4,positivo
Swartalfar,9.6,76561197990558298,crypt of the necrodancer,I just started the game and still die alot. Also didnt came very far yet. but i can say that its really fun and addicting! was defenitly worth buying it :),"['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,2,4,4,3,positivo
Depression Doggo,3.9,76561198132851643,crypt of the necrodancer,"Just get it, and the soundtrack. Its amazing, trust me.","['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,2,5,5,4,positivo
PotatoFlowers,24.1,76561198089369508,crypt of the necrodancer,"I love this game, It's a great concept and one of my favorite things is being able to add your own music into individual levels.","['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,3,5,4,4,positivo
DeGugs,30.0,76561198150725768,crypt of the necrodancer,"Probably the smartest blend of 8bit adventure and rythm games I've ever seen. I never thought that two game genres, that I otherwise don't care for, could combine to form something so addictive, challanging and replayable. I always thought that a game's soundtrack stood out more when it is composed in sync with the events in the game, and this game makes that a requirement!","['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,3,5,4,4,positivo
Bassmatrix,7.6,76561198093014461,crypt of the necrodancer,"Ever since I started playing this game I jump everywhere in tune to whatever music I'm listening to. It attracts some negative attention but lucky I'm getting practice in to fight back, as long as there are no f**king ice dragons...","['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,2,4,5,4,positivo
TreetopFlyer,4.8,76561198094118655,crypt of the necrodancer,Overwhelmingly positive? $15.00? I dont know man something isnt right here.,"['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,1,2,2,3,negativo
Charistar,8.3,76561198201995916,crypt of the necrodancer,"This is one of those hidden gems in the gaming community. It's a rougelike so you won't be getting repetetive levels, and it has awesome music, so you can jam out whislt slaying dragons, felling the undead, and uncovering the story all at the same time! :)","['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,4,5,5,4,positivo
overlordprime7,7.6,76561198028878038,crypt of the necrodancer,Addicting. Thoroughly enjoy the beat-based gameplay.,"['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,2,5,4,3,positivo
orion7000,6.7,76561198166252394,crypt of the necrodancer,"This is a fantastic game! I was skeptical about a rhythm based dungeon crawler, but this game blew me away. I love love love it. Great art, great soundtrack, addictively enjoyable gameplay. I got it for half price, but I'd even recommend it at full price. No need to wait for a sale on this baby.","['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,3,5,5,4,positivo
A Clean-Burning Hell,15.3,76561198086853383,crypt of the necrodancer,"It's an excellent game, but even after I close it I still move to the beat. Send help.","['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,2,5,5,4,positivo
A U S T U R M A N,8.7,76561198077937995,crypt of the necrodancer,A rthym based rogue-like. I don't think i should say anything else.,"['Rhythm', 'Rogue-like', 'Great Soundtrack', 'Pixel Graphics', 'Indie', 'Female Protagonist', 'Dungeon Crawler', 'Difficult', 'Music', 'RPG', 'Local Co-Op', 'Rogue-lite', 'Action', '2D', 'Procedural Generation', 'Adventure', 'Singleplayer', 'Co-op', 'Fantasy', 'Retro']",Overwhelmingly Positive,Brace Yourself Games,1,4,4,4,positivo
croakenshield,1.3,76561198039272161,cthulhu saves the world,Short♥♥♥♥♥♥♥♥ but my♥♥♥♥♥♥tall... I think this game is 12/10 if you were wondering,"['RPG', 'Indie', 'Comedy', 'Lovecraftian', 'Retro', 'JRPG', 'Turn-Based', 'Fantasy', 'Funny', 'Singleplayer', 'Adventure', 'Pixel Graphics', 'Parody', '2D', 'Great Soundtrack', 'RPGMaker', 'Action', 'Memes']",Very Positive,Zeboyd Games,4,5,4,2,positivo
MilesTeg,6.5,76561197993221640,cthulhu saves the world,Very fun for a little amount of money. Worth it.,"['RPG', 'Indie', 'Comedy', 'Lovecraftian', 'Retro', 'JRPG', 'Turn-Based', 'Fantasy', 'Funny', 'Singleplayer', 'Adventure', 'Pixel Graphics', 'Parody', '2D', 'Great Soundtrack', 'RPGMaker', 'Action', 'Memes']",Very Positive,Zeboyd Games,3,4,4,2,positivo
ItTolls4You,10.4,76561198031655680,cthulhu saves the world,"You know when that guy from the Office looks at the camera, and it's funny?  This game is funny without the main character having to signal you that it's time to laugh.  Get this game.  It's cheap and the soundtrack's free. -ItTolls4You","['RPG', 'Indie', 'Comedy', 'Lovecraftian', 'Retro', 'JRPG', 'Turn-Based', 'Fantasy', 'Funny', 'Singleplayer', 'Adventure', 'Pixel Graphics', 'Parody', '2D', 'Great Soundtrack', 'RPGMaker', 'Action', 'Memes']",Very Positive,Zeboyd Games,4,4,4,2,positivo
Sean,7.5,76561198035401063,cthulhu saves the world,"Like an old JRPG but bad and not made by japanese people(prob the reason), leaves a bland taste in my mouth after a little bit.","['RPG', 'Indie', 'Comedy', 'Lovecraftian', 'Retro', 'JRPG', 'Turn-Based', 'Fantasy', 'Funny', 'Singleplayer', 'Adventure', 'Pixel Graphics', 'Parody', '2D', 'Great Soundtrack', 'RPGMaker', 'Action', 'Memes']",Very Positive,Zeboyd Games,2,2,2,2,negativo
Drunk Jesus,1.0,76561198065155385,cthulhu saves the world,You can walk under bridges!!!! 11/10,"['RPG', 'Indie', 'Comedy', 'Lovecraftian', 'Retro', 'JRPG', 'Turn-Based', 'Fantasy', 'Funny', 'Singleplayer', 'Adventure', 'Pixel Graphics', 'Parody', '2D', 'Great Soundtrack', 'RPGMaker', 'Action', 'Memes']",Very Positive,Zeboyd Games,2,5,4,2,positivo
tw_zangus,11.4,76561198043282613,cthulhu saves the world,Clearly a fun little game. Did not take long to finish it but it was really time I enjoyed ! Love the main hero :D,"['RPG', 'Indie', 'Comedy', 'Lovecraftian', 'Retro', 'JRPG', 'Turn-Based', 'Fantasy', 'Funny', 'Singleplayer', 'Adventure', 'Pixel Graphics', 'Parody', '2D', 'Great Soundtrack', 'RPGMaker', 'Action', 'Memes']",Very Positive,Zeboyd Games,3,4,4,2,positivo
Private.profile_user01x1,13.9,76561198039788750,cthulhu saves the world,meh,"['RPG', 'Indie', 'Comedy', 'Lovecraftian', 'Retro', 'JRPG', 'Turn-Based', 'Fantasy', 'Funny', 'Singleplayer', 'Adventure', 'Pixel Graphics', 'Parody', '2D', 'Great Soundtrack', 'RPGMaker', 'Action', 'Memes']",Very Positive,Zeboyd Games,2,2,2,2,neutral
Atlanta Entei,8.8,76561198002076725,cthulhu saves the world,"Honestly, I would recommend this game on the music alone. The battle theme is great for setting the tone of the encounter and the town themes are quite varied. The music aside, this game really is quite funny without forcing humor. It plays on the already ridiculous concept well and just has fun with it. It's nice to see the old style of RPG back but what makes it better is how quick the battles go, in terms of the action boxes. I'm not saying the battles are easy, oh god no. Enemies can hit like semi trucks and knock you flat before you realize what's happening. There are plenty of attacks/spells/combos/what-have-you to pick through so to make a play style that works and is personally appealing. Things can get super tricky, though. The HP restore at the end of each battle is amazing but the lack of potions purchase can  really throw a wrench into the works. I see how the game could be too easy if you could purchase them considering how potions work but it's the last thing that matters when running out in the middle of a fight. The slow MP restore after every battle helps too but it means you have to be careful when using your favorite MP-using attacks. Thankfully, there's a MP restore/save point before every major boss battle so it's not like you'll go into a tough-as-nails battle completely unprepared for it. I'm almost six hours in (up to Kingsport) but I'm loving this game to death. Can't wait to see where it goes.","['RPG', 'Indie', 'Comedy', 'Lovecraftian', 'Retro', 'JRPG', 'Turn-Based', 'Fantasy', 'Funny', 'Singleplayer', 'Adventure', 'Pixel Graphics', 'Parody', '2D', 'Great Soundtrack', 'RPGMaker', 'Action', 'Memes']",Very Positive,Zeboyd Games,4,4,5,3,positivo
All these squares make a circle,11.1,76561198056700771,cthulhu saves the world,"This game takes you back to the old school, classic RPG games you grew up with... and throws Lovecraft in when ever it can.  From The character development is decent, and the story line is simple, but keeps your attention.  The magic and skills are pretty cool, and  the level up system makes for an interesting customization.  Defenatly worth pick up, and I haven't even had  a chance to try out the bonus material yet!","['RPG', 'Indie', 'Comedy', 'Lovecraftian', 'Retro', 'JRPG', 'Turn-Based', 'Fantasy', 'Funny', 'Singleplayer', 'Adventure', 'Pixel Graphics', 'Parody', '2D', 'Great Soundtrack', 'RPGMaker', 'Action', 'Memes']",Very Positive,Zeboyd Games,4,4,4,3,positivo
