username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
comerie_1,40.7,76561197975595726,max payne,"Well, most of us remember the great MAX PAYNE game...it' was one of the best pc game ever in them early days, True the graphic is really outdated now and i surpose it was impressive back in 2001 ,a truly fantastic storyline ,...i really love this action/adventure type of game !! ps. you wanna see Max's facial expressions all kind of screw up in the same place and it does look a bit funny now....lol","['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,5,4,4,3,positivo
Y U CHEAT?!,3.4,76561197975025959,max payne,"I love the this game, always have. but this version on steam is messed up. sound is missing, and the game doesnt run in fullscreen. you are better off pirating the game.","['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,4,2,4,3,negativo
Blazerado,5.9,76561198119644092,max payne,so far I absolutely love this game but the sounds are missing in the cutscenes and in some other parts of the game but i like the small little easter eggs hidden around the game 7/10,"['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,4,4,5,3,positivo
Diego,8.0,76561198081517756,max payne,"Awesome game. Hard as hell, but highly rewarding. A classic.","['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,4,5,5,4,positivo
Ʒazmêndagzi (1979).Mk.Ks.Sq.Be,0.8,76561197960820350,max payne,"I bought the game on steam even if I finished it long time ago. I remember that this game was great, with nice graphics and good action. The bullet time slow down is so cool. I play with it sometime on new hardware and he run fine. Sometime there is a strange bug with a locked keys (wasd), and Max move in a direction without being able to stop it, but I happend on first launch, and now I don't have that bug anymore...","['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,4,4,5,3,positivo
the big drongus,8.3,76561198045153595,max payne,"Seriously, its Max Payne. Its been out for nearly 13 years now, buy it. The story is wonderful, the gunplay is absoutely fantastic and bullet time is simply the best thing ever. Only 2 problems for me however. Max's face, (can't really blame them all that much for it however since it was made in 2001) and the sound. If you don't know the sound is really buggy for windows 7 users and im assuming windows 8 also. Luckily, theres a great patch for the game that completely fixes that sound bug and irons out some other problems as well, if you plan the buy the game and you use windows 7 or 8, make sure you download the patch, because you really don't want to miss the story. And Max's wonderful face.","['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,5,5,5,3,positivo
MasonX,8.8,76561198153077902,max payne,"Hmm... What's to say? If you remember this game, just go and buy this. If you don't know this game, I think it's fair to say it deserves a shot (no pun intended) Well, I think my work here is done. Don't forget to buy the game tho.","['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,4,4,5,3,positivo
76561198121651355,1.6,76561198121651355,max payne,"I love Max Payne. Unfortunately, it just doesn’t work with windows 10. It crashes a lot and when it does it screws up my sound card forcing me to reboot my machine. Buyer beware if you are on windows 10.","['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,4,2,5,3,negativo
thelastbaron,0.8,76561198077803610,max payne,"Start up launch issue, nothing will fix it, do not waste your time and money on this game.","['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,1,0,1,2,negativo
Cosmo,8.9,76561197991140768,max payne,"""Smoke rose from the sewers below like all the fires of hell were beneath us."" Awesome quotes like that make Max Payne sweet as candy. The game concerns the eponymous hero and tells a peaceful story about his blissful retirement from the NYPD and how he lives happily ever after with his wife and kids. Or not. The game concerns his ""Taken style"" journey for vengeance after his family are brutally slain by junkies high on a new drug. Valkyrie. The game is (in my mind) split into two seperate parts, the gameplay and the story. The gameplay concerns Max running through new york killing everyone he sees, you use different guns (a lot of them) and have the option of going into bullet time (slowing down time like a family reunion) but fundamentally the gameplay is derivative and repetitive. There's a link with the general pessimisitic film noir tone of the game and how depressed and angry Max is but that doesn't neccessarily excuse gameplay which is so lacking in variety. The story of the game involves tracking down who was responsible for the crime and is told partly through graphic novel style scripts with gritty voiceover, partly through cutscenes using the in-game engine but probably most interestingly through the environment of the game in the form of graffiti, doodads and various TV shows which are variously sinister and funny and educational. The main problem of the game (for me) is (as previously mentioned) the actual gameplay of the game becomes a chore one has to work through to access the storyline (which is interesting and thought provoking). I guess it's kind of like playing an RPG where all the battles seem like a means to the end of enjoying the narrative and you actually wish the game would just be super easy so you could get what you actually want out of it with the minimum of fuss. Overall the game is very interesting and different but has that rather large flaw. Still worth a look.","['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,4,2,5,3,neutral
Anderson,52.9,76561198030305825,max payne,"Althought initially I expected this to be another action game, it tunred into something much, much, much better.  Not only is the action top notch quality - especially for it's time, but it's also hitting the limit with it's storytelling and narration through which the player finds out more about the character. The noir feel and the confession of the character is very believable, he tells his monologue through the comixes in the game. The voice acting makes it all the way more enjoyable as a ride through one of those thriller movies.. I really enjoyed this tittle. It's everything you might want from the genre it belongs to, and for 2001 and even today it's an amazing achievement in dark, gothic, violent but very authentic world. I will go at lengths that would advise playing this exclusively. The sequel is not worth it. Can't say anything of Max Payne 3, yet the the second part became a vulgarisation of the worst things action games can offer, poor technical take at new features and bad writing. Severe cases of cultural cliché. As the sequel of the first Bourne movie or the second part of the Matrix. Better to buy a few copies of the original Max Payne for your friends. Games are rarely made this way anymore.","['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,5,5,5,3,positivo
🌀The Postal Dude🌀,8.7,76561198133506997,max payne,"After playing through this entire game, i concluded that this game, while old, is still an okay game. The story for Max Payne is hands down ♥♥♥♥ing amazing. It tells the story of Max Payne, an ex-cop that lost his wife and child in a home invasion. This leaves Max Payne depressed and addicted to Pain Killers and Alcohol. This leads Max Payne on a road to revenge as he tracks down the werabouts of the man who killed his loved ones. That sounds good on its own, reading the story is like a book, or a graphic novel. The Gameplay is pretty decent. You run-n-gun your way through repetitive hordes of mafia gangs and eventually, hired private army gunmen. The game is very repetitive. The main draw this game offers is a game mechanic called Bullet Time. Basically, you slow down time to aim better and avoid getting shot, this mechanic is unreliable at times and got me killed alot, though this mechanic is alot better in Max Payne 3 (great game btw). This game actually forces you to think carefully instead of running into a room on mafia/army guards because 1 bullet drains alot of health. Painkillers are used as health and slowly regain your health back. They are very scarce and Iwas always begging for a Painkiller so i didn't die. Thankfully, you can save your game at any point, excluding cutscenes of course. As i said before, i died alot due to the scare of Painkillers, lots of damage obsorbance and the Bullet Time mechanic ♥♥♥♥ing me over. I later found out that this game uses Escalated Diffuculty, meaning that if your doing really well and finding the game too easy, the game bumps up the difficulty without warning, making hard parts already harder. Overall this game is Decent, 6/10 at best but i'm really reccomending this game for its story because i absolutly loved it. 6/10, May Play Again.","['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,5,3,4,4,positivo
Joaquin Nigris {suicidal},6.5,76561198047668775,max payne,This game was pretty solid I like how the people don't look like people at all and how you can be Neo from the Matrix 9/10 wouldn't replay but in 10 years I might consider it.,"['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,3,4,4,2,positivo
Meisseli,20.3,76561198016659742,max payne,Bestest!,"['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,5,5,5,3,positivo
dFamicom,5.8,76561198066528967,max payne,"Buen juego, algo ''pesado'' de jugar debido a lo limitado técnicamente que está en estos tiempos, pero imprescindible para iniciarte en la saga. Nota: 6.5/10","['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,4,3,4,3,neutral
Reaper-01,35.7,76561198118036661,max payne,"Once you install the sound fix & the widescreen fix, available via a simple google search, this game will once again be the PC contained action blockbuster of your childhood. Still as good as it ever was.","['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,4,5,5,3,positivo
PITER-ANGEL,7.5,76561198072232632,max payne,"Max Freakin Payne!! I played this game back in 2002 when I was a teenager and it kicked some serious♥♥♥♥♥! Nowadays in 2015 it maybe doesn't look too hot but still, it was fun playing it again! I will surely remember some of the quotes from this game forever! May the flesh of fallen angels be with you guys!!! CHEERS!","['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,5,4,5,3,positivo
n8,10.3,76561197974135346,max payne,Great throwback game! Love the boxxyness,"['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,4,5,5,3,positivo
Sauce.,12.1,76561198058453848,max payne,The game itself is a 9/10. But on steam it's a 6/10.Unless you do some research and fix the audio problems.,"['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,4,4,5,3,neutral
RageGamer97,3.3,76561198060855322,max payne,"I recommend this title, but it's not without its problems. The bullet time mechanic is fun and I love the comic book panel cutscenes. However, buyers should be aware that the game is very much a product of its time. The graphics have not aged well and apart from Max, the voice acting is generally bad and a lot of the dialogue is cringe inducing. The game lacks any kind of auto-save system and there are no checkpoints, so you must remember to save often. There is also no controller support, which is admittedly only a minor issue, but it's still worth noting. Some players might notice wonky sound, but this can be fixed with patches. Overall, it's pretty good and is a definite must-play for retro-gaming enthusiasts or fans of noir-style storytelling.","['Noir', 'Action', 'Classic', 'Third-Person Shooter', 'Story Rich', 'Bullet Time', 'Atmospheric', 'Dark', 'Third Person', 'Shooter', 'Singleplayer', 'Great Soundtrack', 'Linear', 'Detective', 'Cinematic', 'Adventure', 'Violent', 'Crime', 'Horror', 'Psychological Horror']",Very Positive,Remedy Entertainment,4,3,4,3,positivo
Cannibully,10.6,76561198098250310,max payne 2: the fall of max payne,Good second game for Max Payne,"['Noir', 'Action', 'Third-Person Shooter', 'Classic', 'Bullet Time', 'Story Rich', 'Atmospheric', 'Shooter', 'Third Person', 'Singleplayer', 'Dark', 'Great Soundtrack', 'Cinematic', 'Adventure', 'Crime', 'Nudity', 'Detective']",Very Positive,Remedy Entertainment,4,4,5,3,positivo
"Dig, Larry, dig!",17.2,76561198189376502,max payne 2: the fall of max payne,"It doesn't top the original, but Max Payne 2 still provides hours of captivating, Matrix-esque action with roughly the same (still very fun) gameplay mechanics. Story remains puzzling (weak?), and I could do without the 'Max Payne: Bodyguard' chapters, but this sequel did manage to scratch my Max Payne itch.... for a little while, anyway.","['Noir', 'Action', 'Third-Person Shooter', 'Classic', 'Bullet Time', 'Story Rich', 'Atmospheric', 'Shooter', 'Third Person', 'Singleplayer', 'Dark', 'Great Soundtrack', 'Cinematic', 'Adventure', 'Crime', 'Nudity', 'Detective']",Very Positive,Remedy Entertainment,3,4,4,3,positivo
j4mk,36.9,76561198314999777,max payne 2: the fall of max payne,BEst,"['Noir', 'Action', 'Third-Person Shooter', 'Classic', 'Bullet Time', 'Story Rich', 'Atmospheric', 'Shooter', 'Third Person', 'Singleplayer', 'Dark', 'Great Soundtrack', 'Cinematic', 'Adventure', 'Crime', 'Nudity', 'Detective']",Very Positive,Remedy Entertainment,4,5,5,3,positivo
Valik,13.7,76561197987356236,max payne 2: the fall of max payne,"Medicore game overall. Disaster comparing to the first Max Payne. Graphics are ok and visuals overall are good. Music is alright and the sounds too. I like how they added a new addition to bullet time where if the player is continuously shooting while falling, he/she will remain on the ground untill he/she is finished shooting. Gameplay overall is good. Story is crap, lacks any depth, recycled material and typical old friend is now enemy BS. Little to NO CHALLENGE what so ever, you are spammed with ammo and health here and there. Hardest difficulty is a joke. If you have ALOT of free time and a big fan of Max Payne 1, you can give this a go so you'll know how bad of a game this is and you didn't miss anything. Did i mention thtat he main character gets a complete face switch and voice acting? F LAME BS, its not Max Payne anymore.","['Noir', 'Action', 'Third-Person Shooter', 'Classic', 'Bullet Time', 'Story Rich', 'Atmospheric', 'Shooter', 'Third Person', 'Singleplayer', 'Dark', 'Great Soundtrack', 'Cinematic', 'Adventure', 'Crime', 'Nudity', 'Detective']",Very Positive,Remedy Entertainment,1,3,3,1,negativo
Sidorovich,25.4,76561198299003721,max payne 2: the fall of max payne,"This has a great storyline and gameplay, as well as using mods which is the fun part. I used to loved this game until it won't respond when i'm left clicking. It could be the poorly optimization in windows 10 (which is my os). Also, more bugs are occuring. Unfortunately, I won't be able to like the game unless someone updates it.","['Noir', 'Action', 'Third-Person Shooter', 'Classic', 'Bullet Time', 'Story Rich', 'Atmospheric', 'Shooter', 'Third Person', 'Singleplayer', 'Dark', 'Great Soundtrack', 'Cinematic', 'Adventure', 'Crime', 'Nudity', 'Detective']",Very Positive,Remedy Entertainment,5,3,4,3,negativo
Rustwick,0.8,76561197970680638,max payne 2: the fall of max payne,"Completely unplayable. When you click ""play"" nothing happens even though the .exe appears in Task Manager. Edit: For clarification, this review is specifically for the version of the game that you purchase on Steam. I played it pre-Steam and thought it was fantastic. Having said that, I am not going to recommend this version of the game because it simply does not work and nostalgia will not persuade me to say otherwise. It is irresponsible and dishonest to say that a broken product is good to potential buyers for the sake of keeping other fans happy.","['Noir', 'Action', 'Third-Person Shooter', 'Classic', 'Bullet Time', 'Story Rich', 'Atmospheric', 'Shooter', 'Third Person', 'Singleplayer', 'Dark', 'Great Soundtrack', 'Cinematic', 'Adventure', 'Crime', 'Nudity', 'Detective']",Very Positive,Remedy Entertainment,5,0,5,3,negativo
