username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Handsome Fella,6.4,76561198036355680,insurgency,one of the best tactical fps games i've played and the best community .,"['FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Action', 'Shooter', 'Military', 'Team-Based', 'Co-op', 'Strategy', 'First-Person', 'Online Co-Op', 'War', 'Indie', 'Competitive', 'Simulation', 'PvP', 'Atmospheric', 'Singleplayer', 'Adventure']",Very Positive,New World Interactive,2,5,4,3,positivo
Kaos Games,22.0,76561198091726125,insurgency,"Came for realism, stayed for Al-Weeaboo","['FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Action', 'Shooter', 'Military', 'Team-Based', 'Co-op', 'Strategy', 'First-Person', 'Online Co-Op', 'War', 'Indie', 'Competitive', 'Simulation', 'PvP', 'Atmospheric', 'Singleplayer', 'Adventure']",Very Positive,New World Interactive,2,4,5,3,positivo
Sixpiece,38.2,76561197974907328,insurgency,SOCOM LIVES!,"['FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Action', 'Shooter', 'Military', 'Team-Based', 'Co-op', 'Strategy', 'First-Person', 'Online Co-Op', 'War', 'Indie', 'Competitive', 'Simulation', 'PvP', 'Atmospheric', 'Singleplayer', 'Adventure']",Very Positive,New World Interactive,2,5,4,3,positivo
jakoskeleton,68.4,76561198137309905,insurgency,"* The AI is unpredictable, sometimes they stare in the sky and dont to♥♥♥♥♥♥ sometimes they know your location and prefire whilst running around a corner to kill you. *There are a lot of gamemodes, only 2 have the tiniest bit of fun, one is Outpost and the other Checkpoint, all the other modes are unfinished, quick and boring modes, where you have to be able to completly stomp the enemy, otherwise youll spectate a teammate for at least a minute before you get another chance. *Most Servers are laggy piles of ♥♥♥♥♥♥♥, you may find 5 servers in your region, with hopefully a playable gamemode, and a minimum of 30ms. All in all it feels unfinished, gets repetitive really quickly, and I only have over 50 hours on this game, because theres exactly one weapon in the game which I found to be fun and playing with friends every once in a while can be fun, -if i find a server which isnt laggy -if i get the only fun weapon in the game -if i get one of the 2 fun modes -if the AI wont headshot me without aiming for me -if your mates arent idiots who find joy at team killing. Its a weak 5/10, there are definitly better shooters for 15 bucks out there.","['FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Action', 'Shooter', 'Military', 'Team-Based', 'Co-op', 'Strategy', 'First-Person', 'Online Co-Op', 'War', 'Indie', 'Competitive', 'Simulation', 'PvP', 'Atmospheric', 'Singleplayer', 'Adventure']",Very Positive,New World Interactive,1,2,3,3,negativo
LoneWolf,2.5,76561198093096914,insurgency,somekinda awsome fps realistic coop mode are amazing ! i recommended,"['FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Action', 'Shooter', 'Military', 'Team-Based', 'Co-op', 'Strategy', 'First-Person', 'Online Co-Op', 'War', 'Indie', 'Competitive', 'Simulation', 'PvP', 'Atmospheric', 'Singleplayer', 'Adventure']",Very Positive,New World Interactive,2,5,4,3,positivo
im out of names,4.4,76561198290091729,insurgency,"practically CSGO, but you dont need as good of a computer","['FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Action', 'Shooter', 'Military', 'Team-Based', 'Co-op', 'Strategy', 'First-Person', 'Online Co-Op', 'War', 'Indie', 'Competitive', 'Simulation', 'PvP', 'Atmospheric', 'Singleplayer', 'Adventure']",Very Positive,New World Interactive,1,4,3,3,positivo
TURTLEHUB,55.9,76561198332644048,insurgency,AMAZING GAME 10/10 ive played insurgency alot since i got it the controls for some people are weird and dont like them but give it a chance its really good you can play on a mac my mate does it runs fine and the devs have come so far this was once a mod now a full game good job devs :),"['FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Action', 'Shooter', 'Military', 'Team-Based', 'Co-op', 'Strategy', 'First-Person', 'Online Co-Op', 'War', 'Indie', 'Competitive', 'Simulation', 'PvP', 'Atmospheric', 'Singleplayer', 'Adventure']",Very Positive,New World Interactive,3,5,4,3,positivo
IDIOT,37.0,76561198050081428,insurgency,i bought this game for 1 dollar only and its absolutely amazing for that price. ( nice graphics/reality/different classes ),"['FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Action', 'Shooter', 'Military', 'Team-Based', 'Co-op', 'Strategy', 'First-Person', 'Online Co-Op', 'War', 'Indie', 'Competitive', 'Simulation', 'PvP', 'Atmospheric', 'Singleplayer', 'Adventure']",Very Positive,New World Interactive,2,4,4,3,positivo
3LLio+,52.0,76561198165007552,insurgency,Honestly one of the best games ever made for its price point. It is a more realistic type fps game with good maps and gamemodes that require that the objective be played rather than run around and spray.,"['FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Action', 'Shooter', 'Military', 'Team-Based', 'Co-op', 'Strategy', 'First-Person', 'Online Co-Op', 'War', 'Indie', 'Competitive', 'Simulation', 'PvP', 'Atmospheric', 'Singleplayer', 'Adventure']",Very Positive,New World Interactive,3,5,4,3,positivo
Shock,0.7,76561198447972212,insurgency,a,"['FPS', 'Realistic', 'Tactical', 'Multiplayer', 'Action', 'Shooter', 'Military', 'Team-Based', 'Co-op', 'Strategy', 'First-Person', 'Online Co-Op', 'War', 'Indie', 'Competitive', 'Simulation', 'PvP', 'Atmospheric', 'Singleplayer', 'Adventure']",Very Positive,New World Interactive,2,4,5,3,positivo
