username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Storm,5.9,76561198163101663,just cause,Its fun when you want to waste time. Great Game!,"['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,2,4,3,2,positivo
RAINFALL,4.9,76561198073516616,just cause,.,"['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,2,4,3,3,neutral
Captain Toad,20.1,76561198076914102,just cause,"Nowhere even close to being as great as the second. But if your like me and have to play the whole series get ready for repetitve repetitve side mission and a okay main story. If you need a fun little time killer though, you found it.","['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,2,3,3,2,neutral
AlakayG2A,4.9,76561198201635122,just cause,GTA IN SAN-ESPERITO,"['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,2,4,3,3,neutral
DARTH VADAR,10.7,76561198142460164,just cause,"This game created a massive challenge for me in scoring it, and deciding on wether or not I should reccomend it. On its own merits, it provides large amounts of fun and entertainment, at least for a while. The issue is, however, that there are better alternatives. Look, this review will 100% grade it on it's own, however, I am under the belief that if there's a better alternative, why get the lesser? This game has a typical Just Cause-esque action story, where you bring down an evil dictator ruling over a strong island. What I find unique is the inclusion of drug cartels, and being able to rank up with them and rebels in order to get better weapons. You play as Rico Rodriguez, a dictator removal specialist, and go through many missions in order to eventually remove the dictator. I actually haven't finished the game yet, but I have almost 10 hours of gameplay, so I can speak relatively well in this department. First, the cartels are essentially a carbon copy of the police and rebels, so there isn't too much interest there, aside from a little variation in missions. To gain their trust, you capture settlements owned by the purple cartel, or government. While it's fine at first, it's extermely repetitive, as it works the exact same every single time, with absolutely no variation aside from difficulty and weaponry, and perhaps the setting. The missions are fairly interesting, if not a little dull, but can provide some entertainment. Causing mayhem in this game is possible, with stealing cars, exploding police, etc, but can get a bit dull after a while, without enough variation. Exploration of the island would be great, as there are a few landmarks and interesting locations, but it's mostly boring and all the same, jungles and small towns. Gameplay is somewhat repetitive, but still engaging, at least for a while, or short intervals. Vehicles are usually fine to use, but controls, particularly in chases and turns, are atrocious. They are usuable and fine, but sharp turns can lead to the most ridiculous swaying, and a mission failure. It's fun at times, but often annoying. The Heavy Drop system of this game is very limited, in that it only has 4 available vehicles, but they are helpful and pretty cool in their own right. Navigation is alright, but a little wary and bothersome at times. Heavy Drops and being able to be sent to bases help, though. Gunplay is terrible, and incredibly ridiculous, and yet pretty fun. It can be incredibly annoying at times, though. Some vehicles also have weapons, and usually they are pretty powerful, and tons of fun to use. Yeah, big suprise, the graphics aren't great, but it's not terrible. It looks pretty fine, and never gets too distracting, unless your used to gorgeous looking games. The entire island, though, looks like a massive jungle with a few towns and cities, so there isn't much to see, and it kind of blends altogether. (I've decided to seperate this from Style) The game sounds really good, and the music is gorgeous. It really gives a good feeling, and fits in perfectly. It sounsd great. The sound effects work well, they sound exactly as they are and have fairly good quality. Dialoge is a little iffy, but it works alright. The only issue is when a random cop yells ""Stop, Citizen!"" over and over, it happens surprisingly a lot. The characters are fairly generic and forgettable, with a few exceptions. Sheldon seems fairly interesting, with his generally secrative nature. Just Cause isn't a bad game by any means, but it's not perfect. It's a lot of fun to play, and enjoyable, however, there is a far surperior alternatives. Just Cause 2, for about 7 more dollars, provides much more gameplay and entertainment, and a much more polished game. For some more, buy Just Cause 3. It's a perfection of the idea, and delivers thousands of hours of potential gameplay. I would actually get the Just Cause Pack, selling both Just Cause 1 and Just Cause 2, on sale. You could grab it for about 2-5 bucks, and get 2 pretty fun games. If it isn't on sale, however, I can't recommend it. It isn't a bad game by any means, just too mediocre for the price and considering alternatives. I may change it to a reccomendation if the price for JC2/JC3 raises, or if Just Cause's price gets reduced to maximum 5 dollars. Just Cause gets a 6/10, grab it with Just Cause 2 on sale, or just get JC2/JC3 and skip it. FOOTNOTE: Guys, there is a difference between disagreeing with a review, and it being an actual terrible review. By no means do you have to agree with everything I said, but I was as real as I could be in it, not just giving 1 sentence of ""it crshed for me!"".","['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,3,3,4,3,neutral
KOK,10.6,76561198145182739,just cause,玩过的游戏中唯一过场CG做的比真实游戏画面渣的游戏，10小时通关，比起GTA更像孤岛惊魂。开撸JC2！,"['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,2,4,3,3,neutral
If (kur) then (by),2.4,76561198083138576,just cause,"if you dont have just cause, then buy just cause, play just cause, and like just cause. wanna know why? JUST CAUSE!","['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,2,5,4,3,positivo
Crimson Eye,20.5,76561198182546311,just cause,"You get what you pay for to be honest. The graphics are not to impressive. This game is far from the best but also not the worst. It has its moments the missions are fun for the most part. The side missions are repetitive and not fun to play after a couple of them. The game will glitch out on the occasion and for those reasons above my feelings are mixed about it. The game has its moments but also has some flaws. If I were to rate this game out of 10 it would be a 6/10. Purely due to the repetitive side missions, annoying glitches and, fairly disappointing graphics for being an early Xbox 360 game. I will not recommend the game though because if you are not a lenient person and cannot bare the flaws above you will have a bad time playing this game.","['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,2,3,2,3,neutral
DEV,1.5,76561198084239937,just cause,"11-Mar-2015 : Not finish Equipment : MSI GT80-2QE Notebook REVIEW : This game is a mess. It's like playing GTA III but with bad story, bad characters, bad gameplay. After 1.5 hours playing this, I decided to pass on it to play... wait for it... Just Cause 2 instead. JC2 is much much better, don't waste your time on this one. CONCLUSION : Not recommended.","['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,1,1,2,2,negativo
Viridianquick569,0.6,76561198085846774,just cause,10/10,"['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,3,5,4,3,positivo
bigoakley02,0.2,76561198199098709,just cause,"Laggy as hell, even with a GTX 970 which can max out Just Cause 2, Skyrim and Alien Isolation at well over 60fps. However, I cannot rate a game solely on it's performance, so I'm going to recommend it anyway. The second one is better. 4/10","['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,2,3,3,2,negativo
I'm Good Just Saiyan,0.4,76561198048056059,just cause,This game sucks in comparison to the second. Funny thing is the game crashed ten minutes into the game and I have a gaming pc. Never playing that game again onto the sequel. I forgot to mention the character looks weird...,"['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,1,1,2,2,negativo
Sonia Veldrion,0.7,76561198047427978,just cause,"3 Days before this went on midweek madness, i bought it for the ps2 from gamestop, in my original version of this review, i touched lightly on the PS2 version, and nothing about the PC version, or why i hate the helicopters so much. Let's start by saying this: the music is great. Not much else about the music though. The gameplay? it's kind of good. being an old game the gameplay is short though, but that's okay, you can just challenge yourself to get 100%, and it's actually possible here, unlike it's sequel. So, why is it that i hate enemy helicopters so much? I'll tell you in detail. First, 2 enemy copters spawn, and spam machine gun fire at you, you must think that you should get a car to outrun the fire, NOPE! while getting in the car they decide to spam missles suddenly. 8 times out of 10 killing you. Sure, you get a grappling hook, but it's not the mystical death hookshot it is in JC2, this one lets you... PARAGLIDE BEHIND CARS! MAKING IT WORTHLESS ON HELICOPTERS! Sure, you can shoot them down with a rocket lancher, but they'll most likely just spawn in 2 more. Other than that, it's an alright game, 6.5/10","['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,2,3,4,3,neutral
Dragon Lord,7.7,76561198122600023,just cause,its to hard,"['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,2,3,3,4,negativo
colepower,17.5,76561198067329826,just cause,"This is a really fun game. Though it's not a very long game as far as the story goes and can probably be beat in a couple of hours, you can also spend a lot of time doing side missions or just driving/flying around a tropical island that has very beautiful scenery. Considering how short the game is I'd say its a 7.5/10.","['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,2,4,5,2,positivo
ashtonmcroy,13.1,76561198118646631,just cause,it is pretty bad cause the 2nd one is better.,"['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,1,2,2,2,negativo
Malaficus Shaikan,11.3,76561198021559677,just cause,Too buggy. The game seems to send endless mooks against you. Leading more to death by frustration then death by enemy. Get just cause 2 instead. Look for the story on wiki/youtube. It isnt worth the frustration.,"['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,1,2,2,4,negativo
BROOKLYN RAGE,6.1,76561198130670316,just cause,It's a really good game. It's also action packed! But it also get repettitive.,"['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,2,4,4,3,positivo
mylesrumplestiltskin,26.8,76561198398053903,just cause,"This isnt the best game, and its only worth the 90 cents that it costs during steam summer sale, but it stil is a really fun game.","['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,2,4,3,2,positivo
Tinky,0.8,76561197997829089,just cause,"When you got Just Cause 2, this game is pretty much worthless!","['Action', 'Open World', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Classic', 'Multiplayer', 'Atmospheric']",Mixed,Avalanche Studios,1,2,2,3,negativo
Roli,28.9,76561198146406154,just cause 2,"Firstly I thought it was a stupid game with f*cked up multiplayer BUT(t) -Funny -Exciting -Funny -Cars -Planes -Weps Buy it ,play it, do it again (oh my god what have I done) do it again","['Open World', 'Action', 'Sandbox', 'Third Person', 'Multiplayer', 'Adventure', 'Third-Person Shooter', 'Shooter', 'Singleplayer', 'Exploration', 'Destruction', 'Funny', 'Moddable', 'Co-op', 'Atmospheric', '3D Vision', 'Physics', 'Comedy', 'Massively Multiplayer', 'FPS']",Very Positive,Avalanche Studios,1,5,4,2,positivo
JUDE DESTROYER X,0.2,76561198128339288,just cause 2,for some reason the video at the begging was real slow and the sound didn't match up[ with the fgootage and i have like a 214 pc so yh it should have worked fine but still♥♥♥♥♥♥happens andi got refund so i brought gta san andreas instead but im not downing thew game nor nothing probs is a damn sick game i thought it was slow and♥♥♥♥♥,"['Open World', 'Action', 'Sandbox', 'Third Person', 'Multiplayer', 'Adventure', 'Third-Person Shooter', 'Shooter', 'Singleplayer', 'Exploration', 'Destruction', 'Funny', 'Moddable', 'Co-op', 'Atmospheric', '3D Vision', 'Physics', 'Comedy', 'Massively Multiplayer', 'FPS']",Very Positive,Avalanche Studios,2,3,4,3,neutral
Lord Loud,21.9,76561198044120950,just cause 2,"Excellent GTA type game - open world roaming, lots of vehicles, and the oh so fun grappling hook. Worth a play","['Open World', 'Action', 'Sandbox', 'Third Person', 'Multiplayer', 'Adventure', 'Third-Person Shooter', 'Shooter', 'Singleplayer', 'Exploration', 'Destruction', 'Funny', 'Moddable', 'Co-op', 'Atmospheric', '3D Vision', 'Physics', 'Comedy', 'Massively Multiplayer', 'FPS']",Very Positive,Avalanche Studios,3,5,4,2,positivo
奇迹的时代,15.7,76561198129244372,just cause 2,good game. have fun~,"['Open World', 'Action', 'Sandbox', 'Third Person', 'Multiplayer', 'Adventure', 'Third-Person Shooter', 'Shooter', 'Singleplayer', 'Exploration', 'Destruction', 'Funny', 'Moddable', 'Co-op', 'Atmospheric', '3D Vision', 'Physics', 'Comedy', 'Massively Multiplayer', 'FPS']",Very Positive,Avalanche Studios,2,4,4,2,positivo
HairyMary,1.1,76561197976761722,just cause 2,"Honestly, this is one of the most HORRIBLE games I have ever played in 30 years of gaming. Terrible physics, shithouse weaponry, horrible clunky, poorly responsive controls. I ahve tried to like this. I have tried to play but honestly, I'd rather stick my fingers in a bee's nest than play this game.","['Open World', 'Action', 'Sandbox', 'Third Person', 'Multiplayer', 'Adventure', 'Third-Person Shooter', 'Shooter', 'Singleplayer', 'Exploration', 'Destruction', 'Funny', 'Moddable', 'Co-op', 'Atmospheric', '3D Vision', 'Physics', 'Comedy', 'Massively Multiplayer', 'FPS']",Very Positive,Avalanche Studios,1,0,1,2,negativo
Trug,25.4,76561198083784146,just cause 2,I like the game's d,"['Open World', 'Action', 'Sandbox', 'Third Person', 'Multiplayer', 'Adventure', 'Third-Person Shooter', 'Shooter', 'Singleplayer', 'Exploration', 'Destruction', 'Funny', 'Moddable', 'Co-op', 'Atmospheric', '3D Vision', 'Physics', 'Comedy', 'Massively Multiplayer', 'FPS']",Very Positive,Avalanche Studios,2,4,4,3,positivo
Sassy Sasquatch,1.0,76561198083053553,just cause 2,love it! :D,"['Open World', 'Action', 'Sandbox', 'Third Person', 'Multiplayer', 'Adventure', 'Third-Person Shooter', 'Shooter', 'Singleplayer', 'Exploration', 'Destruction', 'Funny', 'Moddable', 'Co-op', 'Atmospheric', '3D Vision', 'Physics', 'Comedy', 'Massively Multiplayer', 'FPS']",Very Positive,Avalanche Studios,2,5,4,3,positivo
The Daily Baily,4.7,76561198105256736,just cause 2,"u can grapple on 2♥♥♥♥♥♥ the planes are fkn gay, graphics are clearly stolen from fortress craft 210843132 / 1289412094 definetly would bang","['Open World', 'Action', 'Sandbox', 'Third Person', 'Multiplayer', 'Adventure', 'Third-Person Shooter', 'Shooter', 'Singleplayer', 'Exploration', 'Destruction', 'Funny', 'Moddable', 'Co-op', 'Atmospheric', '3D Vision', 'Physics', 'Comedy', 'Massively Multiplayer', 'FPS']",Very Positive,Avalanche Studios,1,3,2,2,neutral
Pontus One-ball,16.5,76561198096090983,just cause 2,The only down side is that. If you have another computer. And you don't have the file to support the game. then u can't play it. that happens to me anyways. eather way great game best game 1000/10.,"['Open World', 'Action', 'Sandbox', 'Third Person', 'Multiplayer', 'Adventure', 'Third-Person Shooter', 'Shooter', 'Singleplayer', 'Exploration', 'Destruction', 'Funny', 'Moddable', 'Co-op', 'Atmospheric', '3D Vision', 'Physics', 'Comedy', 'Massively Multiplayer', 'FPS']",Very Positive,Avalanche Studios,3,5,4,2,positivo
