username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Psymon²,20.0,76561197965361589,wolfenstein: the new order,"Taking FPS back to what they should be; run and gun, constant action, you set the pace. Just enough plot to tie it all together. Nice rewards for exploration, finding secrets. Upgrades feel earned and worthwhile, not like spending abstract points on inconsequential differences.","['FPS', 'Action', 'Shooter', 'Alternate History', 'First-Person', 'Gore', 'Singleplayer', 'Atmospheric', 'World War II', 'Story Rich', 'Sci-fi', 'Stealth', 'Adventure', 'War', 'Great Soundtrack', 'Robots', 'Dystopian', 'Historical', 'Horror', 'Multiplayer']",Very Positive,Machine Games,3,5,4,3,positivo
Batto Rem,9.6,76561198001632671,wolfenstein: the new order,"Mindless violence and I enjoyed it Pros, cool action interesting world combat was fun beautiful set pieces GUNS! PEOPLE EXPLODING! OMG THOSE ROBOTIC DOGS!! I hate them so much Cons poor story poor character development (I really didn't care about anyone) I feel like the developer got lazy with cutscense after a while, lets not anime the climax at the end the ""choice"" does not matter at all The villian is kind of eh If you are looking for a fun shoot them up and not really interested in getting a good story then this game is for you.","['FPS', 'Action', 'Shooter', 'Alternate History', 'First-Person', 'Gore', 'Singleplayer', 'Atmospheric', 'World War II', 'Story Rich', 'Sci-fi', 'Stealth', 'Adventure', 'War', 'Great Soundtrack', 'Robots', 'Dystopian', 'Historical', 'Horror', 'Multiplayer']",Very Positive,Machine Games,2,4,4,3,positivo
Chupaflinger,31.1,76561197968545653,wolfenstein: the new order,"Best single player FPS I've played in years... despite graphics bugs. Nostalgia plus exceptional music, voice acting... immersion in this cheesy world is key.","['FPS', 'Action', 'Shooter', 'Alternate History', 'First-Person', 'Gore', 'Singleplayer', 'Atmospheric', 'World War II', 'Story Rich', 'Sci-fi', 'Stealth', 'Adventure', 'War', 'Great Soundtrack', 'Robots', 'Dystopian', 'Historical', 'Horror', 'Multiplayer']",Very Positive,Machine Games,4,4,5,3,positivo
★Aarox★,56.6,76561198077827402,wolfenstein: the new order,"Great game. It's a bit short, but still worth the price due to a lot of action and very good story. 9/10 Let's kill some Nazis !","['FPS', 'Action', 'Shooter', 'Alternate History', 'First-Person', 'Gore', 'Singleplayer', 'Atmospheric', 'World War II', 'Story Rich', 'Sci-fi', 'Stealth', 'Adventure', 'War', 'Great Soundtrack', 'Robots', 'Dystopian', 'Historical', 'Horror', 'Multiplayer']",Very Positive,Machine Games,4,4,5,3,positivo
bobroonie.bda,33.4,76561198000485744,wolfenstein: the new order,"Pretty fun game. Positives - Do not need to run a thrid party app. - Game runs great start to finish, smooth game play, have yet to hit a bug. - Great graphics. - Excellent visuals and envioment. - Mix of story and challenges. - Ability to skip videos/game breaks. - I don't care for story line or dialog in any game, but this one has a few good scenes. - Good overall sound, guns, rag doll effects, Negatives - Too easy even on uber. - Poor AI. Enemies do not notice dead bodies. Enemies will stand there getting hit without moving or shooting, litterally just stand there as you peek out and shoot them. Heavy enemies will stand there as you unload clips.... - Knives are over powered. You can throw a knife and hit a soldier in the foot and kill him in one shot silently. - Lack of intensity. Pretty slow game. Lots of running around without combat. Small engagements. - Petty quests not suited for Wolfenstein. I should not be running around looking for toys for tots or hardware for some guy... This is WOLFENSTEIN. - Way to much health and armor. With all of those negatives this game is pretty fun worth to pick up on sale. If they can intesify the game a bit, make it a bit harder, it would be worth full price.","['FPS', 'Action', 'Shooter', 'Alternate History', 'First-Person', 'Gore', 'Singleplayer', 'Atmospheric', 'World War II', 'Story Rich', 'Sci-fi', 'Stealth', 'Adventure', 'War', 'Great Soundtrack', 'Robots', 'Dystopian', 'Historical', 'Horror', 'Multiplayer']",Very Positive,Machine Games,3,4,4,2,positivo
XKorpion,37.4,76561197961140524,wolfenstein: the new order,"FINALLY!   The FPS that truly captures all those things I loved about Wolfenstein 3D and Spear of Destiny when I was little boy:  Hordes of German fascists to slay and enough fascist iconography to antagonize the most out of my trigger finger.  DIE, FUHRER DIE!","['FPS', 'Action', 'Shooter', 'Alternate History', 'First-Person', 'Gore', 'Singleplayer', 'Atmospheric', 'World War II', 'Story Rich', 'Sci-fi', 'Stealth', 'Adventure', 'War', 'Great Soundtrack', 'Robots', 'Dystopian', 'Historical', 'Horror', 'Multiplayer']",Very Positive,Machine Games,4,5,5,3,positivo
henry06,13.3,76561198085687926,wolfenstein: the new order,it was fun to play. but it a little short being only 13hrs for me. but i got it for $5 so on a sale so I cant complain. if i had payed full price i would have bin little unhappy.,"['FPS', 'Action', 'Shooter', 'Alternate History', 'First-Person', 'Gore', 'Singleplayer', 'Atmospheric', 'World War II', 'Story Rich', 'Sci-fi', 'Stealth', 'Adventure', 'War', 'Great Soundtrack', 'Robots', 'Dystopian', 'Historical', 'Horror', 'Multiplayer']",Very Positive,Machine Games,3,4,4,2,positivo
SofSaga,32.6,76561197988175162,wolfenstein: the new order,A great game... Brings back the feeling of a good FPS should be,"['FPS', 'Action', 'Shooter', 'Alternate History', 'First-Person', 'Gore', 'Singleplayer', 'Atmospheric', 'World War II', 'Story Rich', 'Sci-fi', 'Stealth', 'Adventure', 'War', 'Great Soundtrack', 'Robots', 'Dystopian', 'Historical', 'Horror', 'Multiplayer']",Very Positive,Machine Games,4,5,5,3,positivo
pr0bon3n1ne,24.8,76561197973530934,wolfenstein: the new order,"I wish I could replay this game as if I were playing it for the very first time. The story is surprisingly rich and I found myself really caring for the protagonists.  It's amazing how much ""soul"" and depth Machine Games has given BJ Blazkowicz and the world of Wolfenstein.  I only hope they continue to curate the Wolfenstein lore even more.  They did one helluva job with this one. Gameplay is smooth and fluid.  There is a nice RPG-ish component to this game which unlocks personal ""perks"" while performing a series of achievements.  I found myself reaching for some of these perks by playing in a style I normally wouldn't try in a FPS game and found the experience (and payout) rewarding. +Story +Acting +Gameplay Watch out for the damn panzerhunds.","['FPS', 'Action', 'Shooter', 'Alternate History', 'First-Person', 'Gore', 'Singleplayer', 'Atmospheric', 'World War II', 'Story Rich', 'Sci-fi', 'Stealth', 'Adventure', 'War', 'Great Soundtrack', 'Robots', 'Dystopian', 'Historical', 'Horror', 'Multiplayer']",Very Positive,Machine Games,5,4,5,3,positivo
RHSP,10.8,76561198038916718,wolfenstein: the new order,"""buoy""","['FPS', 'Action', 'Shooter', 'Alternate History', 'First-Person', 'Gore', 'Singleplayer', 'Atmospheric', 'World War II', 'Story Rich', 'Sci-fi', 'Stealth', 'Adventure', 'War', 'Great Soundtrack', 'Robots', 'Dystopian', 'Historical', 'Horror', 'Multiplayer']",Very Positive,Machine Games,2,3,4,3,neutral
