username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Donnie,307.6,76561197960286960,counter-strike: condition zero,2Ez4Dusk,"['Action', 'FPS', 'Shooter', 'Multiplayer', 'Singleplayer', 'Tactical', 'First-Person', 'Competitive', 'Team-Based', 'Classic', 'Strategy', 'Military', 'Online Co-Op', 'Adventure', 'Open World', 'Survival', 'Atmospheric', 'Dark', 'Simulation', 'Horror']",Very Positive,Valve,3,4,4,3,positivo
`k,33.1,76561198137220460,counter-strike: condition zero,Best FPS ever.,"['Action', 'FPS', 'Shooter', 'Multiplayer', 'Singleplayer', 'Tactical', 'First-Person', 'Competitive', 'Team-Based', 'Classic', 'Strategy', 'Military', 'Online Co-Op', 'Adventure', 'Open World', 'Survival', 'Atmospheric', 'Dark', 'Simulation', 'Horror']",Very Positive,Valve,2,5,4,3,positivo
fragger29,5.1,76561198080785832,counter-strike: condition zero,i have no clue how you even find servers in the game because when i go to find server nothing pops up,"['Action', 'FPS', 'Shooter', 'Multiplayer', 'Singleplayer', 'Tactical', 'First-Person', 'Competitive', 'Team-Based', 'Classic', 'Strategy', 'Military', 'Online Co-Op', 'Adventure', 'Open World', 'Survival', 'Atmospheric', 'Dark', 'Simulation', 'Horror']",Very Positive,Valve,1,2,2,3,negativo
♛ K1nG JuL1eN csgobounty.com,12.0,76561198305008182,counter-strike: condition zero,best game XD <3,"['Action', 'FPS', 'Shooter', 'Multiplayer', 'Singleplayer', 'Tactical', 'First-Person', 'Competitive', 'Team-Based', 'Classic', 'Strategy', 'Military', 'Online Co-Op', 'Adventure', 'Open World', 'Survival', 'Atmospheric', 'Dark', 'Simulation', 'Horror']",Very Positive,Valve,1,5,4,3,positivo
cliffpartridge1-4,0.4,76561198334503200,counter-strike: condition zero,I like FPS games but I really found this to be very disapointing and very dated.  Would not recommend.,"['Action', 'FPS', 'Shooter', 'Multiplayer', 'Singleplayer', 'Tactical', 'First-Person', 'Competitive', 'Team-Based', 'Classic', 'Strategy', 'Military', 'Online Co-Op', 'Adventure', 'Open World', 'Survival', 'Atmospheric', 'Dark', 'Simulation', 'Horror']",Very Positive,Valve,1,2,2,3,negativo
rizzojack67,0.6,76561198255581046,counter-strike: condition zero,"when i got this game for 10.00 dollars i thought it would be good. But nope, when i run  it all it does is go to a black  screen and plays crappy music. I don not reccomend this game","['Action', 'FPS', 'Shooter', 'Multiplayer', 'Singleplayer', 'Tactical', 'First-Person', 'Competitive', 'Team-Based', 'Classic', 'Strategy', 'Military', 'Online Co-Op', 'Adventure', 'Open World', 'Survival', 'Atmospheric', 'Dark', 'Simulation', 'Horror']",Very Positive,Valve,1,1,1,2,negativo
Jazz Useless #Tired,704.3,76561198346701722,counter-strike: condition zero,Awesome game for shooter game lovers... u wll surely get addicted.,"['Action', 'FPS', 'Shooter', 'Multiplayer', 'Singleplayer', 'Tactical', 'First-Person', 'Competitive', 'Team-Based', 'Classic', 'Strategy', 'Military', 'Online Co-Op', 'Adventure', 'Open World', 'Survival', 'Atmospheric', 'Dark', 'Simulation', 'Horror']",Very Positive,Valve,2,5,4,3,positivo
General Honour,3.3,76561198066086408,counter-strike: condition zero,Just hire Tex he gets♥♥♥♥♥♥done.,"['Action', 'FPS', 'Shooter', 'Multiplayer', 'Singleplayer', 'Tactical', 'First-Person', 'Competitive', 'Team-Based', 'Classic', 'Strategy', 'Military', 'Online Co-Op', 'Adventure', 'Open World', 'Survival', 'Atmospheric', 'Dark', 'Simulation', 'Horror']",Very Positive,Valve,2,4,3,3,positivo
md~,1396.6,76561198300943403,counter-strike: condition zero,One of the Best FPS game...,"['Action', 'FPS', 'Shooter', 'Multiplayer', 'Singleplayer', 'Tactical', 'First-Person', 'Competitive', 'Team-Based', 'Classic', 'Strategy', 'Military', 'Online Co-Op', 'Adventure', 'Open World', 'Survival', 'Atmospheric', 'Dark', 'Simulation', 'Horror']",Very Positive,Valve,2,5,4,3,positivo
Revelio,0.4,76561198227448308,counter-strike: condition zero,cs whit story wow!,"['Action', 'FPS', 'Shooter', 'Multiplayer', 'Singleplayer', 'Tactical', 'First-Person', 'Competitive', 'Team-Based', 'Classic', 'Strategy', 'Military', 'Online Co-Op', 'Adventure', 'Open World', 'Survival', 'Atmospheric', 'Dark', 'Simulation', 'Horror']",Very Positive,Valve,3,4,4,3,positivo
