username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Dr. Mantis Toboggan,42.4,76561198053421263,king arthur's gold,very awesome game. a must buy in my opinion,"['Action', 'Multiplayer', 'Indie', '2D', 'Building', 'Medieval', 'Sandbox', 'Pixel Graphics', 'Team-Based', 'Platformer', 'Competitive', 'Co-op', 'Fast-Paced', 'Strategy', 'Side Scroller', 'Singleplayer', 'Adventure', 'Funny', 'Casual', 'Zombies']",Very Positive,Transhuman Design,2,5,4,3,positivo
rUM,0.8,76561198059346624,king arthur's gold,It may say that I haven't played for long but I played this before it went on steam and got a steam key for it and since I got a better PC I didn't give this game much attention but I went back to it and realised how great it really is! I'm not usually a fan of these types of games but I just love the building and fighting aspects making some really cool designs to keep you side strong and Knights Archers and builders are all needed as much as one another to fufill the task of keep the enemy side safe The game occasionally crashes but overall one of the best games I have played 9/10,"['Action', 'Multiplayer', 'Indie', '2D', 'Building', 'Medieval', 'Sandbox', 'Pixel Graphics', 'Team-Based', 'Platformer', 'Competitive', 'Co-op', 'Fast-Paced', 'Strategy', 'Side Scroller', 'Singleplayer', 'Adventure', 'Funny', 'Casual', 'Zombies']",Very Positive,Transhuman Design,3,5,4,3,positivo
Bakedsnake,78.7,76561198001650355,king arthur's gold,"From the makers of Soldat.  Great game and great concept.  The game is great as is, but has so much potential, to be even better. Pros: -On the fly, tower/castle construction/maintenance, while battle is actively occurring. Placing a great sense of urgency on maintaining your stronghold -Research and development of weapons -Option to change classes without the need to wait for death -Attack from Land, Air, Sea, or underground Cons: -Griefers sometimes ruin your experience and there isn't a great way get rid of them. Especially if it is a group of them. Voting to kick a griefer will get you kicked instead. -Setting up your own server isn't very easy (unlike Soldat).  The process is kind of convoluted. I've tried following guides, but the servers never appear to work properly.  Not sure if the issue is due to the Steam version. -Current version doesn't have map building/editor. (You must use the Classic version from the website, not available on Steam) -Some maps appear to be too small -Resources are some times too sparse.  Making limiting game play on a map Wants for future patches:  (If I can, I can learn how to properly set up a server/mod server, I will try to implement some of these ideas) -Tunneling based maps -Option for team damage (ie. prevent bomb jumping) -Option for Larger Maps and to be able to building higher. (This may also give more options to use Aerial equipment -Option for Short keys for changing equipment -More Building material options -More classes -More weapons/equipment options (ie. options to jump higher, besides trampoline/catapult) -Wish maps had more options to create pits -It would be cool to see an implementation of molten lava, may be create a volcano/geyser","['Action', 'Multiplayer', 'Indie', '2D', 'Building', 'Medieval', 'Sandbox', 'Pixel Graphics', 'Team-Based', 'Platformer', 'Competitive', 'Co-op', 'Fast-Paced', 'Strategy', 'Side Scroller', 'Singleplayer', 'Adventure', 'Funny', 'Casual', 'Zombies']",Very Positive,Transhuman Design,3,4,4,3,positivo
A ♠,3.7,76561198097453305,king arthur's gold,this game is really good if you like smashi killing and building this is the game for you the 4 pack is good so all your friends (3 of them) can all play together and hve a great experience,"['Action', 'Multiplayer', 'Indie', '2D', 'Building', 'Medieval', 'Sandbox', 'Pixel Graphics', 'Team-Based', 'Platformer', 'Competitive', 'Co-op', 'Fast-Paced', 'Strategy', 'Side Scroller', 'Singleplayer', 'Adventure', 'Funny', 'Casual', 'Zombies']",Very Positive,Transhuman Design,2,5,4,3,positivo
DemitryLove,1012.1,76561198077719281,king arthur's gold,WELL THIS GAME IS DEAD .. KILLED BY ITS OWN COMMUNITY..,"['Action', 'Multiplayer', 'Indie', '2D', 'Building', 'Medieval', 'Sandbox', 'Pixel Graphics', 'Team-Based', 'Platformer', 'Competitive', 'Co-op', 'Fast-Paced', 'Strategy', 'Side Scroller', 'Singleplayer', 'Adventure', 'Funny', 'Casual', 'Zombies']",Very Positive,Transhuman Design,1,1,1,2,negativo
Fruitsallad,663.1,76561197990916490,king arthur's gold,"Great game, cant get enough!","['Action', 'Multiplayer', 'Indie', '2D', 'Building', 'Medieval', 'Sandbox', 'Pixel Graphics', 'Team-Based', 'Platformer', 'Competitive', 'Co-op', 'Fast-Paced', 'Strategy', 'Side Scroller', 'Singleplayer', 'Adventure', 'Funny', 'Casual', 'Zombies']",Very Positive,Transhuman Design,2,5,4,3,positivo
►Frog◄,306.1,76561198062174025,king arthur's gold,♥♥♥♥ YEA,"['Action', 'Multiplayer', 'Indie', '2D', 'Building', 'Medieval', 'Sandbox', 'Pixel Graphics', 'Team-Based', 'Platformer', 'Competitive', 'Co-op', 'Fast-Paced', 'Strategy', 'Side Scroller', 'Singleplayer', 'Adventure', 'Funny', 'Casual', 'Zombies']",Very Positive,Transhuman Design,2,5,4,3,positivo
Jack Th3 R1pp3r,25.5,76561198078381467,king arthur's gold,IT IS RALLY FUN,"['Action', 'Multiplayer', 'Indie', '2D', 'Building', 'Medieval', 'Sandbox', 'Pixel Graphics', 'Team-Based', 'Platformer', 'Competitive', 'Co-op', 'Fast-Paced', 'Strategy', 'Side Scroller', 'Singleplayer', 'Adventure', 'Funny', 'Casual', 'Zombies']",Very Positive,Transhuman Design,1,5,4,2,positivo
Teek0r,5.9,76561197995556498,king arthur's gold,"This game seems to have the right stuff, structures and pvp combat but Dota 2 is better. Also creeps were desperately lacking.","['Action', 'Multiplayer', 'Indie', '2D', 'Building', 'Medieval', 'Sandbox', 'Pixel Graphics', 'Team-Based', 'Platformer', 'Competitive', 'Co-op', 'Fast-Paced', 'Strategy', 'Side Scroller', 'Singleplayer', 'Adventure', 'Funny', 'Casual', 'Zombies']",Very Positive,Transhuman Design,2,3,3,2,neutral
Instigator,66.7,76561197971371236,king arthur's gold,"Its pretty fun, exactly what it says on the tin.","['Action', 'Multiplayer', 'Indie', '2D', 'Building', 'Medieval', 'Sandbox', 'Pixel Graphics', 'Team-Based', 'Platformer', 'Competitive', 'Co-op', 'Fast-Paced', 'Strategy', 'Side Scroller', 'Singleplayer', 'Adventure', 'Funny', 'Casual', 'Zombies']",Very Positive,Transhuman Design,2,4,3,3,positivo
