username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
mosestan,0.5,76561198452478227,lambda wars beta,Really good free RTS.,"['Free to Play', 'Strategy', 'RTS', 'Multiplayer', 'Mod', 'Action', 'Co-op', 'Zombies', 'Sci-fi', 'Singleplayer', 'Shooter', 'Survival', 'Adventure', 'Atmospheric', 'Aliens', 'Sandbox']",Overwhelmingly Positive,Vortal Storm,2,4,3,3,positivo
Pwesident W Bush,1.6,76561198025617084,lambda wars beta,"Free or not, it's boring.","['Free to Play', 'Strategy', 'RTS', 'Multiplayer', 'Mod', 'Action', 'Co-op', 'Zombies', 'Sci-fi', 'Singleplayer', 'Shooter', 'Survival', 'Adventure', 'Atmospheric', 'Aliens', 'Sandbox']",Overwhelmingly Positive,Vortal Storm,1,1,2,2,negativo
amandafourie1,29.3,76561198129810156,lambda wars beta,lambda wars good and i like it i hope vortal strom keep working on this game and i hope there story mode and also please be gorden freeman in the game,"['Free to Play', 'Strategy', 'RTS', 'Multiplayer', 'Mod', 'Action', 'Co-op', 'Zombies', 'Sci-fi', 'Singleplayer', 'Shooter', 'Survival', 'Adventure', 'Atmospheric', 'Aliens', 'Sandbox']",Overwhelmingly Positive,Vortal Storm,3,4,4,2,positivo
Ultimate Mayhem,23.6,76561197983708313,lambda wars beta,This is one of my favourite RTS... and renember... Its free to play!!!,"['Free to Play', 'Strategy', 'RTS', 'Multiplayer', 'Mod', 'Action', 'Co-op', 'Zombies', 'Sci-fi', 'Singleplayer', 'Shooter', 'Survival', 'Adventure', 'Atmospheric', 'Aliens', 'Sandbox']",Overwhelmingly Positive,Vortal Storm,3,5,4,3,positivo
Holdengeist,111.7,76561198047901555,lambda wars beta,"Epic Game! Da best strategy game EVER!!! allway's loved HL2, but now I LOVE IT MORE!!! Such game 3spooky5me >;3...","['Free to Play', 'Strategy', 'RTS', 'Multiplayer', 'Mod', 'Action', 'Co-op', 'Zombies', 'Sci-fi', 'Singleplayer', 'Shooter', 'Survival', 'Adventure', 'Atmospheric', 'Aliens', 'Sandbox']",Overwhelmingly Positive,Vortal Storm,3,5,4,3,positivo
Timirald,63.0,76561198086048801,lambda wars beta,"What can I say. Have you ever got that feeling after playing Half Life 2, that. ""Oh, it would be awsome if there was a strategy game!"" Ever wanted to be a Combine Bully that sends in striders? Don't forget to set up turrets and morters or this AI will send and army that most likely came from China. Ever wanted to be a rebel commander? Go on, just don't get too cocky, you still need scrap. Would I recommed this game? Yes! You should totally download it, right now. Infact. If you are a fun of RTS games, this game is for you to try. Viva le Combine!","['Free to Play', 'Strategy', 'RTS', 'Multiplayer', 'Mod', 'Action', 'Co-op', 'Zombies', 'Sci-fi', 'Singleplayer', 'Shooter', 'Survival', 'Adventure', 'Atmospheric', 'Aliens', 'Sandbox']",Overwhelmingly Positive,Vortal Storm,4,5,5,3,positivo
Otto von Bismarck,15.4,76561198144666011,lambda wars beta,Best Half-Game ever made 10/10 ALSO USE SANDBOX MODE IN SKIRMISH,"['Free to Play', 'Strategy', 'RTS', 'Multiplayer', 'Mod', 'Action', 'Co-op', 'Zombies', 'Sci-fi', 'Singleplayer', 'Shooter', 'Survival', 'Adventure', 'Atmospheric', 'Aliens', 'Sandbox']",Overwhelmingly Positive,Vortal Storm,2,5,4,3,positivo
ZincGoblin,30.4,76561198106460742,lambda wars beta,Lambda Wars 3 confirmed.,"['Free to Play', 'Strategy', 'RTS', 'Multiplayer', 'Mod', 'Action', 'Co-op', 'Zombies', 'Sci-fi', 'Singleplayer', 'Shooter', 'Survival', 'Adventure', 'Atmospheric', 'Aliens', 'Sandbox']",Overwhelmingly Positive,Vortal Storm,2,4,4,3,positivo
Blitzkrieg ❂,29.3,76561198208468788,lambda wars beta,Here is what i like a GOOD f2p game NO microtransactions 100% free and it mixes half life 2 and a rts game to make this my only downside is the unit make time.,"['Free to Play', 'Strategy', 'RTS', 'Multiplayer', 'Mod', 'Action', 'Co-op', 'Zombies', 'Sci-fi', 'Singleplayer', 'Shooter', 'Survival', 'Adventure', 'Atmospheric', 'Aliens', 'Sandbox']",Overwhelmingly Positive,Vortal Storm,3,4,4,3,positivo
The Ketchup Spilling Terminator,13.3,76561198090657301,lambda wars beta,One of the best RTS games i have ever played!,"['Free to Play', 'Strategy', 'RTS', 'Multiplayer', 'Mod', 'Action', 'Co-op', 'Zombies', 'Sci-fi', 'Singleplayer', 'Shooter', 'Survival', 'Adventure', 'Atmospheric', 'Aliens', 'Sandbox']",Overwhelmingly Positive,Vortal Storm,3,5,4,3,positivo
