username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
Jeffseed,0.3,76561197996634578,tribes: ascend,cant even access the game. Verry buggy menus. Was looking foward to playing a new version of an old classic. Guess not.,"['Free to Play', 'FPS', 'Action', 'Multiplayer', 'Shooter', 'Fast-Paced', 'Sci-fi', 'Futuristic', 'First-Person', 'Co-op', 'Massively Multiplayer', 'Open World', 'Competitive', 'Team-Based', 'Online Co-Op', 'Difficult', 'Robots', 'Singleplayer', 'Adventure', 'RPG']",Mostly Positive,Hi-Rez Studios,1,1,1,2,negativo
Sexually Agressive Koala,51.8,76561198056203088,tribes: ascend,This game is like Halo but at tf2 scout speed.....Its fun and you should get it because fun is good,"['Free to Play', 'FPS', 'Action', 'Multiplayer', 'Shooter', 'Fast-Paced', 'Sci-fi', 'Futuristic', 'First-Person', 'Co-op', 'Massively Multiplayer', 'Open World', 'Competitive', 'Team-Based', 'Online Co-Op', 'Difficult', 'Robots', 'Singleplayer', 'Adventure', 'RPG']",Mostly Positive,Hi-Rez Studios,2,4,3,3,positivo
Fair,129.3,76561198057527882,tribes: ascend,Gráficos 'TOP' e muito divertido depois que se aprende a jogar.,"['Free to Play', 'FPS', 'Action', 'Multiplayer', 'Shooter', 'Fast-Paced', 'Sci-fi', 'Futuristic', 'First-Person', 'Co-op', 'Massively Multiplayer', 'Open World', 'Competitive', 'Team-Based', 'Online Co-Op', 'Difficult', 'Robots', 'Singleplayer', 'Adventure', 'RPG']",Mostly Positive,Hi-Rez Studios,2,4,4,3,positivo
Rocker12,10.1,76561198148264638,tribes: ascend,this game is awesome play this game,"['Free to Play', 'FPS', 'Action', 'Multiplayer', 'Shooter', 'Fast-Paced', 'Sci-fi', 'Futuristic', 'First-Person', 'Co-op', 'Massively Multiplayer', 'Open World', 'Competitive', 'Team-Based', 'Online Co-Op', 'Difficult', 'Robots', 'Singleplayer', 'Adventure', 'RPG']",Mostly Positive,Hi-Rez Studios,1,5,4,3,positivo
Spacefish,166.9,76561197991029426,tribes: ascend,Fast paced FPS great grafix and customization!,"['Free to Play', 'FPS', 'Action', 'Multiplayer', 'Shooter', 'Fast-Paced', 'Sci-fi', 'Futuristic', 'First-Person', 'Co-op', 'Massively Multiplayer', 'Open World', 'Competitive', 'Team-Based', 'Online Co-Op', 'Difficult', 'Robots', 'Singleplayer', 'Adventure', 'RPG']",Mostly Positive,Hi-Rez Studios,2,5,4,3,positivo
rajboy3,27.6,76561198161160378,tribes: ascend,BEST GAME EVEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEER,"['Free to Play', 'FPS', 'Action', 'Multiplayer', 'Shooter', 'Fast-Paced', 'Sci-fi', 'Futuristic', 'First-Person', 'Co-op', 'Massively Multiplayer', 'Open World', 'Competitive', 'Team-Based', 'Online Co-Op', 'Difficult', 'Robots', 'Singleplayer', 'Adventure', 'RPG']",Mostly Positive,Hi-Rez Studios,1,5,5,3,positivo
HkSv | ExitWounds...,0.6,76561198002495742,tribes: ascend,gggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaayyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,"['Free to Play', 'FPS', 'Action', 'Multiplayer', 'Shooter', 'Fast-Paced', 'Sci-fi', 'Futuristic', 'First-Person', 'Co-op', 'Massively Multiplayer', 'Open World', 'Competitive', 'Team-Based', 'Online Co-Op', 'Difficult', 'Robots', 'Singleplayer', 'Adventure', 'RPG']",Mostly Positive,Hi-Rez Studios,0,5,5,4,positivo
Ashi Woof,301.9,76561197995593624,tribes: ascend,"Play this game. People say this game is dead. Well, It lacks players. However, Thats a bit baffling to me because you can still find very full servers. Yes, You will run into the same people a bit. But thats not too bad. We are waiting, Come join us. You don't have much to lose doing so.","['Free to Play', 'FPS', 'Action', 'Multiplayer', 'Shooter', 'Fast-Paced', 'Sci-fi', 'Futuristic', 'First-Person', 'Co-op', 'Massively Multiplayer', 'Open World', 'Competitive', 'Team-Based', 'Online Co-Op', 'Difficult', 'Robots', 'Singleplayer', 'Adventure', 'RPG']",Mostly Positive,Hi-Rez Studios,2,4,3,3,positivo
P.V.T GOOS3,117.6,76561198050779412,tribes: ascend,game will only die when we let it die. game is still playable game is still fun no other shooter is this exciting,"['Free to Play', 'FPS', 'Action', 'Multiplayer', 'Shooter', 'Fast-Paced', 'Sci-fi', 'Futuristic', 'First-Person', 'Co-op', 'Massively Multiplayer', 'Open World', 'Competitive', 'Team-Based', 'Online Co-Op', 'Difficult', 'Robots', 'Singleplayer', 'Adventure', 'RPG']",Mostly Positive,Hi-Rez Studios,2,5,4,3,positivo
DappleFish,0.6,76561198065229453,tribes: ascend,"This game in not working, i can't create account .","['Free to Play', 'FPS', 'Action', 'Multiplayer', 'Shooter', 'Fast-Paced', 'Sci-fi', 'Futuristic', 'First-Person', 'Co-op', 'Massively Multiplayer', 'Open World', 'Competitive', 'Team-Based', 'Online Co-Op', 'Difficult', 'Robots', 'Singleplayer', 'Adventure', 'RPG']",Mostly Positive,Hi-Rez Studios,0,1,1,1,negativo
