username,hours,user_id,title,text,tags,sentiment,developer,narrativa,jugabilidad,atmósfera,dificultad,tono_emocional
♍Demon♍,93.4,76561198111741484,aura kingdom,"10/10 The game is pretty awesome! I like it, no... I love it. The animation, the story, and everything else. But I don't know if there's  a System in this game where you get to date someone, that would be really nice. Well there is the Guardian Knight System, where you and your partner do quests together. And also it would be nice to add more classes but it's ok.","['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,5,4,5,2,positivo
Kikkuchu,12.4,76561198052272267,aura kingdom,"first impressions are... looks good.. sounds good.. its good.. I'm not an anime fan, but I still like the game! the music in the town reminded me of Legend of Mana :)","['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,3,4,4,2,positivo
Takaruki,198.5,76561198161078122,aura kingdom,"I have to say first off that my opinion may be considered biased as this was the first mmo rpg that I  truly loved. I had played WoW previously and couldn't stick with it, so when I saw this game I was less than optimistic, however I am jubilant to inform you that this game captured both my attention as well as my imagination. Part of this is the art style, I am a huge fan of anime in general and this games aethestic was the whole reason I started my adventure as an envoy of Gaia. But my love for anime wasn't the only artistic point within this game, the enemies that you encounter are well designed and truly fun to throw down with, not only that but the areas and dungeons in this game are so beautiful and imaginative that it's hard not to just stare around at random pretty scenes going ""oooh"" and ""ahhh"". Another strong point in this game are the eidolons that follow you about, helping you beat the local wildlife into lumps of exp. The eidolons are a core focus of the game, you start the game with one of four, I always choose Merilee the cheery silph, others include a dragon, a floating boy, and a unicorn straight out of my little pony. The eidolons are upgradable too, so they progress with you, and can be passed around between your charecters at will, as long as they're not assigned to a charecter already. The final good point I'm going to make, I had a few more but I'm getting lazy, is the games intricate story, now on the outside this game looks cutezie and nice, but read some diologue and you quickly realize this game is about as serious as knee surgery. Espionage, robberery, demons, a scandolouse love story in the second area, and the tragic tale of a theif, whom I will not name. It's a real shame that most people skip the diologue, it's rich and interesting and makes the game much better than withought it, ie nothing would make any sense. Now for the bad news, if you want endgame, too bad. Of course  there's the sky tower a raid right in the main hub of the game, and with the most recent update came the sky realms, of which I know nothing about because my internet recently gave out. I love this game but the severe lack of endgame content needs to be fixed. Another negative is the gut renching grind your looking at if you want eidolons that you can't get through the story. Basically you need key fragments, 8 of them if my memory serves, now that doesn't sound bad until you realize that to get the key fragments you have to defeat that eidolon in boss form only to realize that the drop rate for the fragments are ridiculously miniscule. In short only go for eidolons you really want. Or just pay for the keys in the game store with real money.... My final point of negativity is the charecter levels 60-62. If your a veteran you know what I mean, dear lord it takes so much to get to lv 62, you have to do both areas unlocked at these levels twice to three times through to gain the necessary exp. It takes way too long to go up those two levels. Well I hope you find this review helpful, please give this game a chance, it's great and it needs more love from Western players. Thanks for reading.","['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,4,4,5,3,positivo
ExWife,168.8,76561198083979219,aura kingdom,best game,"['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,3,5,4,2,positivo
WiM,645.2,76561198129371910,aura kingdom,nais game,"['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,2,4,3,2,positivo
Yuuki asuna,117.8,76561198143038386,aura kingdom,YES OMG THE BEST!!!!,"['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,4,5,5,2,positivo
Go Go Foxtrot,0.2,76561198148414639,aura kingdom,nom,"['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,3,4,4,2,positivo
Yoshinuu,22.8,76561198177873970,aura kingdom,Cool game. Character customization is awesome. It gets repetitive very quick though.,"['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,2,3,4,2,positivo
Link720,443.4,76561198244340530,aura kingdom,"Aura Kingdom is one of those games that is kinda boring when you first start playing, but once you sit and play it more and more, it can start being more and more fun as you get into it, and discover the game more. At the very beginning of the game, you are introduced to the very core of the game, quests and combat, but as you progress you are able to do more, like fishing, archeology, cooking, card dueling, and many more. You are able to discover more about your eidolon where each eidolon has their own personality. On top of that there are a decent range of classes to play as, ranging from magic, to assasins to a really strong knight. This game has a class for everyone, and you can create 3 different characters when you first open up the game. This game has a lot of effort put into it, and so there is so much personality in it. This is a game where it doesn't matter if you want to play with a group or go solo, you can do either. If you want to be in a group go out there and find a guild, meet some people, if you want to play solo, you can make it so you don't see anyone else but you. This game has a lot to offer and so much to explore, it is one of the best mmorpg games i have ever played. It's a kind of game where you can do almost anything. Its not long before you can fly around, and that makes it easier to explore. The quests make you travel every map so your not missing out on anything. One thing about it though is that if you think the game is getting annoying because why would you need to do something, its most likely the fact that you are able to skip the text and plot. Meaning if you care little about plot, there's that for you, or you can read what every character says, and learn the value of these characters you meet, and understand why you need to do things that you wouldn't think you needed otherwise. I love this game and if you don't thats fine but the least i ask is to try it because its free, and why not, cause when i first saw this, i didn't think i'd like it, a month later i got it, and now about 4 months later, i love it having so many hours on it, and still loving every part of it. And I hope that you will to.","['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,4,4,4,2,positivo
BOY-HALANG,75.1,76561198075055385,aura kingdom,Good game!,"['Anime', 'Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Open World', 'Action', 'Casual', 'JRPG', 'Cute', 'Nudity', 'Magic', 'PvE', 'Third Person', 'Online Co-Op', 'Co-op', 'Female Protagonist']",Mostly Positive,X-Legend,3,4,4,2,positivo
